,exp,Elab,*E',*theta,Q2,x,*epsilon,sigma(ub/sr/GeV/nucleon),*nu,*y,*y+,*W2,*value,%sys_c,%sys_u,obs,target,lepton beam,current,units,*%norm_c
4775,clas6,5.77,3.9036992680746,18.0919638586547,2.225,0.6355,0.5516270060461511,0.012256,1.8663007319254,0.323449000333692,1.49113678819106,2.15602417309205,0.0812992367187435,1.40323107049608,3.51607375979112,sig_r,d,e,nc,1,1
4776,clas6,5.77,3.92976087643352,18.0313711506156,2.225,0.6445,0.5133167761974426,0.012722,1.84023912356647,0.31893225711724,1.497268803437,2.10713259581071,0.0823215763579684,1.35811979248546,3.54095268039616,sig_r,d,e,nc,1,1
4777,clas6,5.77,3.95510464401133,17.9730275239297,2.225,0.6535,0.47856043252912006,0.012022,1.81489535598867,0.314539923048296,1.50327105013622,2.05958768783474,0.0759246796617453,1.48003659956746,3.52262518715688,sig_r,d,e,nc,1,1
4778,clas6,5.77,3.9797598262059,17.9168091673974,2.225,0.6625,0.44704218014956637,0.011177,1.7902401737941,0.310266927867262,1.50914724383524,2.01333456603774,0.0689283684400306,1.56786257493066,3.46497271181891,sig_r,d,e,nc,1,1
4779,clas6,5.77,4.00375410999465,17.8626012483861,2.225,0.6715,0.41844035247961464,0.011828,1.76624589000535,0.306108473137842,1.51490098409268,1.96832128965004,0.0712624521890703,1.52950625634089,3.54996618194116,sig_r,d,e,nc,1,1
4780,clas6,5.77,4.02711371765086,17.8102971092131,2.225,0.6805,0.3924471948193013,0.011139,1.74288628234914,0.302060014271949,1.52053575671965,1.92449866568699,0.0655955914971774,1.51620432713888,3.51719184846036,sig_r,d,e,nc,1,1
4781,clas6,5.77,4.04986350233707,17.759797548708,2.225,0.6895,0.36877855738175497,0.010792,1.72013649766293,0.29811724396238,1.52605493626454,1.88182006961566,0.0621447179461565,1.57746478873239,3.50194588584136,sig_r,d,e,nc,1,1
4782,clas6,5.77,4.07202703630839,17.7110101785662,2.225,0.6985,0.3471776686984726,0.010611,1.69797296369161,0.294276076896294,1.53146178868247,1.84024127988547,0.0597750839852123,1.6060691734992,3.49637168975591,sig_r,d,e,nc,1,1
4783,clas6,5.77,4.09362669238361,17.6638488455275,2.225,0.7075,0.32741557178577985,0.010091,1.67637330761639,0.290532635635422,1.53675947414,1.79972032508834,0.055634057617954,1.61629174511941,3.44901397284709,sig_r,d,e,nc,1,1
4784,clas6,5.77,4.11468371927621,17.6182331116304,2.225,0.7165,0.3092897868607063,0.01071,1.65531628072379,0.286883237560448,1.54195104991385,1.76021734263782,0.0578113804589849,1.66647992530345,3.51671335200747,sig_r,d,e,nc,1,1
4785,clas6,5.77,4.13521831131827,17.5740877858187,2.225,0.7255,0.2926221268856186,0.0097498,1.63478168868173,0.283324382787128,1.54703947334903,1.72169444796692,0.051547257226414,1.66690598781514,3.43330119592197,sig_r,d,e,nc,1,1
4786,clas6,5.77,4.15524967305842,17.531342501055,2.225,0.7345,0.2772562002085001,0.010037,1.61475032694158,0.279852742970812,1.55202760484824,1.68411561334241,0.0519951298978004,1.65537511208528,3.48022317425526,sig_r,d,e,nc,1,1
4787,clas6,5.77,4.174796079168,17.4899313318484,2.225,0.7435,0.2630548970739652,0.010271,1.595203920832,0.27646515092409,1.55691821086888,1.64744655548083,0.0521528204109793,1.7035342225684,3.4909940609483,sig_r,d,e,nc,1,1
4788,clas6,5.77,4.19387493004838,17.4497924477439,2.225,0.7525,0.2498980150533048,0.011066,1.57612506995162,0.273158590979483,1.56171396690851,1.61165463122924,0.055095268195018,1.81709741550696,3.61476594975601,sig_r,d,e,nc,1,1
4789,clas6,5.77,4.21250280349495,17.4108677988774,2.225,0.7615,0.23768009539766907,0.010315,1.55749719650505,0.269930190035537,1.56641746046313,1.57670874064347,0.0503731042634524,1.81027629665536,3.47755695588948,sig_r,d,e,nc,1,1
4790,clas6,5.77,4.23069550274031,17.3731028301743,2.225,0.7705,0.22630849487329557,0.01126,1.53930449725969,0.266777209230449,1.57103119394547,1.54257923685918,0.0539530846122339,1.78552397868561,3.57611012433393,sig_r,d,e,nc,1,1
4791,clas6,5.77,4.24846810116922,17.3364462211845,2.225,0.7795,0.2157016915736655,0.0099939,1.52153189883078,0.26369703619251,1.57555758755327,1.50923784220654,0.0470001610082078,1.97100231140996,3.55676962947398,sig_r,d,e,nc,1,1
4792,clas6,5.77,4.26583498397135,17.3008496489001,2.225,0.7885,0.20578780981325434,0.010385,1.50416501602865,0.260687177821257,1.57999898207948,1.47665757006975,0.0479502696174059,1.95609051516611,3.58526721232547,sig_r,d,e,nc,1,1
4793,clas6,5.77,4.28280988697355,17.2662675712157,2.225,0.7975,0.19650334320508855,0.0098231,1.48719011302645,0.257745253557443,1.58435764165808,1.44481265203762,0.044543358906578,2.32421536989341,3.61912227300954,sig_r,d,e,nc,1,1
4794,clas6,5.77,4.29940593287217,17.2326570289573,2.225,0.8065,0.1877920532094352,0.0094343,1.47059406712783,0.25486898910361,1.58863575644106,1.4136784699318,0.0420261527588657,2.24531761762929,3.53264153143317,sig_r,d,e,nc,1,1
4795,clas6,5.77,4.3156356650661,17.199977464644,2.225,0.8155,0.1796040209063387,0.0081331,1.4543643349339,0.252056210560467,1.59283544520275,1.38323149233599,0.0356011126123924,2.12969224526933,3.49030504973503,sig_r,d,e,nc,1,1
4796,clas6,5.77,4.33151107927399,17.168190556349,2.225,0.8245,0.1718948313558119,0.0085627,1.43848892072601,0.249304838947315,1.5969587578695,1.35344921528199,0.0368412237327504,2.26190337160008,3.55086596517454,sig_r,d,e,nc,1,1
4797,clas6,5.77,4.34704365310307,17.1372600652093,2.225,0.8335,0.16462487201426307,0.0075225,1.42295634689693,0.246612885077458,1.60100767797289,1.32431010677864,0.0318211803622127,2.31425722831506,3.49272183449651,sig_r,d,e,nc,1,1
4798,clas6,5.77,4.36224437372274,17.107151695289,2.225,0.8425,0.1577587289008119,0.0070247,1.40775562627726,0.24397844476209,1.60498412502593,1.29579355489614,0.029222963049581,2.55797400600737,3.49609235981608,sig_r,d,e,nc,1,1
4799,clas6,5.77,4.37712376378321,17.0778329646412,2.225,0.8515,0.15126466635669045,0.006027,1.39287623621679,0.241399694318334,1.6088899568219,1.26787981914269,0.0246631464026263,2.53841048614568,3.39704662352746,sig_r,d,e,nc,1,1
4800,clas6,5.77,4.39169190570762,17.0492730865351,2.225,0.8605,0.1451141782153173,0.0054922,1.37830809429238,0.238874886359165,1.61272697165635,1.2405499848925,0.0221131119105415,2.71275627253195,3.21874658606751,sig_r,d,e,nc,1,1
4801,clas6,5.77,4.40595846447545,17.0214428599234,2.225,0.8695,0.13928159996148595,0.0064935,1.36404153552455,0.236402345844809,1.61649691047289,1.21378592064405,0.025730077239774,2.89273889273889,3.56772156772157,sig_r,d,e,nc,1,1
4802,clas6,5.77,4.41993270900559,16.9943145683181,2.225,0.8785,0.1337437729975278,0.0053518,1.35006729099441,0.233980466376848,1.62020145893381,1.18757023790552,0.0208747143817593,2.50924922455996,3.33345790201427,sig_r,d,e,nc,1,1
4803,clas6,5.77,4.4336235322382,16.9678618863318,2.225,0.8875,0.12847975346537152,0.0052676,1.33637646776179,0.231607706717815,1.62384224941703,1.16188625352113,0.0202296740817581,2.6885108968031,3.30321208899689,sig_r,d,e,nc,1,1
4804,clas6,5.77,4.44703947000715,16.9420597932107,2.225,0.8965,0.12347055921052186,0.0044013,1.32296052999285,0.229282587520425,1.62742086294079,1.13671795426659,0.0166458862917885,2.48790130188808,3.22472905732397,sig_r,d,e,nc,1,1
4805,clas6,5.77,4.46018871878676,16.9168844927564,2.225,0.9055,0.1186989494443361,0.0052336,1.30981128121324,0.227003688251862,1.6309388310178,1.11204996355605,0.0194970216193862,2.67597829409966,3.29448180984408,sig_r,d,e,nc,1,1
4806,clas6,5.77,4.47307915239082,16.8923133390912,2.225,0.9145,0.11414923248239446,0.0058696,1.29692084760918,0.224769644299684,1.63439763744082,1.08786751011482,0.0215430701783471,2.41106719367589,3.27160283494616,sig_r,d,e,nc,1,1
4807,clas6,5.77,4.48571833769508,16.868324767773,2.225,0.9235,0.1098070976317702,0.0066672,1.28428166230492,0.222579144246953,1.63779872000138,1.06415639848403,0.0241135507013496,2.35646148308135,3.33093352531797,sig_r,d,e,nc,1,1
4808,clas6,5.77,4.49811354944923,16.8448982318154,2.225,0.9325,0.10565946788796009,0.0095444,1.27188645055077,0.220430927305159,1.64114347214387,1.04090298123324,0.0340227909324677,2.52472654121789,3.51640752692678,sig_r,d,e,nc,1,1
4809,clas6,5.77,4.51027178423941,16.8220141422089,2.225,0.9415,0.10169437059781729,0.01056,1.25972821576059,0.218323780894383,1.64443324455683,1.01809413276686,0.0371083583584209,2.41818181818182,3.5405303030303,sig_r,d,e,nc,1,1
4810,clas6,5.77,4.52219977365745,16.7996538125768,2.225,0.9505,0.09790082366367504,0.011788,1.24780022634255,0.216256538360927,1.64766934670358,0.995717224618621,0.0408427813016336,2.28732609433322,3.47276891754326,sig_r,d,e,nc,1,1
4811,clas6,5.77,4.53390399672893,16.7777994076344,2.225,0.9595,0.09426873521795474,0.012483,1.23609600327107,0.214228076823409,1.65085304829422,0.973760102136529,0.0426520946742028,2.41608587679244,3.50660898822398,sig_r,d,e,nc,1,1
4812,clas6,5.77,4.54539069164833,16.7564338951483,2.225,0.9685,0.09078881499629178,0.016042,1.22460930835167,0.212237315138938,1.65398558070109,0.952211062467733,0.0540633631508603,2.29460167061464,3.67715995511782,sig_r,d,e,nc,1,1
4813,clas6,5.77,4.55666586686589,16.7355410011213,2.225,0.9775,0.08745249589079275,0.018036,1.21333413313411,0.210283211981648,1.6570681383196,0.93105883375959,0.0599629539128531,2.30605455755156,3.80882679086272,sig_r,d,e,nc,1,1
4814,clas6,5.77,4.56773531156757,16.7151051679534,2.225,0.9865,0.08425186437976362,0.016438,1.20226468843243,0.208364764026418,1.66010187987653,0.91029255549924,0.0539216687860966,2.48114125806059,3.68213894634384,sig_r,d,e,nc,1,1
4815,clas6,5.77,4.57860460558655,16.6951115153484,2.225,0.9955,0.08117959871188368,0.016493,1.19139539441345,0.206481004231101,1.66308792968766,0.889901759919638,0.0533896595197871,2.38452676893227,3.71897168495725,sig_r,d,e,nc,1,1
4816,clas6,5.77,4.58927912878189,16.6755458037602,2.225,1.0045,0.07822891387858853,0.017679,1.18072087121811,0.204631000211111,1.66602737886676,0.869876354405177,0.0564843657384046,2.4853781322473,3.83828270829798,sig_r,d,e,nc,1,1
4817,clas6,5.77,4.59976406991752,16.6563944001852,2.225,1.0135,0.07539351253930991,0.016062,1.17023593008248,0.202813852700603,1.66892128648764,0.850206604834731,0.0506584114523292,2.38513261113186,3.65041713360727,sig_r,d,e,nc,1,1
4818,clas6,5.77,4.61006443507228,16.6376442461291,2.225,1.0225,0.07266754117778135,0.015432,1.15993556492772,0.201028694094925,1.67177068070124,0.830883119804401,0.0480531992389909,2.61586314152411,3.88549766718507,sig_r,d,e,nc,1,1
4819,clas6,5.77,4.6201850556097,16.6192828275863,2.225,1.0315,0.07004555086293907,0.017049,1.1498149443903,0.199274687069376,1.67457655980943,0.811896835676199,0.0524218578732046,2.62748548301953,3.85371576045516,sig_r,d,e,nc,1,1
4820,clas6,5.77,4.63013059573417,16.6012981468876,2.225,1.0405,0.0675224620710278,0.013287,1.13986940426583,0.197551023269641,1.67733989329718,0.793239002402691,0.0403475940396486,2.97079852487394,3.74298186197035,sig_r,d,e,nc,1,1
4821,clas6,5.77,4.63990555965832,16.5836786962788,2.225,1.0495,0.06509353309526934,0.012118,1.13009444034168,0.195856922069615,1.68006162282493,0.77490117008099,0.0363463882785446,3.21628981680145,3.65613137481433,sig_r,d,e,nc,1,1
4822,clas6,5.77,4.64951429840473,16.5664134331103,2.225,1.0585,0.0627543316312432,0.0097815,1.12048570159527,0.194191629392594,1.68274266318254,0.756875176192725,0.0289825379090417,3.04769207176813,3.61294280018402,sig_r,d,e,nc,1,1
4823,clas6,5.77,4.65896101626361,16.5494917565219,2.225,1.0675,0.060500709177394224,0.0094309,1.11103898373639,0.192554416592095,1.68538390320651,0.739153133489461,0.0276086039587501,3.66507968486571,3.67165381882959,sig_r,d,e,nc,1,1
4824,clas6,5.77,4.66824977692653,16.5329034855188,2.225,1.0765,0.05832877793562238,0.0078636,1.10175022307347,0.190944579388817,1.68798620666192,0.721727418485834,0.0227473866818,3.8114858334605,3.62950811333232,sig_r,d,e,nc,1,1
4825,clas6,5.77,4.67738450931498,16.5166388383432,2.225,1.0855,0.056234889935854605,0.0060271,1.09261549068502,0.189361436860489,1.69055041309047,0.704590660525104,0.0172303650711947,3.60870070183007,3.49156310663503,sig_r,d,e,nc,1,1
4826,clas6,5.77,4.68636901312143,16.5006884130533,2.225,1.0945,0.05421561814218105,0.0051277,1.08363098687857,0.187804330481554,1.6930773386261,0.687735731384194,0.0144890753857422,4.88952161787936,3.4721220040174,sig_r,d,e,nc,1,1
4827,clas6,5.77,4.69520696407921,16.4850431692264,2.225,1.1035,0.052267739327076644,0.0049873,1.07479303592079,0.186272623209843,1.69556777677937,0.671155735387404,0.0139306175524655,4.25641128466304,3.67934553766567,sig_r,d,e,nc,1,1
4828,clas6,5.77,4.70390191897655,16.4696944107119,2.225,1.1125,0.050388218526050015,0.0053257,1.06609808102345,0.184765698617583,1.69802249919206,0.654844,0.014706932186942,4.55395534859267,3.7159434440543,sig_r,d,e,nc,1,1
4829,clas6,5.77,4.71245732042925,16.4546337693651,2.225,1.1215,0.048574194907051386,0.0033076,1.05754267957075,0.183282960064254,1.70044225636299,0.638794066874721,0.00903132551229137,4.783831176684,3.31479018019108,sig_r,d,e,nc,1,1
4830,clas6,5.77,4.72087650142539,16.4398531896949,2.225,1.1305,0.046822968907799356,0.0029186,1.04912349857461,0.181823829908944,1.70282777834645,0.622999683325962,0.00788057224560323,6.9906804632358,3.39142054409648,sig_r,d,e,nc,1,1
4831,clas6,5.77,4.72916268965459,16.4253449143684,2.225,1.1395,0.04513199051173987,0.0025023,1.04083731034541,0.180387748760036,1.70517977542422,0.607454794207986,0.00668217319347806,7.00875194820765,3.47871957798825,sig_r,d,e,nc,1,1
4832,clas6,5.77,4.73731901163379,16.411101470516,2.225,1.1485,0.043498848547511564,0.0026424,1.03268098836621,0.178974174760175,1.70749893875231,0.592153534175011,0.00697945636715836,5.67968513472601,3.32795943082047,sig_r,d,e,nc,1,1
4833,clas6,5.77,4.74534849664052,16.3971156567852,2.225,1.1575,0.04192126090976341,0.0029035,1.02465150335948,0.177582582904589,1.70978594098347,0.577090220302376,0.00758644101682529,6.06337179266403,3.49715860168762,sig_r,d,e,nc,1,1
4834,clas6,5.77,4.75325408046413,16.383380531097,2.225,1.1665,0.04039706561076361,0.0015794,1.01674591953587,0.176212464390965,1.71204143686639,0.562259345049293,0.0040827162564641,9.75370393820438,3.12485754083829,sig_r,d,e,nc,1,1
4835,clas6,5.77,4.76103860898461,16.3698893990596,2.225,1.1755,0.038924212581799254,0.0015812,1.00896139101539,0.174863325999201,1.71426606382268,0.547655569544875,0.00404418812916775,9.57627118644068,3.25967619529471,sig_r,d,e,nc,1,1
4836,clas6,5.77,4.76870484158836,16.3566358029995,2.225,1.1845,0.03750075615243989,0.0016076,1.00129515841164,0.173534689499418,1.7164604425024,0.533273717180244,0.00406870122469823,9.49054491166957,3.34430206519035,sig_r,d,e,nc,1,1
4837,clas6,5.77,4.77625545442933,16.3436135115706,2.225,1.1935,0.03612484814312676,0.0018521,0.993744545570668,0.172226091086771,1.71862517731907,0.519108767490574,0.00463895757711998,7.93045731871929,3.30603099184709,sig_r,d,e,nc,1,1
4838,clas6,5.77,4.78369304354379,16.3308165099074,2.225,1.2025,0.03479473151372634,0.0013132,0.98630695645621,0.170937080841631,1.72076085696498,0.50515585031185,0.00325543535126606,10.8498324703016,3.45598537922632,sig_r,d,e,nc,1,1
4839,clas6,5.77,4.79102012782617,16.3182389902888,2.225,1.2115,0.033508734516435795,0.0012612,0.978979872173828,0.169667222213835,1.72286805490767,0.491410240198101,0.00309476473012743,8.94386298763083,3.22573739295909,sig_r,d,e,nc,1,1
4840,clas6,5.77,4.79823915187334,16.3058753432812,2.225,1.2205,0.0322652653067711,0.0008063,0.971760848126664,0.168416091529751,1.72494732986823,0.47786735108562,0.00195861130193559,18.8788292198933,3.22274587622473,sig_r,d,e,nc,1,1
4841,clas6,5.77,4.80535248870387,16.2937201493334,2.225,1.2295,0.031062806971283104,0.00086573,0.964647511296131,0.167183277520993,1.72699922628225,0.464522731191541,0.00208201402210509,10.9765169279106,3.1900246035138,sig_r,d,e,nc,1,1
4842,clas6,5.77,4.81236244235883,16.281768170796,2.225,1.2385,0.02989991293464529,0.00070338,0.957637557641173,0.165968380873687,1.72902427474404,0.451372058134841,0.00167487227715411,16.2600585743126,3.28869174557138,sig_r,d,e,nc,1,1
4843,clas6,5.77,4.8192712503899,16.2700143443401,2.225,1.2475,0.028775202712526992,0.00086163,0.950728749610094,0.164771013797243,1.73102299243486,0.438411134268537,0.0020316231780289,18.458038833374,3.48908464189966,sig_r,d,e,nc,1,1
4844,clas6,5.77,4.82608108624067,16.2584537737536,2.225,1.2565,0.027687357980184943,0.00065545,0.943918913759326,0.163590799611668,1.73299588353583,0.425635882212495,0.00153049543383918,10.4828743611259,3.15493172629491,sig_r,d,e,nc,1,1
4845,clas6,5.77,4.8327940615262,16.2470817230913,2.225,1.2655,0.02663511892927597,0.00064172,0.937205938473799,0.162427372352478,1.73494343962595,0.413042340576847,0.00148404450162962,11.7852022689023,3.56183382160444,sig_r,d,e,nc,1,1
4846,clas6,5.77,4.83941222821609,16.2358936101605,2.225,1.2745,0.02561728088846917,0.00071232,0.93058777178391,0.161280376392359,1.73686614006612,0.400626659866614,0.00163163660983727,12.1267127133872,3.22986859838275,sig_r,d,e,nc,1,1
4847,clas6,5.77,4.84593758072568,16.2248850003218,2.225,1.2835,0.024632691185446275,0.00041171,0.924062419274322,0.160149466078739,1.73876445236941,0.388385098558629,0.000934166056863307,48.3471375482743,3.74073984115032,sig_r,d,e,nc,1,1
4848,clas6,5.77,4.85871754503374,16.2033892540045,2.225,1.3015,0.02275888880138562,0.00066732,0.911282454966264,0.157934567585141,1.7424897255096,0.364409885516711,0.00148609029844254,14.9070910507702,3.48363603668405,sig_r,d,e,nc,1,1
4849,clas6,5.77,4.86497587551424,16.1928939342952,2.225,1.3105,0.021867605519046818,0.00052852,0.905024124485763,0.156849934919543,1.74431756528676,0.352669257535292,0.00116617912956948,24.9508060243699,3.30394308635435,sig_r,d,e,nc,1,1
4850,clas6,5.77,4.87114883278621,16.1825617407601,2.225,1.3195,0.0210054244888535,0.00040337,0.898851167213788,0.155780098303949,1.74612277546127,0.341088789693065,0.000881932065955683,16.2220789845551,3.55405706919206,sig_r,d,e,nc,1,1
4851,clas6,5.77,4.88324552139171,16.1623717283261,2.225,1.3375,0.019364675992311012,0.00042802,0.886754478608294,0.153683618476307,1.74966695067694,0.318395401869159,0.000919080246384828,16.9031820942947,3.87224896032896,sig_r,d,e,nc,1,1
4852,clas6,5.77,4.88917258437535,16.1525066932329,2.225,1.3465,0.018584353097624854,0.00034484,0.880827415624651,0.152656397855226,1.75140671313726,0.307276231711846,0.000733898516491106,16.439798167266,3.01763136527085,sig_r,d,e,nc,1,1
4853,clas6,5.77,4.89502094051007,16.1427903432714,2.225,1.3555,0.017829617884323398,0.0004781,0.874979059489925,0.151642817935862,1.75312544140138,0.296304715603098,0.00100855313680804,20.0,2.94017987868647,sig_r,d,e,nc,1,1
4854,clas6,5.77,4.90079214720514,16.1332193369638,2.225,1.3645,0.01709967565639123,0.00021594,0.869207852794865,0.150642608803269,1.7548235110221,0.285477931843166,0.000451551134779563,43.5241270723349,3.28869130313976,sig_r,d,e,nc,1,1
4855,clas6,5.77,4.90648772104944,16.1237904323593,2.225,1.3735,0.016393761981952994,0.00043142,0.863512278950559,0.149655507617081,1.75650128876754,0.274793035311248,0.000894333565367863,17.960687960688,3.74067034444393,sig_r,d,e,nc,1,1
4856,clas6,5.77,4.91210913914026,16.1145004833504,2.225,1.3825,0.015711141215447907,0.00032573,0.857890860859742,0.148681258381238,1.75815913287293,0.264247254972875,0.000669442899835234,20.0,2.99118902158229,sig_r,d,e,nc,1,1
4857,clas6,5.77,4.92854266396694,16.0874342736158,2.225,1.4095,0.013796083150765269,0.0001226,0.841457336033056,0.145833160490998,1.76301652275838,0.233417962398013,0.000245639155780032,66.4510603588907,2.88360522022839,sig_r,d,e,nc,1,1
4858,clas6,5.77,4.93388148386423,16.0786704827495,2.225,1.4185,0.013199806451087757,0.00034942,0.836118516135772,0.144907888411746,1.76459805234204,0.223402336270708,0.000694274188581677,20.8514109095072,2.99124263064507,sig_r,d,e,nc,1,1
4859,clas6,5.77,4.94435843011584,16.0615138953534,2.225,1.4365,0.012066665919479682,0.00018883,0.825641569884158,0.143092126496388,1.76770663671406,0.20374758510268,0.000369056053181196,26.7261558015146,2.99120902398983,sig_r,d,e,nc,1,1
4860,clas6,5.77,4.95457606384421,16.0448347364098,2.225,1.4545,0.011008915993349811,0.00025664,0.815423936155788,0.141321306092857,1.77074463241166,0.184579304228257,0.000493509248416781,25.0003896508728,3.09830891521197,sig_r,d,e,nc,1,1
4861,clas6,5.77,4.97427097273493,16.0128310480623,2.225,1.4905,0.009102605816260453,8.4126e-05,0.795729027265074,0.13790797699568,1.77661818916926,0.147631655149279,0.000156719062296516,27.7345885933005,2.91194161139244,sig_r,d,e,nc,1,1
4862,clas6,5.77,4.98842891918379,15.9899427320442,2.225,1.5175,0.007840698860548435,4.1386e-05,0.781571080816206,0.135454260106795,1.78085486940907,0.121071347611202,7.53320084181773e-05,155.823225245252,3.20180737447446,sig_r,d,e,nc,1,1
4863,clas6,5.77,4.99303693734779,15.9825143661282,2.225,1.5265,0.0074496624006377445,7.027e-05,0.776963062652206,0.13465564344059,1.7822363884708,0.112426705535539,0.000126937566558774,30.1508467340259,2.94008823110858,sig_r,d,e,nc,1,1
4864,clas6,5.77,5.01958297049124,15.9399214673375,2.225,1.5805,0.005386519688076906,9.8828e-05,0.750417029508759,0.130054944455591,1.79021993270774,0.0626263473584308,0.000170749165479689,35.3553648763508,3.94007771077023,sig_r,d,e,nc,1,1
4865,clas6,5.77,1.06053760324591,35.5182759238603,2.275,0.2575,0.012473212333920406,0.0027348,4.70946239675409,0.816197989038838,1.06794962312981,7.43979545631068,0.245964689864377,0.33801740529472,3.53843059821559,sig_r,d,e,nc,1,1
4866,clas6,5.77,1.21958136148526,33.0500370609762,2.275,0.2665,0.04178393000123625,0.0031566,4.55041863851474,0.788634079465294,1.07884199625993,7.14142936585366,0.236132074376896,0.374897041120193,3.52943039979725,sig_r,d,e,nc,1,1
4867,clas6,5.77,1.36823387599209,31.1546972845871,2.275,0.2755,0.7527608432800811,0.0036585,4.40176612400791,0.762871078684213,1.09039656922084,6.86255724863884,0.233473668303562,0.374689080224136,3.5263085964193,sig_r,d,e,nc,1,1
4868,clas6,5.77,1.50748131049498,29.6462879307544,2.275,0.2845,0.03594386307741409,0.0041219,4.26251868950502,0.738738074437613,1.10242423764501,6.60132906151142,0.228673456880673,0.395739828719765,3.53429243795337,sig_r,d,e,nc,1,1
4869,clas6,5.77,1.63818886826515,28.4130815226499,2.275,0.2935,0.0002837943798140599,0.0048561,4.13181113173485,0.716085118151621,1.11477410403143,6.35612168313458,0.237645688653915,0.417495521097177,3.58785856963407,sig_r,d,e,nc,1,1
4870,clas6,5.77,1.76111878623412,27.3834642604506,2.275,0.3025,0.013936191072852827,0.0052544,4.00888121376588,0.694780106371903,1.12732562736279,6.12550515702479,0.229488532309615,0.45596071863581,3.53456151035323,sig_r,d,e,nc,1,1
4871,clas6,5.77,1.87694520974581,26.5091925853298,2.275,0.3115,0.08800425814052927,0.0053804,3.89305479025419,0.674706202817017,1.13998249838217,5.90821478651685,0.211742482223778,0.511002899412683,3.4963943201249,sig_r,d,e,nc,1,1
4872,clas6,5.77,1.98626656111021,25.7564577212053,2.275,0.3205,0.39747363824971554,0.0063558,3.78373343888979,0.655759694781594,1.15266783163331,5.70312793135725,0.227196559469412,0.530759306460241,3.53535353535354,sig_r,d,e,nc,1,1
4873,clas6,5.77,2.08961588114058,25.1007931003884,2.275,0.3295,0.9964630635977159,0.0066826,3.68038411885942,0.637848200842187,1.16532036952969,5.50924460698027,0.218463815958204,0.574521892676503,3.51150749708197,sig_r,d,e,nc,1,1
4874,clas6,5.77,2.187469520933,24.5240142685554,2.275,0.3385,0.43277060907208154,0.0069166,3.582530479067,0.620889164483015,1.17789146950283,5.32567117872969,0.208011797199354,0.575716392447156,3.48061186131915,sig_r,d,e,nc,1,1
4875,clas6,5.77,2.28025448298078,24.0122982169598,2.275,0.3475,0.1666861922911497,0.0075483,3.48974551701922,0.604808581805758,1.19034270091082,5.15160658992806,0.20991345561943,0.583972550110621,3.49098472503743,sig_r,d,e,nc,1,1
4876,clas6,5.77,2.36835465031086,23.5549330207927,2.275,0.3565,0.07493789387198224,0.0080362,3.40164534968914,0.589539921956524,1.2026439195639,4.98633067601683,0.207591072229384,0.603618625718623,3.46668823573331,sig_r,d,e,nc,1,1
4877,clas6,5.77,2.45211609531004,23.1434781375077,2.275,0.3655,0.03488582695058012,0.0084497,3.31788390468996,0.575023207051986,1.21477171844083,4.82919420519836,0.203572670718549,0.602802466359753,3.50343799188137,sig_r,d,e,nc,1,1
4878,clas6,5.77,2.5318516230596,22.7711851696138,2.275,0.3745,0.014839929261080737,0.0087437,3.2381483769404,0.561204224773033,1.22670817625348,4.67961035514019,0.197181053106847,0.607214337179912,3.50915516314604,sig_r,d,e,nc,1,1
4879,clas6,5.77,2.60784467493043,22.4325888575709,2.275,0.3835,0.004643948189692328,0.0089545,3.16215532506957,0.548033851831814,1.23843984298643,4.53704738983051,0.189635919560199,0.643307834049919,3.47021050868278,sig_r,d,e,nc,1,1
4880,clas6,5.77,2.68035269512311,22.123212282286,2.275,0.3925,0.00042061821028060574,0.0096364,3.08964730487689,0.535467470515925,1.24995691484532,4.40102234394904,0.192215955963517,0.690548337553443,3.49217550122452,sig_r,d,e,nc,1,1
4881,clas6,5.77,2.74961004442297,21.8393504827779,2.275,0.4015,0.0005767986855183526,0.010204,3.02038995557703,0.523464463704859,1.26125256124854,4.27109555666251,0.192226385372996,0.709251274010192,3.49264994119953,sig_r,d,e,nc,1,1
4882,clas6,5.77,2.81583053065973,21.5779090291826,2.275,0.4105,0.0045220534094459084,0.01051,2.95416946934027,0.511987776315471,1.27232237436197,4.14686592448234,0.187450732831858,0.707887725975262,3.48896289248335,sig_r,d,e,nc,1,1
4883,clas6,5.77,2.87920961343461,21.3362818234147,2.275,0.4195,0.012192981945613848,0.010986,2.89079038656539,0.50100353320024,1.28316391777509,4.02796676519666,0.185931714052741,0.709730566175132,3.51429091571091,sig_r,d,e,nc,1,1
4884,clas6,5.77,2.93992633100542,21.1122573673816,2.275,0.4285,0.023860239741718678,0.011364,2.83007366899458,0.490480705198368,1.2937763556716,3.91406220303384,0.182888335317955,0.737970784934882,3.52534318901795,sig_r,d,e,nc,1,1
4885,clas6,5.77,2.99814498933902,20.9039460013072,2.275,0.4375,0.040047677199528176,0.011765,2.77185501066098,0.480390816405716,1.30416014757196,3.804844,0.180397944126772,0.676226094347641,3.51355716107097,sig_r,d,e,nc,1,1
4886,clas6,5.77,3.05401664688874,20.7097228007463,2.275,0.4465,0.061498104685257925,0.011932,2.71598335311126,0.470707686847706,1.31431679665855,3.70002877043673,0.174631099900584,0.661037546094536,3.55648675829702,sig_r,d,e,nc,1,1
