,Elab,Q2,x,*y,*y+,*W2,*nu,exp,*Ep,*value,%sys_c,%sys_u,obs,target,curent,lepton beam,units,*epsilon,*%norm_c
519,2.567,0.475,0.2305,0.427921371864099,1.36331620526591,2.46558152711497,1.09847416157514,clas6,1.46852583842486,0.287815328978554,2.01292929292929,2.41818181818182,sig_r,p,e,nc,1,0.812808505829812,1
520,2.567,0.525,0.1495,0.729221404861177,1.11315721697573,3.86654968561873,1.87191134627864,clas6,0.69508865372136,0.259639972388456,0.408685162846803,5.11700844390832,sig_r,p,e,nc,1,0.45071892203185,1
521,2.567,0.525,0.1585,0.687814511209753,1.13729594880158,3.66714683911672,1.76561985027544,clas6,0.801380149724563,0.257513168581401,0.483638488507986,4.34164394234515,sig_r,p,e,nc,1,0.513968953117324,1
522,2.567,0.525,0.1675,0.650857313592513,1.16173678486221,3.48917235820896,1.67075072399198,clas6,0.89624927600802,0.253225395165714,0.520098441345365,3.61936013125513,sig_r,p,e,nc,1,0.566780024532578,1
523,2.567,0.525,0.1765,0.617669121964566,1.18601306968972,3.32934824929178,1.58555663608304,clas6,0.981443363916959,0.247901430908867,0.543462796983924,3.59510598947219,sig_r,p,e,nc,1,0.611144687360082,1
524,2.567,0.525,0.1855,0.587701347853078,1.20982634795254,3.18503267924528,1.50862935993885,clas6,1.05837064006115,0.249566664288934,0.557144603349224,3.65358758098032,sig_r,p,e,nc,1,0.648656012684438,1
525,2.567,0.525,0.1945,0.560506941011547,1.2329903182894,3.05407279177378,1.43882131757664,clas6,1.12817868242336,0.277719588323227,0.564127290260367,4.14464802314368,sig_r,p,e,nc,1,0.680581133638368,1
526,2.567,0.525,0.2035,0.535717936249366,1.25539400411092,2.93469657985258,1.37518794235212,clas6,1.19181205764788,0.317221656480296,0.581245311327832,3.54688672168042,sig_r,p,e,nc,1,0.707927515346307,1
527,2.567,0.525,0.2125,0.513028706008216,1.27697721056241,2.82543223529412,1.31694468832309,clas6,1.25005531167691,0.320195511461079,0.617478318879253,3.02468312208139,sig_r,p,e,nc,1,0.731498111999819,1
528,2.567,0.525,0.2215,0.49218329583181,1.29771397442262,2.72504716027088,1.26343452040026,clas6,1.30356547959974,0.286387734000787,0.682646860229575,2.3065496286293,sig_r,p,e,nc,1,0.751935525222469,1
529,2.567,0.525,0.2305,0.472965726797162,1.31760129452082,2.63250126681128,1.21410302068832,clas6,1.35289697931168,0.262049935706146,0.761776581426649,2.20659488559892,sig_r,p,e,nc,1,0.769756664047721,1
530,2.567,0.525,0.2395,0.455192484454054,1.33665139838572,2.54691080584551,1.16847910759356,clas6,1.39852089240644,0.251988601827788,0.836223506743738,2.25112395632627,sig_r,p,e,nc,1,0.785379690597969,1
531,2.567,0.525,0.2485,0.438706639946664,1.35488640543034,2.46752005633803,1.12615994474309,clas6,1.44084005525691,0.265864204401963,0.887640449438202,2.53539325842697,sig_r,p,e,nc,1,0.799144892425426,1
532,2.567,0.525,0.2575,0.423373203987363,1.37233463127017,2.39367895145631,1.08679901463556,clas6,1.48020098536444,0.304061544313656,0.933029612756264,3.13667425968109,sig_r,p,e,nc,1,0.811330849826599,1
533,2.567,0.525,0.2665,0.409075422239197,1.38902802599216,2.32482523827392,1.05009660888802,clas6,1.51690339111198,0.352274673248323,0.992307692307692,3.35714285714286,sig_r,p,e,nc,1,0.822166986382809,1
534,2.567,0.525,0.2755,0.395711796830294,1.40500040188045,2.26047013430127,1.01579218246336,clas6,1.55120781753664,0.360938570815667,1.09829488465396,1.99197592778335,sig_r,p,e,nc,1,0.831843347080046,1
535,2.567,0.525,0.2845,0.383193673204731,1.42028621416505,2.20018670650264,0.983658159116544,clas6,1.58334184088346,0.308389603267091,1.22842453176643,2.59125964010283,sig_r,p,e,nc,1,0.840518250683691,1
536,2.567,0.525,0.2935,0.371443270959952,1.4349197310119,2.14360038841567,0.953494876554197,clas6,1.6135051234458,0.252072998869866,1.39551607445008,2.32275803722504,sig_r,p,e,nc,1,0.848324308587844,1
537,2.567,0.525,0.3025,0.360392066204119,1.44893447836501,2.09038119008264,0.925126433945973,clas6,1.64187356605403,0.228558269003606,1.6057268722467,2.12246696035242,sig_r,p,e,nc,1,0.855373184024109,1
538,2.567,0.525,0.3115,0.349979454339473,1.46236287917118,2.04023725842697,0.898397259289428,clas6,1.66860274071057,0.208767492364263,1.79269406392694,1.84657534246575,sig_r,p,e,nc,1,0.861759375788397,1
539,2.567,0.525,0.3205,0.340151638148973,1.47523603002786,1.9929095226209,0.873169255128414,clas6,1.69383074487159,0.196148341114165,2.00046125461255,2.40129151291513,sig_r,p,e,nc,1,0.867563242939174,1
540,2.567,0.525,0.3295,0.330860698108485,1.48758357472624,1.94816721699545,0.849319412044482,clas6,1.71768058795552,0.178576298962089,2.23951807228916,1.81638554216867,sig_r,p,e,nc,1,0.872853435902996,1
541,2.567,0.525,0.3385,0.322063811009589,1.49943364573322,1.90580411816839,0.826737802861615,clas6,1.74026219713839,0.176943434101406,2.4246638850255,1.83727399165508,sig_r,p,e,nc,1,0.877688860947837,1
542,2.567,0.525,0.3475,0.313722590005024,1.51081285285979,1.86563536690647,0.805325888542897,clas6,1.7616741114571,0.186296937654909,2.60597140454163,1.89444911690496,sig_r,p,e,nc,1,0.882120275901085,1
543,2.567,0.525,0.3565,0.305802524619203,1.52174630421545,1.8274947713885,0.784995080697494,clas6,1.78200491930251,0.177257807965658,2.83932346723044,4.84143763213531,sig_r,p,e,nc,1,0.8861915929321,1
544,2.567,0.525,0.3655,0.298272503493149,1.53225764874415,1.79123250889193,0.765665516466913,clas6,1.80133448353309,0.176831415815938,3.12266450040617,4.37855402112104,sig_r,p,e,nc,1,0.889940947425497,1
545,2.567,0.525,0.3745,0.291104405945917,1.54236913265966,1.75671315887851,0.747265010063169,clas6,1.81973498993683,0.189776676267655,3.38140210679259,4.22448238285507,sig_r,p,e,nc,1,0.893401579128885,1
546,2.567,0.525,0.3835,0.284272751047577,1.55210166428338,1.72381401303781,0.729728151939131,clas6,1.83727184806087,0.204135089079891,3.56377799415774,5.27750730282376,sig_r,p,e,nc,1,0.896602561892748,1
547,2.567,0.525,0.3925,0.277754394972601,1.56147488337177,1.69242361783439,0.712995531894667,clas6,1.85400446810533,0.217064613214793,3.78378378378378,6.02232667450059,sig_r,p,e,nc,1,0.899569410704376,1
548,2.567,0.575,0.1585,0.753320655134492,1.10448078946797,3.93260425236593,1.93377412173024,clas6,0.63322587826976,0.266983963201744,0.387906079125121,6.13058861370216,sig_r,p,e,nc,1,0.407185533451385,1
549,2.567,0.575,0.1675,0.712843724410847,1.12608881689493,3.73767982089552,1.82986984056265,clas6,0.737130159437355,0.255585901621002,0.42084114653094,5.02544870077686,sig_r,p,e,nc,1,0.471261638453095,1
550,2.567,0.575,0.1765,0.676494752627858,1.14828573536201,3.56263436827195,1.73656202999571,clas6,0.830437970004289,0.266566827708371,0.307871843836198,4.53002333969871,sig_r,p,e,nc,1,0.525461900185819,1
551,2.567,0.575,0.1855,0.643672904791466,1.17059908906445,3.40457445822102,1.65230834659969,clas6,0.914691653400307,0.26163559223633,0.345667704707822,4.53562923612383,sig_r,p,e,nc,1,0.571522826544367,1
552,2.567,0.575,0.1945,0.613888554441218,1.19271213867619,3.26114220051414,1.57585191925061,clas6,0.991148080749393,0.261699288963497,0.371302009175763,3.83167220376523,sig_r,p,e,nc,1,0.610870617650918,1
553,2.567,0.575,0.2035,0.586738692082638,1.21441499890626,3.13039682555283,1.50615822257613,clas6,1.06084177742387,0.272035861818137,0.378270154831821,3.98424986652429,sig_r,p,e,nc,1,0.644666383612788,1
554,2.567,0.575,0.2125,0.561888582770903,1.23557170419118,3.01072635294118,1.44236799197291,clas6,1.12463200802709,0.31197080569031,0.382866590885605,4.24408391030278,sig_r,p,e,nc,1,0.673852226745936,1
555,2.567,0.575,0.2215,0.539057895434839,1.25609771404565,2.90078079458239,1.38376161758123,clas6,1.18323838241877,0.344391876048634,0.39504617968094,3.79261125104954,sig_r,p,e,nc,1,0.699192514264624,1
556,2.567,0.575,0.2305,0.518010081730225,1.2759443715984,2.79942100650759,1.32973187980149,clas6,1.23726812019851,0.327266354014474,0.426219024780176,2.77218225419664,sig_r,p,e,nc,1,0.721308676726961,1
557,2.567,0.575,0.2395,0.498544149640154,1.29508806014481,2.70567907306889,1.27976283212628,clas6,1.28723716787372,0.289206436365651,0.475350370981039,2.61665292662819,sig_r,p,e,nc,1,0.740707632134092,1
558,2.567,0.575,0.2485,0.480488224703489,1.31352257495643,2.61872729979879,1.23341327281386,clas6,1.33358672718614,0.264394029482133,0.534574028122415,2.5070306038048,sig_r,p,e,nc,1,0.757804608224071,1
559,2.567,0.575,0.2575,0.463694461509969,1.33125372089978,2.53785370873786,1.19030368269609,clas6,1.37669631730391,0.259201464245967,0.589027237354086,2.55175097276265,sig_r,p,e,nc,1,0.77294130378084,1
560,2.567,0.575,0.2665,0.448034986261977,1.34829546667551,2.46244249906191,1.1501058097345,clas6,1.4168941902655,0.276540668506365,0.634077079107505,2.81000676132522,sig_r,p,e,nc,1,0.786400283467341,1
561,2.567,0.575,0.2755,0.433398634623655,1.36466719753103,2.39195833756806,1.11253429507892,clas6,1.45446570492108,0.29211284663747,0.81823599523242,3.28605482717521,sig_r,p,e,nc,1,0.79841637758954,1
562,2.567,0.575,0.2845,0.419688308748038,1.38039174928841,2.32593363093146,1.07733988855621,clas6,1.48966011144379,0.324950187636642,0.840260390585879,3.4772158237356,sig_r,p,e,nc,1,0.809185720499301,1
563,2.567,0.575,0.2935,0.406818820575186,1.39549400190851,2.26395813969336,1.0443039124165,clas6,1.5226960875835,0.333512926555079,0.888787185354691,2.1675057208238,sig_r,p,e,nc,1,0.818872934603882,1
564,2.567,0.575,0.3025,0.39471512012832,1.40999987608597,2.20567044628099,1.0132337133694,clas6,1.5537662866306,0.293747180313738,0.964303178484108,2.71735941320293,sig_r,p,e,nc,1,0.827616859582984,1
565,2.567,0.575,0.3115,0.383310830943232,1.42393562151662,2.15075090208668,0.983958903031278,clas6,1.58304109696872,0.24619871994319,1.08039647577093,2.54350220264317,sig_r,p,e,nc,1,0.835535139265391,1
566,2.567,0.575,0.3205,0.372547032258399,1.43732731701244,2.09891576287051,0.956328231807311,clas6,1.61067176819269,0.217849951503392,1.19611307420495,2.28327444051826,sig_r,p,e,nc,1,0.842727909545482,1
567,2.567,0.575,0.3295,0.362371240785484,1.45020052486214,2.04991228528073,0.930206975096337,clas6,1.63679302490366,0.197538530573101,1.32285890326556,2.03450400492914,sig_r,p,e,nc,1,0.849280776712877,1
568,2.567,0.575,0.3385,0.352736554915264,1.46258005762766,2.003514605613,0.905474736467483,clas6,1.66152526353252,0.187936570218632,1.41748768472906,2.19950738916256,sig_r,p,e,nc,1,0.855267233654045,1
569,2.567,0.575,0.3475,0.343600931910264,1.47448982687377,1.95952025899281,0.882023592213649,clas6,1.68497640778635,0.18215041735469,1.51513317191283,1.96670702179177,sig_r,p,e,nc,1,0.860750628972248,1
570,2.567,0.575,0.3565,0.334926574582937,1.48595275148068,1.91774722580645,0.859756516954398,clas6,1.7072434830456,0.175463239453942,1.60647870425915,1.99220155968806,sig_r,p,e,nc,1,0.865785779034683,1
571,2.567,0.575,0.3655,0.326679408587734,1.49699070910446,1.87803141450068,0.838586041844714,clas6,1.72841395815529,0.181791693942691,1.64285714285714,2.02048726467331,sig_r,p,e,nc,1,0.870420293603114,1
572,2.567,0.575,0.3745,0.318828635083623,1.50762451866673,1.84022450734312,0.818433106259661,clas6,1.74856689374034,0.174333842436211,1.70796460176991,3.69524336283186,sig_r,p,e,nc,1,0.874695670719299,1
573,2.567,0.575,0.3835,0.311346346385442,1.51787394492137,1.8041921095176,0.799226071171429,clas6,1.76777392882857,0.180854577029336,1.75242966751918,4.39590792838875,sig_r,p,e,nc,1,0.878648204883382,1
574,2.567,0.575,0.3925,0.304207194493801,1.52775771847888,1.76981215286624,0.780899868265587,clas6,1.78610013173441,0.182828915520149,1.78123480797278,3.14487117160914,sig_r,p,e,nc,1,0.882309743504226,1
575,2.567,0.575,0.4015,0.297388104206269,1.53729356639556,1.7369735143213,0.763395263497492,clas6,1.80360473650251,0.198900798012463,1.80008598452279,4.22613929492691,sig_r,p,e,nc,1,0.885708319521075,1
576,2.567,0.575,0.4105,0.290868023967885,1.54649824971591,1.70557481607795,0.746658217525562,clas6,1.82034178247444,0.208902798990097,1.8032334384858,4.51104100946372,sig_r,p,e,nc,1,0.888868682542678,1
577,2.567,0.575,0.4195,0.284627708793366,1.55538760531092,1.67552338021454,0.73063932847257,clas6,1.83636067152743,0.229842529812929,1.80297269270653,4.31386104389907,sig_r,p,e,nc,1,0.891812746476971,1
578,2.567,0.575,0.4285,0.278649530545664,1.56397659006669,1.64673431505251,0.715293344910719,clas6,1.85170665508928,0.242559978429137,1.80234029095509,4.07653383934219,sig_r,p,e,nc,1,0.894559968166994,1
579,2.567,0.575,0.4375,0.272917311631582,1.57227932600974,1.61912971428571,0.70057873895827,clas6,1.86642126104173,0.272489925862449,1.77278911564626,6.11156462585034,sig_r,p,e,nc,1,0.89712766880419,1
580,2.567,0.575,0.4465,0.26741617881034,1.58030914535354,1.59263795296753,0.686457331006143,clas6,1.88054266899386,0.288252953250925,1.76256844201095,7.57839721254355,sig_r,p,e,nc,1,0.89953130770284,1
581,2.567,0.575,0.4555,0.262132434333297,1.5880786347476,1.56719306695939,0.672893958933574,clas6,1.89410604106643,0.33335433849816,1.72863693205502,3.77448937057107,sig_r,p,e,nc,1,0.901784716268991,1
582,2.567,0.575,0.4645,0.257053442064191,1.59559967823336,1.54273420452099,0.659856185778779,clas6,1.90714381422122,0.352695577055845,1.22207370632041,3.56119915982433,sig_r,p,e,nc,1,0.903900298591053,1
583,2.567,0.575,0.5095,0.234349997720936,1.62985001627463,1.43340140922473,0.601576444149643,clas6,1.96542355585036,0.307086645800483,1.4980056980057,5.45868945868946,sig_r,p,e,nc,1,0.912764916660139,1
584,2.567,0.575,0.5185,0.230282206053649,1.63609557260233,1.41381217743491,0.591134422939717,clas6,1.97586557706028,0.26488310464801,1.61556603773585,7.24271012006861,sig_r,p,e,nc,1,0.914253129619328,1
585,2.567,0.575,0.5275,0.22635322054752,1.64215942964189,1.39489139336493,0.581048717145485,clas6,1.98595128285452,0.209168348937539,1.82169312169312,8.64814814814815,sig_r,p,e,nc,1,0.915662292879915,1
586,2.567,0.575,0.5365,0.222556055617552,1.64804917694163,1.376605416589,0.571301394770257,clas6,1.99569860522974,0.174414022946394,2.00185586142901,9.56696566656356,sig_r,p,e,nc,1,0.916997999589258,1
587,2.567,0.575,0.5455,0.21888418668894,1.65377200408929,1.35892282676444,0.56187570723051,clas6,2.00512429276949,0.146562900729914,2.2359066427289,10.4308797127469,sig_r,p,e,nc,1,0.91826535494758,1
588,2.567,0.575,0.5545,0.21533151278416,1.65933472511429,1.34181424346258,0.55275599331694,clas6,2.01424400668306,0.112488214671933,2.51278538812785,11.5388127853881,sig_r,p,e,nc,1,0.919469026384595,1
589,2.567,0.575,0.5635,0.211892322695327,1.66474380131126,1.32525216326531,0.543927592358905,clas6,2.02307240764109,0.103981742267325,2.70188133140376,11.5195369030391,sig_r,p,e,nc,1,0.920613287832931,1
590,2.567,0.575,0.5725,0.208561264347278,1.67000536257627,1.30921081222707,0.535376765579464,clas6,2.03162323442054,0.0859614243434738,2.9418472063854,11.5108323831243,sig_r,p,e,nc,1,0.921702058876142,1
591,2.567,0.575,0.5815,0.205333317005704,1.67512522734585,1.29366601203783,0.527090624753642,clas6,2.03990937524636,0.0640042963774361,3.32784431137725,11.5269461077844,sig_r,p,e,nc,1,0.922738939436178,1
592,2.567,0.575,0.5905,0.202203766026786,1.68010892122654,1.27859505842506,0.519057067390759,clas6,2.04794293260924,0.0563638925809644,3.57356608478803,11.5960099750623,sig_r,p,e,nc,1,0.923727240570062,1
593,2.567,0.575,0.5995,0.199168179881263,1.68496169439938,1.26397661050876,0.511264717755201,clas6,2.0557352822448,0.0500136882767308,3.85242896425298,11.7323556370302,sig_r,p,e,nc,1,0.924670011865256,1
594,2.567,0.575,0.6085,0.196222389217448,1.68968853788,1.24979058997535,0.503702873121188,clas6,2.06329712687881,0.0423956611321028,4.08340389500423,11.9707874682473,sig_r,p,e,nc,1,0.925570065855224,1
595,2.567,0.575,0.6175,0.193362467755169,1.69429419871073,1.23601808906883,0.496361454727519,clas6,2.07063854527248,0.0354832174442104,4.39628482972136,12.3603715170279,sig_r,p,e,nc,1,0.926429999819034,1
596,2.567,0.575,0.6265,0.190584714826523,1.69878319415715,1.22264128651237,0.489230962959686,clas6,2.07776903704031,0.032419542946022,4.38985526490506,13.0035851812508,sig_r,p,e,nc,1,0.927252215279766,1
597,2.567,0.575,0.6355,0.187885639400184,1.70315982497714,1.20964337057435,0.482302436340272,clas6,2.08469756365973,0.0239927347054961,4.95516089326534,14.0988218744505,sig_r,p,e,nc,1,0.928038935474626,1
598,2.567,0.575,0.6445,0.185261945444247,1.70742818782599,1.19700846858029,0.475567413955381,clas6,2.09143258604462,0.0170452712663122,5.43557388983257,14.7803931084688,sig_r,p,e,nc,1,0.928792221033915,1
599,2.567,0.575,0.6535,0.182710518498572,1.71159218685757,1.18472158224943,0.469017900985835,clas6,2.09798209901417,0.0143887830526794,5.40174795601917,1.64956301099521,sig_r,p,e,nc,1,0.929513984075317,1
600,2.567,0.575,0.6625,0.180228413341611,1.71565554457711,1.17276852830189,0.462646337047914,clas6,2.10435366295209,0.00907424869399324,5.28947368421053,1.62105263157895,sig_r,p,e,nc,1,0.930206000893648,1
601,2.567,0.625,0.1675,0.774830135229182,1.09812547917992,3.98618728358209,1.98898895713331,clas6,0.57801104286669,0.278955507796466,0.463726298433636,7.71228359439407,sig_r,p,e,nc,1,0.366912275511098,1
602,2.567,0.625,0.1765,0.73532038329115,1.11747931068016,3.79592048725212,1.88756742390838,clas6,0.679432576091618,0.280427342290389,0.269030579050098,6.56798959011061,sig_r,p,e,nc,1,0.431269928340196,1
603,2.567,0.625,0.1855,0.699644461729855,1.13763746054856,3.62411623719677,1.79598733326054,clas6,0.771012666739464,0.266576191809729,0.293686583990981,5.03945885005637,sig_r,p,e,nc,1,0.486347438923542,1
604,2.567,0.625,0.1945,0.667270167870889,1.15813315236768,3.4682116092545,1.71288252092457,clas6,0.854117479075427,0.263947676158776,0.330043331728454,4.31391429947039,sig_r,p,e,nc,1,0.533648183557907,1
605,2.567,0.625,0.2035,0.637759447915912,1.1786422287532,3.32609707125307,1.63712850280015,clas6,0.929871497199855,0.257343563104605,0.364004259850905,4.47923322683706,sig_r,p,e,nc,1,0.574438176803974,1
606,2.567,0.625,0.2125,0.61074845953359,1.19894077293449,3.19602047058824,1.56779129562273,clas6,0.999208704377273,0.258258714351783,0.397359613239122,4.03681666046858,sig_r,p,e,nc,1,0.609770796237447,1
607,2.567,0.625,0.2215,0.585932495037869,1.21887590984458,3.0765144288939,1.50408871476221,clas6,1.06291128523779,0.277032404356282,0.415500538213132,4.30570505920344,sig_r,p,e,nc,1,0.640517211341715,1
608,2.567,0.625,0.2305,0.563054436663288,1.23834543649865,2.9663407462039,1.44536073891466,clas6,1.12163926108534,0.315896012184045,0.421008098634111,4.00942826060679,sig_r,p,e,nc,1,0.667396262089191,1
609,2.567,0.625,0.2395,0.541895814826255,1.25728345565272,2.86444734029228,1.391046556659,clas6,1.175953443341,0.33211866606116,0.428378378378378,3.80769230769231,sig_r,p,e,nc,1,0.691001186138608,1
610,2.567,0.625,0.2485,0.522269809460314,1.2756501461321,2.76993454325956,1.34066660088463,clas6,1.22633339911537,0.301829213845322,0.448635132319233,2.91935819962492,sig_r,p,e,nc,1,0.711822416713246,1
611,2.567,0.625,0.2575,0.504015719032575,1.29342441814579,2.68202846601942,1.29380835075662,clas6,1.27319164924338,0.264711176078693,0.479089522979743,2.79024177739055,sig_r,p,e,nc,1,0.730266521572171,1
612,2.567,0.625,0.2665,0.486994550284758,1.31059860261655,2.60005975984991,1.25011501058097,clas6,1.31688498941903,0.243725872588737,0.504798255179934,2.69465648854962,sig_r,p,e,nc,1,0.746671701234659,1
613,2.567,0.625,0.2755,0.471085472417016,1.32717458866735,2.52344654083485,1.20927640769448,clas6,1.35772359230552,0.244925773941442,0.515483611502111,2.74683289764729,sig_r,p,e,nc,1,0.761320366299002,1
614,2.567,0.625,0.2845,0.456182944291346,1.34316100125864,2.45168055536028,1.17102161799589,clas6,1.39597838200411,0.258733083485189,0.521877767936227,3.0088573959256,sig_r,p,e,nc,1,0.77444930225307,1
615,2.567,0.625,0.2935,0.442194370190419,1.35857113182628,2.38431589097104,1.13511294827881,clas6,1.43188705172119,0.28777103498729,0.521875,3.5141369047619,sig_r,p,e,nc,1,0.786257873008254,1
616,2.567,0.625,0.3025,0.429038174052522,1.37342141786829,2.32095970247934,1.10134099279282,clas6,1.46565900720718,0.32423317583809,0.526811145510836,3.55603715170279,sig_r,p,e,nc,1,0.796914644315602,1
617,2.567,0.625,0.3115,0.416642207546992,1.38773032519466,2.26126454574639,1.06952054677313,clas6,1.49747945322687,0.3310586758929,0.546948088990302,2.39475185396463,sig_r,p,e,nc,1,0.806562740185124,1
618,2.567,0.625,0.3205,0.404942426367825,1.40151752711603,2.20492200312012,1.03948720848621,clas6,1.52751279151379,0.282756477935513,0.593572778827977,2.90485192186515,sig_r,p,e,nc,1,0.815324185375482,1
619,2.567,0.625,0.3295,0.393881783462482,1.41480330359764,2.15165735356601,1.01109453814819,clas6,1.55590546185181,0.236803814742781,0.662491103202847,2.74448398576512,sig_r,p,e,nc,1,0.823303436551267,1
620,2.567,0.625,0.3385,0.383409298820939,1.4276081039595,2.10122509305761,0.984211670073351,clas6,1.58278832992665,0.211614063868009,0.727341389728097,2.52492447129909,sig_r,p,e,nc,1,0.830590263455624,1
621,2.567,0.625,0.3475,0.373479273815505,1.43995223151776,2.05340515107914,0.958721295884401,clas6,1.6082787041156,0.19702567779259,0.778720123361604,2.25289128758674,sig_r,p,e,nc,1,0.837262108284807,1
622,2.567,0.625,0.3565,0.36405062454667,1.4518556193185,2.0079996802244,0.934517953211303,clas6,1.6324820467887,0.181431720186738,0.841307814992025,2.20653907496013,sig_r,p,e,nc,1,0.843386025052832,1
623,2.567,0.625,0.3655,0.35508631368232,1.46333767397887,1.96483032010944,0.911506567222516,clas6,1.65549343277748,0.174377727166656,0.904196357878068,2.16389548693587,sig_r,p,e,nc,1,0.849020279836163,1
624,2.567,0.625,0.3745,0.34655286422133,1.47441717043636,1.92373585580774,0.889601202456154,clas6,1.67739879754385,0.175149722340994,0.962321024868123,2.18914845516202,sig_r,p,e,nc,1,0.854215676290298,1
625,2.567,0.625,0.3835,0.338419941723306,1.48511218468841,1.88457020599739,0.868723990403728,clas6,1.69827600959627,0.170247895068855,1.02598366740906,2.20193021529324,sig_r,p,e,nc,1,0.859016657817021,1
626,2.567,0.625,0.3925,0.330659994015001,1.49544005479101,1.84720068789809,0.848804204636508,clas6,1.71819579536349,0.172371449645154,1.07383966244726,2.77285513361463,sig_r,p,e,nc,1,0.863462227492251,1
627,2.567,0.625,0.4015,0.32324793935464,1.50541736276676,1.81150651556663,0.829777460323361,clas6,1.73722253967664,0.174056532113322,1.11571906354515,4.07558528428094,sig_r,p,e,nc,1,0.867586718749745,1
628,2.567,0.625,0.4105,0.316160895617267,1.51505993186199,1.77737749573691,0.811585019049524,clas6,1.75541498095048,0.17949725331332,1.15907673112913,2.74547723019339,sig_r,p,e,nc,1,0.87142044339056,1
629,2.567,0.625,0.4195,0.309377944340615,1.52438283494221,1.74471289153754,0.794173183122359,clas6,1.77282681687764,0.184719223817008,1.20023350846468,3.74781085814361,sig_r,p,e,nc,1,0.874990238387406,1
630,2.567,0.625,0.4285,0.302879924506156,1.53340041083556,1.7134204294049,0.777492766207303,clas6,1.7895072337927,0.186937696601744,1.61512791991101,4.18131256952169,sig_r,p,e,nc,1,0.878319928892405,1
631,2.567,0.625,0.4375,0.296649251773458,1.54212628620985,1.68341542857143,0.761498629302467,clas6,1.80550137069753,0.203425310920877,1.61371484953133,3.60236803157375,sig_r,p,e,nc,1,0.88143072161413,1
632,2.567,0.625,0.4465,0.290669759576457,1.55057340115834,1.65462003583427,0.746149272832765,clas6,1.82085072716724,0.220229786066585,1.62615587846764,4.16204315279613,sig_r,p,e,nc,1,0.884341540131996,1
633,2.567,0.625,0.4555,0.284926559057932,1.55875403711974,1.62696255104281,0.731406477101711,clas6,1.83559352289829,0.234125733712389,1.61778846153846,5.20032051282051,sig_r,p,e,nc,1,0.887069311627963,1
634,2.567,0.625,0.4645,0.279405915287165,1.56667984610214,1.60037683100108,0.717234984542152,clas6,1.84976501545785,0.266637098290617,1.12738419618529,5.71866485013624,sig_r,p,e,nc,1,0.889629212831391,1
635,2.567,0.625,0.4735,0.274095137594272,1.57436188044329,1.57480176135164,0.703602218204497,clas6,1.8633977817955,0.291478995641893,1.11654589371981,5.20531400966184,sig_r,p,e,nc,1,0.892034881609942,1
636,2.567,0.625,0.4825,0.268982482178006,1.58181062254164,1.55018078756477,0.690478031750942,clas6,1.87652196824906,0.312579103414345,1.1190606226106,3.89404696886947,sig_r,p,e,nc,1,0.89429859953272,1
637,2.567,0.625,0.4915,0.264057065413811,1.58903601414635,1.52646149745677,0.677834486917252,clas6,1.88916551308275,0.345671908963969,1.11481303930968,3.23106423777565,sig_r,p,e,nc,1,0.896431449830043,1
638,2.567,0.625,0.5005,0.259308786515261,1.59604748491251,1.50359524875125,0.665645654984674,clas6,1.90135434501533,0.360427730587254,1.12550245645377,2.42742295667709,sig_r,p,e,nc,1,0.898443454437113,1
639,2.567,0.625,0.5095,0.254728258392322,1.60285398001796,1.48153683611384,0.65388743929309,clas6,1.91311256070691,0.35931079696398,1.15396341463415,1.93379790940767,sig_r,p,e,nc,1,0.900343693204151,1
640,2.567,0.625,0.5185,0.250306745710488,1.60946398670621,1.46024419286403,0.642537416238823,clas6,1.92446258376118,0.333412343552428,1.21073059360731,3.06164383561644,sig_r,p,e,nc,1,0.902140407858063,1
641,2.567,0.625,0.5275,0.246036109290783,1.6158855596724,1.43967812322275,0.63157469254944,clas6,1.93542530745056,0.289669820735948,1.30033256587362,4.88871834228703,sig_r,p,e,nc,1,0.90384109288997,1
642,2.567,0.625,0.5365,0.241908756106035,1.62212634524771,1.41980206150979,0.620979776924193,clas6,1.94602022307581,0.25185250552533,1.3969618801949,6.67813126970479,sig_r,p,e,nc,1,0.90545257520284,1
643,2.567,0.625,0.5455,0.237917594227109,1.62819360436761,1.40058185517873,0.610734464380989,clas6,1.95626553561901,0.203055512017798,1.54504504504505,8.21552321552321,sig_r,p,e,nc,1,0.906981084070975,1
644,2.567,0.625,0.5545,0.234055992156696,1.63409423433008,1.38198556898106,0.600821731866239,clas6,1.96617826813376,0.171616567557086,1.66293482606957,9.14834066373451,sig_r,p,e,nc,1,0.908432312727773,1
645,2.567,0.625,0.5635,0.230317742060138,1.63983478936642,1.36398330789707,0.591225643868375,clas6,1.97577435613163,0.143495363932877,1.8133457769482,10.2893140457303,sig_r,p,e,nc,1,0.909811472701556,1
646,2.567,0.625,0.5725,0.226697026464433,1.64542150005797,1.34654705676856,0.5819312669342,clas6,1.9850687330658,0.120095852205327,2.00489929232444,10.7131192161132,sig_r,p,e,nc,1,0.911123341854537,1
647,2.567,0.625,0.5815,0.223188388049678,1.65086029163987,1.32965053482373,0.572924592123524,clas6,1.99407540787648,0.0980288304498145,2.21758957654723,11.5114006514658,sig_r,p,e,nc,1,0.912372306941524,1
648,2.567,0.625,0.5905,0.219786702203028,1.65615680123824,1.3132690635055,0.564192464555173,clas6,2.00280753544483,0.0823873283173732,2.37424242424242,11.5,sig_r,p,e,nc,1,0.913562401388393,1
