,I,J,x,Q2,Elab,target,curent,lepton beam,units,theta,sigma(pb/sr/GeV per nucleon),*epsilon,*y,obs,*value,%stat,%syst,%dST_u,%dSR_u,%dSY_c,%dSE_c,%*dRC_c,%1dN1_c,%2dN1_c,%3dN1_c,%4dN1_c,%5dN1_c,%6dN1_c,%7dN1_c,%8dN1_c,%1dN2_c,%2dN2_c,%3dN2_c,%4dN2_c,%5dN2_c,%6dN2_c,%7dN2_c,%8dN2_c,%*norm_c
600,601,6,0.762,11.954,16.0,d,e,NC,1,18.0,76.94,0.74403411388777,0.522967011426575,sig_r,0.0148217767681726,1.9,2.1,1.1,1.6,1.8,0.0,0.135142006390792,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
601,602,6,0.678,11.236,16.0,d,e,NC,1,18.0,161.8,0.715308921316039,0.551619319088924,sig_r,0.0315366242330376,1.7,1.8,1.0,1.3,1.4,-0.1,0.183974833762734,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
602,603,6,0.599,10.475,16.0,d,e,NC,1,18.0,290.0,0.682371479008736,0.581987572753336,sig_r,0.0568329214663944,1.4,1.7,0.7,1.3,1.2,-0.1,0.239968485685149,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
603,604,6,0.523,9.656,16.0,d,e,NC,1,18.0,461.6,0.644029158893101,0.614670358234483,sig_r,0.090119011129694,1.7,1.7,1.1,1.2,1.1,-0.2,0.305150429881728,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
604,605,6,0.417,8.349,16.0,d,e,NC,1,18.0,802.6,0.576628104059967,0.666827135552993,sig_r,0.151996461043714,1.5,1.7,0.9,1.3,1.1,-0.3,0.419732223098057,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
605,606,6,0.347,7.355,16.0,d,e,NC,1,18.0,1087.0,0.520347130915403,0.706493422205326,sig_r,0.196686446381495,1.8,1.6,1.3,1.3,0.5,-0.4,0.515409877443816,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
606,607,6,0.259,5.941,16.0,d,e,NC,1,18.0,1539.0,0.433182019738668,0.762920111668503,sig_r,0.249249871434907,1.7,1.7,1.2,1.3,0.5,-0.5,0.663590566444264,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
607,608,6,0.172,4.29,16.0,d,e,NC,1,18.0,2119.0,0.321881489909658,0.828804457003514,sig_r,0.275997830705147,1.9,2.5,1.5,1.2,0.9,-0.6,0.852801467153581,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
608,609,6,0.861,17.063,19.5,d,e,NC,1,18.0,9.597,0.725629413821381,0.541582387468584,sig_r,0.00337556415228743,4.4,3.5,3.6,2.5,3.0,0.2,0.166429996503652,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
609,610,6,0.807,16.462,19.5,d,e,NC,1,18.0,21.01,0.70888956489616,0.557728961056546,sig_r,0.00743490491449005,2.7,2.6,2.0,1.8,2.2,0.1,0.194887739676528,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
610,611,6,0.742,15.706,19.5,d,e,NC,1,18.0,44.81,0.686799377477494,0.578039792391818,sig_r,0.0158945092426495,2.4,2.2,1.9,1.5,1.7,0.1,0.23244105828826,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
611,612,6,0.67,14.778,19.5,d,e,NC,1,18.0,86.48,0.658099444667171,0.602971606517655,sig_r,0.0306711834442072,1.9,2.0,1.4,1.3,1.4,0.0,0.28123094406581,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
612,613,6,0.592,13.694,19.5,d,e,NC,1,18.0,157.9,0.622358773195767,0.632094544569817,sig_r,0.0554438197311142,1.7,1.9,1.1,1.3,1.2,-0.1,0.341990085567196,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
613,614,6,0.517,12.547,19.5,d,e,NC,1,18.0,256.1,0.581953146893595,0.66291005189992,sig_r,0.0880613279238796,1.8,1.9,1.3,1.3,1.1,-0.1,0.410679650280888,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
614,615,6,0.413,10.743,19.5,d,e,NC,1,18.0,465.3,0.513126718910979,0.711376638842818,sig_r,0.151303459072602,1.8,2.0,1.3,1.3,1.1,-0.2,0.527684577851336,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
615,616,6,0.343,9.391,19.5,d,e,NC,1,18.0,629.4,0.457481728400799,0.747699712870977,sig_r,0.191245401520967,1.8,1.8,1.3,1.3,0.5,-0.3,0.622281061718642,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
616,617,6,0.257,7.502,19.5,d,e,NC,1,18.0,938.9,0.374336463786412,0.798449925030142,sig_r,0.249155986268358,2.2,2.0,1.8,1.3,0.5,-0.4,0.763628011563099,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
617,618,6,0.171,5.35,19.5,d,e,NC,1,18.0,1360.0,0.272876149242797,0.856265942270229,sig_r,0.281571156570691,2.5,2.6,2.2,1.2,0.9,-0.6,0.936110546287245,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
618,619,6,0.86,19.104,19.5,d,e,NC,1,20.6,5.553,0.644884664278609,0.607129602060865,sig_r,0.00335776340978218,3.6,3.6,2.9,2.2,2.7,0.0,0.303696070726365,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
619,620,6,0.806,18.353,19.5,d,e,NC,1,20.6,11.76,0.626375834682189,0.622573784894423,sig_r,0.0070808304926273,2.7,2.8,2.2,1.6,2.0,0.0,0.335161081040279,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
620,621,6,0.74,17.398,19.5,d,e,NC,1,20.6,24.98,0.601879842451566,0.642213191826577,sig_r,0.0148821848619647,3.3,2.4,3.0,1.4,1.6,-0.1,0.376804267832338,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,1.7
621,622,7,0.7,5.0,8.005,d,e,NC,1,22.238,764.4,0.768584089834361,0.475482571316296,sig_r,0.0409515202930972,1.2,0.8,0.9,0.7,0.5,-0.1,0.0934070472815856,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
622,623,7,0.3,2.0,8.004,d,e,NC,1,13.606,33460.0,0.827798105727894,0.443785874184782,sig_r,0.245833429860637,1.2,0.6,0.9,0.8,0.3,-0.1,0.00725677973742022,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
623,624,7,0.4,2.0,8.004,d,e,NC,1,12.418,48380.0,0.902810118170936,0.332796210602258,sig_r,0.201307739793217,1.2,0.6,0.9,0.8,0.3,0.0,0.134777200890591,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
624,625,7,0.5,5.0,9.699,d,e,NC,1,19.778,1860.0,0.711209300223631,0.549480771781023,sig_r,0.117304124334007,1.1,0.8,0.9,0.7,0.3,-0.1,0.190944189619827,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
625,626,7,0.22,2.0,9.692,d,e,NC,1,11.843,35810.0,0.784912646748413,0.499882791532809,sig_r,0.285163158549492,1.2,0.7,0.9,0.8,0.4,-0.1,0.0656485005276979,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
626,627,7,0.3,5.0,12.096,d,e,NC,1,20.657,1760.0,0.472965372399046,0.734229611265095,sig_r,0.226486707635089,1.1,1.4,0.8,0.7,0.3,-0.1,0.595958866921621,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
627,628,7,0.13,2.0,12.094,d,e,NC,1,11.826,19480.0,0.573910574186325,0.677891673925064,sig_r,0.296436263544169,1.2,1.1,1.0,0.7,0.3,-0.1,0.424352023883247,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
628,629,7,0.4,5.0,12.097,d,e,NC,1,15.85,3415.0,0.723215734004917,0.550662422531521,sig_r,0.17364870744889,1.0,0.8,0.7,0.7,0.3,0.0,0.170533252191642,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
629,630,7,0.5,5.0,12.097,d,e,NC,1,14.196,3934.0,0.828379903031733,0.440563513727053,sig_r,0.117681631699927,0.9,0.7,0.6,0.7,0.3,0.0,0.00824583515394682,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
630,631,7,0.6,5.0,12.097,d,e,NC,1,13.343,3528.0,0.880820820359737,0.367126991698477,sig_r,0.0728780258573247,0.9,0.7,0.5,0.8,0.5,0.0,0.0973953946115524,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
631,632,7,0.7,5.0,12.097,d,e,NC,1,12.82,2633.0,0.91041690344887,0.314675096731246,sig_r,0.0410251168267296,1.3,1.0,0.6,1.1,0.9,0.1,0.14770873586308,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
632,633,7,0.089,2.0,15.102,d,e,NC,1,11.811,12210.0,0.391308679580999,0.792904126066981,sig_r,0.286477287621643,1.2,1.7,1.0,0.7,0.3,-0.1,0.734775244712302,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
633,634,7,0.3,5.0,15.102,d,e,NC,1,13.247,4747.0,0.688545830017789,0.5880478861447,sig_r,0.231385184101858,1.2,0.9,1.0,0.7,0.3,0.0,0.229472088969758,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
634,635,7,0.7,10.0,15.102,d,e,NC,1,17.1,214.8,0.765001751810981,0.504081653554968,sig_r,0.0279995543405192,1.6,1.1,1.3,0.9,0.6,0.0,0.0994970219213326,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
635,636,7,0.8,10.001,15.102,d,e,NC,1,16.101,117.9,0.821355601622974,0.441048722912926,sig_r,0.011326454540098,1.9,1.5,1.2,1.5,1.2,0.1,0.00369547724094425,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
636,637,7,0.22,5.0,17.308,d,e,NC,1,13.54,3698.0,0.539084199046739,0.699733940968434,sig_r,0.275519083522688,1.2,1.4,1.0,0.7,0.3,0.0,0.483556861620544,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
637,638,7,0.5,10.0,17.307,d,e,NC,1,16.951,521.1,0.645656061707132,0.615779018957452,sig_r,0.101457012416574,1.5,1.2,1.3,0.7,0.3,0.0,0.302384695097875,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
638,639,7,0.6,10.0,17.307,d,e,NC,1,15.047,487.5,0.76334152180212,0.51314532153428,sig_r,0.0579095921342661,1.2,1.0,0.9,0.8,0.5,0.1,0.102319412936396,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
639,640,7,0.4,9.999,21.193,d,e,NC,1,14.064,936.9,0.636679869097824,0.628652131090538,sig_r,0.158696892390158,1.1,1.3,0.8,0.7,0.3,0.1,0.317644222533699,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
640,641,7,0.6,14.999,21.193,d,e,NC,1,17.247,133.6,0.628785617033145,0.628655174830094,sig_r,0.0509198675540863,1.3,1.6,1.0,0.8,0.4,0.1,0.331064451043654,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
641,642,7,0.14,5.0,24.512,d,e,NC,1,11.071,3672.0,0.420245896898607,0.776418569606362,sig_r,0.298878576239979,0.7,2.1,0.2,0.7,0.3,0.0,0.685581975272369,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
642,643,7,0.3,10.001,24.503,d,e,NC,1,14.135,930.8,0.499848837806769,0.724917897186513,sig_r,0.22458452369367,1.4,1.6,1.2,0.7,0.3,0.0,0.550256975728493,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,1.7
643,644,8,0.2,1.0,3.748,d,e,NC,1,28.728,18200.0,0.484935606461578,0.710830203465712,sig_r,0.265782329066756,1.0,0.9,0.9,0.5,0.3,-0.1,0.575609469015318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
644,645,8,0.2,1.0,4.006,d,e,NC,1,24.906,24720.0,0.558753675318335,0.6649845881745,sig_r,0.265682368240643,1.0,0.7,0.9,0.5,0.3,-0.1,0.45011875195883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
645,646,8,0.2,1.0,4.251,d,e,NC,1,22.205,32480.0,0.615751494374346,0.626918195082569,sig_r,0.272013276895397,1.0,0.7,0.8,0.5,0.3,-0.1,0.353222459563611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
646,647,8,0.2,1.0,5.507,d,e,NC,1,14.52,87080.0,0.791845896764253,0.483812576409349,sig_r,0.282377458123727,1.0,0.5,0.8,0.6,0.3,0.0,0.0538619755007708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
647,648,8,0.2,1.0,6.251,d,e,NC,1,12.124,133400.0,0.845493755637306,0.426312324550088,sig_r,0.287955429699884,0.9,0.5,0.7,0.6,0.4,0.0,0.0373393845834206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
648,649,8,0.2,1.5,5.507,d,e,NC,1,24.519,11330.0,0.476170751859205,0.725755001670635,sig_r,0.27492971568772,1.0,0.9,0.9,0.5,0.3,-0.1,0.590509721839351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
649,650,8,0.2,1.5,6.25,d,e,NC,1,18.783,20180.0,0.610745393034235,0.639471577619429,sig_r,0.275167375316703,0.8,0.7,0.6,0.5,0.3,-0.1,0.361732831841801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
650,651,8,0.2,1.5,7.002,d,e,NC,1,15.343,32430.0,0.702882667832435,0.570791277148911,sig_r,0.282386846395133,0.8,0.6,0.6,0.5,0.3,0.0,0.205099464684861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
651,652,8,0.2,1.5,7.498,d,e,NC,1,13.727,42350.0,0.747698314191502,0.532939944082814,sig_r,0.287198421158073,0.8,0.5,0.6,0.5,0.3,0.0,0.128912865874447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
652,653,8,0.2,1.5,8.251,d,e,NC,1,11.866,59500.0,0.798928608609711,0.484453924698874,sig_r,0.290694881599697,0.8,0.5,0.6,0.6,0.4,0.0,0.0418213653634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
653,654,8,0.2,2.5,8.251,d,e,NC,1,25.22,3761.0,0.347603023439766,0.807378220712672,sig_r,0.277857828310218,1.5,1.9,1.4,0.5,0.4,-0.1,0.809074860152398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
654,655,8,0.2,2.5,10.243,d,e,NC,1,14.999,11580.0,0.606131024997057,0.650306216281355,sig_r,0.282517659393764,0.7,1.1,0.4,0.5,0.3,0.0,0.369577257505002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
655,656,8,0.2,2.5,11.744,d,e,NC,1,11.746,20130.0,0.715949735104888,0.567192518432833,sig_r,0.285321145691497,0.9,0.8,0.7,0.5,0.3,0.0,0.182885450321691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
656,657,8,0.2,5.0,16.005,d,e,NC,1,19.647,1466.0,0.313640410614476,0.832362530111773,sig_r,0.26685427163992,1.2,2.1,1.1,0.5,0.5,0.0,0.866811301955391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
657,658,8,0.2,5.0,17.255,d,e,NC,1,15.6,2423.0,0.422013502404821,0.772059907040148,sig_r,0.272746645537636,0.9,1.7,0.8,0.5,0.4,0.0,0.682577045911805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
658,659,8,0.2,5.001,18.491,d,e,NC,1,13.134,3538.0,0.508374029919956,0.720430444660099,sig_r,0.275917110406676,0.9,1.4,0.7,0.5,0.3,0.0,0.535764149136075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
659,660,8,0.2,5.0,19.493,d,e,NC,1,11.702,4624.0,0.566079522677862,0.683445932627233,sig_r,0.280819097314971,0.8,1.3,0.6,0.5,0.3,0.1,0.437664811447634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
660,661,8,0.35,1.5,3.748,d,e,NC,1,30.304,11330.0,0.603685830186196,0.609262330218756,sig_r,0.221987206013404,0.9,0.7,0.7,0.5,0.3,-0.1,0.373734088683466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
661,662,8,0.35,1.5,4.007,d,e,NC,1,26.95,14720.0,0.660499180983816,0.569867540550911,sig_r,0.222952251851249,0.9,0.7,0.7,0.5,0.3,-0.1,0.277151392327513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
662,663,8,0.35,1.5,4.25,d,e,NC,1,24.459,18230.0,0.703925860243709,0.537313716095199,sig_r,0.222736289444301,0.9,0.6,0.7,0.5,0.3,-0.1,0.203326037585695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
663,664,8,0.35,1.5,5.507,d,e,NC,1,16.715,43980.0,0.838046232107219,0.414703484941964,sig_r,0.228822619981422,0.9,0.5,0.7,0.5,0.3,0.0,0.0246785945822729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
664,665,8,0.35,1.5,7.002,d,e,NC,1,12.232,89300.0,0.906771292696,0.326174416943464,sig_r,0.230520212415919,1.4,0.5,1.3,0.6,0.4,0.0,0.1415111975832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
665,666,8,0.35,2.5,5.501,d,e,NC,1,30.008,3794.0,0.506054755782472,0.691838775441335,sig_r,0.213235834668962,0.9,0.8,0.8,0.5,0.3,-0.1,0.539706915169798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
666,667,8,0.35,2.5,6.25,d,e,NC,1,23.345,6539.0,0.632834618198317,0.609110474024266,sig_r,0.21331830938983,0.9,0.7,0.7,0.5,0.3,-0.1,0.324181149062861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
667,668,8,0.35,2.5,7.081,d,e,NC,1,18.9,10530.0,0.726433434845826,0.5376039599931,sig_r,0.214841943731858,0.9,0.6,0.7,0.5,0.3,0.0,0.165063160762095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
668,669,8,0.35,2.5,7.498,d,e,NC,1,17.283,13060.0,0.761144788445552,0.507561867330814,sig_r,0.217873971627945,0.8,0.5,0.6,0.5,0.3,0.0,0.106053859642561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
669,670,8,0.35,2.5,9.71,d,e,NC,1,11.986,29770.0,0.869786369149728,0.391889268134044,sig_r,0.217468723800836,0.9,0.5,0.7,0.6,0.3,0.1,0.078636827554537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
670,671,8,0.35,5.0,10.243,d,e,NC,1,24.878,1250.0,0.449395520589911,0.743218365050568,sig_r,0.19989783513098,1.1,1.4,1.0,0.5,0.3,0.0,0.636027614997151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
671,672,8,0.35,5.0,11.753,d,e,NC,1,18.447,2396.0,0.600924645363156,0.647774263546993,sig_r,0.201225537873296,0.8,1.0,0.6,0.5,0.3,0.0,0.378428102882635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
672,673,8,0.35,5.0,13.32,d,e,NC,1,14.735,4009.0,0.703714863527589,0.571548668722302,sig_r,0.204647987520293,0.8,0.8,0.6,0.5,0.3,0.1,0.203684732003098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
673,674,8,0.35,5.0,15.004,d,e,NC,1,12.189,6126.0,0.776949059384701,0.507389632183965,sig_r,0.204156492533042,0.8,0.7,0.6,0.5,0.3,0.1,0.0791865990460083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
674,675,8,0.5,2.5,3.749,d,e,NC,1,46.177,1505.0,0.417368040370509,0.710839353906569,sig_r,0.13737201773136,1.0,1.2,0.9,0.5,0.4,-0.1,0.690474331370134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
675,676,8,0.5,2.501,4.251,d,e,NC,1,35.447,2655.0,0.560569414709344,0.62665153801089,sig_r,0.138783107292788,1.1,0.9,1.0,0.5,0.3,-0.1,0.447031994994116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
676,677,8,0.5,2.5,5.502,d,e,NC,1,23.082,6874.0,0.757494295878451,0.484203017164779,sig_r,0.13969106948543,1.0,0.6,0.9,0.5,0.3,0.0,0.112259697006634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
677,678,8,0.5,2.5,7.082,d,e,NC,1,16.25,15310.0,0.864695925646519,0.376150541377753,sig_r,0.141478451328739,0.8,0.5,0.6,0.5,0.3,0.0,0.0699830735990829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
678,679,8,0.5,2.5,9.248,d,e,NC,1,11.63,31820.0,0.926233599848976,0.288095314864187,sig_r,0.139355884791714,0.9,0.5,0.7,0.5,0.3,0.1,0.174597119743259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
679,680,8,0.5,5.001,7.084,d,e,NC,1,36.976,472.7,0.40108614038955,0.752240252439048,sig_r,0.115171369247882,1.4,1.4,1.3,0.5,0.4,-0.1,0.718153561337764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
680,681,8,0.5,5.001,8.25,d,e,NC,1,26.331,981.8,0.577777301589537,0.645907670522154,sig_r,0.116385026600092,0.9,1.0,0.7,0.5,0.3,0.0,0.417778587297787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
681,682,8,0.5,5.001,9.71,d,e,NC,1,19.742,1874.0,0.712052802883502,0.548786199119327,sig_r,0.117669264843596,0.9,0.7,0.7,0.5,0.3,0.0,0.189510235098047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
682,683,8,0.5,5.0,13.316,d,e,NC,1,12.448,5241.0,0.862870278240434,0.400240021764505,sig_r,0.116544922010329,0.7,0.5,0.5,0.5,0.3,0.1,0.0668794730087376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
683,684,8,0.5,7.5,10.243,d,e,NC,1,33.152,233.9,0.372163457239924,0.780424842222179,sig_r,0.105102584179176,1.7,1.8,1.6,0.5,0.4,-0.1,0.76732212269213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
684,685,8,0.5,7.5,14.991,d,e,NC,1,15.367,1278.0,0.742620275481277,0.533263171081822,sig_r,0.108568644424426,1.1,0.8,1.0,0.5,0.3,0.1,0.137545531681829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
685,686,8,0.5,9.999,13.319,d,e,NC,1,30.802,145.8,0.347727639995754,0.800204508462656,sig_r,0.101724084101822,1.3,2.1,1.2,0.5,0.4,0.0,0.808863012007218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7
