,I,exp,Elab,E',theta,W2,Q2,epsilon,cs(nb/sr/gev),x,y,value,%stat_u,%p2p_syst,sys10,%acc_c,sys11,%Ep_c,sys12,%thetaoff_c,sys13,%theta_c,sys14,%rc_c,sys15,%csb_c,*%norm_c,obs,target,current,lepton beam,unit
612,64008,e06009,3.269,1.9664,21.9828,2.39,0.9347,0.8248,141.88,0.382497265596738,0.398470480269196,0.215355414938544,0.568424020298844,0.89695517338596,1.1351,0.800042289258528,0.056209,0.0396172822103186,0.34843,0.245580772483789,1.0422,0.734564420637158,0.0026453,0.00186446292641669,0.0024543,0.00172984212010149,1.6,sig_r,d,e,NC,1
613,64008,e06009,3.269,1.9494,21.9828,2.43,0.9266,0.8215,141.43,0.374297696982545,0.403670847353931,0.21660329131115,0.569186169836669,0.896839425864385,1.1314,0.799971717457399,0.043096,0.0304716113978647,0.35073,0.247988404157534,1.0498,0.742275330552217,0.014022,0.00991444530863324,0.0026206,0.00185293077847698,1.6,sig_r,d,e,NC,1
614,64008,e06009,3.269,1.9324,21.9828,2.47,0.9185,0.8182,139.16,0.366306706351954,0.408871214438666,0.214987996967648,0.581625467088244,0.898605921241736,1.1132,0.799942512216154,0.011786,0.00846938775510204,0.35861,0.257696177062374,1.071,0.769617706237425,0.023916,0.0171859729807416,0.0028003,0.00201228801379707,1.6,sig_r,d,e,NC,1
615,64008,e06009,3.269,1.9154,21.9828,2.51,0.9105,0.8148,140.22,0.358555815149178,0.414071581523402,0.218508556286546,0.573113678505206,0.90208244187705,1.1218,0.800028526601055,0.026259,0.018727000427899,0.37598,0.268135786621024,1.1237,0.801383540151191,0.030014,0.0214049351019826,0.0030014,0.00214049351019826,1.6,sig_r,d,e,NC,1
616,64008,e06009,3.269,1.8984,21.9828,2.55,0.9024,0.8114,141.67,0.350958305966571,0.419271948608137,0.222582724181827,0.562222065363168,0.907884520364227,1.1334,0.800028234629773,0.063638,0.0449198842380179,0.3971,0.280299287075598,1.1867,0.837650878802852,0.034051,0.0240354344603656,0.0032221,0.00227437001482318,1.6,sig_r,d,e,NC,1
617,64008,e06009,3.269,1.8814,21.9828,2.59,0.8943,0.8078,142.82,0.343546956565031,0.424472315692873,0.226176803983119,0.560075619661112,0.914017644587593,1.1426,0.800028007281894,0.097323,0.0681438173925221,0.41342,0.289469262008122,1.236,0.865425010502731,0.035808,0.0250721187508752,0.0034646,0.00242585072118751,1.6,sig_r,d,e,NC,1
618,64008,e06009,3.269,1.8644,21.9828,2.63,0.8862,0.8042,144.78,0.33631500761889,0.429672682777608,0.231049118732632,0.556872496201133,0.918427959662937,1.1582,0.799972371874568,0.12088,0.0834921950545655,0.4263,0.29444674678823,1.2738,0.879817654372151,0.036655,0.0253177234424644,0.0037283,0.00257514850117419,1.6,sig_r,d,e,NC,1
619,64008,e06009,3.269,1.8474,21.9828,2.67,0.8781,0.8006,148.16,0.329256023124189,0.434873049862343,0.238207491743013,0.552234071274298,0.920693844492441,1.1852,0.799946004319655,0.134,0.0904427645788337,0.4399,0.296908747300216,1.3166,0.888633909287257,0.035786,0.0241536177105832,0.0040178,0.00271179805615551,1.6,sig_r,d,e,NC,1
620,64008,e06009,3.269,1.8304,21.9828,2.71,0.87,0.7969,151.56,0.32236387129515,0.440073416947079,0.245431567490523,0.547301398785959,0.919899709685933,1.2125,0.800013196093956,0.13455,0.0887767220902613,0.44764,0.295354974927421,1.3387,0.883280548957509,0.036858,0.0243190815518606,0.0043239,0.00285292953285827,1.6,sig_r,d,e,NC,1
621,64008,e06009,3.269,1.8133,21.9828,2.75,0.862,0.7931,154.86,0.315647642317173,0.44530437442643,0.252617668231028,0.542812863231306,0.915020018080847,1.2389,0.800012914890869,0.12233,0.0789939300012915,0.44324,0.286219811442593,1.3269,0.856838434715227,0.037965,0.024515691592406,0.0046531,0.00300471393516725,1.6,sig_r,d,e,NC,1
622,64008,e06009,3.269,1.7963,21.9828,2.79,0.8539,0.7892,156.38,0.309072163843935,0.450504741511166,0.25681177695954,0.54152704949482,0.908875815321652,1.251,0.799974421281494,0.093795,0.0599788975572324,0.43292,0.276838470392633,1.2962,0.828878373193503,0.040744,0.0260544826704182,0.0050005,0.00319765954725668,1.6,sig_r,d,e,NC,1
623,64008,e06009,3.269,1.7793,21.9828,2.83,0.8458,0.7853,159.4,0.302646760062307,0.455705108595901,0.263466632629407,0.537383939774153,0.90276035131744,1.2752,0.8,0.062571,0.0392540777917189,0.42163,0.264510664993726,1.2618,0.79159347553325,0.046052,0.0288908406524467,0.0053665,0.00336668757841907,1.6,sig_r,d,e,NC,1
624,64001,e06009,3.269,2.4937,21.9828,1.15,1.1853,0.8979,39.456,0.814940058968851,0.23716732945855,0.0388017683433276,1.20546938361719,1.001850162206,0.31565,0.800005068937551,0.11787,0.298737834549878,0.065081,0.164945762368208,0.18147,0.4599300486618,0.052724,0.133627331711273,0.00021174,0.000536648418491484,1.6,sig_r,d,e,NC,1
625,64001,e06009,3.269,2.4766,21.9828,1.19,1.1772,0.8963,40.946,0.791904758317018,0.242398286937902,0.0410839884321451,1.19967762418795,1.18060372197528,0.32757,0.800004884482001,0.16865,0.411883944707664,0.21822,0.532945831094612,0.6385,1.55937087871831,0.043315,0.10578566892981,0.0002358,0.000575880427880623,1.6,sig_r,d,e,NC,1
626,64001,e06009,3.269,2.4596,21.9828,1.23,1.1692,0.8947,44.279,0.770003630054746,0.247598654022637,0.045304876293698,1.1928905350166,1.80518981910161,0.35423,0.79999548318616,0.40822,0.921926872783938,0.35661,0.805370491655186,1.0525,2.37697328304614,0.022641,0.051132591070259,0.00026992,0.000609589195781296,1.6,sig_r,d,e,NC,1
627,64001,e06009,3.269,2.4426,21.9828,1.27,1.1611,0.893,53.83,0.74893906212266,0.252799021107372,0.0561266457595578,1.12442875719859,2.15474642392718,0.43064,0.8,0.62822,1.167044399034,0.50828,0.944231840980866,1.5058,2.79732491175924,0.0063854,0.0118621586475943,0.00031046,0.000576741593906743,1.6,sig_r,d,e,NC,1
628,64001,e06009,3.269,2.4256,21.9828,1.31,1.153,0.8913,66.939,0.728723670512238,0.257999388192108,0.0710907285750501,1.04973184541149,2.19573044114791,0.53551,0.799997012205142,0.79666,1.19012832578915,0.64825,0.968419008350887,1.9261,2.87739583800176,0.045002,0.0672283720999716,0.00035312,0.000527525060129372,1.6,sig_r,d,e,NC,1
629,64001,e06009,3.269,2.4086,21.9828,1.35,1.1449,0.8895,80.75,0.709307120504273,0.263199755276843,0.0873099444040014,0.991170278637771,2.02018575851393,0.646,0.8,0.85691,1.06118885448916,0.73455,0.909659442724458,2.1888,2.71058823529412,0.08657,0.107207430340557,0.00039502,0.000489188854489164,1.6,sig_r,d,e,NC,1
630,64001,e06009,3.269,2.3916,21.9828,1.39,1.1368,0.8877,96.315,0.69064297840635,0.268400122361578,0.105975978255681,0.936697295333022,1.70918340860717,0.77052,0.8,0.79558,0.826018792503764,0.76054,0.789638166433059,2.2761,2.36318330478119,0.12585,0.130665005450864,0.00043489,0.000451528837668068,1.6,sig_r,d,e,NC,1
631,64001,e06009,3.269,2.3746,21.9828,1.43,1.1287,0.8858,109.07,0.672688340815727,0.273600489446314,0.122073702085484,0.897157788576144,1.38489043733382,0.87258,0.800018336847896,0.61829,0.566874484276153,0.71472,0.655285596405978,2.1448,1.9664435683506,0.15164,0.13902998074631,0.00047226,0.000432987989364628,1.6,sig_r,d,e,NC,1
632,64001,e06009,3.269,2.3576,21.9828,1.47,1.1207,0.8839,120.58,0.655461992211425,0.278800856531049,0.137242390770632,0.859180626969647,1.11370044783546,0.96462,0.79998341350141,0.37154,0.308127384309172,0.62091,0.514936141980428,1.8677,1.54893017084094,0.16358,0.135660971968817,0.00050752,0.000420898988223586,1.6,sig_r,d,e,NC,1
633,64001,e06009,3.269,2.3406,21.9828,1.51,1.1126,0.8819,123.03,0.638809093573188,0.284001223615785,0.142320216049564,0.848979923595871,0.960578720637243,0.98424,0.8,0.10135,0.0823782817199057,0.48091,0.390888401202959,1.449,1.1777615215801,0.151,0.122734292448996,0.00054073,0.000439510688449972,1.6,sig_r,d,e,NC,1
634,64001,e06009,3.269,2.3236,21.9828,1.55,1.1045,0.8799,123.18,0.622755093341657,0.28920159070052,0.144765617704025,0.840477350219191,0.924094820587758,0.98544,0.8,0.10718,0.0870108783893489,0.36578,0.296947556421497,1.1009,0.893732748822861,0.12828,0.104140282513395,0.00057305,0.000465213508686475,1.6,sig_r,d,e,NC,1
635,64001,e06009,3.269,2.3066,21.9828,1.59,1.0964,0.8778,119.8,0.607268254381814,0.294401957785255,0.142982708461617,0.859515859766277,0.938313856427379,0.95842,0.800016694490818,0.22518,0.1879632721202,0.28421,0.237237061769616,0.85393,0.71279632721202,0.098629,0.0823280467445743,0.00060526,0.000505225375626044,1.6,sig_r,d,e,NC,1
636,64001,e06009,3.269,2.2896,21.9828,1.63,1.0883,0.8757,115.21,0.592319043076284,0.299602324869991,0.13959010003673,0.859595521222116,0.949396753754014,0.92166,0.799982640395799,0.26048,0.226091485114139,0.2419,0.209964412811388,0.7236,0.628070479993056,0.070241,0.0609677979342071,0.00063925,0.000554856349275237,1.6,sig_r,d,e,NC,1
637,64001,e06009,3.269,2.2726,21.9828,1.67,1.0802,0.8735,110.04,0.577879941349626,0.304802691954726,0.135298574009651,0.859160305343511,0.942929843693202,0.88036,0.80003635041803,0.23653,0.214949109414758,0.22908,0.208178844056707,0.68535,0.622818974918211,0.045998,0.041801163213377,0.00067624,0.000614540167211923,1.6,sig_r,d,e,NC,1
638,64001,e06009,3.269,2.2555,21.9828,1.71,1.0721,0.8713,105.87,0.563869636243338,0.310033649434078,0.132072458857831,0.86064985359403,0.928308302635307,0.84699,0.800028336639275,0.19001,0.179474827618778,0.2341,0.221120241805988,0.69873,0.65998866534429,0.02777,0.0262302824218381,0.00071758,0.000677793520355153,1.6,sig_r,d,e,NC,1
639,64001,e06009,3.269,2.2385,21.9828,1.75,1.0641,0.869,103.07,0.550429387684162,0.315234016518813,0.130413343259101,0.868943436499466,0.913272533229844,0.82457,0.800009702144174,0.13302,0.129057921800718,0.24697,0.23961385466188,0.73793,0.71595032502183,0.015021,0.0145735907635587,0.00076418,0.000741418453478219,1.6,sig_r,d,e,NC,1
640,64001,e06009,3.269,2.2215,21.9828,1.79,1.056,0.8667,100.42,0.537374498119698,0.320434383603549,0.128804882884939,0.877185819557857,0.905775741884087,0.80339,0.800029874526987,0.07443,0.0741187014538936,0.26407,0.262965544712209,0.78861,0.785311690898227,0.0060192,0.00599402509460267,0.00081614,0.000812726548496315,1.6,sig_r,d,e,NC,1
641,64001,e06009,3.269,2.2045,21.9828,1.83,1.0479,0.8643,98.929,0.52473658013362,0.325634750688284,0.128591722883431,0.882895814169758,0.906549141303359,0.79144,0.800008086607567,0.017227,0.0174134985696813,0.28423,0.28730705859758,0.84854,0.857726248117337,0.0006688,0.000676040392604797,0.00087436,0.000883825774039968,1.6,sig_r,d,e,NC,1
642,64001,e06009,3.269,2.1875,21.9828,1.87,1.0398,0.8618,99.099,0.512495970711136,0.330835117773019,0.130495033039125,0.882511427965973,0.916356370901826,0.79279,0.799997981816164,0.037459,0.0377995741632105,0.31033,0.313151494969677,0.92588,0.934298025207116,0.0016925,0.00170788807152444,0.00093942,0.000947961129779312,1.6,sig_r,d,e,NC,1
643,64001,e06009,3.269,2.1705,21.9828,1.91,1.0317,0.8593,99.614,0.500634224029084,0.336035484857755,0.132843818194841,0.882486397494328,0.932680145361094,0.79692,0.800008030999659,0.090254,0.0906037303993415,0.33509,0.33638845945349,0.99977,1.00364406609513,0.0014959,0.0015016965486779,0.0010119,0.0010158210693276,1.6,sig_r,d,e,NC,1
644,64001,e06009,3.269,2.1535,21.9828,1.95,1.0236,0.8568,99.876,0.48913401870713,0.34123585194249,0.134847241506294,0.882644479154151,0.95430333613681,0.79901,0.800002002483079,0.13896,0.139132524330169,0.35872,0.359165365052665,1.0704,1.07172894389042,0.001037,0.00103828747647082,0.0010924,0.00109375625775962,1.6,sig_r,d,e,NC,1
645,64001,e06009,3.269,2.1365,21.9828,1.99,1.0156,0.8542,106.18,0.47802614176045,0.346436219027226,0.145122261510036,0.857185910717649,0.980504803164438,0.84943,0.799990582030514,0.19785,0.186334526276135,0.40493,0.381361838387644,1.2075,1.1372198154078,0.005296,0.00498775663966849,0.001181,0.00111226219627048,1.6,sig_r,d,e,NC,1
646,64001,e06009,3.269,2.1195,21.9828,2.03,1.0075,0.8515,110.78,0.467200442205798,0.351636586111961,0.153196314330158,0.843979057591623,1.00442318107962,0.88623,0.799990973099837,0.2467,0.222693627008485,0.44145,0.398492507672865,1.3185,1.19019678642354,0.012676,0.011442498645965,0.0012799,0.00115535295179635,1.6,sig_r,d,e,NC,1
647,64000,e06009,3.269,2.4937,21.9828,1.15,1.1853,0.8979,39.04,0.814940058968851,0.23716732945855,0.0383926661629032,2.92930327868852,1.00338114754098,0.31232,0.8,0.11662,0.298719262295082,0.064394,0.164943647540984,0.17956,0.459938524590164,0.052168,0.133627049180328,0.00021174,0.000542366803278689,1.6,sig_r,d,e,NC,1
648,64000,e06009,3.269,2.4766,21.9828,1.19,1.1772,0.8963,39.514,0.791904758317018,0.242398286937902,0.0396471625777312,2.93541529584451,1.18188490155388,0.31611,0.799994938502809,0.16275,0.41187933390697,0.21058,0.532925039226603,0.61617,1.55937136204889,0.0418,0.105785291289163,0.0002358,0.000596750518803462,1.6,sig_r,d,e,NC,1
649,64000,e06009,3.269,2.4596,21.9828,1.23,1.1692,0.8947,46.984,0.770003630054746,0.247598654022637,0.0480725469812576,2.77711561382598,1.80601907032181,0.37587,0.799995743231739,0.43315,0.921909586242125,0.37839,0.805359271241274,1.1168,2.37697939724161,0.024024,0.0511323003575685,0.00026992,0.000574493444576877,1.6,sig_r,d,e,NC,1
650,64000,e06009,3.269,2.4426,21.9828,1.27,1.1611,0.893,55.037,0.74893906212266,0.252799021107372,0.0573851421636408,2.68710140450969,2.15545905481767,0.4403,0.800007267838,0.6423,1.16703308683249,0.51968,0.944237512945837,1.5396,2.79739084615804,0.0065285,0.0118620200955721,0.00031046,0.000564093246361539,1.6,sig_r,d,e,NC,1
651,64000,e06009,3.269,2.4256,21.9828,1.31,1.153,0.8913,66.611,0.728723670512238,0.257999388192108,0.0707423851732572,2.53907012355317,2.19633393883893,0.53289,0.800003002507093,0.79275,1.19011874915554,0.64508,0.968428637912657,1.9166,2.87730254762727,0.044782,0.0672291363288346,0.00035312,0.000530122652414766,1.6,sig_r,d,e,NC,1
652,64000,e06009,3.269,2.4086,21.9828,1.35,1.1449,0.8895,82.223,0.709307120504273,0.263199755276843,0.0889026075384546,2.36819381438284,2.02096736922759,0.65778,0.799995135181154,0.87254,1.06118725903944,0.74795,0.909660314024056,2.2287,2.71055544069178,0.088149,0.107207229120806,0.00039502,0.000480425185167167,1.6,sig_r,d,e,NC,1
653,64000,e06009,3.269,2.3916,21.9828,1.39,1.1368,0.8877,95.2,0.69064297840635,0.268400122361578,0.104749136997777,2.27373949579832,1.71008403361345,0.7616,0.8,0.78636,0.826008403361344,0.75173,0.789632352941177,2.2497,2.36313025210084,0.12439,0.130661764705882,0.00043489,0.000456817226890756,1.6,sig_r,d,e,NC,1
654,64000,e06009,3.269,2.3746,21.9828,1.43,1.1287,0.8858,114.55,0.672688340815727,0.273600489446314,0.128207046611279,2.10877346137058,1.38594500218245,0.91639,0.799991270187691,0.64933,0.566852902662593,0.7506,0.655259711916194,2.2525,1.96639022261021,0.15925,0.139022261021388,0.00047226,0.000412274116106504,1.6,sig_r,d,e,NC,1
655,64000,e06009,3.269,2.3576,21.9828,1.47,1.1207,0.8839,120.93,0.655461992211425,0.278800856531049,0.137640755646811,2.07268667824361,1.11502522120235,0.96742,0.799983461506657,0.37262,0.30812866947821,0.62271,0.514934259488961,1.8731,1.54891259406268,0.16406,0.135665260894732,0.00050752,0.000419680807078475,1.6,sig_r,d,e,NC,1
656,64000,e06009,3.269,2.3406,21.9828,1.51,1.1126,0.8819,126.29,0.638809093573188,0.284001223615785,0.146091360521007,2.0205083537889,0.962150605748674,1.0103,0.799984163433368,0.10403,0.0823739013381899,0.49364,0.390878137619764,1.4874,1.17776546044817,0.155,0.122733391400744,0.00054073,0.000428165333755642,1.6,sig_r,d,e,NC,1
657,64000,e06009,3.269,2.3236,21.9828,1.55,1.1045,0.8799,124.93,0.622755093341657,0.28920159070052,0.14682228137493,2.01296726166653,0.925718402305291,0.99944,0.8,0.1087,0.0870087248859361,0.37097,0.296942287681101,1.1166,0.89378051708957,0.1301,0.104138317457776,0.00057305,0.000458696870247338,1.6,sig_r,d,e,NC,1
658,64000,e06009,3.269,2.3066,21.9828,1.59,1.0964,0.8778,120.54,0.607268254381814,0.294401957785255,0.143865907161631,2.07234113157458,0.939936950389912,0.96431,0.799991703998673,0.22656,0.187954206072673,0.28596,0.237232453957193,0.85918,0.712775842044135,0.099235,0.0823253691720591,0.00060526,0.000502123776339804,1.6,sig_r,d,e,NC,1
659,64000,e06009,3.269,2.2896,21.9828,1.63,1.0883,0.8757,114.76,0.592319043076284,0.299602324869991,0.139044873537151,2.08600557685605,0.95102823283374,0.91811,0.800026141512722,0.25948,0.226106657371907,0.24097,0.209977344022307,0.72081,0.628102126176368,0.06997,0.0609707215057511,0.00063925,0.000557032066922272,1.6,sig_r,d,e,NC,1
660,64000,e06009,3.269,2.2726,21.9828,1.67,1.0802,0.8735,110.0,0.577879941349626,0.304802691954726,0.13524939241241,2.07563636363636,0.944545454545454,0.88,0.8,0.23644,0.214945454545454,0.22899,0.208172727272727,0.68507,0.622790909090909,0.04598,0.0418,0.00067624,0.000614763636363636,1.6,sig_r,d,e,NC,1
661,64000,e06009,3.269,2.2555,21.9828,1.71,1.0721,0.8713,107.53,0.563869636243338,0.310033649434078,0.134143303116865,2.06547010136706,0.929945131591184,0.86025,0.800009299730308,0.19298,0.179466195480331,0.23777,0.221119687529062,0.70967,0.659973960755138,0.028204,0.0262289593601786,0.00071758,0.000667330047428625,1.6,sig_r,d,e,NC,1
662,64000,e06009,3.269,2.2385,21.9828,1.75,1.0641,0.869,101.63,0.550429387684162,0.315234016518813,0.128591327014868,2.11600905244514,0.914946374102135,0.81305,0.800009839614287,0.13116,0.129056380989865,0.24352,0.239614287119945,0.72762,0.715950014759421,0.014811,0.0145734527206534,0.00076418,0.000751923644593132,1.6,sig_r,d,e,NC,1
663,64000,e06009,3.269,2.2215,21.9828,1.79,1.056,0.8667,100.6,0.537374498119698,0.320434383603549,0.129035761981924,2.11500994035785,0.907435387673956,0.80481,0.800009940357853,0.074561,0.0741163021868787,0.26454,0.262962226640159,0.79001,0.785298210735587,0.0060298,0.00599383697813121,0.00081614,0.000811272365805169,1.6,sig_r,d,e,NC,1
664,64000,e06009,3.269,2.2045,21.9828,1.83,1.0479,0.8643,102.43,0.52473658013362,0.325634750688284,0.133142457468991,2.09352728692766,0.908239773503856,0.81945,0.800009762764815,0.017836,0.0174128673240262,0.29429,0.287308405740506,0.87857,0.857727228351069,0.00069247,0.000676042175144001,0.00087436,0.000853617104363956,1.6,sig_r,d,e,NC,1
665,64000,e06009,3.269,2.1875,21.9828,1.87,1.0398,0.8618,98.421,0.512495970711136,0.330835117773019,0.12960223258301,2.14141290984648,0.918035785045874,0.78737,0.800002032086648,0.037203,0.0377998597860213,0.30821,0.313154712916959,0.91955,0.934302638664513,0.0016809,0.00170786722345841,0.00093942,0.000954491419514128,1.6,sig_r,d,e,NC,1
666,64000,e06009,3.269,2.1705,21.9828,1.91,1.0317,0.8593,97.617,0.500634224029084,0.336035484857755,0.130180647305859,2.15587448907465,0.934324963889486,0.78094,0.800004097646926,0.088445,0.0906040955981028,0.32837,0.336386080293392,0.97972,1.00363666164705,0.0014659,0.00150168515729842,0.0010119,0.00103660223116875,1.6,sig_r,d,e,NC,1
667,64000,e06009,3.269,2.1535,21.9828,1.95,1.0236,0.8568,104.7,0.48913401870713,0.34123585194249,0.141360348689465,2.07822349570201,0.955873925501432,0.83761,0.800009551098376,0.14567,0.139130850047756,0.37605,0.359169054441261,1.1221,1.07172874880611,0.0010871,0.00103829990448902,0.0010924,0.00104336198662846,1.6,sig_r,d,e,NC,1
668,64000,e06009,3.269,2.1365,21.9828,1.99,1.0156,0.8542,107.28,0.47802614176045,0.346436219027226,0.146625694243706,2.05639448173005,0.982102908277405,0.85825,0.800009321401939,0.1999,0.186334824757644,0.40913,0.381366517524236,1.22,1.1372110365399,0.005351,0.00498788217747949,0.001181,0.00110085756897837,1.6,sig_r,d,e,NC,1
669,64000,e06009,3.269,2.1195,21.9828,2.03,1.0075,0.8515,107.7,0.467200442205798,0.351636586111961,0.148937019799224,2.07214484679666,1.0058495821727,0.86157,0.799972144846797,0.23984,0.222692664809656,0.42916,0.398477251624884,1.2818,1.19015784586815,0.012323,0.0114419684308264,0.0012799,0.00118839368616527,1.6,sig_r,d,e,NC,1
670,63988,e06009,4.134,1.4322,39.0128,3.31,2.6405,0.5142,3.7715,0.520954915786222,0.65355587808418,0.120778520692539,1.05462017764815,0.915418268593398,0.030172,0.8,0.0049832,0.132127800609837,0.0087526,0.232072119846215,0.026208,0.694895930001326,0.00020125,0.00533607318043219,0.00064575,0.0171218348137346,1.6,sig_r,d,e,NC,1
671,63988,e06009,4.134,1.4214,39.0128,3.35,2.6207,0.5113,3.9325,0.514989906535827,0.656168359941945,0.125745264604049,1.03112523839797,0.913744437380801,0.03146,0.8,0.0050664,0.128834075015893,0.0090224,0.229431659249841,0.027037,0.687527018436109,0.00032575,0.00828353464717101,0.00070053,0.0178138588684043,1.6,sig_r,d,e,NC,1
672,63988,e06009,4.134,1.4106,39.0128,3.39,2.6008,0.5085,3.9413,0.509052634413931,0.65878084179971,0.125817991160187,1.03009159414406,0.911602770659427,0.031531,0.800015223403446,0.0049414,0.125374876309847,0.0088696,0.225042498667952,0.02656,0.673889325856951,0.000436,0.0110623398371096,0.00076007,0.0192847537614493,1.6,sig_r,d,e,NC,1
673,63988,e06009,4.134,1.3999,39.0128,3.43,2.581,0.5056,4.0762,0.503200165890336,0.661369134010644,0.129892266984204,1.01207006525686,0.909572641185418,0.032609,0.799985280408223,0.0049533,0.121517589912173,0.0090289,0.221502870320396,0.027052,0.663657327903439,0.00056943,0.0139696285756342,0.00082456,0.0202286443255974,1.6,sig_r,d,e,NC,1
674,63988,e06009,4.134,1.3891,39.0128,3.47,2.5612,0.5027,4.2392,0.49737520585764,0.663981615868408,0.134850849590179,0.988417625967164,0.907624080015097,0.033914,0.800009435742593,0.0049972,0.117880732213625,0.0092261,0.217637761841857,0.027622,0.651585204755614,0.00072765,0.0171647952443857,0.00089426,0.0210950179279109,1.6,sig_r,d,e,NC,1
675,63988,e06009,4.134,1.3784,39.0128,3.51,2.5414,0.4998,4.3491,0.491613743488352,0.666569908079342,0.138077294805147,0.973626727368881,0.905451702651123,0.034792,0.799981605389621,0.0049439,0.113676392816905,0.0092767,0.213301602630429,0.027796,0.639120737623876,0.00087956,0.0202239543813663,0.00096997,0.022302775286841,1.6,sig_r,d,e,NC,1
676,63988,e06009,4.134,1.3676,39.0128,3.55,2.5215,0.4968,4.365,0.48586001867059,0.669182389937107,0.138306887438418,0.971363115693013,0.903596792668957,0.03492,0.8,0.0047338,0.108449026345934,0.0092187,0.21119587628866,0.02759,0.632073310423826,0.0010191,0.0233470790378007,0.001052,0.0241008018327606,1.6,sig_r,d,e,NC,1
677,63988,e06009,4.134,1.3569,39.0128,3.59,2.5017,0.4939,4.498,0.480187528230236,0.671770682148041,0.142219406904712,0.953401511783015,0.904513116940862,0.035984,0.8,0.0050025,0.111216096042686,0.0095241,0.21174077367719,0.028428,0.63201422854602,0.0012048,0.0267852378835038,0.0011406,0.025357936860827,1.6,sig_r,d,e,NC,1
678,63988,e06009,4.134,1.3461,39.0128,3.63,2.4819,0.4909,4.62,0.474541559469872,0.674383164005806,0.14577321166676,0.939848484848485,0.90491341991342,0.03696,0.8,0.005164,0.111774891774892,0.0098014,0.212151515151515,0.029379,0.635909090909091,0.0013643,0.029530303030303,0.0012375,0.0267857142857143,1.6,sig_r,d,e,NC,1
679,63988,e06009,4.134,1.3354,39.0128,3.67,2.4621,0.488,4.6595,0.468955921762282,0.676971456216739,0.146683187986327,0.937718639338985,0.9021139607254,0.037276,0.8,0.0049542,0.106324712952033,0.0095997,0.206024251529134,0.028736,0.616718532031334,0.0015189,0.0325979182315699,0.0013422,0.0288056658439747,1.6,sig_r,d,e,NC,1
680,63988,e06009,4.134,1.3246,39.0128,3.71,2.4423,0.485,4.7248,0.463396337880612,0.679583938074504,0.148404036405914,0.951214866237724,0.901181002370471,0.037799,0.80001269895022,0.0049045,0.103803335590924,0.0096535,0.204315526583136,0.028905,0.611771926854047,0.0016959,0.0358935827971554,0.0014554,0.0308034202505926,1.6,sig_r,d,e,NC,1
681,63988,e06009,4.134,1.3139,39.0128,3.75,2.4224,0.4819,4.8964,0.457876669527892,0.682172230285438,0.153402847979811,0.932317621109386,0.900089861939384,0.039171,0.799995915366392,0.0049621,0.101341802140348,0.0098789,0.201758434768401,0.029585,0.604219426517442,0.0019032,0.0388693734172045,0.0015787,0.0322420553876317,1.6,sig_r,d,e,NC,1
682,63988,e06009,4.134,1.3031,39.0128,3.79,2.4026,0.4789,5.0125,0.452401577142773,0.684784712143203,0.156658910008442,0.903900249376559,0.898753117206983,0.0401,0.8,0.0049127,0.0980089775561097,0.0099616,0.198735162094763,0.02984,0.595311720698254,0.0021166,0.042226433915212,0.0017117,0.0341486284289277,1.6,sig_r,d,e,NC,1
683,63988,e06009,4.134,1.2924,39.0128,3.83,2.3828,0.4759,5.1287,0.446983830845771,0.687373004354136,0.159866954740173,0.890518065006727,0.897283912102482,0.04103,0.800007799247373,0.0048378,0.0943279973482559,0.01002,0.195371146684345,0.030025,0.58543100590793,0.0023303,0.0454364653810907,0.0018562,0.0361924074326827,1.6,sig_r,d,e,NC,1
684,63988,e06009,4.134,1.2816,39.0128,3.87,2.363,0.4728,5.2545,0.441591250430939,0.689985486211901,0.163361000653867,0.878047387953183,0.89622228565991,0.042036,0.8,0.0048164,0.0916623846227044,0.010113,0.19246360262632,0.030272,0.576115710343515,0.002579,0.049081739461414,0.0020119,0.0382890855457227,1.6,sig_r,d,e,NC,1
685,63988,e06009,4.134,1.2709,39.0128,3.91,2.3431,0.4697,5.3389,0.436235970389797,0.692573778422835,0.16550212486586,0.871846260465639,0.895746314783944,0.042711,0.799996253909981,0.0048107,0.0901065762610276,0.010199,0.191031860495608,0.030531,0.571859371780704,0.0027946,0.0523441158291034,0.0021815,0.0408604768772594,1.6,sig_r,d,e,NC,1
686,63988,e06009,4.134,1.2601,39.0128,3.95,2.3233,0.4666,5.3782,0.430924122558508,0.6951862602806,0.166254534231177,0.869770555204343,0.895132200364434,0.043026,0.800007437432599,0.0047381,0.0880982484846231,0.010176,0.189208285299914,0.03047,0.566546428172995,0.0030031,0.0558383845896397,0.0023649,0.0439719608791045,1.6,sig_r,d,e,NC,1
687,63988,e06009,4.134,1.2494,39.0128,3.99,2.3035,0.4635,5.4446,0.425666804693463,0.697774552491534,0.16779966521568,0.865811997208243,0.894317305219851,0.043557,0.800003673364434,0.004672,0.0858097931895823,0.010166,0.1867171142049,0.030451,0.559288101972597,0.0032194,0.0591301473019138,0.0025641,0.0470943687323219,1.6,sig_r,d,e,NC,1
688,63988,e06009,4.134,1.2386,39.0128,4.03,2.2837,0.4603,5.6741,0.420433823933353,0.700387034349298,0.174350953919195,0.846019633069562,0.893339912937735,0.045392,0.799985900847711,0.0047402,0.0835410020972489,0.010396,0.18321848398865,0.031135,0.548721383126839,0.003563,0.0627940995047673,0.002779,0.048976930262068,1.6,sig_r,d,e,NC,1
