,exp,x,Q2,y,sigma_d measured (b/GeV2),Elab,*W2,*nu,*E',*epsilon,obs,target,lepton beam,current,units,%dE,%dE1_c,%dE2_c,%dE3_c,%dE4_c,%dEp,%dEp1_c,%dEp2_c,%dEp3_c,%dEp4_c,%dAC_c,%dRC_c,%dRE_c,R,value,stat_u,total_syst,%*norm_c,*epsilon.1
175,nmc,0.09,8.96,0.271,1.09e-08,200,91.4753995555556,53.0679933665008,146.932006633499,0.951901762459484,f2,d,mu,nc,1,1.0,0.0,0.0,0.8,0.0,-0.4,0.0,0.0,-0.4,0.0,0.8,0.2,0.9,0.096,0.3735,0.0114,0.0059,2.5,0.951901762459484
176,nmc,0.0899,11.45,0.346,6.142e-09,200,116.793581486096,67.8911180629508,132.108881937049,0.91595651987026,f2,d,mu,nc,1,0.8,0.0,0.0,0.7,0.0,-0.2,0.0,0.0,-0.2,0.0,0.8,0.4,0.8,0.096,0.3655,0.0091,0.0055,2.5,0.91595651987026
177,nmc,0.09,14.68,0.442,3.556e-09,200,149.310955111111,86.9462212745795,113.053778725421,0.850763315853995,f2,d,mu,nc,1,0.7,0.0,0.0,0.6,0.0,-0.1,0.0,0.0,-0.1,0.0,0.8,0.7,0.9,0.096,0.377,0.0096,0.006,2.5,0.850763315853995
178,nmc,0.0907,19.01,0.566,1.918e-09,200,191.461905742007,111.722847410451,88.2771525895487,0.730074902597573,f2,d,mu,nc,1,0.6,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,1.1,0.096,0.3765,0.0162,0.0081,2.5,0.730074902597573
179,nmc,0.1102,6.96,0.173,1.415e-08,200,57.0777387368421,33.6662551902143,166.333744809786,0.982124279104197,f2,d,mu,nc,1,1.3,0.0,0.0,1.1,0.0,-0.7,0.0,0.0,-0.7,0.0,1.0,0.2,1.1,0.043,0.3308,0.0145,0.0072,2.5,0.982124279104197
180,nmc,0.1101,8.99,0.222,8.313e-09,200,73.5428866884651,43.5250760599494,156.474923940051,0.969161042860842,f2,d,mu,nc,1,1.1,0.0,0.0,0.9,0.0,-0.5,0.0,0.0,-0.5,0.0,1.4,0.3,0.8,0.043,0.3374,0.0128,0.0072,2.5,0.969161042860842
181,nmc,0.1103,11.45,0.282,5.087e-09,200,93.2376409174977,55.3346465445084,144.665353455492,0.947343154256322,f2,d,mu,nc,1,0.9,0.0,0.0,0.8,0.0,-0.3,0.0,0.0,-0.3,0.0,1.0,0.2,0.8,0.043,0.3527,0.0104,0.0059,2.5,0.947343154256322
182,nmc,0.11,14.77,0.364,2.838e-09,200,120.382571272727,71.5739484396201,128.42605156038,0.905412484777512,f2,d,mu,nc,1,0.8,0.0,0.0,0.7,0.0,-0.1,0.0,0.0,-0.1,0.0,1.0,0.4,0.8,0.043,0.3494,0.0097,0.0056,2.5,0.905412484777512
183,nmc,0.1102,19.37,0.475,1.629e-09,200,157.281168863884,93.6947360681684,106.305263931832,0.822779938780866,f2,d,mu,nc,1,0.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.043,0.3768,0.0153,0.0063,2.5,0.822779938780866
184,nmc,0.1388,7.16,0.142,1.073e-08,200,45.3048584092219,27.4973424356194,172.502657564381,0.988283392949256,f2,d,mu,nc,1,1.5,0.0,0.0,1.3,0.0,-0.9,0.0,0.0,-0.9,0.0,0.9,0.3,0.9,0.149,0.3291,0.0162,0.0073,2.5,0.988283392949256
185,nmc,0.14,9.01,0.176,6.979e-09,200,56.2269868571429,34.3055132500761,165.694486749924,0.981417746785116,f2,d,mu,nc,1,1.3,0.0,0.0,1.1,0.0,-0.6,0.0,0.0,-0.6,0.0,1.0,0.3,0.7,0.129,0.3508,0.0141,0.0066,2.5,0.981417746785116
186,nmc,0.1395,11.43,0.224,4.009e-09,200,71.3853278709677,43.6756310612834,156.324368938717,0.968507048885632,f2,d,mu,nc,1,1.1,0.0,0.0,0.9,0.0,-0.4,0.0,0.0,-0.4,0.0,1.2,0.3,0.7,0.114,0.337,0.0087,0.006,2.5,0.968507048885632
187,nmc,0.1396,14.84,0.29,2.233e-09,200,92.3435689283668,56.6650985758885,143.334901424112,0.943846430747412,f2,d,mu,nc,1,0.9,0.0,0.0,0.7,0.0,-0.2,0.0,0.0,-0.2,0.0,1.3,0.2,0.8,0.101,0.3348,0.0076,0.0059,2.5,0.943846430747412
188,nmc,0.1398,19.32,0.375,1.248e-09,200,119.757268892704,73.6660047402473,126.333995259753,0.898546697328629,f2,d,mu,nc,1,0.7,0.0,0.0,0.6,0.0,-0.1,0.0,0.0,-0.1,0.0,1.4,0.4,0.8,0.09,0.3413,0.0088,0.0063,2.5,0.898546697328629
189,nmc,0.1417,25.36,0.483,6.323e-10,200,154.489498199012,95.399602451499,104.600397548501,0.815460797755756,f2,d,mu,nc,1,0.6,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,1.0,0.08,0.329,0.0173,0.0065,2.5,0.815460797755756
190,nmc,0.1785,7.38,0.114,6.502e-09,200,34.844381815126,22.0386662127538,177.961333787246,0.992616331433462,f2,d,mu,nc,1,1.7,0.0,0.0,1.4,0.0,-1.0,0.0,0.0,-1.0,0.0,0.5,0.3,0.7,0.128,0.2678,0.0201,0.0056,2.5,0.992616331433462
191,nmc,0.1798,8.97,0.137,4.896e-09,200,41.798609294772,26.5931584726929,173.406841527307,0.989114874516168,f2,d,mu,nc,1,1.4,0.0,0.0,1.2,0.0,-0.7,0.0,0.0,-0.7,0.0,0.8,0.3,0.7,0.113,0.306,0.0158,0.0059,2.5,0.989114874516168
192,nmc,0.1815,11.44,0.172,2.709e-09,200,52.470147030303,33.5982425534664,166.401757446534,0.982280642120598,f2,d,mu,nc,1,1.2,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,1.0,0.3,0.7,0.098,0.2867,0.0096,0.005,2.5,0.982280642120598
193,nmc,0.1802,14.86,0.225,1.678e-09,200,68.4837729678136,43.9573182131202,156.04268178688,0.968143329872038,f2,d,mu,nc,1,1.0,0.0,0.0,0.8,0.0,-0.3,0.0,0.0,-0.3,0.0,1.3,0.2,0.7,0.086,0.3107,0.0089,0.0056,2.5,0.968143329872038
194,nmc,0.1802,19.43,0.293,9.09e-10,200,89.2744832896781,57.475820516886,142.524179483114,0.942447025119709,f2,d,mu,nc,1,0.8,0.0,0.0,0.7,0.0,-0.1,0.0,0.0,-0.1,0.0,1.5,0.2,0.8,0.075,0.3047,0.0087,0.0058,2.5,0.942447025119709
195,nmc,0.1804,25.9,0.388,4.681e-10,200,118.549688789357,76.5297680113843,123.470231988616,0.890031968529293,f2,d,mu,nc,1,0.7,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,0.9,0.067,0.302,0.0144,0.0063,2.5,0.890031968529293
196,nmc,0.2225,9.15,0.113,3.494e-09,200,32.853439505618,21.920893126662,178.079106873338,0.992726022200536,f2,d,mu,nc,1,1.4,0.0,0.0,1.2,0.0,-0.7,0.0,0.0,-0.7,0.0,0.6,0.3,0.7,0.1,0.2781,0.018,0.0051,2.5,0.992726022200536
197,nmc,0.2261,11.47,0.139,2.107e-09,200,40.1396095904467,27.0414528733725,172.958547126628,0.988740653968303,f2,d,mu,nc,1,1.2,0.0,0.0,1.0,0.0,-0.4,0.0,0.0,-0.4,0.0,0.7,0.3,0.7,0.086,0.2741,0.0101,0.0045,2.5,0.988740653968303
198,nmc,0.2262,14.9,0.18,1.132e-09,200,51.8507546984969,35.1124257454674,164.887574254533,0.9804060926604,f2,d,mu,nc,1,1.0,0.0,0.0,0.8,0.0,-0.2,0.0,0.0,-0.2,0.0,1.0,0.3,0.7,0.074,0.2569,0.0079,0.0041,2.5,0.9804060926604
199,nmc,0.2253,19.56,0.236,6.436e-10,200,68.1374205645806,46.2780258873031,153.721974112697,0.964528339290527,f2,d,mu,nc,1,0.8,0.0,0.0,0.7,0.0,-0.1,0.0,0.0,-0.1,0.0,1.3,0.2,0.7,0.065,0.2627,0.0078,0.0045,2.5,0.964528339290527
200,nmc,0.2257,26.32,0.317,3.587e-10,200,91.1748196313691,62.1615008695997,137.8384991304,0.931043251446319,f2,d,mu,nc,1,0.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.3,0.8,0.056,0.284,0.0123,0.0057,2.5,0.931043251446319
201,nmc,0.2769,11.62,0.115,1.501e-09,200,31.2244521617913,22.3691941160934,177.630805883907,0.992421371837964,f2,d,mu,nc,1,0.9,0.0,0.0,0.8,0.0,-0.2,0.0,0.0,-0.2,0.0,0.7,0.3,0.7,0.077,0.2428,0.0117,0.0033,2.5,0.992421371837964
202,nmc,0.2756,14.82,0.147,9.132e-10,200,39.8334289056604,28.6639578388382,171.336042161162,0.987278867260945,f2,d,mu,nc,1,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.7,0.066,0.2453,0.0094,0.0034,2.5,0.987278867260945
203,nmc,0.2759,19.6,0.193,4.836e-10,200,52.3200759681044,37.8679274883286,162.132072511671,0.977148569719298,f2,d,mu,nc,1,0.7,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.9,0.2,0.7,0.057,0.2363,0.0082,0.0032,2.5,0.977148569719298
204,nmc,0.2763,26.49,0.261,2.413e-10,200,70.2638939457112,51.1055703335347,148.894429666465,0.955521901462036,f2,d,mu,nc,1,0.6,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,1.2,0.2,0.8,0.049,0.2283,0.0114,0.0036,2.5,0.955521901462036
205,nmc,0.2761,33.94,0.33,1.283e-10,200,89.8663199145237,65.5258400397248,134.474159960275,0.924276089356796,f2,d,mu,nc,1,0.6,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.0,1.8,0.3,0.8,0.043,0.211,0.0197,0.0044,2.5,0.924276089356796
206,nmc,0.341,15.01,0.121,5.132e-10,200,29.8874393079179,23.4635369445191,176.536463055481,0.99152977914038,f2,d,mu,nc,1,0.1,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.7,0.0,0.9,0.2,0.7,0.059,0.1733,0.0062,0.0023,2.5,0.99152977914038
207,nmc,0.346,19.65,0.156,3.019e-10,200,38.0217515144509,30.2728718094088,169.727128190591,0.985503026753534,f2,d,mu,nc,1,0.2,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.7,0.0,1.2,0.2,0.7,0.05,0.1825,0.0057,0.0028,2.5,0.985503026753534
208,nmc,0.3469,26.24,0.206,1.575e-10,200,50.2812392147593,40.3205731421958,159.679426857804,0.973575575619761,f2,d,mu,nc,1,0.3,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.6,0.0,1.4,0.1,0.7,0.042,0.1774,0.0072,0.003,2.5,0.973575575619761
209,nmc,0.3493,34.49,0.267,7.797e-11,200,65.1301818184942,52.6334423339521,147.366557666048,0.953079075426695,f2,d,mu,nc,1,0.3,0.0,0.0,-2.5,0.0,0.6,0.0,0.0,0.6,0.0,1.5,0.2,0.8,0.037,0.161,0.011,0.003,2.5,0.953079075426695
210,nmc,0.4516,20.02,0.122,1.422e-10,200,25.1911106076174,23.63073912986,176.36926087014,0.991313758400863,f2,d,mu,nc,1,-2.5,0.0,0.0,-1.8,0.0,3.6,0.0,0.0,3.6,0.0,2.0,0.2,0.7,0.044,0.1152,0.0047,0.0055,2.5,0.991313758400863
211,nmc,0.471,26.12,0.152,6.47e-11,200,30.2163195838641,29.5610211001408,170.438978899859,0.986183215896191,f2,d,mu,nc,1,-1.8,0.0,0.0,-1.2,0.0,2.9,0.0,0.0,2.9,0.0,2.8,0.1,0.7,0.037,0.0957,0.0042,0.0043,2.5,0.986183215896191
212,nmc,0.4737,34.79,0.201,3.526e-11,200,39.5329514519738,39.1487779594743,160.851222040526,0.974817032852658,f2,d,mu,nc,1,-1.2,0.0,0.0,0.0,0.6,2.4,0.0,0.0,2.4,0.0,3.3,0.1,0.7,0.031,0.0969,0.0065,0.0042,2.5,0.974817032852658
213,nmc,0.0037,1.27,0.67,8.092e-06,280,342.853087243243,182.965481472944,97.0345185270558,0.595172765725687,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,-0.1,0.0,0.0,0.0,-0.1,1.8,1.8,3.7,0.537,0.3363,0.0055,0.0153,2.5,0.595172765725687
214,nmc,0.005,1.71,0.673,3.544e-06,280,341.169844,182.302771855011,97.6972281449893,0.590808128852377,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.4,1.6,3.4,0.537,0.3531,0.0053,0.0142,2.5,0.590808128852377
215,nmc,0.0056,2.15,0.738,2.09e-06,280,382.658415428571,204.652756625038,75.3472433749619,0.490321908045764,f2,d,mu,nc,1,0.4,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,1.0,1.7,3.3,0.537,0.3841,0.0111,0.0146,2.5,0.490321908045764
216,nmc,0.0073,1.81,0.488,2.508e-06,280,247.015049479452,132.166953880305,147.833046119695,0.811301318617874,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.2,0.0,0.0,0.0,-0.2,1.0,0.7,3.3,0.337,0.337,0.0073,0.012,2.5,0.811301318617874
217,nmc,0.0079,2.44,0.606,1.246e-06,280,307.300603493671,164.637931499825,115.362068500175,0.682089049021448,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.4,-0.1,0.0,0.0,0.0,-0.1,1.5,1.0,3.0,0.337,0.3655,0.0038,0.0131,2.5,0.682089049021448
218,nmc,0.009,3.37,0.729,5.855e-07,280,371.954288444444,199.597251836058,80.4027481639422,0.504888164716279,f2,d,mu,nc,1,0.4,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,1.3,1.7,2.5,0.337,0.3963,0.006,0.0134,2.5,0.504888164716279
219,nmc,0.0121,2.55,0.413,8.675e-07,280,209.073645652893,112.336781264868,167.663218735132,0.873119592905621,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.6,-0.3,0.0,0.0,0.0,-0.3,0.9,0.4,2.9,0.246,0.3585,0.0058,0.0115,2.5,0.873119592905621
220,nmc,0.0123,3.47,0.552,4.498e-07,280,279.523665138211,150.380501672821,129.619498327179,0.746196695013848,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,-0.1,0.0,0.0,0.0,-0.1,1.1,0.9,2.8,0.246,0.3912,0.0048,0.0123,2.5,0.746196695013848
221,nmc,0.0126,4.45,0.693,2.518e-07,280,349.604447174603,188.259383355332,91.7406166446678,0.561074944125438,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.2,2.1,2.1,0.246,0.4014,0.0047,0.0133,2.5,0.561074944125438
222,nmc,0.0139,5.38,0.753,1.639e-07,280,382.55020371223,206.316822874323,73.6831771256769,0.465547149253807,f2,d,mu,nc,1,0.4,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.1,1.3,2.6,1.9,0.246,0.4314,0.0084,0.0153,2.5,0.465547149253807
223,nmc,0.0173,2.59,0.294,6.274e-07,280,148.00082665896,79.8032956604262,200.196704339574,0.94229444397925,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.8,-0.5,0.0,0.0,0.0,-0.5,1.2,0.4,2.7,0.19,0.3427,0.0092,0.011,2.5,0.94229444397925
224,nmc,0.0173,3.49,0.393,3.388e-07,280,199.123948046243,107.534170600343,172.465829399657,0.887105034584195,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.7,-0.3,0.0,0.0,0.0,-0.3,1.0,0.4,2.6,0.19,0.3674,0.0063,0.0109,2.5,0.887105034584195
225,nmc,0.0174,4.46,0.501,2.054e-07,280,252.74168308046,136.63211038404,143.36788961596,0.798997622525971,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.5,-0.1,0.0,0.0,0.0,-0.1,0.9,1.0,2.5,0.19,0.3991,0.0064,0.0118,2.5,0.798997622525971
226,nmc,0.0168,5.6,0.658,1.239e-07,280,328.613177333333,177.683013503909,102.316986496091,0.612322704264883,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.3,2.0,1.5,0.19,0.4051,0.0079,0.0115,2.5,0.612322704264883
227,nmc,0.018,6.73,0.727,8.14e-08,280,368.038732888889,199.301113480218,80.698886519782,0.508069370186604,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.1,1.4,2.2,1.7,0.19,0.4233,0.0055,0.0134,2.5,0.508069370186604
228,nmc,0.0245,3.49,0.28,2.613e-07,280,139.838823591837,75.9322918933032,204.067708106697,0.948338141836875,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.9,-0.5,0.0,0.0,0.0,-0.5,1.3,0.3,2.5,0.099,0.363,0.0071,0.0113,2.5,0.948338141836875
229,nmc,0.0245,4.48,0.359,1.586e-07,280,179.256986857143,97.4718245507158,182.528175449284,0.908613460800029,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.7,-0.3,0.0,0.0,0.0,-0.3,1.2,0.4,2.4,0.099,0.3883,0.0061,0.0111,2.5,0.908613460800029
230,nmc,0.0246,5.47,0.435,1.028e-07,280,217.767567577236,118.527571203217,161.472428796783,0.856514419538665,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.2,0.0,0.0,0.0,-0.2,1.1,0.7,2.4,0.099,0.4009,0.0063,0.0113,2.5,0.856514419538665
231,nmc,0.0235,7.22,0.605,5.557e-08,280,300.893886553191,163.770811595518,116.229188404482,0.68330917625731,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.3,0.099,0.4043,0.0051,0.0098,2.5,0.68330917625731
232,nmc,0.0253,8.88,0.684,3.509e-08,280,342.98798629249,187.093892480005,92.9061075199946,0.574539603043576,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.1,1.5,1.7,1.6,0.099,0.4314,0.0047,0.0123,2.5,0.574539603043576
233,nmc,0.0279,10.78,0.744,2.188e-08,280,376.479772315412,205.95945006152,74.0405499384796,0.480413821353661,f2,d,mu,nc,1,0.4,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.0,0.1,1.7,2.1,1.9,0.099,0.4436,0.0083,0.0148,2.5,0.480413821353661
234,nmc,0.0347,4.48,0.253,1.217e-07,280,125.506472242075,68.8201643081423,211.179835691858,0.958880232394981,f2,d,mu,nc,1,1.1,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.5,1.4,0.3,2.3,0.108,0.3877,0.0088,0.0113,2.5,0.958880232394981
235,nmc,0.0348,5.49,0.308,7.567e-08,280,153.148464689655,84.0930813910742,195.906918608926,0.935807634807393,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.8,-0.4,0.0,0.0,0.0,-0.4,1.3,0.3,2.2,0.108,0.3794,0.008,0.0105,2.5,0.935807634807393
236,nmc,0.0348,6.86,0.383,4.809e-08,280,191.146280781609,105.078057985932,174.921942014068,0.893696662152954,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.6,-0.2,0.0,0.0,0.0,-0.2,1.2,0.5,2.2,0.108,0.4019,0.007,0.0105,2.5,0.893696662152954
237,nmc,0.0345,9.01,0.511,2.583e-08,280,253.029264289855,139.210778406106,140.789221593894,0.789186197520475,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,-0.1,0.0,0.0,0.0,-0.1,1.3,0.9,1.3,0.108,0.408,0.0059,0.0089,2.5,0.789186197520475
238,nmc,0.0348,11.44,0.641,1.52e-08,280,318.175476183908,175.232213317648,104.767786682352,0.635922337643576,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.6,1.5,1.4,0.108,0.4227,0.0046,0.0113,2.5,0.635922337643576
239,nmc,0.0369,14.09,0.735,9.379e-09,280,368.632662428184,203.540947989437,76.4590520105628,0.49509743371922,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.1,1.8,2.2,1.7,0.108,0.4346,0.0076,0.0145,2.5,0.49509743371922
240,nmc,0.0469,5.53,0.232,5.708e-08,280,113.260291761194,62.8520510454126,217.147948954587,0.966101065167424,f2,d,mu,nc,1,1.2,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,0.0,-0.6,1.5,0.3,2.1,0.117,0.3696,0.0089,0.0107,2.5,0.966101065167424
241,nmc,0.0493,6.93,0.276,3.474e-08,280,134.517795318458,74.9296115770034,205.070388422997,0.949964976821858,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.9,-0.4,0.0,0.0,0.0,-0.4,1.4,0.2,2.0,0.117,0.3858,0.0057,0.0105,2.5,0.949964976821858
242,nmc,0.0491,8.99,0.36,1.948e-08,280,174.985567014257,97.5989994745505,182.40100052545,0.907981418447293,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.7,-0.3,0.0,0.0,0.0,-0.3,1.1,0.3,1.5,0.117,0.3888,0.0058,0.0083,2.5,0.907981418447293
243,nmc,0.0487,11.57,0.468,1.135e-08,280,226.886846053388,126.640192992211,153.359807007789,0.829185601802868,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.1,0.0,0.0,0.0,-0.1,1.2,0.7,1.0,0.117,0.4067,0.0045,0.0078,2.5,0.829185601802868
244,nmc,0.0494,14.87,0.59,6.312e-09,280,287.021989748988,160.454235473874,119.545764526126,0.701856524121242,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.3,1.3,0.117,0.4133,0.0038,0.0103,2.5,0.701856524121242
245,nmc,0.0529,18.9,0.69,3.549e-09,280,339.257726797732,190.446632621392,89.5533673786079,0.565469669733887,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.1,1.9,2.0,1.6,0.117,0.4244,0.0055,0.0137,2.5,0.565469669733887
246,nmc,0.0663,7.32,0.217,2.352e-08,280,103.967083819005,58.8524732510685,221.147526748931,0.970751147702862,f2,d,mu,nc,1,1.2,0.0,0.0,0.0,1.1,-0.6,0.0,0.0,0.0,-0.6,1.4,0.3,1.9,0.113,0.3749,0.0113,0.0103,2.5,0.970751147702862
247,nmc,0.0698,8.93,0.25,1.454e-08,280,119.886806750716,68.1966752402539,211.803324759746,0.959928562603714,f2,d,mu,nc,1,1.1,0.0,0.0,0.0,0.9,-0.4,0.0,0.0,0.0,-0.4,1.3,0.3,1.9,0.113,0.3738,0.0085,0.0096,2.5,0.959928562603714
248,nmc,0.0696,11.45,0.322,8.538e-09,280,153.941338252874,87.6926941646448,192.307305835355,0.928871692832826,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.7,-0.3,0.0,0.0,0.0,-0.3,0.9,0.3,1.1,0.113,0.3832,0.0064,0.0068,2.5,0.928871692832826
249,nmc,0.0694,15.01,0.423,4.747e-09,280,202.15226474928,115.289136859957,164.710863140043,0.865628558534493,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.1,0.0,0.0,0.0,-0.1,1.1,0.6,0.9,0.113,0.3964,0.0049,0.007,2.5,0.865628558534493
250,nmc,0.0699,19.64,0.547,2.475e-09,280,262.212662311874,149.77229121102,130.22770878898,0.751554799893339,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.2,1.2,0.113,0.392,0.0042,0.0091,2.5,0.751554799893339
251,nmc,0.0716,25.55,0.689,1.42e-09,280,332.173419418994,190.215125489869,89.7848745101309,0.566912348016442,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.1,1.9,2.2,1.5,0.113,0.4238,0.009,0.0141,2.5,0.566912348016442
252,nmc,0.0863,9.34,0.213,1e-08,280,99.7669587161066,57.6903596567732,222.309640343227,0.971910997744014,f2,d,mu,nc,1,1.2,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,0.0,-0.6,1.3,0.3,1.9,0.096,0.339,0.0147,0.009,2.5,0.971910997744014
253,nmc,0.0896,11.48,0.25,6.718e-09,280,117.524844,68.296908315565,211.703091684435,0.959908164303215,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.9,-0.4,0.0,0.0,0.0,-0.4,1.0,0.2,1.2,0.096,0.3689,0.0077,0.0071,2.5,0.959908164303215
254,nmc,0.0897,14.95,0.326,3.694e-09,280,152.596510666667,88.8415067519545,191.158493248045,0.926795388821221,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.7,-0.2,0.0,0.0,0.0,-0.2,0.8,0.3,0.8,0.096,0.3668,0.0063,0.0056,2.5,0.926795388821221
255,nmc,0.0895,19.88,0.433,1.954e-09,280,203.122749027933,118.402401400817,161.597598599183,0.85794466632592,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.1,0.0,0.0,0.0,-0.1,1.2,0.7,0.9,0.096,0.3742,0.0047,0.0066,2.5,0.85794466632592
256,nmc,0.0903,26.06,0.558,1.062e-09,280,263.41342096567,153.834529299398,126.165470700602,0.739281869897259,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.6,1.3,1.2,0.096,0.3865,0.0058,0.0094,2.5,0.739281869897259
257,nmc,0.1094,11.8,0.212,4.982e-09,280,96.9409043290677,57.495234716987,222.504765283013,0.972181385222807,f2,d,mu,nc,1,1.1,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.5,1.0,0.3,1.1,0.043,0.3427,0.0102,0.007,2.5,0.972181385222807
258,nmc,0.1097,14.9,0.264,3.208e-09,280,121.804821210574,72.4013737796238,207.598626220376,0.954672163825025,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.8,-0.3,0.0,0.0,0.0,-0.3,1.0,0.2,0.8,0.043,0.3688,0.0078,0.0062,2.5,0.954672163825025
259,nmc,0.1097,19.86,0.353,1.639e-09,280,162.059041812215,96.502770688814,183.497229311186,0.911990429219145,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.7,-0.2,0.0,0.0,0.0,-0.2,1.0,0.4,0.8,0.043,0.3599,0.0054,0.0054,2.5,0.911990429219145
260,nmc,0.11,26.36,0.464,8.46e-10,280,214.156207636364,127.737933708083,152.262066291917,0.832513992088053,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.3,0.7,1.0,0.043,0.358,0.0055,0.0067,2.5,0.832513992088053
261,nmc,0.1106,34.48,0.601,4.834e-10,280,278.153912716094,166.180207204741,113.819792795259,0.688084977116719,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,1.3,0.1,0.0,0.0,0.0,0.1,1.7,1.4,1.3,0.043,0.3849,0.011,0.0099,2.5,0.688084977116719
262,nmc,0.139,11.77,0.167,3.463e-09,280,73.7861029928058,45.1365986102376,234.863401389762,0.983447625513046,f2,d,mu,nc,1,1.3,0.0,0.0,0.0,1.1,-0.6,0.0,0.0,0.0,-0.6,1.2,0.3,1.1,0.113,0.2929,0.0151,0.0064,2.5,0.983447625513046
263,nmc,0.1372,15.03,0.215,2.354e-09,280,95.3979489562682,58.3945122368168,221.605487763183,0.971282490693697,f2,d,mu,nc,1,1.1,0.0,0.0,0.0,0.9,-0.4,0.0,0.0,0.0,-0.4,1.2,0.3,0.8,0.101,0.3332,0.0065,0.0063,2.5,0.971282490693697
