,exp,Q2,x,value,stat_u,sys,eff_c,ee_c,phe_c,rdc_c,mom_c,rlt_c,tot,obs,target,curent,lepton beam,units,*%norm_c
3585,clas6,3.375,0.8245,0.03513,0.002032,0.002654,0.0019318,0.0,0.00025039,0.0012018,0.00090797,0.00094777,0.0026419,F2,p,e,nc,1,1
3586,clas6,3.375,0.8335,0.03253,0.002067,0.002609,0.0018405,0.0,0.00023011,0.0012702,0.0009352,0.00086387,0.0025905,F2,p,e,nc,1,1
3587,clas6,3.375,0.8425,0.03345,0.002099,0.002547,0.0017926,0.0,0.00023485,0.0015788,0.00016221,0.00087455,0.0025641,F2,p,e,nc,1,1
3588,clas6,3.375,0.8515,0.02802,0.001993,0.002327,0.0014313,0.0,0.00019529,0.00052375,0.0015844,0.0007214,0.0023261,F2,p,e,nc,1,1
3589,clas6,3.375,0.8605,0.02573,0.0019,0.003863,0.0012874,0.0,0.00017803,0.0020181,0.0029448,0.00065249,0.0038605,F2,p,e,nc,1,1
3590,clas6,3.375,0.8695,0.01942,0.001535,0.00341,0.00091373,0.0,0.00013342,0.001942,0.0025937,0.00048517,0.0034074,F2,p,e,nc,1,1
3591,clas6,3.375,0.8785,0.0117,0.001058,0.00187,0.00050489,0.0,7.9816e-05,0.00086297,0.0015488,0.00028802,0.0018697,F2,p,e,nc,1,1
3592,clas6,3.375,0.8875,0.007912,0.0008458,0.001146,0.00033829,0.0,5.3602e-05,0.00011868,0.0010672,0.00019196,0.0011455,F2,p,e,nc,1,1
3593,clas6,3.375,0.8965,0.005691,0.0006874,0.0009172,0.0002162,0.0,3.8293e-05,0.00010164,0.00087761,0.00013611,0.00092103,F2,p,e,nc,1,1
3594,clas6,3.375,0.9055,0.006474,0.0009408,0.001473,0.00033433,0.0,4.0473e-05,0.0005882,0.0012965,0.00016891,0.0014728,F2,p,e,nc,1,1
3595,clas6,3.425,0.5365,0.1675,0.01373,0.01955,0.017226,0.00051523,0.0030966,0.0025125,0.0021524,0.0080566,0.019556,F2,p,e,nc,1,1
3596,clas6,3.425,0.5455,0.1616,0.006934,0.01724,0.014061,0.00035775,0.0028498,0.0055697,0.0017427,0.007565,0.017241,F2,p,e,nc,1,1
3597,clas6,3.425,0.5545,0.1409,0.00637,0.014,0.011964,0.00022734,0.0023788,0.0021135,0.0011696,0.0064232,0.013998,F2,p,e,nc,1,1
3598,clas6,3.425,0.5635,0.1303,0.00615,0.01216,0.010269,0.00015805,0.0021128,0.0019545,0.00078437,0.0057877,0.01216,F2,p,e,nc,1,1
3599,clas6,3.425,0.5725,0.1096,0.005943,0.009723,0.0081362,0.00010071,0.0017115,0.001644,0.00048716,0.004746,0.0097263,F2,p,e,nc,1,1
3600,clas6,3.425,0.5815,0.1112,0.006579,0.01012,0.0083277,7.9112e-05,0.0016766,0.0028139,0.00047912,0.0046968,0.010118,F2,p,e,nc,1,1
3601,clas6,3.425,0.5905,0.1141,0.003852,0.01107,0.0095511,0.00010504,0.0012117,0.0017115,0.0009315,0.0049802,0.011043,F2,p,e,nc,1,1
3602,clas6,3.425,0.5995,0.1114,0.003853,0.01096,0.0086381,7.7658e-05,0.0011574,0.0041972,0.0021065,0.0047474,0.010993,F2,p,e,nc,1,1
3603,clas6,3.425,0.6085,0.1163,0.004084,0.01114,0.0087329,5.9007e-05,0.0011834,0.0017445,0.0044621,0.0048413,0.011152,F2,p,e,nc,1,1
3604,clas6,3.425,0.6175,0.1145,0.004069,0.01071,0.0085683,4.158e-05,0.0011422,0.0025504,0.0034229,0.0046579,0.010723,F2,p,e,nc,1,1
3605,clas6,3.425,0.6265,0.1177,0.004073,0.009829,0.0084054,3.2359e-05,0.0011523,0.0017655,0.00023822,0.0046809,0.0098638,F2,p,e,nc,1,1
3606,clas6,3.425,0.6355,0.1044,0.003866,0.009091,0.0072598,0.0,0.0010039,0.0021338,0.0027668,0.0040607,0.0090883,F2,p,e,nc,1,1
3607,clas6,3.425,0.6445,0.0938,0.002821,0.009234,0.0071495,0.0,0.00083328,0.0028223,0.0028825,0.003772,0.0091193,F2,p,e,nc,1,1
3608,clas6,3.425,0.6535,0.08263,0.002603,0.007423,0.00587,0.0,0.00072341,0.0025116,0.0018413,0.0032523,0.0074464,F2,p,e,nc,1,1
3609,clas6,3.425,0.6625,0.07227,0.002456,0.008022,0.0050684,0.0,0.00062391,0.0054281,0.00079389,0.0027853,0.0080082,F2,p,e,nc,1,1
3610,clas6,3.425,0.6715,0.06902,0.002419,0.005614,0.0048137,0.0,0.00058791,0.0010353,6.7807e-05,0.0026054,0.0056088,F2,p,e,nc,1,1
3611,clas6,3.425,0.6805,0.07093,0.002457,0.00609,0.0048356,0.0,0.00059645,0.0022418,0.0010754,0.0026235,0.0060748,F2,p,e,nc,1,1
3612,clas6,3.425,0.6895,0.0737,0.002564,0.006393,0.0050371,0.0,0.00061214,0.001319,0.0025334,0.0026718,0.0064187,F2,p,e,nc,1,1
3613,clas6,3.425,0.6985,0.0782,0.002764,0.007386,0.0053538,0.0,0.00064186,0.0013548,0.0039547,0.0027795,0.0073832,F2,p,e,nc,1,1
3614,clas6,3.425,0.7075,0.08955,0.00317,0.007734,0.0060026,0.0,0.00072671,0.0031445,0.0019071,0.0031215,0.0077666,F2,p,e,nc,1,1
3615,clas6,3.425,0.7165,0.08024,0.002902,0.007492,0.0050687,0.0,0.00064408,0.0021173,0.0040454,0.002744,0.0075092,F2,p,e,nc,1,1
3616,clas6,3.425,0.7255,0.06417,0.002518,0.006769,0.0038454,0.0,0.00050971,0.0026026,0.0042957,0.0021534,0.0067391,F2,p,e,nc,1,1
3617,clas6,3.425,0.7345,0.05767,0.002402,0.006348,0.0033258,0.0,0.00045346,0.003817,0.0028248,0.0018996,0.0063616,F2,p,e,nc,1,1
3618,clas6,3.425,0.7435,0.0492,0.002221,0.004325,0.0028751,0.0,0.00038307,0.002029,0.0016036,0.0015913,0.0042915,F2,p,e,nc,1,1
3619,clas6,3.425,0.7525,0.04085,0.002042,0.002972,0.0023413,0.0,0.00031502,0.00078591,0.00091761,0.0012976,0.0029602,F2,p,e,nc,1,1
3620,clas6,3.425,0.7615,0.0436,0.002174,0.003295,0.0026091,0.0,0.00033312,0.0011896,0.00071251,0.0013605,0.0033286,F2,p,e,nc,1,1
3621,clas6,3.425,0.7705,0.03825,0.00196,0.003196,0.0021255,0.0,0.00028961,0.0015724,0.00046845,0.0011728,0.0031202,F2,p,e,nc,1,1
3622,clas6,3.425,0.7795,0.03746,0.002018,0.003438,0.0022243,0.0,0.00028114,0.0021954,0.00033426,0.0011289,0.0034237,F2,p,e,nc,1,1
3623,clas6,3.425,0.7885,0.03462,0.001948,0.002526,0.0018727,0.0,0.00025761,0.0012621,0.0001903,0.0010257,0.0025265,F2,p,e,nc,1,1
3624,clas6,3.425,0.7975,0.03162,0.001872,0.002563,0.0017646,0.0,0.00023333,0.0013702,3.7941e-05,0.00092122,0.0025785,F2,p,e,nc,1,1
3625,clas6,3.425,0.8065,0.0336,0.001907,0.002201,0.0018528,0.0,0.00024592,0.00062899,0.00016005,0.00096281,0.0022037,F2,p,e,nc,1,1
3626,clas6,3.425,0.8155,0.03329,0.001957,0.002167,0.0018172,0.0,0.00024171,0.00049935,0.00043447,0.00093845,0.0021649,F2,p,e,nc,1,1
3627,clas6,3.425,0.8245,0.02741,0.001777,0.002232,0.0015113,0.0,0.00019746,0.0012246,0.00063155,0.00076035,0.0021979,F2,p,e,nc,1,1
3628,clas6,3.425,0.8335,0.03391,0.002054,0.002577,0.001927,0.0,0.00024242,0.0010178,0.00098058,0.00092581,0.0025779,F2,p,e,nc,1,1
3629,clas6,3.425,0.8425,0.03441,0.002164,0.002875,0.0020275,0.0,0.00024415,0.0017437,0.00044791,0.00092484,0.00288,F2,p,e,nc,1,1
3630,clas6,3.425,0.8515,0.0351,0.002277,0.002666,0.0018979,0.0,0.0002472,0.00063412,0.0014802,0.00092892,0.0026741,F2,p,e,nc,1,1
3631,clas6,3.425,0.8605,0.02732,0.001907,0.003771,0.0015118,0.0,0.00019101,0.0017317,0.0028875,0.00071207,0.0037704,F2,p,e,nc,1,1
3632,clas6,3.425,0.8695,0.02,0.001542,0.003497,0.00097254,0.0,0.00013883,0.002,0.0026408,0.0005135,0.0034956,F2,p,e,nc,1,1
3633,clas6,3.425,0.8785,0.01361,0.001186,0.002238,0.00061543,0.0,9.3808e-05,0.0011169,0.0018024,0.00034429,0.0022379,F2,p,e,nc,1,1
3634,clas6,3.425,0.8875,0.01085,0.000957,0.00154,0.00041859,0.0,7.4265e-05,0.00016275,0.001447,0.00027049,0.0015425,F2,p,e,nc,1,1
3635,clas6,3.425,0.8965,0.006277,0.0006802,0.0009953,0.00027194,0.0,4.267e-05,9.4155e-05,0.00093866,0.00015424,0.0009971,F2,p,e,nc,1,1
3636,clas6,3.425,0.9055,0.003675,0.0004575,0.0007615,0.00013763,0.0,2.213e-05,0.00021158,0.00071199,9.3716e-05,0.00076278,F2,p,e,nc,1,1
3637,clas6,3.475,0.5545,0.1465,0.007125,0.01619,0.01335,0.00030233,0.0025829,0.0052541,0.0013835,0.0068814,0.016182,F2,p,e,nc,1,1
3638,clas6,3.475,0.5635,0.1262,0.006082,0.0124,0.010561,0.00019534,0.002132,0.001893,0.00088114,0.0057755,0.012403,F2,p,e,nc,1,1
3639,clas6,3.475,0.5725,0.1183,0.005949,0.01097,0.0092332,0.00013625,0.0019208,0.0017745,0.00059684,0.0052778,0.010969,F2,p,e,nc,1,1
3640,clas6,3.475,0.5815,0.1044,0.005762,0.009526,0.0079822,9.1193e-05,0.0016337,0.0018772,0.00043796,0.0045428,0.0095261,F2,p,e,nc,1,1
3641,clas6,3.475,0.5905,0.1156,0.006591,0.01053,0.0089587,7.8247e-05,0.0017475,0.001734,0.00065495,0.0049085,0.010528,F2,p,e,nc,1,1
3642,clas6,3.475,0.5995,0.09557,0.006165,0.008815,0.006941,4.9317e-05,0.0013987,0.0032121,0.0012446,0.0039617,0.0088146,F2,p,e,nc,1,1
3643,clas6,3.475,0.6085,0.108,0.003882,0.01086,0.0086526,6.9876e-05,0.0011227,0.0030459,0.0032678,0.0046301,0.01086,F2,p,e,nc,1,1
3644,clas6,3.475,0.6175,0.1103,0.004067,0.01156,0.0086953,5.0215e-05,0.0011233,0.0043713,0.0039605,0.0046207,0.011551,F2,p,e,nc,1,1
3645,clas6,3.475,0.6265,0.1091,0.004239,0.009936,0.0082915,3.6807e-05,0.0010895,0.0025837,0.0015893,0.004468,0.0099651,F2,p,e,nc,1,1
3646,clas6,3.475,0.6355,0.1057,0.003921,0.009214,0.0077012,0.0,0.0010362,0.0015855,0.0019201,0.0042333,0.0092048,F2,p,e,nc,1,1
3647,clas6,3.475,0.6445,0.08699,0.003446,0.008503,0.0058207,0.0,0.00083784,0.0042546,0.0028206,0.0034085,0.008514,F2,p,e,nc,1,1
3648,clas6,3.475,0.6535,0.08301,0.003443,0.00701,0.0056279,0.0,0.00078615,0.0012451,0.0022532,0.0031834,0.0070168,F2,p,e,nc,1,1
3649,clas6,3.475,0.6625,0.07491,0.002444,0.008468,0.0053389,0.0,0.00065649,0.0056206,0.00113,0.0029717,0.0084326,F2,p,e,nc,1,1
3650,clas6,3.475,0.6715,0.06769,0.002402,0.005615,0.0047522,0.0,0.00058507,0.0012529,0.00023823,0.00263,0.0056219,F2,p,e,nc,1,1
3651,clas6,3.475,0.6805,0.06695,0.002415,0.007136,0.0047406,0.0,0.00057105,0.0045669,0.00064255,0.0025485,0.0071208,F2,p,e,nc,1,1
3652,clas6,3.475,0.6895,0.0701,0.002533,0.005993,0.0048743,0.0,0.00059035,0.0012281,0.0018984,0.0026152,0.0060132,F2,p,e,nc,1,1
3653,clas6,3.475,0.6985,0.06755,0.002586,0.006421,0.0047927,0.0,0.00056198,0.0011198,0.0031759,0.0024706,0.0063956,F2,p,e,nc,1,1
3654,clas6,3.475,0.7075,0.07575,0.002852,0.006652,0.005025,0.0,0.00062285,0.0013631,0.0029719,0.002717,0.0066293,F2,p,e,nc,1,1
3655,clas6,3.475,0.7165,0.07437,0.002846,0.006184,0.0049197,0.0,0.00060464,0.0012614,0.0022016,0.0026167,0.0061684,F2,p,e,nc,1,1
3656,clas6,3.475,0.7255,0.06907,0.002651,0.007213,0.0043239,0.0,0.00055551,0.002088,0.0047182,0.0023846,0.0072157,F2,p,e,nc,1,1
3657,clas6,3.475,0.7345,0.05812,0.002402,0.00535,0.0035644,0.0,0.0004626,0.0011498,0.0032126,0.0019695,0.0053554,F2,p,e,nc,1,1
3658,clas6,3.475,0.7435,0.042,0.002015,0.003373,0.0023777,0.0,0.00033096,0.00098986,0.0015532,0.0013973,0.003367,F2,p,e,nc,1,1
3659,clas6,3.475,0.7525,0.04468,0.002076,0.003562,0.0026037,0.0,0.00034865,0.0013852,0.0011208,0.0014597,0.0035546,F2,p,e,nc,1,1
3660,clas6,3.475,0.7615,0.0395,0.002031,0.003252,0.0022423,0.0,0.00030532,0.0015735,0.00071116,0.0012676,0.0032115,F2,p,e,nc,1,1
3661,clas6,3.475,0.7705,0.03528,0.00194,0.003079,0.0020817,0.0,0.0002702,0.0015288,0.00047557,0.0011124,0.0030508,F2,p,e,nc,1,1
3662,clas6,3.475,0.7795,0.0356,0.002039,0.003124,0.0020658,0.0,0.00027021,0.0018056,0.00035785,0.0011032,0.0031042,F2,p,e,nc,1,1
3663,clas6,3.475,0.7885,0.03376,0.001922,0.002861,0.0019981,0.0,0.00025402,0.0017287,0.00022797,0.0010284,0.0028679,F2,p,e,nc,1,1
3664,clas6,3.475,0.7975,0.032,0.001782,0.002746,0.0017964,0.0,0.00023874,0.0013867,8.9251e-05,0.00095846,0.0026348,F2,p,e,nc,1,1
3665,clas6,3.475,0.8065,0.0332,0.001922,0.002217,0.0018872,0.0,0.00024565,0.00058259,8.7748e-05,0.00097801,0.0022238,F2,p,e,nc,1,1
3666,clas6,3.475,0.8155,0.0267,0.001766,0.002255,0.0015432,0.0,0.00019595,0.0011617,0.00027517,0.00077369,0.0022479,F2,p,e,nc,1,1
3667,clas6,3.475,0.8245,0.02842,0.001811,0.002334,0.0015526,0.0,0.00020693,0.0014186,0.00057178,0.00081031,0.0023371,F2,p,e,nc,1,1
3668,clas6,3.475,0.8335,0.03188,0.002096,0.002401,0.0018869,0.0,0.00023032,0.00076196,0.00089286,0.00089452,0.0024083,F2,p,e,nc,1,1
3669,clas6,3.475,0.8425,0.03114,0.002072,0.002779,0.0018572,0.0,0.00022326,0.001754,0.00059166,0.00086009,0.0027778,F2,p,e,nc,1,1
3670,clas6,3.475,0.8515,0.03368,0.002136,0.002461,0.0018209,0.0,0.00023968,0.00090424,0.0009586,0.00091589,0.0024453,F2,p,e,nc,1,1
3671,clas6,3.475,0.8605,0.02666,0.001921,0.003351,0.0015198,0.0,0.00018833,0.0013631,0.002544,0.00071395,0.0033565,F2,p,e,nc,1,1
3672,clas6,3.475,0.8695,0.0187,0.001478,0.003256,0.00096685,0.0,0.00013115,0.00187,0.0024245,0.00049327,0.0032559,F2,p,e,nc,1,1
3673,clas6,3.475,0.8785,0.01363,0.001274,0.002337,0.00066025,0.0,9.4913e-05,0.0012592,0.001806,0.0003542,0.0023313,F2,p,e,nc,1,1
3674,clas6,3.475,0.8875,0.00865,0.0009607,0.001241,0.00038292,0.0,5.9813e-05,0.00017713,0.0011434,0.00022151,0.0012434,F2,p,e,nc,1,1
3675,clas6,3.475,0.8965,0.008123,0.001199,0.001278,0.00041085,0.0,6.0165e-05,0.00012185,0.0011794,0.00020513,0.001275,F2,p,e,nc,1,1
3676,clas6,3.475,0.9055,0.003669,0.000678,0.0007187,0.00015418,0.0,2.6957e-05,0.00012951,0.00068588,9.1336e-05,0.00072199,F2,p,e,nc,1,1
3677,clas6,3.525,0.5635,0.1363,0.007372,0.01463,0.012718,0.00026374,0.0024027,0.0020445,0.0010973,0.0064238,0.014636,F2,p,e,nc,1,1
3678,clas6,3.525,0.5725,0.1328,0.006261,0.01286,0.010893,0.00019042,0.0022451,0.001992,0.00077349,0.0061012,0.012866,F2,p,e,nc,1,1
3679,clas6,3.525,0.5815,0.1123,0.005943,0.01057,0.0089442,0.00012308,0.0018261,0.0016845,0.00049856,0.0050318,0.010571,F2,p,e,nc,1,1
3680,clas6,3.525,0.5905,0.1063,0.005878,0.00997,0.0082411,8.9778e-05,0.0016669,0.0026143,0.00050837,0.0046475,0.0099698,F2,p,e,nc,1,1
3681,clas6,3.525,0.5995,0.1076,0.00625,0.009439,0.0078476,6.8667e-05,0.0016309,0.0019046,0.00028063,0.0045926,0.0094364,F2,p,e,nc,1,1
3682,clas6,3.525,0.6085,0.1028,0.006654,0.009871,0.0074942,4.9437e-05,0.0015092,0.0039084,0.0023021,0.0042853,0.0098683,F2,p,e,nc,1,1
3683,clas6,3.525,0.6175,0.1198,0.004193,0.01267,0.010066,7.0769e-05,0.0012459,0.001797,0.0052058,0.0051659,0.012682,F2,p,e,nc,1,1
3684,clas6,3.525,0.6265,0.1079,0.004175,0.01026,0.0085745,4.5628e-05,0.0010997,0.0016185,0.0026741,0.0045482,0.010269,F2,p,e,nc,1,1
3685,clas6,3.525,0.6355,0.1089,0.004209,0.009656,0.0082694,3.5535e-05,0.0010887,0.0016335,0.00075507,0.004489,0.0096554,F2,p,e,nc,1,1
3686,clas6,3.525,0.6445,0.09821,0.003855,0.009807,0.007023,0.0,0.00096406,0.0046156,0.0029669,0.0039604,0.0098114,F2,p,e,nc,1,1
3687,clas6,3.525,0.6535,0.08266,0.003474,0.007167,0.0056673,0.0,0.00079738,0.001362,0.0025022,0.0032622,0.0071883,F2,p,e,nc,1,1
3688,clas6,3.525,0.6625,0.07042,0.003208,0.007233,0.0048143,0.0,0.0006681,0.0043944,0.0014145,0.0027207,0.0072427,F2,p,e,nc,1,1
3689,clas6,3.525,0.6715,0.06453,0.003179,0.005732,0.0043376,0.0,0.00060257,0.0027401,0.00054116,0.0024417,0.0057448,F2,p,e,nc,1,1
3690,clas6,3.525,0.6805,0.06194,0.002417,0.006024,0.0045383,0.0,0.000536,0.0030867,0.00028932,0.0024256,0.0060429,F2,p,e,nc,1,1
3691,clas6,3.525,0.6895,0.06299,0.002474,0.005337,0.0044795,0.0,0.00053799,0.00094485,0.0012854,0.0024174,0.0053671,F2,p,e,nc,1,1
3692,clas6,3.525,0.6985,0.07412,0.002744,0.006965,0.0054941,0.0,0.00062513,0.0011118,0.0030242,0.0027885,0.00699,F2,p,e,nc,1,1
3693,clas6,3.525,0.7075,0.07877,0.002908,0.007562,0.0056792,0.0,0.00065637,0.0011815,0.0038135,0.002906,0.0075707,F2,p,e,nc,1,1
3694,clas6,3.525,0.7165,0.07639,0.002967,0.006405,0.0052354,0.0,0.00062919,0.0021349,0.00034195,0.0027642,0.006371,F2,p,e,nc,1,1
3695,clas6,3.525,0.7255,0.07353,0.002788,0.00746,0.0049747,0.0,0.00059891,0.0011193,0.0047137,0.0026107,0.007464,F2,p,e,nc,1,1
3696,clas6,3.525,0.7345,0.05679,0.002434,0.005839,0.0035091,0.0,0.00045762,0.0022548,0.0034834,0.0019789,0.0058596,F2,p,e,nc,1,1
3697,clas6,3.525,0.7435,0.04749,0.002148,0.004644,0.0029095,0.0,0.00037875,0.0022397,0.0019926,0.0016245,0.0046194,F2,p,e,nc,1,1
3698,clas6,3.525,0.7525,0.04454,0.002169,0.003561,0.0027092,0.0,0.00035171,0.0011263,0.0012507,0.0014961,0.0035632,F2,p,e,nc,1,1
3699,clas6,3.525,0.7615,0.03616,0.002005,0.003114,0.0022015,0.0,0.00028279,0.0014589,0.00071731,0.0011931,0.0030609,F2,p,e,nc,1,1
3700,clas6,3.525,0.7705,0.03839,0.002011,0.003759,0.0023995,0.0,0.00029742,0.0020796,0.00056675,0.0012444,0.0035886,F2,p,e,nc,1,1
3701,clas6,3.525,0.7795,0.03783,0.002092,0.003012,0.0023297,0.0,0.00029041,0.0012625,0.00042192,0.001205,0.0030595,F2,p,e,nc,1,1
3702,clas6,3.525,0.7885,0.03193,0.001833,0.003076,0.0018539,0.0,0.00024294,0.0021584,0.00025287,0.00099973,0.003044,F2,p,e,nc,1,1
3703,clas6,3.525,0.7975,0.02994,0.00177,0.002601,0.0016777,0.0,0.00022583,0.0012974,0.00012667,0.00092164,0.002477,F2,p,e,nc,1,1
3704,clas6,3.525,0.8065,0.02977,0.001862,0.002025,0.0017262,0.0,0.00022267,0.00057114,2.1533e-05,0.0009012,0.0020459,F2,p,e,nc,1,1
3705,clas6,3.525,0.8155,0.02838,0.001852,0.001997,0.0016574,0.0,0.00021053,0.00063889,0.00022041,0.00084504,0.0019999,F2,p,e,nc,1,1
3706,clas6,3.525,0.8245,0.03071,0.001947,0.002548,0.0018059,0.0,0.00022599,0.0014429,0.00052812,0.00089965,0.0025521,F2,p,e,nc,1,1
3707,clas6,3.525,0.8335,0.02558,0.001757,0.001801,0.0013892,0.0,0.00018676,0.00049032,0.00067357,0.00073742,0.0017951,F2,p,e,nc,1,1
3708,clas6,3.525,0.8425,0.0365,0.002208,0.003227,0.0021511,0.0,0.00026444,0.0019685,0.00083906,0.0010357,0.0032204,F2,p,e,nc,1,1
3709,clas6,3.525,0.8515,0.02495,0.001881,0.001852,0.001382,0.0,0.0001794,0.00089852,0.0003981,0.00069695,0.0018444,F2,p,e,nc,1,1
3710,clas6,3.525,0.8605,0.0284,0.001931,0.003105,0.0015438,0.0,0.00020269,0.00095251,0.0023814,0.00078117,0.0031072,F2,p,e,nc,1,1
3711,clas6,3.525,0.8695,0.01772,0.001487,0.003038,0.00090585,0.0,0.00012555,0.001772,0.0022368,0.00048005,0.0030383,F2,p,e,nc,1,1
3712,clas6,3.525,0.8785,0.01078,0.001135,0.00187,0.00048582,0.0,7.5833e-05,0.0010563,0.0014283,0.0002877,0.0018671,F2,p,e,nc,1,1
3713,clas6,3.525,0.8875,0.009445,0.0009528,0.001369,0.00045402,0.0,6.5974e-05,0.00024878,0.0012404,0.00024836,0.0013695,F2,p,e,nc,1,1
3714,clas6,3.525,0.8965,0.00765,0.001278,0.001159,0.00043392,0.0,4.894e-05,0.00011475,0.0010441,0.00021933,0.0011585,F2,p,e,nc,1,1
3715,clas6,3.525,0.9055,0.006742,0.00112,0.001255,0.00041918,0.0,4.2918e-05,0.0001224,0.0011598,0.00019052,0.0012546,F2,p,e,nc,1,1
3716,clas6,3.575,0.5815,0.1257,0.006366,0.01252,0.0107,0.00017156,0.0021267,0.0018855,0.00062193,0.005797,0.012513,F2,p,e,nc,1,1
3717,clas6,3.575,0.5905,0.1145,0.006106,0.01123,0.0093889,0.0001182,0.0018646,0.0027829,0.00051027,0.0051524,0.011234,F2,p,e,nc,1,1
3718,clas6,3.575,0.5995,0.1064,0.005953,0.00974,0.0081948,8.4267e-05,0.001672,0.001596,0.00072319,0.0046738,0.0097403,F2,p,e,nc,1,1
3719,clas6,3.575,0.6085,0.1099,0.00634,0.011,0.0084494,6.5824e-05,0.0016702,0.004625,0.0018046,0.0047146,0.011003,F2,p,e,nc,1,1
3720,clas6,3.575,0.6175,0.1076,0.006654,0.01031,0.0080349,4.7577e-05,0.0015846,0.0021055,0.0038013,0.0045099,0.01031,F2,p,e,nc,1,1
3721,clas6,3.575,0.6265,0.1081,0.007275,0.01088,0.0081818,3.3774e-05,0.0015456,0.004268,0.0033618,0.0044286,0.010884,F2,p,e,nc,1,1
3722,clas6,3.575,0.6355,0.1028,0.004136,0.0095,0.0081327,4.0637e-05,0.0010486,0.0018193,0.00057027,0.0043594,0.0094943,F2,p,e,nc,1,1
3723,clas6,3.575,0.6445,0.0961,0.003924,0.008549,0.0069571,0.0,0.00096177,0.0014415,0.0023769,0.0039866,0.008557,F2,p,e,nc,1,1
3724,clas6,3.575,0.6535,0.09011,0.00385,0.008658,0.0064834,0.0,0.00088571,0.0031553,0.0028981,0.0036581,0.0086522,F2,p,e,nc,1,1
3725,clas6,3.575,0.6625,0.079,0.00362,0.007096,0.0055042,0.0,0.00076325,0.0025098,0.001897,0.0031395,0.0071228,F2,p,e,nc,1,1
3726,clas6,3.575,0.6715,0.06133,0.002951,0.007148,0.0041537,0.0,0.00058287,0.0052138,0.00076393,0.0023868,0.0071554,F2,p,e,nc,1,1
3727,clas6,3.575,0.6805,0.0693,0.003334,0.005729,0.0049443,0.0,0.00064836,0.0010639,3.9802e-05,0.002642,0.0057493,F2,p,e,nc,1,1
3728,clas6,3.575,0.6895,0.06383,0.002461,0.005995,0.0048075,0.0,0.00055298,0.0021562,0.00092426,0.0025189,0.0059575,F2,p,e,nc,1,1
3729,clas6,3.575,0.6985,0.07036,0.002684,0.00651,0.0052385,0.0,0.00060171,0.0012336,0.0023742,0.0027217,0.006522,F2,p,e,nc,1,1
3730,clas6,3.575,0.7075,0.07317,0.002791,0.007189,0.0053596,0.0,0.000618,0.0011702,0.0036657,0.0027753,0.0072029,F2,p,e,nc,1,1
3731,clas6,3.575,0.7165,0.07798,0.003026,0.007207,0.0057421,0.0,0.0006508,0.0027317,0.0015131,0.002901,0.0072101,F2,p,e,nc,1,1
3732,clas6,3.575,0.7255,0.07668,0.003026,0.007513,0.0055292,0.0,0.00063263,0.0011502,0.0040315,0.0027987,0.0075238,F2,p,e,nc,1,1
3733,clas6,3.575,0.7345,0.05728,0.002491,0.006518,0.0037461,0.0,0.00046738,0.0030912,0.0037915,0.0020517,0.006554,F2,p,e,nc,1,1
3734,clas6,3.575,0.7435,0.04845,0.002199,0.0064,0.0030071,0.0,0.00039115,0.004845,0.0023006,0.0017036,0.0064032,F2,p,e,nc,1,1
3735,clas6,3.575,0.7525,0.04448,0.002162,0.004026,0.0028135,0.0,0.00035544,0.0018116,0.0014018,0.0015356,0.0040341,F2,p,e,nc,1,1
3736,clas6,3.575,0.7615,0.03298,0.001807,0.002626,0.0019904,0.0,0.00026096,0.00076362,0.00072167,0.0011183,0.0025482,F2,p,e,nc,1,1
3737,clas6,3.575,0.7705,0.03974,0.002096,0.00348,0.002468,0.0,0.00031145,0.0017092,0.00064061,0.0013237,0.0034579,F2,p,e,nc,1,1
3738,clas6,3.575,0.7795,0.03227,0.001925,0.00307,0.0020106,0.0,0.00025056,0.0018028,0.00039511,0.0010562,0.0030478,F2,p,e,nc,1,1
3739,clas6,3.575,0.7885,0.03536,0.002015,0.003124,0.0021423,0.0,0.00027207,0.0017641,0.00031879,0.0011375,0.0031562,F2,p,e,nc,1,1
3740,clas6,3.575,0.7975,0.03536,0.002175,0.002859,0.0022775,0.0,0.00026968,0.0011493,0.00019605,0.0011183,0.0028092,F2,p,e,nc,1,1
3741,clas6,3.575,0.8065,0.02994,0.001876,0.002037,0.001725,0.0,0.00022639,0.0004491,3.0329e-05,0.00093107,0.0020259,F2,p,e,nc,1,1
3742,clas6,3.575,0.8155,0.03082,0.001916,0.002592,0.0019486,0.0,0.0002311,0.0011994,0.00016751,0.00094269,0.0025877,F2,p,e,nc,1,1
3743,clas6,3.575,0.8245,0.03243,0.001952,0.00299,0.0020644,0.0,0.00024119,0.0015637,0.00046563,0.00097582,0.0029153,F2,p,e,nc,1,1
3744,clas6,3.575,0.8335,0.02618,0.001911,0.002015,0.0015552,0.0,0.00019316,0.00073068,0.00063225,0.00077514,0.002016,F2,p,e,nc,1,1
3745,clas6,3.575,0.8425,0.03149,0.002098,0.002803,0.0018948,0.0,0.00023053,0.0016579,0.00079537,0.00091759,0.0028092,F2,p,e,nc,1,1
3746,clas6,3.575,0.8515,0.02933,0.002154,0.002374,0.0017781,0.0,0.00021308,0.0013124,0.00014823,0.00084133,0.0023828,F2,p,e,nc,1,1
