,Elab,exp,theta,E',x,Q2,sigma (ub/srGeV),epsilon,W2,Gamma_v,%stat_u,%syst_u,%rad1_c,%rad2_c,y,*value,obs,target,curent,lepton beam,units
637,5.648,e99118,10.566,1.519,0.03754,0.2909,0.1947,0.495,8.338,0.00269,3.01489470980996,2.4191063174114,1.04262968669748,2.71186440677966,0.731055240793201,0.17755842687744,sig_r,p,e,NC,1
638,3.419,e99118,13.576,1.518,0.08132,0.2901,0.3387,0.724,4.157,0.00358,1.21051077649838,1.83643342190729,0.690876882196634,0.237378210806023,0.55601052939456,0.20814783118605,sig_r,p,e,NC,1
639,5.648,e99118,18.566,0.491,0.02986,0.2889,0.03536,0.167,10.267,0.000669,7.63574660633484,5.93891402714932,1.41119909502262,28.1674208144796,0.91306657223796,0.130760623826317,sig_r,p,e,NC,1
640,2.301,e99118,29.886,0.472,0.08417,0.2889,0.05889,0.358,4.023,0.0006851,1.78298522669384,2.42825607064018,0.898284938020037,3.02258447953812,0.794871794871795,0.186655501014864,sig_r,p,e,NC,1
641,2.301,e99118,31.386,0.428,0.08203,0.2883,0.0498,0.325,4.107,0.0006075,1.81927710843373,2.59036144578313,1.33333333333333,3.89558232931727,0.813993915688831,0.178778109035235,sig_r,p,e,NC,1
642,5.648,e99118,10.566,1.504,0.03706,0.2882,0.2005,0.491,8.367,0.00268,2.95760598503741,2.39900249376559,1.01246882793017,2.71321695760598,0.73371104815864,0.182165212274036,sig_r,p,e,NC,1
643,5.648,e99118,14.566,0.793,0.03161,0.288,0.07858,0.27,9.703,0.001161,5.73937388648511,3.53779587681344,1.56528378722321,10.2952405192161,0.859596317280453,0.166337052483776,sig_r,p,e,NC,1
644,3.419,e99118,13.576,1.504,0.07992,0.2873,0.3318,0.719,4.188,0.003553,1.22362869198312,1.85051235684147,0.798673899939723,0.264918625678119,0.560105293945598,0.203970324151289,sig_r,p,e,NC,1
645,2.301,e99118,29.886,0.468,0.08318,0.2862,0.05751,0.355,4.035,0.0006843,1.82576943140323,2.46913580246914,1.18761954442706,3.18205529473135,0.796610169491526,0.180979513437321,sig_r,p,e,NC,1
646,5.648,e99118,18.566,0.487,0.02953,0.286,0.03949,0.166,10.28,0.0006686,7.01443403393264,5.52038490757154,1.26361104076982,25.8293238794632,0.913774787535411,0.14442793158556,sig_r,p,e,NC,1
647,5.648,e99118,10.566,1.49,0.03658,0.2854,0.1958,0.487,8.397,0.002669,3.00817160367722,2.44126659856997,1.0367722165475,2.86006128702758,0.736189801699717,0.176912442947357,sig_r,p,e,NC,1
648,2.301,e99118,31.386,0.424,0.081,0.2853,0.05104,0.322,4.118,0.0006069,1.81426332288401,2.58620689655172,0.948275862068966,3.93808777429467,0.815732290308561,0.181674727704998,sig_r,p,e,NC,1
649,5.648,e99118,14.566,0.785,0.03125,0.2851,0.08097,0.267,9.72,0.001159,5.64406570334692,3.51982215635421,1.15721872298382,10.2754106459182,0.861012747875354,0.170025890837024,sig_r,p,e,NC,1
650,3.419,e99118,13.576,1.489,0.07854,0.2845,0.3408,0.715,4.218,0.003526,1.20892018779343,1.84272300469484,0.774647887323944,0.28169014084507,0.564492541678853,0.209822623363192,sig_r,p,e,NC,1
651,2.301,e99118,29.886,0.463,0.08221,0.2835,0.05826,0.352,4.045,0.0006835,1.81943014074837,2.48884311706145,0.907998626845177,3.261242705115,0.798783137766189,0.182524923726875,sig_r,p,e,NC,1
652,5.648,e99118,18.566,0.482,0.02921,0.2832,0.04231,0.164,10.291,0.0006681,6.66509099503663,5.31789175135902,1.78681162845663,24.5804774285039,0.914660056657224,0.153478778935414,sig_r,p,e,NC,1
653,5.648,e99118,10.566,1.476,0.03611,0.2827,0.2075,0.483,8.426,0.002659,2.88674698795181,2.39036144578313,1.14698795180723,2.77590361445783,0.738668555240793,0.186556855008318,sig_r,p,e,NC,1
654,2.301,e99118,31.386,0.419,0.07997,0.2824,0.04992,0.319,4.129,0.0006063,1.85496794871795,2.64423076923077,0.955528846153846,4.18669871794872,0.817905258583225,0.176818574016766,sig_r,p,e,NC,1
655,5.648,e99118,14.566,0.777,0.03088,0.2823,0.07639,0.265,9.739,0.001157,6.04791203037047,3.69158266788847,1.59706767901558,11.1663830344286,0.862429178470255,0.159222180775893,sig_r,p,e,NC,1
656,3.419,e99118,13.576,1.474,0.07718,0.2817,0.3258,0.71,4.248,0.0035,1.24923265807244,1.87845303867403,0.810313075506446,0.322283609576427,0.568879789412109,0.200858644315551,sig_r,p,e,NC,1
657,2.301,e99118,29.886,0.459,0.08123,0.2808,0.0606,0.349,4.057,0.0006827,1.74917491749175,2.44224422442244,1.12871287128713,3.23432343234323,0.800521512385919,0.188459291082933,sig_r,p,e,NC,1
658,5.648,e99118,18.566,0.477,0.02888,0.2803,0.03342,0.163,10.305,0.0006677,8.40813883901855,6.49311789347696,1.45421903052065,32.0167564332735,0.915545325779037,0.120144711716546,sig_r,p,e,NC,1
659,5.648,e99118,10.566,1.462,0.03564,0.2799,0.1964,0.479,8.455,0.002648,3.0142566191446,2.47454175152749,1.03360488798371,3.02953156822811,0.74114730878187,0.175558586837955,sig_r,p,e,NC,1
660,5.648,e99118,14.566,0.77,0.03052,0.2794,0.07645,0.262,9.756,0.001156,6.06932635709614,3.7410071942446,1.21386527141923,11.4846304774362,0.863668555240793,0.157794838721216,sig_r,p,e,NC,1
661,2.301,e99118,31.386,0.415,0.07895,0.2794,0.04756,0.316,4.14,0.0006057,1.93650126156434,2.73338940285955,1.40033641715728,4.54163162321278,0.819643633202955,0.166986629635372,sig_r,p,e,NC,1
662,3.419,e99118,13.576,1.46,0.07584,0.2789,0.3359,0.705,4.278,0.003474,1.23250967549866,1.86662697231319,0.785948198868711,0.339386722238762,0.572974553963147,0.207040184505735,sig_r,p,e,NC,1
663,2.301,e99118,29.886,0.454,0.08026,0.2781,0.0602,0.346,4.068,0.0006819,1.77740863787375,2.47508305647841,0.890365448504983,3.37209302325581,0.802694480660582,0.1863505943378,sig_r,p,e,NC,1
664,5.648,e99118,18.566,0.472,0.02856,0.2774,0.04265,0.161,10.316,0.0006672,6.86987104337632,5.4630715123095,1.14185228604924,25.7913247362251,0.91643059490085,0.151936671974103,sig_r,p,e,NC,1
665,5.648,e99118,10.566,1.447,0.03517,0.2772,0.1942,0.475,8.485,0.002638,3.06900102986612,2.50257466529351,1.04016477857878,3.14624098867147,0.743803116147309,0.172868074101342,sig_r,p,e,NC,1
666,5.648,e99118,14.566,0.762,0.03016,0.2765,0.07286,0.26,9.773,0.001154,6.35465275871534,3.91161130936042,1.27504803733187,12.3936316222893,0.865084985835694,0.149132064946308,sig_r,p,e,NC,1
667,2.301,e99118,31.386,0.411,0.07793,0.2765,0.04798,0.313,4.151,0.0006051,1.92997082117549,2.7511463109629,1.00875364735306,4.66861192163401,0.821382007822686,0.167086741485444,sig_r,p,e,NC,1
668,3.419,e99118,13.576,1.445,0.07452,0.2761,0.3276,0.7,4.309,0.003448,1.25457875457875,1.88644688644689,0.708180708180708,0.372405372405372,0.577361801696402,0.202125912743038,sig_r,p,e,NC,1
669,2.301,e99118,29.886,0.45,0.0793,0.2754,0.05694,0.343,4.078,0.0006811,1.86160871092378,2.56410256410256,1.20828942746751,3.65296803652968,0.804432855280313,0.174922430086361,sig_r,p,e,NC,1
670,5.648,e99118,18.566,0.467,0.02824,0.2745,0.0321,0.159,10.327,0.0006668,9.06542056074767,6.94704049844237,2.3208722741433,35.202492211838,0.917315864022663,0.113304403216116,sig_r,p,e,NC,1
671,5.648,e99118,10.566,1.433,0.0347,0.2745,0.2058,0.471,8.516,0.002628,2.93002915451895,2.45383867832847,0.966958211856171,3.06608357628766,0.746281869688385,0.182225072074318,sig_r,p,e,NC,1
672,5.648,e99118,14.566,0.754,0.0298,0.2737,0.08452,0.257,9.791,0.001152,5.70279223852343,3.5849503076195,1.43161381921439,10.9441552295315,0.866501416430595,0.171662588468709,sig_r,p,e,NC,1
673,2.301,e99118,31.386,0.406,0.07692,0.2735,0.0481,0.31,4.162,0.0006045,1.92723492723493,2.78586278586279,0.991683991683992,4.82328482328482,0.823554976097349,0.166508628291293,sig_r,p,e,NC,1
674,3.419,e99118,13.576,1.43,0.07322,0.2733,0.3211,0.695,4.339,0.003422,1.2799750856431,1.90594830270944,0.819059483027094,0.407972594207412,0.581749049429658,0.198278069205602,sig_r,p,e,NC,1
675,2.301,e99118,29.886,0.446,0.07834,0.2727,0.05915,0.34,4.089,0.0006803,1.82586644125106,2.55283178360101,0.918005071851226,3.65173288250211,0.806171229900044,0.180311870348023,sig_r,p,e,NC,1
676,5.648,e99118,18.566,0.462,0.02793,0.2718,0.03773,0.158,10.34,0.0006664,6.30797773654917,6.20196130400212,1.25629472568248,30.744765438643,0.918201133144476,0.132135041873061,sig_r,p,e,NC,1
677,5.648,e99118,10.566,1.419,0.03424,0.2718,0.1995,0.467,8.546,0.002617,3.02756892230576,2.51127819548872,1.19298245614035,3.25814536340852,0.748760623229462,0.175691370991205,sig_r,p,e,NC,1
678,5.648,e99118,18.566,0.462,0.02792,0.2717,0.0323,0.158,10.339,0.0006663,9.07120743034056,7.02786377708978,2.28173374613003,35.9133126934984,0.918201133144476,0.113035466941498,sig_r,p,e,NC,1
679,5.648,e99118,14.566,0.747,0.02947,0.2711,0.07378,0.255,9.807,0.001151,3.56465166711846,3.97126592572513,1.24559501219843,12.8625643805909,0.867740793201133,0.14865982130909,sig_r,p,e,NC,1
680,5.648,e99118,14.566,0.746,0.02944,0.2708,0.07201,0.254,9.808,0.00115,6.56853214831273,4.0411054020275,1.2762116372726,13.2342730176364,0.867917847025496,0.145003092768863,sig_r,p,e,NC,1
681,3.419,e99118,13.576,1.416,0.07194,0.2704,0.3153,0.69,4.369,0.003397,1.30034887408817,1.92515065017444,0.834126228988265,0.447193149381541,0.585843813980696,0.194404275781956,sig_r,p,e,NC,1
682,2.301,e99118,29.886,0.441,0.07739,0.2701,0.05752,0.337,4.1,0.0006795,1.87760778859527,2.60778859527121,0.931849791376912,3.91168289290681,0.808344198174706,0.17461185885972,sig_r,p,e,NC,1
683,5.648,e99118,18.566,0.458,0.02765,0.2693,0.0362,0.156,10.35,0.000666,6.57458563535912,6.51933701657458,1.30939226519337,32.8729281767956,0.918909348441927,0.125658403401531,sig_r,p,e,NC,1
684,5.648,e99118,10.566,1.405,0.03378,0.269,0.2034,0.463,8.576,0.002607,2.99410029498525,2.50737463126844,0.993117010816126,3.29891838741396,0.751239376770538,0.178003081500353,sig_r,p,e,NC,1
685,5.648,e99118,18.566,0.457,0.02759,0.2688,0.03539,0.156,10.354,0.0006659,8.36394461712348,6.64029386832439,2.07120655552416,33.6253178864086,0.919086402266289,0.122686966520673,sig_r,p,e,NC,1
686,5.648,e99118,14.566,0.74,0.02916,0.2685,0.0761,0.252,9.821,0.001149,3.46911957950066,3.92904073587385,1.59001314060447,12.7595269382392,0.868980169971671,0.152101034837735,sig_r,p,e,NC,1
687,5.648,e99118,14.566,0.738,0.02908,0.2679,0.07487,0.252,9.826,0.001149,6.38439962601843,3.99358888740483,1.21410444770936,13.0492854280753,0.869334277620397,0.149454245805396,sig_r,p,e,NC,1
688,3.419,e99118,13.576,1.401,0.07067,0.2677,0.3219,0.685,4.4,0.003371,1.2861136999068,1.91674433053743,0.817023920472196,0.465983224603914,0.590231061713951,0.198712705259437,sig_r,p,e,NC,1
689,2.301,e99118,29.886,0.437,0.07644,0.2674,0.05831,0.334,4.111,0.0006787,1.86931915623392,2.60675698850969,1.16789572972046,3.96158463385354,0.810082572794437,0.175606445606888,sig_r,p,e,NC,1
690,5.648,e99118,18.566,0.454,0.02737,0.2668,0.04186,0.155,10.36,0.0006656,5.78117534639274,5.87673196368849,1.10129001433349,29.1447682752031,0.919617563739377,0.14400965272746,sig_r,p,e,NC,1
691,5.648,e99118,10.566,1.39,0.03333,0.2663,0.1883,0.458,8.604,0.002597,3.21826872012746,2.62878385554966,1.07275624004249,3.67498672331386,0.753895184135977,0.164025391554519,sig_r,p,e,NC,1
692,5.648,e99118,14.566,0.733,0.02884,0.266,0.07585,0.25,9.838,0.001147,3.4937376400791,3.99472643375082,1.20632827949901,13.1311799604483,0.87021954674221,0.150480260280999,sig_r,p,e,NC,1
693,5.648,e99118,18.566,0.452,0.02727,0.2659,0.03346,0.154,10.365,0.0006654,8.90615660490138,7.083084279737,2.19665271966527,36.7603108188882,0.919971671388102,0.114894185681536,sig_r,p,e,NC,1
694,5.648,e99118,14.566,0.73,0.02872,0.2651,0.07469,0.249,9.845,0.001147,6.42656312759405,4.04337930111126,1.620029455081,13.3886731824876,0.870750708215297,0.147895116328066,sig_r,p,e,NC,1
695,3.419,e99118,13.576,1.386,0.06943,0.2648,0.3158,0.68,4.43,0.003346,1.30462317922736,1.93793540215326,0.832805573147562,0.506649778340722,0.594618309447207,0.194852898557526,sig_r,p,e,NC,1
696,2.301,e99118,29.886,0.433,0.07549,0.2647,0.06023,0.331,4.122,0.0006779,1.82633239249543,2.59007139299352,0.891582267972771,3.98472521999004,0.811820947414168,0.179927527335281,sig_r,p,e,NC,1
697,5.648,e99118,18.566,0.449,0.02708,0.2642,0.03825,0.153,10.373,0.0006652,6.32679738562092,6.43137254901961,1.22614379084967,32.6797385620915,0.92050283286119,0.130624048105723,sig_r,p,e,NC,1
698,5.648,e99118,10.566,1.376,0.03288,0.2636,0.1904,0.454,8.633,0.002587,3.21428571428571,2.6313025210084,1.0609243697479,3.73949579831933,0.756373937677054,0.164896426931939,sig_r,p,e,NC,1
699,5.648,e99118,14.566,0.726,0.02853,0.2635,0.0723,0.248,9.853,0.001146,3.65145228215768,4.16320885200553,1.67358229598894,14.1078838174274,0.871458923512748,0.14236338698983,sig_r,p,e,NC,1
700,3.419,e99118,13.576,1.372,0.0682,0.2621,0.3139,0.675,4.461,0.003321,1.31251991079962,1.94966549856642,0.834660719974514,0.547945205479452,0.598713073998245,0.193572984260143,sig_r,p,e,NC,1
701,2.301,e99118,29.886,0.428,0.07455,0.262,0.05696,0.328,4.133,0.000677,1.9311797752809,2.70365168539326,0.96558988764045,4.35393258426966,0.813993915688831,0.16927155576837,sig_r,p,e,NC,1
702,5.648,e99118,18.566,0.445,0.0268,0.2617,0.03928,0.152,10.383,0.0006648,6.26272912423625,6.36456211812627,1.85081466395112,32.5865580448065,0.92121104815864,0.132920132216489,sig_r,p,e,NC,1
703,5.648,e99118,14.566,0.719,0.02821,0.261,0.07673,0.245,9.871,0.001144,3.47973413267301,4.05317346539815,1.57695816499414,13.684347712759,0.872698300283286,0.149941784206809,sig_r,p,e,NC,1
704,5.648,e99118,10.566,1.362,0.03243,0.2608,0.1905,0.45,8.662,0.002578,3.249343832021,2.6509186351706,1.05511811023622,3.85301837270341,0.75885269121813,0.163883127539312,sig_r,p,e,NC,1
705,2.301,e99118,29.886,0.424,0.07361,0.2593,0.05663,0.325,4.144,0.0006762,1.96009182412149,2.71940667490729,1.21137206427689,4.52057213491083,0.815732290308561,0.166893690754125,sig_r,p,e,NC,1
706,5.648,e99118,18.566,0.441,0.02652,0.2592,0.04157,0.151,10.393,0.0006644,5.94178494106327,6.18234303584316,1.0825114265095,31.5131104161655,0.921919263456091,0.139374106642673,sig_r,p,e,NC,1
707,3.419,e99118,13.576,1.357,0.06699,0.2592,0.3099,0.67,4.491,0.003297,1.31332687963859,1.96515004840271,0.842207163601162,0.58728622136173,0.603100321731501,0.190940064994348,sig_r,p,e,NC,1
708,5.648,e99118,14.566,0.712,0.0279,0.2585,0.07797,0.243,9.886,0.001143,3.46287033474413,4.0656662819033,1.15044247787611,13.7232268821342,0.873937677053824,0.151196134937911,sig_r,p,e,NC,1
709,5.648,e99118,10.566,1.35,0.03204,0.2585,0.1907,0.447,8.689,0.002569,3.83848977451494,2.66911379129523,1.05401153644468,3.94861038280021,0.760977337110482,0.163225116367956,sig_r,p,e,NC,1
710,5.648,e99118,10.566,1.348,0.03198,0.2581,0.1962,0.446,8.693,0.002568,3.18042813455657,2.63506625891947,1.02446483180428,3.85830784913354,0.761331444759207,0.167767358571986,sig_r,p,e,NC,1
711,5.648,e99118,18.566,0.437,0.02624,0.2566,0.0346,0.149,10.404,0.000664,7.22543352601156,7.3121387283237,1.30057803468208,38.728323699422,0.922627478753541,0.11483549705868,sig_r,p,e,NC,1
712,2.301,e99118,29.886,0.419,0.07268,0.2566,0.05712,0.322,4.155,0.0006754,1.97829131652661,2.74859943977591,1.20448179271709,4.6218487394958,0.817905258583225,0.167424959206565,sig_r,p,e,NC,1
713,5.648,e99118,10.566,1.337,0.03165,0.2561,0.1907,0.443,8.715,0.002561,3.81751442055585,2.69008914525433,1.0487676979549,4.05873099108548,0.763279036827195,0.162428584015931,sig_r,p,e,NC,1
714,5.648,e99118,14.566,0.705,0.02759,0.2559,0.07683,0.241,9.901,0.001142,3.55329949238579,4.15202394897826,1.15710009111024,14.317323961994,0.875177053824363,0.147712876515491,sig_r,p,e,NC,1
715,5.648,e99118,10.566,1.333,0.03154,0.2554,0.192,0.442,8.722,0.002558,3.23958333333333,2.6875,1.04166666666667,4.06770833333333,0.763987252124646,0.163335556350987,sig_r,p,e,NC,1
716,5.648,e99118,18.566,0.432,0.02596,0.2541,0.03669,0.148,10.415,0.0006636,6.92286726628509,7.08639956391387,1.21013900245298,37.6124284546198,0.923512747875354,0.120929799443126,sig_r,p,e,NC,1
717,2.301,e99118,29.886,0.415,0.07175,0.2539,0.05643,0.319,4.166,0.0006746,2.00248094984937,2.79992911571859,1.22629806840333,4.85557327662591,0.819643633202955,0.163986957748725,sig_r,p,e,NC,1
718,5.648,e99118,10.566,1.324,0.03127,0.2537,0.1983,0.439,8.739,0.002552,3.73676248108926,2.65254664649521,1.18507312153303,4.00403429147756,0.765580736543909,0.168060684992244,sig_r,p,e,NC,1
719,5.648,e99118,14.566,0.698,0.02728,0.2534,0.07228,0.239,9.916,0.00114,3.77697841726619,4.39955727725512,1.23132263420033,15.633646928611,0.876416430594901,0.137871553947989,sig_r,p,e,NC,1
720,5.648,e99118,10.566,1.319,0.0311,0.2526,0.189,0.438,8.751,0.002548,3.26984126984127,2.73544973544974,1.23809523809524,4.25396825396826,0.766466005665722,0.159644114450907,sig_r,p,e,NC,1
721,5.648,e99118,18.566,0.428,0.02568,0.2516,0.03394,0.146,10.426,0.0006632,7.51325869180908,7.69004124926341,1.29051266941662,41.5439010017678,0.924220963172805,0.110801635272589,sig_r,p,e,NC,1
722,5.648,e99118,10.566,1.312,0.03088,0.2513,0.1901,0.435,8.766,0.002544,3.83482377695949,2.73540241977906,1.23619147816938,4.29247764334561,0.767705382436261,0.160121816829885,sig_r,p,e,NC,1
723,2.301,e99118,29.886,0.411,0.07083,0.2512,0.05537,0.316,4.176,0.0006738,2.04081632653061,2.85353079284811,1.22810186021311,5.11107097706339,0.821382007822686,0.159506122277972,sig_r,p,e,NC,1
724,5.648,e99118,14.566,0.691,0.02697,0.2509,0.07076,0.236,9.932,0.001139,3.90050876201244,4.52232899943471,1.24788015828151,16.3934426229508,0.877655807365439,0.13389688374736,sig_r,p,e,NC,1
725,5.648,e99118,18.566,0.424,0.0254,0.2491,0.04138,0.145,10.436,0.0006629,6.37989366843886,6.62155630739488,1.06089898501692,35.0410826486225,0.924929178470255,0.133790439857568,sig_r,p,e,NC,1
726,5.648,e99118,10.566,1.299,0.0305,0.2489,0.1928,0.432,8.791,0.002535,3.80705394190871,2.73858921161826,1.20850622406639,4.34647302904564,0.770007082152975,0.161553687204301,sig_r,p,e,NC,1
727,2.301,e99118,29.886,0.406,0.06991,0.2486,0.05458,0.312,4.187,0.000673,2.05203371198241,2.91315500183217,0.987541223891535,5.38658849395383,0.823554976097349,0.156452197075235,sig_r,p,e,NC,1
728,5.648,e99118,14.566,0.684,0.02666,0.2484,0.07923,0.234,9.948,0.001137,3.5592578568724,4.22819639025622,1.1056418023476,15.019563296731,0.878895184135977,0.148714985018792,sig_r,p,e,NC,1
729,5.648,e99118,18.566,0.419,0.02513,0.2465,0.03987,0.143,10.444,0.0006625,6.67168296965137,6.94757963380988,1.08602959618761,37.120642086782,0.925814447592068,0.127881096958706,sig_r,p,e,NC,1
730,5.648,e99118,10.566,1.287,0.03011,0.2465,0.193,0.428,8.819,0.002527,3.80829015544041,2.75647668393782,1.2020725388601,4.46632124352332,0.772131728045326,0.160692372661747,sig_r,p,e,NC,1
731,5.648,e99118,14.566,0.677,0.02636,0.2458,0.07485,0.232,9.961,0.001136,3.78089512358049,4.4622578490314,1.16499665998664,16.2992651970608,0.880134560906516,0.139232166526966,sig_r,p,e,NC,1
732,5.648,e99118,18.566,0.415,0.02485,0.244,0.04171,0.142,10.455,0.0006621,6.54519299928075,6.80891872452649,1.69024214816591,36.4421002157756,0.926522662889518,0.132466726464789,sig_r,p,e,NC,1
733,5.648,e99118,10.566,1.274,0.02974,0.244,0.1835,0.424,8.842,0.002519,4.00544959128065,2.86103542234332,1.26975476839237,4.8283378746594,0.77443342776204,0.151832499182228,sig_r,p,e,NC,1
734,5.648,e99118,14.566,0.67,0.02605,0.2433,0.07349,0.229,9.978,0.001134,3.87807865015648,4.58565791264118,1.60566063409988,17.0091168866512,0.881373937677054,0.135570420058503,sig_r,p,e,NC,1
735,5.648,e99118,10.566,1.262,0.02936,0.2417,0.1886,0.42,8.869,0.00251,3.93955461293743,2.84199363732768,1.23011664899258,4.83032873806999,0.776558073654391,0.155150727766411,sig_r,p,e,NC,1
736,5.648,e99118,18.566,0.411,0.02457,0.2415,0.03896,0.14,10.467,0.0006617,7.10985626283367,7.34086242299795,1.06519507186858,40.041067761807,0.927230878186969,0.122501272511593,sig_r,p,e,NC,1
737,5.648,e99118,14.566,0.663,0.02574,0.2408,0.07255,0.227,9.995,0.001133,3.98345968297726,4.68642315644383,1.18263266712612,17.6430048242591,0.882613314447592,0.132713991172748,sig_r,p,e,NC,1
738,5.648,e99118,10.566,1.249,0.02898,0.2393,0.1859,0.417,8.897,0.002502,4.01291016675632,2.8940290478752,1.05433028509952,5.05110274341044,0.778859773371105,0.152070021193583,sig_r,p,e,NC,1
739,5.648,e99118,18.566,0.406,0.02429,0.2389,0.03058,0.139,10.478,0.0006613,8.96010464355788,9.1563113145847,2.30215827338129,52.321778940484,0.928116147308782,0.0953584130054951,sig_r,p,e,NC,1
740,5.648,e99118,14.566,0.658,0.02549,0.2387,0.08212,0.225,10.008,0.001132,6.29566488066245,4.34729663906478,1.03385289819776,16.0740379931807,0.883498583569405,0.148917433004469,sig_r,p,e,NC,1
741,5.648,e99118,14.566,0.656,0.02544,0.2383,0.07213,0.225,10.008,0.001131,4.03438236517399,4.7830306391238,1.62207126022459,18.3002911409954,0.88385269121813,0.130824579066834,sig_r,p,e,NC,1
742,2.301,e99118,21.586,0.735,0.0807,0.2372,0.1775,0.548,3.582,0.001586,1.44788732394366,2.0169014084507,0.732394366197183,0.95774647887324,0.680573663624511,0.198315262232306,sig_r,p,e,NC,1
743,5.648,e99118,10.566,1.237,0.02861,0.2368,0.188,0.413,8.922,0.002494,4.01063829787234,2.89893617021277,1.04255319148936,5.13829787234043,0.780984419263456,0.15260786173496,sig_r,p,e,NC,1
744,5.648,e99118,14.566,0.651,0.02523,0.2365,0.07178,0.223,10.019,0.00113,7.06324881582614,4.84814711618835,1.61604903872945,18.6681526887712,0.884737960339943,0.129374081500547,sig_r,p,e,NC,1
745,5.648,e99118,18.566,0.402,0.02402,0.2364,0.03222,0.137,10.486,0.0006609,8.65921787709497,8.90751086281813,1.27250155183116,51.2104283054004,0.928824362606232,0.09944915813241,sig_r,p,e,NC,1
746,5.648,e99118,14.566,0.649,0.02513,0.2358,0.06518,0.222,10.026,0.00113,4.44921755139613,5.23166615526235,1.30101258054618,20.8652961030991,0.885092067988669,0.11720198872598,sig_r,p,e,NC,1
747,2.301,e99118,21.586,0.728,0.07961,0.235,0.1724,0.544,3.597,0.001581,1.47911832946636,2.04756380510441,0.759860788863109,1.02668213457077,0.68361581920904,0.192096424410413,sig_r,p,e,NC,1
748,5.648,e99118,10.566,1.224,0.02824,0.2344,0.1757,0.409,8.948,0.002486,4.25725668753557,3.03927148548663,1.30904951622083,5.64029595902106,0.78328611898017,0.141787693366773,sig_r,p,e,NC,1
749,5.648,e99118,14.566,0.645,0.02496,0.2343,0.0771,0.221,10.033,0.001129,6.73151750972763,4.66926070038911,1.10246433203632,17.8988326848249,0.885800283286119,0.137861318200991,sig_r,p,e,NC,1
750,5.648,e99118,18.566,0.398,0.02374,0.2339,0.03315,0.136,10.498,0.0006605,8.50678733031674,8.86877828054299,1.21870286576169,50.9803921568627,0.929532577903683,0.101265080329505,sig_r,p,e,NC,1
751,5.648,e99118,14.566,0.642,0.02483,0.2332,0.07308,0.22,10.041,0.001128,4.03667214012042,4.88505747126437,1.16310892172961,19.0202517788725,0.886331444759207,0.130149630133393,sig_r,p,e,NC,1
752,2.301,e99118,21.586,0.721,0.07852,0.2328,0.1739,0.54,3.612,0.001575,1.46635997699828,2.05290396779758,0.753306497987349,1.06958021851639,0.686657974793568,0.193222526214695,sig_r,p,e,NC,1
753,5.648,e99118,14.566,0.639,0.02469,0.2321,0.08464,0.219,10.048,0.001128,6.17911153119093,4.4187145557656,0.997164461247637,16.6587901701323,0.886862606232295,0.150129988395523,sig_r,p,e,NC,1
754,5.648,e99118,10.566,1.211,0.02787,0.232,0.2188,0.405,8.974,0.002478,3.52376599634369,2.60511882998172,0.813528336380256,4.30073126142596,0.785587818696884,0.175514202806739,sig_r,p,e,NC,1
755,2.301,e99118,21.586,0.714,0.07744,0.2306,0.1718,0.536,3.627,0.00157,1.47846332945285,2.07799767171129,0.768335273573923,1.13504074505239,0.689700130378097,0.190329720864816,sig_r,p,e,NC,1
756,5.648,e99118,14.566,0.633,0.02443,0.2299,0.09295,0.217,10.059,0.001127,5.7557826788596,4.18504572350726,1.22646584185046,15.5997848305541,0.88792492917847,0.163531889043483,sig_r,p,e,NC,1
757,5.648,e99118,10.566,1.199,0.0275,0.2296,0.1896,0.401,9.001,0.00247,4.07172995780591,2.96940928270042,1.02320675105485,5.5379746835443,0.787712464589235,0.150994337612659,sig_r,p,e,NC,1
758,2.301,e99118,21.586,0.708,0.07637,0.2284,0.1727,0.532,3.642,0.001564,1.47654892877823,2.0845396641575,0.764331210191083,1.17544875506659,0.692307692307692,0.190313530309631,sig_r,p,e,NC,1
759,5.648,e99118,14.566,0.627,0.02416,0.2276,0.06407,0.215,10.075,0.001125,8.08490713282347,5.58763852036835,1.29233650694553,23.2558139534884,0.888987252124646,0.111698179333852,sig_r,p,e,NC,1
760,5.648,e99118,10.566,1.188,0.02717,0.2274,0.1905,0.398,9.024,0.002463,3.9002624671916,2.98687664041995,1.01837270341207,5.66929133858268,0.789660056657224,0.150690155908661,sig_r,p,e,NC,1
761,5.648,e99118,10.566,1.186,0.02714,0.2272,0.1867,0.398,9.025,0.002462,4.17782538832351,3.02088912694162,1.22121049812533,5.78468130690948,0.790014164305949,0.147760634538669,sig_r,p,e,NC,1
762,2.301,e99118,21.586,0.701,0.07531,0.2262,0.1741,0.527,3.657,0.001559,1.46467547386559,2.09075244112579,0.907524411257898,1.21194715680643,0.695349847892221,0.191246441672513,sig_r,p,e,NC,1
763,5.648,e99118,14.566,0.621,0.0239,0.2254,0.07657,0.213,10.087,0.001124,6.94789081885856,4.94971921117931,1.47577380175003,19.8511166253102,0.890049575070822,0.132380119255142,sig_r,p,e,NC,1
764,5.648,e99118,10.566,1.177,0.02685,0.2253,0.1875,0.395,9.048,0.002456,3.936,3.04,1.21066666666667,5.92,0.791607648725212,0.147432941890843,sig_r,p,e,NC,1
