,x,Q2,W2,value,%stat_u,%*syst_u,%*norm_c,exp,target,current,lepton beam,units,obs
489,0.7682703,3.3,1.875364,0.03407069,1.47107293688505,2.83,1.26,jlcee96,d,e,nc,1,f2
490,0.7750488,3.3,1.837796,0.03232983,1.49220054667779,2.83,1.26,jlcee96,d,e,nc,1,f2
491,0.7819481,3.3,1.800229,0.03072007,1.50778269710974,2.83,1.26,jlcee96,d,e,nc,1,f2
492,0.7889712,3.3,1.762662,0.02852566,1.55874535418287,2.83,1.26,jlcee96,d,e,nc,1,f2
493,0.803403,3.3,1.687528,0.02796351,1.91332096721763,2.83,1.26,jlcee96,d,e,nc,1,f2
494,0.8108188,3.3,1.64996,0.02739196,1.97448192827384,2.83,1.26,jlcee96,d,e,nc,1,f2
495,0.8183727,3.3,1.612393,0.0273974,2.00657544146525,2.83,1.26,jlcee96,d,e,nc,1,f2
496,0.8260687,3.3,1.574825,0.02868808,2.0290706105114,2.83,1.26,jlcee96,d,e,nc,1,f2
497,0.8339107,3.3,1.537258,0.02938544,2.07071086905624,2.83,1.26,jlcee96,d,e,nc,1,f2
498,0.8419032,3.3,1.499691,0.0291041,2.11751230926227,2.83,1.26,jlcee96,d,e,nc,1,f2
499,0.8500502,3.3,1.462124,0.02621342,2.17791535785868,2.83,1.26,jlcee96,d,e,nc,1,f2
500,0.8583564,3.3,1.424557,0.02314566,2.2292451371013,2.83,1.26,jlcee96,d,e,nc,1,f2
501,0.8668267,3.3,1.386989,0.01683318,2.34683702069365,2.83,1.26,jlcee96,d,e,nc,1,f2
502,0.8754659,3.3,1.349422,0.01288792,2.40475421945512,2.83,1.26,jlcee96,d,e,nc,1,f2
503,0.8842787,3.3,1.311855,0.008347645,2.54204269587411,2.83,1.26,jlcee96,d,e,nc,1,f2
504,0.893271,3.3,1.274287,0.005738999,2.69121322376951,2.83,1.26,jlcee96,d,e,nc,1,f2
505,0.9024479,3.3,1.236721,0.003829247,2.84371836029381,2.83,1.26,jlcee96,d,e,nc,1,f2
506,0.9118156,3.3,1.199153,0.002095818,3.04020864407119,2.83,1.26,jlcee96,d,e,nc,1,f2
507,0.1282933,0.45,3.937588,0.2322364,1.12728883155268,2.83,1.26,jlcee96,d,e,nc,1,f2
508,0.1290916,0.45,3.915897,0.2269094,1.14372740838414,2.83,1.26,jlcee96,d,e,nc,1,f2
509,0.1298999,0.45,3.894206,0.2286315,1.14935737201567,2.83,1.26,jlcee96,d,e,nc,1,f2
510,0.1307184,0.45,3.872514,0.2286558,1.14287763529287,2.83,1.26,jlcee96,d,e,nc,1,f2
511,0.1315473,0.45,3.850823,0.2262597,1.14744870606652,2.83,1.26,jlcee96,d,e,nc,1,f2
512,0.1323867,0.45,3.829132,0.2368293,1.14519909487551,2.83,1.26,jlcee96,d,e,nc,1,f2
513,0.133237,0.45,3.807441,0.2364581,1.14301518958327,2.83,1.26,jlcee96,d,e,nc,1,f2
514,0.1340982,0.45,3.785749,0.2475135,1.15230320770382,2.83,1.26,jlcee96,d,e,nc,1,f2
515,0.1349707,0.45,3.764058,0.2394819,1.14920501298846,2.83,1.26,jlcee96,d,e,nc,1,f2
516,0.1358545,0.45,3.742367,0.2339004,1.16773891793259,2.83,1.26,jlcee96,d,e,nc,1,f2
517,0.13675,0.45,3.720676,0.1898078,2.32788431244659,2.83,1.26,jlcee96,d,e,nc,1,f2
518,0.1376574,0.45,3.698985,0.2460588,1.00492199425503,2.83,1.26,jlcee96,d,e,nc,1,f2
519,0.1395088,0.45,3.655602,0.243239,1.78362885885898,2.83,1.26,jlcee96,d,e,nc,1,f2
520,0.1404533,0.45,3.633911,0.2370224,1.79081259830295,2.83,1.26,jlcee96,d,e,nc,1,f2
521,0.1414107,0.45,3.61222,0.2402452,1.77698493039611,2.83,1.26,jlcee96,d,e,nc,1,f2
522,0.1423813,0.45,3.590528,0.2430804,1.77902414180658,2.83,1.26,jlcee96,d,e,nc,1,f2
523,0.1433652,0.45,3.568837,0.2476953,1.77179340907962,2.83,1.26,jlcee96,d,e,nc,1,f2
524,0.1443628,0.45,3.547146,0.240793,1.77966344536594,2.83,1.26,jlcee96,d,e,nc,1,f2
525,0.1453744,0.45,3.525455,0.248091,1.78658919509374,2.83,1.26,jlcee96,d,e,nc,1,f2
526,0.1464003,0.45,3.503764,0.2513426,1.77818682547248,2.83,1.26,jlcee96,d,e,nc,1,f2
527,0.1474408,0.45,3.482072,0.2394186,1.7959594617962,2.83,1.26,jlcee96,d,e,nc,1,f2
528,0.1484962,0.45,3.460381,0.2371362,1.83535411295281,2.83,1.26,jlcee96,d,e,nc,1,f2
529,0.1495668,0.45,3.43869,0.2342856,1.86487475115842,2.83,1.26,jlcee96,d,e,nc,1,f2
530,0.1517549,0.45,3.395308,0.1725677,2.71766674760109,2.83,1.26,jlcee96,d,e,nc,1,f2
531,0.1528732,0.45,3.373617,0.2402794,1.3738572678307,2.83,1.26,jlcee96,d,e,nc,1,f2
532,0.154008,0.45,3.351925,0.2386701,1.38246097856414,2.83,1.26,jlcee96,d,e,nc,1,f2
533,0.1551599,0.45,3.330234,0.2413246,1.37043343281207,2.83,1.26,jlcee96,d,e,nc,1,f2
534,0.1563291,0.45,3.308542,0.2365865,1.36988078356119,2.83,1.26,jlcee96,d,e,nc,1,f2
535,0.1575161,0.45,3.286851,0.2381173,1.36485169284214,2.83,1.26,jlcee96,d,e,nc,1,f2
536,0.1587212,0.45,3.26516,0.2440631,1.37503989746914,2.83,1.26,jlcee96,d,e,nc,1,f2
537,0.1599449,0.45,3.243469,0.2423364,1.36783619794633,2.83,1.26,jlcee96,d,e,nc,1,f2
538,0.1611876,0.45,3.221777,0.2396515,1.35957838778393,2.83,1.26,jlcee96,d,e,nc,1,f2
539,0.1624498,0.45,3.200087,0.251799,1.37351220616444,2.83,1.26,jlcee96,d,e,nc,1,f2
540,0.1637319,0.45,3.178395,0.2508247,1.37291861606931,2.83,1.26,jlcee96,d,e,nc,1,f2
541,0.1650344,0.45,3.156704,0.2486252,1.3667460096563,2.83,1.26,jlcee96,d,e,nc,1,f2
542,0.1663578,0.45,3.135013,0.2452531,1.3788995939297,2.83,1.26,jlcee96,d,e,nc,1,f2
543,0.1677026,0.45,3.113321,0.2467949,1.38786255307545,2.83,1.26,jlcee96,d,e,nc,1,f2
544,0.1690693,0.45,3.09163,0.2534931,1.39462849284655,2.83,1.26,jlcee96,d,e,nc,1,f2
545,0.1704585,0.45,3.069939,0.2606096,1.16641213523984,2.83,1.26,jlcee96,d,e,nc,1,f2
546,0.1733065,0.45,3.026556,0.2511345,1.5248235507268,2.83,1.26,jlcee96,d,e,nc,1,f2
547,0.1747664,0.45,3.004865,0.2486219,1.53699291977095,2.83,1.26,jlcee96,d,e,nc,1,f2
548,0.1762512,0.45,2.983174,0.2460123,1.5318128402523,2.83,1.26,jlcee96,d,e,nc,1,f2
549,0.1777615,0.45,2.961483,0.2545964,1.51571978236927,2.83,1.26,jlcee96,d,e,nc,1,f2
550,0.1792977,0.45,2.939792,0.2557933,1.50985737312119,2.83,1.26,jlcee96,d,e,nc,1,f2
551,0.1808609,0.45,2.9181,0.2552859,1.51189274456599,2.83,1.26,jlcee96,d,e,nc,1,f2
552,0.1824515,0.45,2.896409,0.2625104,1.52226159420732,2.83,1.26,jlcee96,d,e,nc,1,f2
553,0.1840703,0.45,2.874718,0.2599614,1.50539503172394,2.83,1.26,jlcee96,d,e,nc,1,f2
554,0.1857181,0.45,2.853026,0.2557724,1.50312074328583,2.83,1.26,jlcee96,d,e,nc,1,f2
555,0.1873957,0.45,2.831336,0.2670214,1.51620993673166,2.83,1.26,jlcee96,d,e,nc,1,f2
556,0.1891039,0.45,2.809644,0.2639502,1.52689522493258,2.83,1.26,jlcee96,d,e,nc,1,f2
557,0.1908435,0.45,2.787953,0.264275,1.52001059502412,2.83,1.26,jlcee96,d,e,nc,1,f2
558,0.1926154,0.45,2.766262,0.2511992,1.51679862037777,2.83,1.26,jlcee96,d,e,nc,1,f2
559,0.1944205,0.45,2.744571,0.2564417,1.52892138837014,2.83,1.26,jlcee96,d,e,nc,1,f2
560,0.1962598,0.45,2.722879,0.2555944,1.54771074796631,2.83,1.26,jlcee96,d,e,nc,1,f2
561,0.2000448,0.45,2.679497,0.2565064,1.14009436021869,2.83,1.26,jlcee96,d,e,nc,1,f2
562,0.2019925,0.45,2.657805,0.2593884,1.36004308596684,2.83,1.26,jlcee96,d,e,nc,1,f2
563,0.2039785,0.45,2.636115,0.2497763,1.69328074761296,2.83,1.26,jlcee96,d,e,nc,1,f2
564,0.2060041,0.45,2.614423,0.2354437,1.72840938194566,2.83,1.26,jlcee96,d,e,nc,1,f2
565,0.2080702,0.45,2.592731,0.2378503,1.71356184961718,2.83,1.26,jlcee96,d,e,nc,1,f2
566,0.2101782,0.45,2.571041,0.231892,1.70489451986269,2.83,1.26,jlcee96,d,e,nc,1,f2
567,0.2123293,0.45,2.549349,0.2354357,1.70927603587731,2.83,1.26,jlcee96,d,e,nc,1,f2
568,0.2145249,0.45,2.527658,0.2318528,1.69212966157838,2.83,1.26,jlcee96,d,e,nc,1,f2
569,0.2167665,0.45,2.505967,0.227471,1.72253210299335,2.83,1.26,jlcee96,d,e,nc,1,f2
570,0.2190553,0.45,2.484276,0.2416699,1.69399871477582,2.83,1.26,jlcee96,d,e,nc,1,f2
571,0.221393,0.45,2.462584,0.2314557,1.6999365321312,2.83,1.26,jlcee96,d,e,nc,1,f2
572,0.2237811,0.45,2.440893,0.2363529,1.67985415029814,2.83,1.26,jlcee96,d,e,nc,1,f2
573,0.2262214,0.45,2.419202,0.2450549,1.69082193418699,2.83,1.26,jlcee96,d,e,nc,1,f2
574,0.2287154,0.45,2.397511,0.2522146,1.77308649063139,2.83,1.26,jlcee96,d,e,nc,1,f2
575,0.231265,0.45,2.37582,0.2495691,1.2089136836251,2.83,1.26,jlcee96,d,e,nc,1,f2
576,0.2338721,0.45,2.354128,0.2497571,1.21774075691942,2.83,1.26,jlcee96,d,e,nc,1,f2
577,0.2365387,0.45,2.332437,0.2529719,1.21211288684633,2.83,1.26,jlcee96,d,e,nc,1,f2
578,0.2392668,0.45,2.310746,0.2524054,1.22775344743021,2.83,1.26,jlcee96,d,e,nc,1,f2
579,0.2420585,0.45,2.289055,0.2497403,1.23632709658794,2.83,1.26,jlcee96,d,e,nc,1,f2
580,0.2449161,0.45,2.267364,0.2506089,1.24045395035851,2.83,1.26,jlcee96,d,e,nc,1,f2
581,0.2478421,0.45,2.245672,0.2496282,1.23682260257455,2.83,1.26,jlcee96,d,e,nc,1,f2
582,0.2508388,0.45,2.223981,0.2494115,1.2492563494466,2.83,1.26,jlcee96,d,e,nc,1,f2
583,0.2570549,0.45,2.180599,0.2207776,1.8096695498094,2.83,1.26,jlcee96,d,e,nc,1,f2
584,0.26028,0.45,2.158907,0.2282137,1.78872959861744,2.83,1.26,jlcee96,d,e,nc,1,f2
585,0.263587,0.45,2.137216,0.2111638,1.80070305611094,2.83,1.26,jlcee96,d,e,nc,1,f2
586,0.2669792,0.45,2.115525,0.2062168,1.78764775711775,2.83,1.26,jlcee96,d,e,nc,1,f2
587,0.2704597,0.45,2.093834,0.1995142,1.81459565284075,2.83,1.26,jlcee96,d,e,nc,1,f2
588,0.2740323,0.45,2.072142,0.1942075,1.83042415972607,2.83,1.26,jlcee96,d,e,nc,1,f2
589,0.2777005,0.45,2.050451,0.1931475,1.37431082462885,2.83,1.26,jlcee96,d,e,nc,1,f2
590,0.2814682,0.45,2.02876,0.1799368,1.25727310922502,2.83,1.26,jlcee96,d,e,nc,1,f2
591,0.2853395,0.45,2.007069,0.1763753,1.25948531341974,2.83,1.26,jlcee96,d,e,nc,1,f2
592,0.2893188,0.45,1.985377,0.1653177,1.27981274842319,2.83,1.26,jlcee96,d,e,nc,1,f2
593,0.2934107,0.45,1.963686,0.1676361,1.27652576026286,2.83,1.26,jlcee96,d,e,nc,1,f2
594,0.2976201,0.45,1.941995,0.1635238,1.29207124589815,2.83,1.26,jlcee96,d,e,nc,1,f2
595,0.3019519,0.45,1.920304,0.1604554,1.29323974138608,2.83,1.26,jlcee96,d,e,nc,1,f2
596,0.3064117,0.45,1.898612,0.16256,1.28823265255906,2.83,1.26,jlcee96,d,e,nc,1,f2
597,0.3110051,0.45,1.876921,0.1618571,1.3023525072425,2.83,1.26,jlcee96,d,e,nc,1,f2
598,0.3206181,0.45,1.833539,0.1636716,1.70889451804711,2.83,1.26,jlcee96,d,e,nc,1,f2
599,0.325651,0.45,1.811848,0.1666586,1.71304931158668,2.83,1.26,jlcee96,d,e,nc,1,f2
600,0.3308443,0.45,1.790156,0.1738642,1.68713398157873,2.83,1.26,jlcee96,d,e,nc,1,f2
601,0.336206,0.45,1.768465,0.1751257,1.67547652914449,2.83,1.26,jlcee96,d,e,nc,1,f2
602,0.3417444,0.45,1.746774,0.1787625,1.66007971470527,2.83,1.26,jlcee96,d,e,nc,1,f2
603,0.3474682,0.45,1.725083,0.1924362,1.62804711379668,2.83,1.26,jlcee96,d,e,nc,1,f2
604,0.3533871,0.45,1.703391,0.1987954,1.63125052189336,2.83,1.26,jlcee96,d,e,nc,1,f2
605,0.365851,0.45,1.660009,0.2210516,1.22156320062827,2.83,1.26,jlcee96,d,e,nc,1,f2
606,0.3724186,0.45,1.638318,0.2278544,1.21666160495474,2.83,1.26,jlcee96,d,e,nc,1,f2
607,0.3792262,0.45,1.616627,0.2358306,1.22170702190471,2.83,1.26,jlcee96,d,e,nc,1,f2
608,0.3862875,0.45,1.594935,0.2502271,1.20162404471778,2.83,1.26,jlcee96,d,e,nc,1,f2
609,0.3936166,0.45,1.573244,0.2590977,1.20607323029112,2.83,1.26,jlcee96,d,e,nc,1,f2
610,0.4012294,0.45,1.551553,0.2746002,1.20430392985875,2.83,1.26,jlcee96,d,e,nc,1,f2
611,0.4091426,0.45,1.529861,0.2830574,1.20421970950062,2.83,1.26,jlcee96,d,e,nc,1,f2
612,0.4173738,0.45,1.50817,0.2808042,1.2037825645058,2.83,1.26,jlcee96,d,e,nc,1,f2
613,0.4259433,0.45,1.486479,0.2864118,1.21829128548475,2.83,1.26,jlcee96,d,e,nc,1,f2
614,0.4348717,0.45,1.464788,0.2898484,1.34706556944941,2.83,1.26,jlcee96,d,e,nc,1,f2
615,0.4441827,0.45,1.443097,0.2570696,1.86977028789091,2.83,1.26,jlcee96,d,e,nc,1,f2
616,0.4539011,0.45,1.421405,0.2381194,1.94043702445076,2.83,1.26,jlcee96,d,e,nc,1,f2
617,0.4640543,0.45,1.399714,0.2336966,1.95397494015745,2.83,1.26,jlcee96,d,e,nc,1,f2
618,0.474672,0.45,1.378023,0.2000744,1.9905690083289,2.83,1.26,jlcee96,d,e,nc,1,f2
619,0.4857871,0.45,1.356332,0.1787582,2.04992106655807,2.83,1.26,jlcee96,d,e,nc,1,f2
620,0.4974351,0.45,1.334641,0.1562895,2.09013017509174,2.83,1.26,jlcee96,d,e,nc,1,f2
621,0.5096555,0.45,1.312949,0.1309952,2.15087804743991,2.83,1.26,jlcee96,d,e,nc,1,f2
622,0.5224914,0.45,1.291258,0.1009977,2.27207550270947,2.83,1.26,jlcee96,d,e,nc,1,f2
623,0.5359905,0.45,1.269567,0.07563182,2.39311972130249,2.83,1.26,jlcee96,d,e,nc,1,f2
624,0.5502061,0.45,1.247875,0.05479807,1.86777563516379,2.83,1.26,jlcee96,d,e,nc,1,f2
625,0.5651957,0.45,1.226184,0.03361087,1.95782584622177,2.83,1.26,jlcee96,d,e,nc,1,f2
626,0.5810252,0.45,1.204493,0.01920984,2.1588003856357,2.83,1.26,jlcee96,d,e,nc,1,f2
627,0.597767,0.45,1.182802,0.009575862,2.48756091096551,2.83,1.26,jlcee96,d,e,nc,1,f2
628,0.2147338,0.85,3.988389,0.2954442,2.0069099342617,2.83,1.26,jlcee96,d,e,nc,1,f2
629,0.2161136,0.85,3.963117,0.2892393,1.98508950892911,2.83,1.26,jlcee96,d,e,nc,1,f2
630,0.2175112,0.85,3.937845,0.2944902,1.9419444178448,2.83,1.26,jlcee96,d,e,nc,1,f2
631,0.218927,0.85,3.912572,0.2893005,1.93185217446911,2.83,1.26,jlcee96,d,e,nc,1,f2
632,0.2203614,0.85,3.8873,0.2912934,1.92677074042872,2.83,1.26,jlcee96,d,e,nc,1,f2
633,0.2218147,0.85,3.862027,0.2855856,1.92319815845057,2.83,1.26,jlcee96,d,e,nc,1,f2
634,0.2232873,0.85,3.836756,0.2912396,1.92116628370593,2.83,1.26,jlcee96,d,e,nc,1,f2
635,0.2247796,0.85,3.811483,0.2758899,1.97144186865848,2.83,1.26,jlcee96,d,e,nc,1,f2
636,0.2262919,0.85,3.786211,0.283185,1.97263025937108,2.83,1.26,jlcee96,d,e,nc,1,f2
637,0.2278247,0.85,3.760938,0.2859629,1.97084307090186,2.83,1.26,jlcee96,d,e,nc,1,f2
638,0.2293785,0.85,3.735666,0.2854266,2.00154750818599,2.83,1.26,jlcee96,d,e,nc,1,f2
639,0.2309536,0.85,3.710394,0.2863229,2.00672387713312,2.83,1.26,jlcee96,d,e,nc,1,f2
640,0.2325504,0.85,3.685121,0.2865514,2.0299461108897,2.83,1.26,jlcee96,d,e,nc,1,f2
641,0.2341695,0.85,3.659849,0.2902429,1.7299138066771,2.83,1.26,jlcee96,d,e,nc,1,f2
642,0.2358113,0.85,3.634577,0.2857685,1.44214880226477,2.83,1.26,jlcee96,d,e,nc,1,f2
643,0.2374763,0.85,3.609304,0.279465,1.44293238867121,2.83,1.26,jlcee96,d,e,nc,1,f2
644,0.239165,0.85,3.584032,0.2693155,1.46151706827123,2.83,1.26,jlcee96,d,e,nc,1,f2
645,0.2408779,0.85,3.55876,0.2744234,1.44783353023102,2.83,1.26,jlcee96,d,e,nc,1,f2
646,0.2426154,0.85,3.533488,0.2759391,1.45136662401233,2.83,1.26,jlcee96,d,e,nc,1,f2
647,0.2461669,0.85,3.482943,0.2631739,1.96872904189967,2.83,1.26,jlcee96,d,e,nc,1,f2
648,0.2479818,0.85,3.45767,0.2684719,1.96976778575337,2.83,1.26,jlcee96,d,e,nc,1,f2
649,0.2498238,0.85,3.432398,0.2699803,1.97363029821065,2.83,1.26,jlcee96,d,e,nc,1,f2
650,0.2516933,0.85,3.407126,0.2638343,2.01357063884415,2.83,1.26,jlcee96,d,e,nc,1,f2
651,0.2535911,0.85,3.381853,0.2748125,1.98884985217194,2.83,1.26,jlcee96,d,e,nc,1,f2
652,0.2555176,0.85,3.356581,0.2565798,2.07138363970975,2.83,1.26,jlcee96,d,e,nc,1,f2
653,0.2574737,0.85,3.331309,0.2589391,2.07640290709283,2.83,1.26,jlcee96,d,e,nc,1,f2
654,0.2594599,0.85,3.306036,0.2538612,2.09589925518354,2.83,1.26,jlcee96,d,e,nc,1,f2
655,0.261477,0.85,3.280764,0.2678434,2.07689941211917,2.83,1.26,jlcee96,d,e,nc,1,f2
656,0.2635258,0.85,3.255492,0.2724558,2.07408944863717,2.83,1.26,jlcee96,d,e,nc,1,f2
657,0.2656068,0.85,3.23022,0.2748888,1.59612614264386,2.83,1.26,jlcee96,d,e,nc,1,f2
658,0.267721,0.85,3.204947,0.2684725,1.45289964521506,2.83,1.26,jlcee96,d,e,nc,1,f2
659,0.2698691,0.85,3.179675,0.2653616,1.46335340154717,2.83,1.26,jlcee96,d,e,nc,1,f2
660,0.272052,0.85,3.154402,0.269318,1.43818905531751,2.83,1.26,jlcee96,d,e,nc,1,f2
661,0.2742705,0.85,3.12913,0.2650833,1.43865418907943,2.83,1.26,jlcee96,d,e,nc,1,f2
662,0.2765255,0.85,3.103858,0.2586516,1.44709678965837,2.83,1.26,jlcee96,d,e,nc,1,f2
663,0.2788178,0.85,3.078586,0.2666485,1.43838123972196,2.83,1.26,jlcee96,d,e,nc,1,f2
664,0.2835185,0.85,3.028041,0.2514127,1.92053901811643,2.83,1.26,jlcee96,d,e,nc,1,f2
665,0.2859287,0.85,3.002769,0.2636318,1.89327501462267,2.83,1.26,jlcee96,d,e,nc,1,f2
666,0.2883804,0.85,2.977496,0.2703711,1.89711141464454,2.83,1.26,jlcee96,d,e,nc,1,f2
667,0.2908744,0.85,2.952224,0.2583965,1.93472163903149,2.83,1.26,jlcee96,d,e,nc,1,f2
668,0.2934119,0.85,2.926952,0.2645065,1.93202095222613,2.83,1.26,jlcee96,d,e,nc,1,f2
669,0.2959941,0.85,2.901679,0.2625947,1.94612343661163,2.83,1.26,jlcee96,d,e,nc,1,f2
670,0.2986221,0.85,2.876407,0.2656719,1.95848149540843,2.83,1.26,jlcee96,d,e,nc,1,f2
671,0.3012972,0.85,2.851135,0.2600579,1.50991567647051,2.83,1.26,jlcee96,d,e,nc,1,f2
672,0.3040207,0.85,2.825862,0.260664,1.49217268207347,2.83,1.26,jlcee96,d,e,nc,1,f2
673,0.3067939,0.85,2.80059,0.2577127,1.48856924784848,2.83,1.26,jlcee96,d,e,nc,1,f2
674,0.3096181,0.85,2.775317,0.2594047,1.48031627800113,2.83,1.26,jlcee96,d,e,nc,1,f2
675,0.3124948,0.85,2.750045,0.2558712,1.46840128939873,2.83,1.26,jlcee96,d,e,nc,1,f2
676,0.3154255,0.85,2.724773,0.2543704,1.47943353471945,2.83,1.26,jlcee96,d,e,nc,1,f2
677,0.3184116,0.85,2.699501,0.2417271,1.47821282760601,2.83,1.26,jlcee96,d,e,nc,1,f2
678,0.3214549,0.85,2.674228,0.25234,1.47941903780613,2.83,1.26,jlcee96,d,e,nc,1,f2
679,0.3245568,0.85,2.648956,0.2473025,1.47973554654725,2.83,1.26,jlcee96,d,e,nc,1,f2
680,0.3277192,0.85,2.623684,0.2320341,1.49979593516643,2.83,1.26,jlcee96,d,e,nc,1,f2
681,0.3309438,0.85,2.598412,0.2364511,1.49970543592311,2.83,1.26,jlcee96,d,e,nc,1,f2
682,0.3342326,0.85,2.573139,0.2308466,1.52144194456405,2.83,1.26,jlcee96,d,e,nc,1,f2
683,0.3375874,0.85,2.547867,0.2254173,1.53541365281192,2.83,1.26,jlcee96,d,e,nc,1,f2
684,0.3410102,0.85,2.522595,0.2311074,1.54371084612609,2.83,1.26,jlcee96,d,e,nc,1,f2
685,0.344503,0.85,2.497322,0.2361134,1.72067193136857,2.83,1.26,jlcee96,d,e,nc,1,f2
686,0.3480682,0.85,2.47205,0.235401,2.14899936703752,2.83,1.26,jlcee96,d,e,nc,1,f2
687,0.351708,0.85,2.446777,0.2260007,1.81084793100198,2.83,1.26,jlcee96,d,e,nc,1,f2
688,0.3554247,0.85,2.421505,0.2344785,1.59366935561256,2.83,1.26,jlcee96,d,e,nc,1,f2
689,0.3592208,0.85,2.396233,0.2358098,1.58300375980981,2.83,1.26,jlcee96,d,e,nc,1,f2
690,0.3630989,0.85,2.37096,0.234653,1.59004317012781,2.83,1.26,jlcee96,d,e,nc,1,f2
691,0.3670615,0.85,2.345688,0.231364,1.58660897978942,2.83,1.26,jlcee96,d,e,nc,1,f2
692,0.3711116,0.85,2.320416,0.2337114,1.59171739162061,2.83,1.26,jlcee96,d,e,nc,1,f2
693,0.3752521,0.85,2.295144,0.2391025,1.58347779717903,2.83,1.26,jlcee96,d,e,nc,1,f2
694,0.3794861,0.85,2.269871,0.2323289,1.58910708052248,2.83,1.26,jlcee96,d,e,nc,1,f2
695,0.3838166,0.85,2.244599,0.2268442,1.59451729424865,2.83,1.26,jlcee96,d,e,nc,1,f2
696,0.3882472,0.85,2.219327,0.2264417,1.59408227371549,2.83,1.26,jlcee96,d,e,nc,1,f2
697,0.3927813,0.85,2.194054,0.2136757,1.62643342223753,2.83,1.26,jlcee96,d,e,nc,1,f2
698,0.3974224,0.85,2.168782,0.2111852,1.61358419055881,2.83,1.26,jlcee96,d,e,nc,1,f2
699,0.4021747,0.85,2.14351,0.194343,1.6432559958424,2.83,1.26,jlcee96,d,e,nc,1,f2
700,0.4070419,0.85,2.118237,0.1848844,1.68014986661936,2.83,1.26,jlcee96,d,e,nc,1,f2
701,0.4120283,0.85,2.092965,0.1828892,1.68063341083016,2.83,1.26,jlcee96,d,e,nc,1,f2
702,0.4171385,0.85,2.067693,0.1691586,1.70916701840758,2.83,1.26,jlcee96,d,e,nc,1,f2
703,0.422377,0.85,2.04242,0.1652502,1.75411043375439,2.83,1.26,jlcee96,d,e,nc,1,f2
704,0.4277487,0.85,2.017148,0.168936,1.94142989060946,2.83,1.26,jlcee96,d,e,nc,1,f2
705,0.4332588,0.85,1.991876,0.1559559,2.42928353464024,2.83,1.26,jlcee96,d,e,nc,1,f2
706,0.4389128,0.85,1.966603,0.1647938,2.53535994679411,2.83,1.26,jlcee96,d,e,nc,1,f2
707,0.4447162,0.85,1.941331,0.1529198,1.74586940343893,2.83,1.26,jlcee96,d,e,nc,1,f2
708,0.4506752,0.85,1.916059,0.1498622,1.7411842345835,2.83,1.26,jlcee96,d,e,nc,1,f2
709,0.4567961,0.85,1.890787,0.154213,1.71278945354802,2.83,1.26,jlcee96,d,e,nc,1,f2
710,0.4630855,0.85,1.865514,0.1461826,1.74388880755986,2.83,1.26,jlcee96,d,e,nc,1,f2
711,0.4695505,0.85,1.840242,0.1456392,1.72571189624771,2.83,1.26,jlcee96,d,e,nc,1,f2
712,0.4761987,0.85,1.814969,0.1523768,1.71037060759906,2.83,1.26,jlcee96,d,e,nc,1,f2
713,0.4830377,0.85,1.789697,0.1560356,1.68389713629454,2.83,1.26,jlcee96,d,e,nc,1,f2
714,0.490076,0.85,1.764425,0.1564728,1.69935988874744,2.83,1.26,jlcee96,d,e,nc,1,f2
715,0.4973225,0.85,1.739153,0.1555532,1.69432579979068,2.83,1.26,jlcee96,d,e,nc,1,f2
716,0.5047866,0.85,1.71388,0.1592609,1.66970424002376,2.83,1.26,jlcee96,d,e,nc,1,f2
717,0.512478,0.85,1.688608,0.1614416,1.70237782578964,2.83,1.26,jlcee96,d,e,nc,1,f2
718,0.5204075,0.85,1.663335,0.1698446,1.69411803495666,2.83,1.26,jlcee96,d,e,nc,1,f2
719,0.5285861,0.85,1.638063,0.1755662,1.67696230823473,2.83,1.26,jlcee96,d,e,nc,1,f2
720,0.5370261,0.85,1.612791,0.1781259,1.68227865796047,2.83,1.26,jlcee96,d,e,nc,1,f2
721,0.5457398,0.85,1.587519,0.1969986,1.66682504342671,2.83,1.26,jlcee96,d,e,nc,1,f2
722,0.5547411,0.85,1.562246,0.1942118,1.70313029383385,2.83,1.26,jlcee96,d,e,nc,1,f2
723,0.5640441,0.85,1.536974,0.2094254,1.70894600177438,2.83,1.26,jlcee96,d,e,nc,1,f2
724,0.5736648,0.85,1.511702,0.2041184,1.71720824776208,2.83,1.26,jlcee96,d,e,nc,1,f2
725,0.5836192,0.85,1.486429,0.2187941,1.73471176782189,2.83,1.26,jlcee96,d,e,nc,1,f2
726,0.5939251,0.85,1.461157,0.215719,1.74982314956031,2.83,1.26,jlcee96,d,e,nc,1,f2
727,0.6156689,0.85,1.410612,0.1797736,2.38894420537832,2.83,1.26,jlcee96,d,e,nc,1,f2
728,0.6271489,0.85,1.38534,0.1520373,2.42133213362774,2.83,1.26,jlcee96,d,e,nc,1,f2
729,0.6390652,0.85,1.360068,0.1237066,2.47076954665313,2.83,1.26,jlcee96,d,e,nc,1,f2
730,0.6514432,0.85,1.334795,0.09781979,2.53601750729581,2.83,1.26,jlcee96,d,e,nc,1,f2
731,0.66431,0.85,1.309523,0.07328627,2.66809048952826,2.83,1.26,jlcee96,d,e,nc,1,f2
732,0.6776954,0.85,1.284251,0.05388488,2.70412219531713,2.83,1.26,jlcee96,d,e,nc,1,f2
733,0.6916314,0.85,1.258978,0.03785491,2.86352549774917,2.83,1.26,jlcee96,d,e,nc,1,f2
