,Unnamed: 0,col,Ebeam,E',th,w2,q2,obs,target,current,lepton beam,eps,cs(nb/sr/gev),x,y,y+,det,value,cse(stat),%stat_u,csm(model),sys1,%p2p_syst,sys2,%charge_u,sys3,%LT1_u,sys4,%LT2_u,sys5,%trig_u,sys6,%track_u,sys7,%cer_u,sys8,%calo_u,sys9,%csb_u,sys10,%acc_c,sys11,%Ep_c,sys12,%thetaoff_c,sys13,%theta_c,sys14,%rc_c,sys15,%csb_c
1172,1172,Jlab_E06-009,5.15,3.7691,22.9828,0.39,3.0816,sig_r,d,NC,e_minus,0.882,0.34713,1.189545892708334,0.2681359223300971,1.593719099255349,0.1878823620061544,0.001773245629858781,0.007342,2.115057759340881,0.31421,0.014475,4.169907527439288,0.0013741,0.3958459366807825,9.3749e-06,0.002700688502866362,0.00012261,0.03532106127387434,2.4299e-05,0.006999971192348687,0.00052069,0.1499985596174344,0.00052069,0.1499985596174344,0.00069425,0.1999971192348688,0.00034713,0.1,0.002777,0.7999884769394752,0.0081756,2.355198340679284,0.0071535,2.060755336617406,0.02099,6.04672601042837,0.0011403,0.3284936479128857,0.0,0.0
1173,1173,Jlab_E06-009,5.15,3.7543,22.9828,0.43,3.0695,sig_r,d,NC,e_minus,0.881,0.45272,1.172310689869418,0.2710097087378641,1.589292807616175,0.1934474563511884,0.00233472412108702,0.0082783,1.828569535253578,0.39757,0.019346,4.273281498497967,0.0017921,0.3958517405902103,1.2227e-05,0.002700786358013783,0.00015991,0.03532205336631914,3.1691e-05,0.007000132532249514,0.00067909,0.1500022088708252,0.00067909,0.1500022088708252,0.00090545,0.2000022088708252,0.00045272,0.1,0.0036218,0.8000088354833009,0.010935,2.415400247393533,0.0095858,2.117379395652942,0.028118,6.210902986393356,0.0014995,0.3312201802438594,0.0,0.0
1174,1174,Jlab_E06-009,5.15,3.7394,22.9828,0.47,3.0573,sig_r,d,NC,e_minus,0.8799,0.55613,1.155317475936837,0.2739029126213593,1.584852949759638,0.199178866579525,0.002895188507090401,0.009229,1.659504072788736,0.50623,0.024292,4.368043443079856,0.0022015,0.3958606800568212,1.5019e-05,0.00270062755111215,0.00019643,0.03532087821192886,3.8929e-05,0.006999982018592775,0.00083419,0.1499991009296388,0.00083419,0.1499991009296388,0.0011123,0.20000719256289,0.00055613,0.09999999999999998,0.004449,0.79999280743711,0.013733,2.469386654199558,0.012079,2.171974178699225,0.035419,6.368834624997752,0.0018561,0.333752899501915,0.0,0.0
1175,1175,Jlab_E06-009,5.15,3.7246,22.9828,0.51,3.0452,sig_r,d,NC,e_minus,0.8789,0.71509,1.138796785580406,0.2767766990291262,1.580459804317089,0.2049998421106178,0.003757313512920472,0.010699,1.496175306604763,0.64863,0.031873,4.457201191458418,0.0028307,0.3958522703435931,1.9312e-05,0.002700639080395475,0.00025258,0.03532142807199094,5.0056e-05,0.00699995804723881,0.0010726,0.1499951055111944,0.0010726,0.1499951055111944,0.0014302,0.2000027968507461,0.00071509,0.1,0.0057207,0.7999972031492539,0.018024,2.520521892349215,0.015895,2.222797130431135,0.046594,6.515823183095834,0.0024037,0.3361395069152134,0.0,0.0
1176,1176,Jlab_E06-009,5.15,3.7097,22.9828,0.55,3.0331,sig_r,d,NC,e_minus,0.8778,0.89537,1.122537696852128,0.2796699029126214,1.576055201809784,0.2109870888987413,0.00474821274898876,0.012362,1.380658275349855,0.83587,0.040555,4.529412421680423,0.0035444,0.3958586952879815,2.4181e-05,0.00270067123088779,0.00031626,0.03532171057774999,6.2676e-05,0.007000011168567184,0.001343,0.1499938572880485,0.001343,0.1499938572880485,0.0017907,0.1999955325731262,0.00089537,0.1,0.0071629,0.7999932988596893,0.022925,2.56039402705027,0.02029,2.266102281738276,0.059468,6.641723533287915,0.0030295,0.3383517428549092,0.0,0.0
1177,1177,Jlab_E06-009,5.15,3.6949,22.9828,0.59,3.0209,sig_r,d,NC,e_minus,0.8767,1.177,1.106650983768728,0.2825436893203884,1.571693317372043,0.2170811536625144,0.006297713987026232,0.015,1.274426508071368,1.0819,0.053815,4.572217502124045,0.0046592,0.3958538657604078,3.1787e-05,0.002700679694137638,0.00041573,0.03532115548003398,8.2389e-05,0.006999915038232794,0.0017655,0.15,0.0017655,0.15,0.002354,0.2,0.001177,0.1,0.0094159,0.7999915038232795,0.030339,2.577655055225148,0.026984,2.292608326253186,0.079104,6.720815632965165,0.0040066,0.3404078164825828,0.0,0.0
1178,1178,Jlab_E06-009,5.15,3.68,22.9828,0.63,3.0088,sig_r,d,NC,e_minus,0.8756,1.4742,1.091046226592983,0.2854368932038835,1.567322085022151,0.2233412837505611,0.007959132547863939,0.017979,1.21957671957672,1.4039,0.067375,4.570275403608737,0.0058359,0.3958689458689458,3.9815e-05,0.002700786867453534,0.00052073,0.03532288698955365,0.0001032,0.007000407000407001,0.0022114,0.1500067833401167,0.0022114,0.1500067833401167,0.0029485,0.2000067833401167,0.0014742,0.1,0.011794,0.8000271333604668,0.037922,2.572378239044906,0.0339,2.2995522995523,0.099442,6.745489078822413,0.0050338,0.3414597747931081,0.0,0.0
1179,1179,Jlab_E06-009,5.15,3.6652,22.9828,0.67,2.9966,sig_r,d,NC,e_minus,0.8745,1.9236,1.07579118722888,0.2883106796116505,1.562993346781035,0.2297126661010692,0.01047603394995557,0.022332,1.160948222083593,1.8201,0.086218,4.482116864212935,0.0076147,0.3958567269702641,5.1951e-05,0.002700717404865876,0.00067945,0.03532179247244749,0.00013465,0.006999896028280308,0.0028854,0.15,0.0028854,0.15,0.0038472,0.2,0.0019236,0.1,0.015389,0.8000103971719692,0.048386,2.515387814514452,0.043542,2.263568309419838,0.12791,6.649511332917446,0.0065945,0.3428207527552505,0.0,0.0
1180,1180,Jlab_E06-009,5.15,3.6504,22.9828,0.71,2.9845,sig_r,d,NC,e_minus,0.8734,2.4343,1.060872807020038,0.2911844660194176,1.558683011028372,0.2362187147441397,0.0133722924663002,0.027477,1.128743375919155,2.3423,0.10381,4.264470278930288,0.0096362,0.395850963315943,6.5743e-05,0.002700694244752085,0.00085983,0.0353214476440866,0.0001704,0.00699995892042887,0.0036514,0.1499979460214435,0.0036514,0.1499979460214435,0.0048685,0.1999958920428871,0.0024343,0.1,0.019474,0.7999835681715485,0.057919,2.379287680236618,0.052637,2.162305385531775,0.1551,6.371441482150926,0.0083123,0.3414657190978926,0.0,0.0
1181,1181,Jlab_E06-009,5.15,3.6355,22.9828,0.75,2.9724,sig_r,d,NC,e_minus,0.8723,3.0498,1.046176934973296,0.2940776699029127,1.554361777735885,0.2429084548386035,0.01689858391006886,0.034218,1.121975211489278,2.9644,0.11753,3.85369532428356,0.012073,0.3958620237392617,8.2366e-05,0.002700701685356417,0.0010772,0.03532034887533609,0.00021349,0.007000131156141386,0.0045747,0.15,0.0045747,0.15,0.0060996,0.2,0.0030498,0.1,0.024398,0.7999868843858613,0.06485,2.12636894222572,0.059921,1.964751787002426,0.17754,5.821365335431832,0.010303,0.3378254311758148,0.0,0.0
1182,1182,Jlab_E06-009,5.15,3.6207,22.9828,0.79,2.9602,sig_r,d,NC,e_minus,0.8711,3.7538,1.031800019435568,0.2969514563106797,1.550082702988029,0.2497165110263047,0.02097345322229963,0.041119,1.095396664713091,3.6353,0.12019,3.201822153551068,0.014859,0.3958388832649583,0.00010138,0.002700729927007299,0.0013259,0.03532154083861688,0.00026276,0.006999840161969204,0.0056306,0.1499973360328201,0.0056306,0.1499973360328201,0.0075075,0.1999973360328201,0.0037538,0.1,0.03003,0.7999893441312803,0.06462,1.721455591667111,0.061965,1.650727263040119,0.18532,4.936863977835793,0.012395,0.3301987319516224,0.0,0.0
1183,1183,Jlab_E06-009,5.15,3.6058,22.9828,0.83,2.9481,sig_r,d,NC,e_minus,0.8699,4.2558,1.0176673205107,0.2998446601941748,1.545794839852955,0.2567076013762946,0.02397878198386705,0.046383,1.089877343860144,4.2412,0.098963,2.325367733446121,0.016847,0.3958597678462334,0.00011494,0.002700784811316321,0.0015032,0.03532120870341651,0.0002979,0.0069998590159312,0.0063836,0.14999765026552,0.0063836,0.14999765026552,0.0085115,0.19999765026552,0.0042558,0.1,0.034046,0.7999906010620801,0.049438,1.161661732224259,0.052177,1.226020959631562,0.1585,3.724329150805959,0.013454,0.3161332769397058,0.0,0.0
1184,1184,Jlab_E06-009,5.15,3.591,22.9828,0.87,2.9359,sig_r,d,NC,e_minus,0.8687,4.6986,1.003834944219615,0.3027184466019417,1.541548911301725,0.263822021660346,0.02668921622879755,0.049877,1.061528966075001,4.6242,0.065793,1.400268164985315,0.0186,0.3958625973694291,0.0001269,0.002700804494955944,0.0016596,0.03532115949431745,0.0003289,0.006999957434129316,0.0070479,0.15,0.0070479,0.15,0.0093972,0.2,0.0046986,0.1,0.037589,0.8000042565870684,0.023483,0.4997871706465756,0.034977,0.7444132294726089,0.10907,2.321329757800196,0.013835,0.294449410462691,0.0,0.0
1185,1185,Jlab_E06-009,5.15,3.5761,22.9828,0.91,2.9238,sig_r,d,NC,e_minus,0.8675,4.72,0.9902336772655106,0.305611650485437,1.537294418324064,0.2711267898436285,0.02703081743585972,0.049066,1.039533898305085,4.6826,0.04566,0.9673728813559321,0.018685,0.3958686440677966,0.00012747,0.002700635593220339,0.0016672,0.03532203389830509,0.0003304,0.007000000000000001,0.0070801,0.1500021186440678,0.0070801,0.1500021186440678,0.0094401,0.2000021186440678,0.00472,0.1,0.03776,0.8,0.007603,0.1610805084745763,0.012953,0.2744279661016949,0.043485,0.9212923728813561,0.012429,0.2633262711864407,0.0,0.0
1186,1186,Jlab_E06-009,5.15,3.5613,22.9828,0.95,2.9117,sig_r,d,NC,e_minus,0.8663,4.4795,0.9769490094152424,0.3084854368932039,1.533083521161278,0.2785505899600631,0.02585840546284884,0.045743,1.021163076236187,4.4365,0.062557,1.396517468467463,0.017732,0.395847750865052,0.00012098,0.002700747851322692,0.0015822,0.03532090635115526,0.00031356,0.006999888380399599,0.0067192,0.149998883803996,0.0067192,0.149998883803996,0.008959,0.2,0.0044795,0.1,0.035836,0.8,0.032326,0.7216430405179151,0.0056547,0.1262350708784463,0.013363,0.2983145440339324,0.010062,0.2246232838486438,0.0,0.0
1187,1187,Jlab_E06-009,5.15,3.5464,22.9828,0.99,2.8995,sig_r,d,NC,e_minus,0.8651,4.0628,0.9638162216037371,0.311378640776699,1.528860513149213,0.2861915069712845,0.02363869852998099,0.040926,1.007334842965443,3.9971,0.077492,1.907354533819041,0.016083,0.3958599980309147,0.00010972,0.002700600571034754,0.001435,0.03532046864231565,0.00028439,0.00699985231859801,0.0060941,0.1499975386433002,0.0060941,0.1499975386433002,0.0081255,0.1999975386433002,0.0040628,0.1,0.032502,0.7999901545732009,0.044624,1.098355813724525,0.016081,0.3958107708969184,0.046616,1.147386039184799,0.0073283,0.1803756030323914,0.0,0.0
1188,1188,Jlab_E06-009,5.15,3.5316,22.9828,1.03,2.8874,sig_r,d,NC,e_minus,0.8638,3.5815,0.9510169300380379,0.3142524271844661,1.524682762183052,0.2939468137096742,0.02100028351186627,0.035742,0.9979617478710038,3.5165,0.07413,2.069803155102611,0.014178,0.3958676532179254,9.6726e-05,0.002700711992182046,0.001265,0.03532039648192099,0.0002507,0.006999860393689796,0.0053722,0.1499986039368979,0.0053722,0.1499986039368979,0.007163,0.2,0.0035815,0.1,0.028652,0.8,0.043117,1.203881055423705,0.017178,0.4796314393410581,0.051837,1.447354460421611,0.004878,0.1361999162362139,0.0,0.0
1189,1189,Jlab_E06-009,5.15,3.5167,22.9828,1.07,2.8753,sig_r,d,NC,e_minus,0.8626,3.2178,0.9383921546460349,0.3171456310679612,1.520495009520219,0.3019179375190711,0.01901439205845674,0.031469,0.9779663123873452,3.1193,0.059259,1.84159985082976,0.012738,0.3958605258250978,8.6903e-05,0.002700696127789173,0.0011366,0.03532226987382683,0.00022524,0.00699981353719933,0.0048267,0.15,0.0048267,0.15,0.0064356,0.2,0.0032178,0.1,0.025742,0.799987569146622,0.033557,1.042855367020946,0.012493,0.3882466281310212,0.038695,1.20252967866244,0.0031936,0.09924793337062589,0.0,0.0
1190,1190,Jlab_E06-009,5.15,3.5019,22.9828,1.11,2.8631,sig_r,d,NC,e_minus,0.8613,2.9046,0.926019481760285,0.3200194174757282,1.516348519558865,0.3100290141117876,0.0172922530120213,0.028151,0.9691868071335122,2.8417,0.041045,1.413103353301659,0.011498,0.3958548509261172,7.8446e-05,0.002700750533636301,0.001026,0.03532328031398471,0.00020332,0.006999931143703091,0.0043569,0.15,0.0043569,0.15,0.0058092,0.2,0.0029046,0.1,0.023237,0.8000068856296909,0.021099,0.7263995042346624,0.0048121,0.165671693176341,0.016079,0.5535701989946981,0.0021357,0.07352819665358397,0.0,0.0
1191,1191,Jlab_E06-009,5.15,3.487,22.9828,1.15,2.851,sig_r,d,NC,e_minus,0.86,2.7762,0.9138441458201646,0.3229126213592233,1.512194137053445,0.3183543668605929,0.01665288040885527,0.026482,0.9538938116850372,2.6943,0.027692,0.9974785678265257,0.01099,0.3958648512355018,7.4978e-05,0.002700742021468194,0.00098061,0.03532202290901233,0.00019434,0.007000216122757728,0.0041643,0.15,0.0041643,0.15,0.0055524,0.2,0.0027762,0.1,0.02221,0.8000144081838485,0.0085749,0.3088718392046683,0.0037825,0.1362473885166775,0.0094546,0.340559037533319,0.0016873,0.06077732151862258,0.0,0.0
1192,1192,Jlab_E06-009,5.15,3.4722,22.9828,1.19,2.8388,sig_r,d,NC,e_minus,0.8586,2.7433,0.9019070307573552,0.3257864077669904,1.508080793288717,0.3268257966884535,0.01657544405085274,0.025896,0.9439725877592681,2.677,0.027222,0.9923085335180257,0.010859,0.3958371304633106,7.4088e-05,0.002700688951263077,0.00096897,0.03532132832719717,0.00019203,0.006999963547552217,0.0041149,0.1499981773776109,0.0041149,0.1499981773776109,0.0054866,0.2,0.0027433,0.1,0.021946,0.7999854190208872,0.0034847,0.1270258447854773,0.012475,0.4547442860788102,0.035484,1.293478657091824,0.0017084,0.06227536179054423,0.0,0.0
1193,1193,Jlab_E06-009,5.15,3.4573,22.9828,1.23,2.8267,sig_r,d,NC,e_minus,0.8573,2.8403,0.8901575724076912,0.3286796116504855,1.503959780940711,0.3355202069734228,0.01728788177714757,0.026521,0.9337393937260149,2.7779,0.038278,1.347674541421681,0.011243,0.3958384677674893,7.6708e-05,0.002700700630215118,0.0010032,0.03532021265359293,0.00019882,0.006999964792451502,0.0042604,0.1499982396225751,0.0042604,0.1499982396225751,0.0056805,0.1999964792451502,0.0028403,0.1,0.022722,0.7999859169806006,0.014102,0.4964968489244094,0.020693,0.7285498010773509,0.060162,2.118156532760624,0.0021145,0.07444636129986269,0.0,0.0
1194,1194,Jlab_E06-009,5.15,3.4425,22.9828,1.27,2.8146,sig_r,d,NC,e_minus,0.856,3.0769,0.8786646145969585,0.3315533980582525,1.499881468564426,0.34435490236466,0.01886201124118043,0.028144,0.9146868601514511,2.983,0.051998,1.689947674607559,0.01218,0.3958529688972667,8.3098e-05,0.002700705255289414,0.0010868,0.03532126490948682,0.00021538,0.006999902499268743,0.0046153,0.1499983749878124,0.0046153,0.1499983749878124,0.0061537,0.1999967499756248,0.0030769,0.1,0.024615,0.7999934999512496,0.023182,0.75342065065488,0.028315,0.9202444018330137,0.083161,2.70275277064578,0.0028689,0.09323994929961975,0.0,0.0
1195,1195,Jlab_E06-009,5.15,3.4276,22.9828,1.31,2.8024,sig_r,d,NC,e_minus,0.8546,3.3595,0.8672878722306454,0.3344466019417476,1.495791941182015,0.353446147962081,0.0207404900919254,0.030303,0.9020092275636256,3.2698,0.063157,1.879952373865159,0.013299,0.3958624795356452,9.073e-05,0.002700699508855484,0.0011866,0.03532073225182318,0.00023516,0.00699985116832862,0.0050392,0.1499985116832862,0.0050392,0.1499985116832862,0.0067189,0.1999970233665724,0.0033595,0.1,0.026876,0.8,0.029651,0.8826015776157166,0.034261,1.019824378627772,0.10124,3.01354368209555,0.0038009,0.1131388599493972,0.0,0.0
1196,1196,Jlab_E06-009,5.15,3.4128,22.9828,1.35,2.7903,sig_r,d,NC,e_minus,0.8532,3.6982,0.8561862409278561,0.3373203883495147,1.491746775002357,0.3626714610355873,0.02299045117839669,0.032855,0.888405170082743,3.6131,0.070951,1.918527932507706,0.01464,0.3958682602347088,9.9879e-05,0.002700746309015197,0.0013063,0.03532258936780056,0.00025888,0.007000162241090261,0.0055473,0.15,0.0055473,0.15,0.0073965,0.200002704018171,0.0036982,0.1,0.029586,0.800010816072684,0.033517,0.906305770374777,0.038411,1.03864041966362,0.11404,3.083662322210805,0.0048321,0.1306608620409929,0.0,0.0
1197,1197,Jlab_E06-009,5.15,3.398,22.9828,1.39,2.7781,sig_r,d,NC,e_minus,0.8518,4.0905,0.8452417462589205,0.3401941747572816,1.487716240927514,0.3721109348257831,0.02560201784408388,0.035706,0.872900623395673,3.9844,0.075144,1.837037037037037,0.016193,0.3958684757364626,0.00011047,0.002700647842562034,0.0014449,0.03532331010878866,0.00028634,0.007000122234445667,0.0061358,0.1500012223444567,0.0061358,0.1500012223444567,0.0081811,0.2000024446889134,0.0040905,0.1,0.032724,0.8000000000000002,0.034685,0.8479403495905147,0.040734,0.9958195819581959,0.12145,2.969074685246303,0.0058987,0.1442048649309375,0.0,0.0
1198,1198,Jlab_E06-009,5.15,3.3831,22.9828,1.43,2.766,sig_r,d,NC,e_minus,0.8504,4.4818,0.8344635497512236,0.3430873786407767,1.483678597794325,0.3817969091744473,0.02824395781773403,0.038222,0.8528269891561426,4.35,0.075525,1.685148824133161,0.017741,0.3958454192511937,0.00012104,0.002700700611361507,0.001583,0.03532063010397608,0.00031373,0.007000089249854969,0.0067227,0.15,0.0067227,0.15,0.0089636,0.2,0.0044818,0.1,0.035854,0.7999910750145031,0.033093,0.7383863626221607,0.041125,0.9176000713998841,0.123,2.74443304029631,0.0068158,0.1520772903744032,0.0,0.0
1199,1199,Jlab_E06-009,5.15,3.3683,22.9828,1.47,2.7539,sig_r,d,NC,e_minus,0.8489,4.8299,0.823911855343349,0.3459611650485437,1.479683095107927,0.391638795628793,0.03064086352487232,0.040281,0.8339924222033581,4.6861,0.073105,1.513592413921613,0.019119,0.3958467049007225,0.00013044,0.00270067703265078,0.001706,0.03532164227002629,0.00033809,0.006999937886912771,0.0072448,0.1499989647818795,0.0072448,0.1499989647818795,0.0096598,0.2,0.0048299,0.09999999999999998,0.038639,0.7999958591275181,0.029537,0.6115447524793474,0.039733,0.8226464316031387,0.11913,2.466510693803184,0.0074917,0.155110871860701,0.0,0.0
1200,1200,Jlab_E06-009,5.15,3.3534,22.9828,1.51,2.7417,sig_r,d,NC,e_minus,0.8475,5.1344,0.8134590639936559,0.3488543689320389,1.475676936940334,0.4017658104843216,0.03278806113281865,0.041906,0.8161810532876285,4.9767,0.069785,1.359165627921471,0.020325,0.3958593019632283,0.00013867,0.002700802430663758,0.0018136,0.03532253038329698,0.00035941,0.007000038952944842,0.0077017,0.1500019476472421,0.0077017,0.1500019476472421,0.010269,0.2000038952944842,0.0051344,0.1,0.041075,0.7999961047055156,0.025141,0.4896579931442817,0.037622,0.7327438454347148,0.11292,2.199283265814896,0.0079226,0.1543043004051106,0.0,0.0
1201,1201,Jlab_E06-009,5.15,3.3386,22.9828,1.55,2.7296,sig_r,d,NC,e_minus,0.846,5.3006,0.8032519934751078,0.3517281553398059,1.471714580450561,0.4120413543313436,0.03406911559899397,0.042716,0.8058710334679092,5.2213,0.065913,1.243500735765762,0.020983,0.3958608459419689,0.00014315,0.002700637663660718,0.0018723,0.03532241633022676,0.00037104,0.006999962268422442,0.0079509,0.15,0.0079509,0.15,0.010601,0.1999962268422442,0.0053006,0.1,0.042405,0.8000037731577557,0.020741,0.3912953250575406,0.034901,0.658434894162925,0.10472,1.975625400898011,0.007978,0.1505112628759009,0.0,0.0
1202,1202,Jlab_E06-009,5.15,3.3237,22.9828,1.59,2.7174,sig_r,d,NC,e_minus,0.8445,5.5184,0.7931377444486487,0.354621359223301,1.467741792440381,0.4226144358268549,0.03569705492552153,0.043434,0.7870759640475501,5.4273,0.064638,1.171317773267614,0.021845,0.3958574949260656,0.00014904,0.002700782835604523,0.0019492,0.03532183241519282,0.00038629,0.0070000362423891,0.0082776,0.15,0.0082776,0.15,0.011037,0.2000036242389099,0.0055184,0.1,0.044147,0.7999963757610902,0.017929,0.324894897071615,0.03354,0.6077848651783126,0.10048,1.820817628298057,0.00801,0.1451507683386489,0.0,0.0
1203,1203,Jlab_E06-009,5.15,3.3089,22.9828,1.63,2.7053,sig_r,d,NC,e_minus,0.843,5.6478,0.783258687358848,0.357495145631068,1.463812582147233,0.4333423746542636,0.03676460131975574,0.043839,0.7762137469457134,5.614,0.064035,1.133804313183894,0.022357,0.3958532525939303,0.00015253,0.002700697616771132,0.0019949,0.03532171819115407,0.00039535,0.007000070824037678,0.0084717,0.15,0.0084717,0.15,0.011296,0.2000070824037679,0.0056478,0.1,0.045183,0.8000106236056518,0.016396,0.2903077304437126,0.032592,0.5770742590035058,0.097497,1.72628280038245,0.0078842,0.1395977194659867,0.0,0.0
1204,1204,Jlab_E06-009,5.15,3.4425,22.9828,1.27,2.8146,sig_r,d,NC,e_minus,0.856,3.0903,0.8786646145969585,0.3315533980582525,1.499881468564426,0.34435490236466,0.01894415591622084,0.042238,1.366792868006342,2.983,0.052367,1.694560398666796,0.012447,0.4027764294728667,0.00033389,0.0108044526421383,0.0032569,0.1053910623564055,0.00021632,0.006999967640682133,0.0046355,0.1500016179658933,0.0046355,0.1500016179658933,0.0061806,0.2,0.0030903,0.1,0.024722,0.7999870562728538,0.023283,0.7534219978642851,0.028438,0.9202342814613468,0.083524,2.702779665404653,0.0028814,0.09324013849788047,0.0,0.0
1205,1205,Jlab_E06-009,5.15,3.4276,22.9828,1.31,2.8024,sig_r,d,NC,e_minus,0.8546,3.3216,0.8672878722306454,0.3344466019417476,1.495791941182015,0.353446147962081,0.0205065074830598,0.044789,1.348416425818882,3.2698,0.062582,1.884092003853564,0.013379,0.4027878131021194,0.00035888,0.01080443159922929,0.0035007,0.1053919797687861,0.00023251,0.00699993978805395,0.0049824,0.15,0.0049824,0.15,0.0066432,0.2,0.0033216,0.1,0.026573,0.800006021194605,0.029317,0.8826168111753371,0.033875,1.019839836223507,0.1001,3.013607899807321,0.0037581,0.1131412572254335,0.0,0.0
1206,1206,Jlab_E06-009,5.15,3.4128,22.9828,1.35,2.7903,sig_r,d,NC,e_minus,0.8532,3.704,0.8561862409278561,0.3373203883495147,1.491746775002357,0.3626714610355873,0.02302650780508932,0.048748,1.31609071274298,3.6131,0.071212,1.922570194384449,0.014919,0.402780777537797,0.0004002,0.01080453563714903,0.0039037,0.1053914686825054,0.00025928,0.007000000000000001,0.005556,0.15,0.005556,0.15,0.0074081,0.2000026997840173,0.003704,0.09999999999999998,0.029632,0.7999999999999998,0.033569,0.9062904967602592,0.038471,1.038633909287257,0.11422,3.083693304535637,0.0048397,0.1306614470842332,0.0,0.0
1207,1207,Jlab_E06-009,5.15,3.398,22.9828,1.39,2.7781,sig_r,d,NC,e_minus,0.8518,4.0665,0.8452417462589205,0.3401941747572816,1.487716240927514,0.3721109348257831,0.02545180431804599,0.052705,1.296077708102791,3.9844,0.074873,1.841214803885405,0.016379,0.4027788024099349,0.00043937,0.01080462314029264,0.0042857,0.1053903848518382,0.00028466,0.007000122955858847,0.0060998,0.1500012295585885,0.0060998,0.1500012295585885,0.008133,0.2,0.0040665,0.1,0.032532,0.8,0.034482,0.847952784950203,0.040495,0.9958195007992132,0.12073,2.968892167711792,0.005864,0.1442026312553794,0.0,0.0
1208,1208,Jlab_E06-009,5.15,3.3831,22.9828,1.43,2.766,sig_r,d,NC,e_minus,0.8504,4.5592,0.8344635497512236,0.3430873786407767,1.483678597794325,0.3817969091744473,0.02873172664612722,0.056991,1.250021933672574,4.35,0.077038,1.689726267766275,0.018363,0.4027680294788559,0.00049259,0.01080430777329356,0.0048049,0.1053891033514652,0.00031914,0.006999912265309704,0.0068387,0.1499978066327426,0.0068387,0.1499978066327426,0.0091183,0.1999978066327426,0.0045592,0.1,0.036473,0.7999868397964556,0.033664,0.738375153535708,0.041835,0.9175951921389718,0.12512,2.744341112475873,0.0069334,0.1520749254255133,0.0,0.0
1209,1209,Jlab_E06-009,5.15,3.3683,22.9828,1.47,2.7539,sig_r,d,NC,e_minus,0.8489,4.8071,0.823911855343349,0.3459611650485437,1.479683095107927,0.391638795628793,0.03049622042908005,0.059435,1.236400324519981,4.6861,0.073006,1.518711905306734,0.019362,0.4027792224001997,0.00051938,0.01080443510640511,0.0050662,0.1053899440411059,0.0003365,0.007000062407688627,0.0072106,0.1499989598718562,0.0072106,0.1499989598718562,0.0096142,0.2,0.0048071,0.1,0.038457,0.8000041605125751,0.029397,0.6115329408583137,0.039546,0.8226581514842627,0.11857,2.466559880177238,0.0074564,0.1551122298267147,0.0,0.0
1210,1210,Jlab_E06-009,5.15,3.3534,22.9828,1.51,2.7417,sig_r,d,NC,e_minus,0.8475,5.1703,0.8134590639936559,0.3488543689320389,1.475676936940334,0.4017658104843216,0.03301731701367488,0.062062,1.200355878769124,4.9767,0.070567,1.364853103301549,0.020825,0.4027812699456511,0.00055862,0.01080440206564416,0.005449,0.1053904028779761,0.00036192,0.006999980658762547,0.0077554,0.1499990329381274,0.0077554,0.1499990329381274,0.010341,0.2000077364949809,0.0051703,0.1,0.041362,0.7999922635050191,0.025317,0.489662108581707,0.037884,0.7327234396456686,0.1137,2.199098698334719,0.0079779,0.1543024582712802,0.0,0.0
1211,1211,Jlab_E06-009,5.15,3.3386,22.9828,1.55,2.7296,sig_r,d,NC,e_minus,0.846,5.3688,0.8032519934751078,0.3517281553398059,1.471714580450561,0.4120413543313436,0.03450746478283191,0.063338,1.179742214275071,5.2213,0.067095,1.249720607957085,0.021624,0.402771569065713,0.00058008,0.0108046490835941,0.0056582,0.1053904038146327,0.00037582,0.007000074504544778,0.0080533,0.1500018626136194,0.0080533,0.1500018626136194,0.010738,0.2000074504544777,0.0053688,0.1,0.042951,0.8000111756817165,0.021008,0.3912978691700194,0.03535,0.6584339144687825,0.10607,1.975674266130234,0.0080807,0.1505122187453435,0.0,0.0
1212,1212,Jlab_E06-009,5.15,3.3237,22.9828,1.59,2.7174,sig_r,d,NC,e_minus,0.8445,5.5383,0.7931377444486487,0.354621359223301,1.467741792440381,0.4226144358268549,0.03582578270767176,0.064103,1.157449036708015,5.4273,0.065236,1.177906577830742,0.022307,0.4027770254410198,0.00059839,0.01080457902244371,0.0058368,0.1053897405340989,0.00038768,0.00699998194391781,0.0083074,0.1499990971958904,0.0083074,0.1499990971958904,0.011077,0.2000072224328766,0.0055383,0.1,0.044306,0.7999927775671236,0.017994,0.3249011429500027,0.033661,0.6077857826408827,0.10084,1.820775328169294,0.0080389,0.1451510391275301,0.0,0.0
1213,1213,Jlab_E06-009,5.15,3.3089,22.9828,1.63,2.7053,sig_r,d,NC,e_minus,0.843,5.7301,0.783258687358848,0.357495145631068,1.463812582147233,0.4333423746542636,0.03730033677225333,0.064959,1.133645137083122,5.614,0.065358,1.140608366346137,0.023079,0.4027678400027922,0.00061911,0.0108045234812656,0.0060389,0.1053890857053105,0.00040111,0.00700005235510724,0.0085951,0.1499991274148793,0.0085951,0.1499991274148793,0.01146,0.1999965096595173,0.0057301,0.1,0.045841,0.8000034903404827,0.016635,0.2903090696497443,0.033066,0.5770579920071202,0.098917,1.726270047643148,0.007999,0.13959616760615,0.0,0.0
