,X,Q2,Y,obs,target,lepton beam,current,units,value,stat_u,syst_u,%cor1_c,%cor2_c,%cor3_c,%cor4_c,%cor5_c,%cor6_c,%cor7_c,%cor8_c,%cor9_c,%cor10_c,%cor11_c,%cor12_c,%cor13_c,%cor14_c,%cor15_c,%cor16_c,%cor17_c,%cor18_c,%cor19_c,%cor20_c,%cor21_c,%cor22_c,%cor23_c,%cor24_c,%cor25_c,%cor26_c,%cor27_c,%cor28_c,%cor29_c,%cor30_c,%cor31_c,%cor32_c,%cor33_c,%cor34_c,%cor35_c,%cor36_c,%cor37_c,%cor38_c,%cor39_c,%cor40_c,%cor41_c,%cor42_c,%cor43_c,%cor44_c,%cor45_c,%cor46_c,%cor47_c,%cor48_c,%cor49_c,%cor50_c,%cor51_c,%cor52_c,%cor53_c,%cor54_c,%cor55_c,%cor56_c,%cor57_c,%cor58_c,%cor59_c,%cor60_c,%cor61_c,%cor62_c,%cor63_c,%cor64_c,%cor65_c,%cor66_c,%cor67_c,%cor68_c,%cor69_c,%cor70_c,%cor71_c,%cor72_c,%cor73_c,%cor74_c,%cor75_c,%cor76_c,%cor77_c,%cor78_c,%cor79_c,%cor80_c,%cor81_c,%cor82_c,%cor83_c,%cor84_c,%cor85_c,%cor86_c,%cor87_c,%cor88_c,%cor89_c,%cor90_c,%cor91_c,%cor92_c,%cor93_c,%cor94_c,%cor95_c,%cor96_c,%cor97_c,%cor98_c,%cor99_c,%cor100_c,%cor101_c,%cor102_c,%cor103_c,%cor104_c,%cor105_c,%cor106_c,%cor107_c,%cor108_c,%cor109_c,%cor110_c,%cor111_c,%cor112_c,%cor113_c,%cor114_c,%cor115_c,%cor116_c,%cor117_c,%cor118_c,%cor119_c,%cor120_c,%cor121_c,%cor122_c,%cor123_c,%cor124_c,%cor125_c,%cor126_c,%cor127_c,%cor128_c,%cor129_c,%cor130_c,%cor131_c,%cor132_c,%cor133_c,%cor134_c,%cor135_c,%cor136_c,%cor137_c,%cor138_c,%cor139_c,%cor140_c,%cor141_c,%cor142_c,%cor143_c,%cor144_c,%cor145_c,%cor146_c,%cor147_c,%cor148_c,%cor149_c,%cor150_c,%cor151_c,%cor152_c,%cor153_c,%cor154_c,%cor155_c,%cor156_c,%cor157_c,%cor158_c,%cor159_c,%cor160_c,%cor161_c,%cor162_c,%cor163_c,%cor164_c,%cor165_c,%cor166_c,%cor167_c,%cor168_c,%cor169_c
79,0.4,650,0.016057,sig_r,p,e_minus,NC,1,0.12565,0.00597026,0.00418502,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.024,-0.001,-0.004,0.005,0.002,0.019,0.0,0.0,0.003,0.012,0.015,0.015,0.014,0.004,0.004,-0.011,0.002,-0.021,0.002,-0.004,-0.017,0.007,0.005,-0.018,0.012,0.004,0.023,-0.016,0.024,0.004,-0.009,0.016,-0.01,-0.009,0.012,-0.001,0.006,-0.03,0.02,-0.011,0.019,-0.003,0.004,0.004,-0.002,0.044,0.014,0.018,-0.031,-0.005,0.03,-0.009,0.004,-0.042,-0.046,-0.042,-0.046,0.07,-0.019,0.025,-0.11,0.044,0.026,0.09,0.006,-0.08,-0.004,0.001,-0.118,0.041,0.067,-0.016,-0.037,-0.042,0.118,0.015,-0.001,0.023,0.04,0.064,-0.061,0.029,-0.001,-0.035,0.059,-0.029,-0.085,-0.176,-0.059,0.023,-0.045,0.04,-0.026,-0.025,0.056,-0.025,-0.017,0.001,-0.014,0.049,0.008,0.023,0.017,-0.007,0.038,-0.049,-0.001,0.01,-0.109,0.011,-0.143,-0.023,-0.023,0.057,-0.005,-0.044,0.057,0.174,0.009,-0.319,0.411,-0.287,-0.024,0.379,0.199,-0.171,-0.143,-0.053,0.089,0.037,-0.512,-0.383,-0.212,0.01,0.009,0.03,0.069,-0.454,-0.057,0.006,-0.138,-0.173,-0.009,-0.043,-0.009,-0.014,-0.002,0,-0.053,0.011,-0.103,0.827696,0.0159172,-0.0397931,-0.453641,-0.0875448,-0.0398089,0.103355
80,0.0105,800,0.75287,sig_r,p,e_minus,NC,1,0.96275,0.0260097,0.0179928,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.004,-0.003,0.005,0.006,0.02,0.033,-0.003,0.002,0.007,0.019,0.006,0.01,0.006,0.002,-0.013,0.003,-0.013,-0.003,-0.012,-0.015,0.005,-0.004,0.005,0.009,0.003,0.019,-0.018,0.024,0.014,0.003,0.016,-0.019,-0.03,-0.004,0.014,0.003,-0.001,0.001,-0.003,0.014,-0.002,0.001,0.003,0.027,-0.015,-0.002,0.012,-0.019,-0.007,-0.015,-0.011,0.0,-0.037,-0.035,-0.02,-0.012,0.021,-0.047,-0.008,-0.034,0.027,0.016,-0.024,0.008,0.058,0.028,0.01,0.035,0.002,-0.102,0.039,0.019,0.05,-0.065,0.021,-0.003,-0.042,-0.047,-0.089,0.001,-0.056,0.0,0.044,-0.075,0.017,-0.046,-0.018,-0.034,0.006,0.031,-0.045,0.005,-0.005,0.054,-0.058,0.016,-0.001,0.008,-0.042,0.005,-0.004,0.01,-0.005,0.019,-0.013,0.0,0.002,0.022,-0.001,0.029,-0.005,-0.05,0.002,-0.008,-0.062,0.039,0.02,-0.061,-0.003,-0.052,0.022,-0.003,0.004,-0.03,-0.039,-0.008,0.002,0.068,0.006,-0.068,0.069,-0.024,0.003,0.005,-0.065,0.028,-0.024,-0.066,-0.003,0.027,-0.123,-0.029,-0.063,-0.001,-0.003,-0.007,0,-0.065,0.013,-0.129,-0.0820566,0.00103869,-0.0467411,-0.00207738,-0.0758245,-0.00830936,-0.0166201
81,0.013,800,0.60809,sig_r,p,e_minus,NC,1,0.88824,0.0129141,0.00321534,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.005,-0.005,0.008,0.012,0.018,0.01,0.013,0.005,0.005,-0.013,0.004,-0.015,-0.002,-0.004,-0.016,0.003,0.006,-0.016,0.01,0.003,0.018,-0.016,0.023,0.004,-0.004,0.024,-0.019,-0.037,-0.012,0.009,0.009,0.003,0.004,-0.013,0.03,0.003,0.002,-0.012,0.054,-0.005,-0.01,0.055,0.016,-0.007,0.013,-0.018,0.0,-0.058,-0.06,-0.02,0.001,-0.001,-0.032,0.062,-0.032,0.046,0.026,0.105,0.018,0.004,0.014,0.004,0.015,0.065,-0.087,0.036,-0.003,0.049,-0.05,0.022,-0.002,-0.039,-0.052,-0.067,-0.051,-0.051,-0.001,0.21,0.026,0.0,-0.18,-0.154,-0.026,0.008,0.041,-0.059,0.002,-0.045,0.153,-0.209,0.031,-0.011,0.037,0.079,0.001,-0.011,0.004,0.014,-0.004,-0.004,0.0,-0.002,0.022,-0.002,0.041,0.073,-0.054,0.009,-0.009,-0.07,0.048,0.042,-0.077,-0.053,0.011,0.034,-0.006,0.021,0.019,0.005,-0.018,-0.01,0.096,0.01,-0.105,0.091,-0.065,0.004,0.005,-0.034,0.024,-0.046,0.069,-0.005,0.129,0.036,0.015,0.001,0.046,-0.009,-0.022,0,-0.056,0.013,0.0,0.225164,0.00112582,-0.0416554,-0.374899,-0.104701,-0.12624,-0.0191409
82,0.02,800,0.39526,sig_r,p,e_minus,NC,1,0.75247,0.0107039,0.0038917,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,0.0,0.005,0.012,0.019,0.009,0.011,0.005,0.004,-0.011,0.002,-0.017,0.0,-0.005,-0.014,0.009,-0.011,0.01,0.01,0.003,0.02,-0.017,0.022,0.008,-0.002,0.016,-0.017,-0.027,-0.002,0.005,0.006,-0.01,0.006,-0.009,0.019,0.0,0.003,-0.001,0.024,0.007,0.002,0.023,-0.01,-0.007,-0.009,-0.012,0.002,-0.052,-0.053,-0.025,-0.009,0.018,-0.055,0.012,-0.067,0.037,0.022,0.049,0.011,0.007,0.015,0.006,-0.015,0.032,-0.052,0.016,0.004,0.032,-0.022,0.02,-0.002,-0.028,-0.032,-0.034,-0.033,-0.032,0.0,0.121,0.022,0.004,-0.039,-0.059,-0.033,0.008,0.005,-0.014,-0.003,-0.009,0.025,-0.01,0.002,0.001,-0.003,-0.029,0.005,0.001,0.011,-0.006,0.017,-0.017,0.0,0.001,0.007,-0.001,-0.001,0.015,-0.056,-0.002,-0.008,-0.07,0.044,0.022,-0.075,-0.035,-0.02,0.048,-0.004,0.002,0.006,0.007,-0.001,-0.001,0.073,0.008,-0.091,0.065,-0.044,0.003,0.005,-0.044,0.024,-0.034,-0.001,-0.004,0.074,-0.049,0.023,-0.003,0.003,-0.003,-0.006,0,-0.065,0.015,-0.035,0.103659,0.00132896,-0.0465135,-0.140869,-0.0837243,-0.0718076,-0.00930257
83,0.032,800,0.24704,sig_r,p,e_minus,NC,1,0.64142,0.00932368,0.00347804,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.001,0.005,0.011,0.018,0.01,0.01,0.005,0.004,-0.012,0.003,-0.016,-0.001,-0.004,-0.014,0.008,-0.006,0.003,0.01,0.003,0.019,-0.016,0.022,0.006,-0.003,0.019,-0.017,-0.029,-0.005,0.01,0.005,-0.005,0.004,-0.007,0.018,-0.001,0.002,-0.002,0.026,0.001,-0.001,0.021,-0.024,-0.006,0.0,-0.012,-0.002,-0.035,-0.034,-0.013,-0.001,0.005,-0.038,0.011,-0.057,0.034,0.019,0.008,0.007,0.005,0.018,0.008,-0.013,0.047,-0.032,0.013,0.0,0.022,-0.005,0.019,-0.002,-0.022,-0.022,-0.024,-0.03,-0.025,0.0,0.099,0.021,0.004,-0.027,-0.053,-0.036,0.013,0.0,-0.009,-0.002,-0.007,0.027,-0.017,0.004,0.001,0.0,-0.023,0.005,0.004,0.012,-0.001,0.015,-0.019,0.0,0.001,0.004,-0.001,-0.001,0.018,-0.068,0.0,-0.01,-0.081,0.051,0.031,-0.079,-0.011,-0.063,0.059,-0.005,-0.01,-0.01,0.01,0.003,0.001,0.096,0.01,-0.11,0.073,-0.05,0.004,0.005,-0.045,0.024,-0.03,0.098,0.0,0.03,-0.019,-0.027,-0.044,0.039,-0.009,-0.025,0,-0.054,0.013,-0.031,0.0608026,0.00155904,-0.0483303,-0.077952,-0.074834,-0.046788,0.00935235
84,0.05,800,0.1581,sig_r,p,e_minus,NC,1,0.54669,0.00776354,0.0022979,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0.0,0.005,0.012,0.02,0.009,0.011,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.005,-0.014,0.01,-0.009,0.005,0.011,0.004,0.019,-0.017,0.02,0.009,-0.001,0.009,-0.019,-0.022,0.002,-0.001,0.006,-0.02,0.009,-0.009,0.016,0.0,0.003,0.003,0.009,0.024,0.009,0.019,-0.022,-0.006,0.003,-0.014,-0.001,-0.048,-0.051,-0.019,0.003,0.004,-0.067,-0.001,-0.058,0.034,0.019,0.008,0.008,0.006,0.018,0.007,0.001,0.079,-0.008,0.004,0.0,0.021,0.019,0.012,-0.002,-0.016,-0.009,-0.006,-0.014,-0.012,0.0,-0.012,-0.032,0.0,-0.033,-0.05,-0.015,-0.033,0.038,-0.046,-0.008,-0.025,0.059,-0.061,0.003,-0.001,-0.004,-0.01,0.001,-0.001,0.0,-0.016,0.012,-0.012,0.0,-0.002,0.014,-0.001,0.051,0.017,-0.044,0.004,-0.004,-0.053,0.03,-0.005,-0.063,-0.08,0.061,0.02,0.0,0.014,0.029,-0.001,0.027,0.004,0.063,0.003,-0.022,0.123,0.005,0.001,0.003,-0.032,0.013,0.006,-0.042,-0.001,-0.002,-0.128,0.078,0.045,-0.073,0.01,0.036,0,-0.087,0.021,-0.008,0.118897,-0.00182919,-0.0457298,-0.223161,-0.106093,-0.0420837,-0.078707
85,0.08,800,0.098814,sig_r,p,e_minus,NC,1,0.45181,0.00706089,0.00216381,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0.0,0.004,0.012,0.019,0.009,0.012,0.006,0.004,-0.01,0.001,-0.018,0.001,-0.004,-0.014,0.01,-0.011,0.01,0.011,0.004,0.019,-0.017,0.02,0.007,-0.002,0.011,-0.017,-0.023,0.002,-0.003,0.009,-0.01,0.006,-0.006,0.015,-0.003,0.002,0.002,0.014,0.007,0.004,0.015,-0.012,-0.006,-0.01,-0.011,-0.001,-0.038,-0.038,-0.016,-0.003,0.009,-0.048,0.009,-0.051,0.033,0.021,0.07,0.011,-0.01,0.007,0.001,-0.034,-0.058,-0.038,0.005,-0.004,0.01,-0.016,0.033,-0.002,-0.007,-0.007,-0.002,-0.057,-0.021,-0.001,0.175,0.092,0.008,0.028,-0.05,-0.07,0.05,-0.055,0.047,-0.01,0.003,-0.032,0.069,-0.012,0.006,-0.021,-0.055,0.003,0.002,0.006,-0.018,0.017,-0.011,0.0,-0.001,0.016,-0.001,0.033,0.006,-0.047,-0.003,-0.005,-0.058,0.034,-0.01,-0.082,-0.07,0.043,0.037,-0.001,0.0,0.006,-0.009,-0.049,-0.022,0.072,0.005,-0.03,0.177,-0.026,0.003,0.004,-0.046,0.016,0.033,0.179,0.008,-0.106,-0.064,-0.062,-0.074,0.018,-0.005,-0.01,0,-0.064,0.015,-0.027,0.0464797,0.0,-0.048693,-0.115093,-0.0575463,-0.0442811,-0.0708686
86,0.13,800,0.060809,sig_r,p,e_minus,NC,1,0.3733,0.00671903,0.00184093,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0.0,0.004,0.012,0.02,0.009,0.012,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.005,-0.014,0.012,-0.013,0.011,0.011,0.004,0.02,-0.017,0.019,0.008,-0.001,0.009,-0.018,-0.021,0.004,-0.006,0.009,-0.015,0.008,-0.007,0.014,-0.001,0.003,0.004,0.007,0.021,0.008,0.016,-0.005,-0.006,-0.007,-0.011,0.0,-0.044,-0.045,-0.019,-0.001,0.009,-0.057,0.006,-0.051,0.033,0.021,0.061,0.01,-0.009,0.009,0.002,-0.028,-0.02,-0.019,0.002,-0.002,0.006,0.006,0.025,-0.002,-0.007,-0.004,0.006,-0.042,-0.012,-0.001,0.096,0.045,0.005,0.014,-0.043,-0.043,0.007,-0.014,0.007,-0.01,-0.009,0.007,0.013,-0.005,0.003,-0.013,-0.032,0.001,0.003,-0.001,-0.016,0.011,-0.021,0.0,-0.003,0.012,-0.002,0.041,-0.002,-0.063,-0.001,-0.006,-0.072,0.041,-0.01,-0.092,-0.088,0.06,0.033,-0.001,0.011,0.016,-0.01,0.044,0.014,0.072,0.003,-0.012,0.137,-0.004,0.002,0.004,-0.045,0.017,0.01,-0.009,-0.004,0.069,-0.066,0.052,0.024,-0.026,0.003,0.008,0,-0.073,0.018,-0.012,0.117868,0.0,-0.0482186,-0.163407,-0.0669703,-0.0428748,-0.067008
87,0.18,800,0.043917,sig_r,p,e_minus,NC,1,0.32606,0.010014,0.00548922,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.003,0.004,0.003,0.02,-0.002,0.001,0.004,0.012,0.02,0.01,0.013,0.005,0.004,-0.009,0.0,-0.021,0.003,-0.004,-0.013,0.01,-0.008,0.002,0.012,0.005,0.02,-0.018,0.018,0.016,0.003,-0.003,-0.018,-0.005,0.02,-0.028,0.014,-0.04,0.02,-0.011,0.01,0.002,0.007,0.016,-0.03,0.068,0.028,0.0,-0.014,-0.005,-0.011,-0.01,0.004,-0.046,-0.044,-0.023,-0.01,0.018,-0.039,0.001,-0.065,0.034,0.017,0.053,0.01,-0.004,0.01,0.002,-0.052,0.013,-0.017,0.005,-0.009,0.003,0.026,0.019,-0.002,-0.015,-0.01,0.006,-0.032,-0.013,-0.001,0.013,0.01,-0.005,-0.028,-0.073,-0.04,-0.014,0.005,-0.014,-0.016,-0.024,0.047,-0.043,0.0,-0.001,-0.005,-0.003,0.0,0.0,-0.006,-0.019,0.008,-0.017,0.0,-0.004,0.008,-0.001,0.052,0.016,-0.028,0.009,-0.003,-0.038,0.025,-0.013,-0.091,-0.184,0.208,-0.054,-0.003,0.091,0.025,-0.099,-0.034,-0.007,0.057,0.005,-0.046,0.094,-0.029,0.003,0.006,-0.067,0.032,-0.045,-0.066,-0.003,0.023,-0.119,-0.034,-0.068,0.001,-0.004,-0.008,0,-0.066,0.013,-0.133,0.248421,0.0,-0.0490707,-0.3987,-0.036803,-0.0337434,-0.101298
88,0.25,800,0.031621,sig_r,p,e_minus,NC,1,0.25374,0.00548078,0.00163622,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0.0,0.004,0.012,0.019,0.01,0.012,0.005,0.004,-0.01,0.001,-0.019,0.001,-0.004,-0.014,0.008,-0.004,-0.002,0.011,0.004,0.02,-0.017,0.02,0.011,-0.001,0.007,-0.017,-0.014,0.011,-0.01,0.009,-0.029,0.015,-0.01,0.015,0.001,0.005,0.008,-0.007,0.042,0.016,0.011,-0.009,-0.005,-0.002,-0.01,0.002,-0.043,-0.043,-0.024,-0.015,0.025,-0.042,0.002,-0.081,0.037,0.02,0.052,0.009,-0.013,0.009,0.003,-0.07,-0.01,-0.025,-0.016,0.012,0.024,-0.004,0.028,-0.002,-0.009,-0.007,-0.012,-0.056,-0.022,-0.001,0.104,0.051,-0.004,-0.129,-0.184,-0.148,0.173,-0.153,0.137,-0.008,0.018,-0.074,0.124,-0.02,0.009,-0.028,-0.067,0.005,0.008,0.01,-0.017,0.026,-0.022,0.0,0.001,-0.002,0.0,0.017,0.015,-0.048,0.011,-0.006,-0.064,0.044,0.038,-0.064,-0.104,0.084,-0.005,-0.008,0.078,0.059,-0.026,-0.013,-0.003,0.042,0.009,-0.113,-0.022,-0.05,0.003,0.004,-0.027,0.028,-0.102,-0.19,-0.014,0.212,-0.055,0.158,0.12,-0.059,0.007,0.03,0,-0.083,0.019,0.01,0.275873,0.0,-0.0472925,-0.224639,-0.0788208,-0.0394213,-0.0394213
89,0.4,800,0.019763,sig_r,p,e_minus,NC,1,0.14051,0.00662322,0.00541216,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.0,0.005,-0.03,-0.024,-0.001,-0.004,0.005,0.003,0.019,-0.001,0.002,0.002,0.013,0.015,0.017,0.014,0.003,0.005,-0.01,0.002,-0.022,0.001,-0.003,-0.017,0.004,0.011,-0.028,0.012,0.006,0.025,-0.017,0.025,0.021,0.0,-0.002,-0.011,0.018,0.039,-0.04,0.016,-0.076,0.044,-0.022,0.017,0.008,0.012,0.023,-0.062,0.136,0.049,0.001,-0.014,-0.004,0.021,-0.007,0.014,-0.052,-0.05,-0.053,-0.068,0.096,0.015,0.031,-0.111,0.044,0.022,0.09,0.008,-0.065,-0.002,0.001,-0.113,0.039,0.064,-0.013,-0.036,-0.044,0.12,0.014,-0.001,0.024,0.042,0.041,-0.055,0.02,-0.001,-0.052,0.057,-0.026,-0.109,-0.19,-0.066,0.033,-0.052,0.045,-0.025,-0.021,0.058,-0.016,-0.018,0.001,-0.013,0.048,0.01,0.018,0.022,-0.004,0.049,-0.052,-0.002,0.014,-0.1,0.013,-0.079,-0.056,-0.027,0.064,-0.008,-0.057,0.074,0.227,0.015,-0.374,0.447,-0.359,-0.033,0.481,0.247,-0.214,-0.19,-0.065,0.126,0.05,-0.701,-0.581,-0.251,0.011,0.009,0.045,0.073,-0.543,-0.057,0.009,-0.19,-0.184,-0.002,-0.033,-0.011,-0.018,0.0,0,-0.047,0.01,-0.091,1.18853,0.00711693,-0.0498185,-0.754395,-0.099637,-0.0427168,0.00711592
90,0.65,800,0.012162,sig_r,p,e_minus,NC,1,0.015845,0.00335914,0.00197857,0.345,0.071,-0.043,0.438,0.725,-0.181,0.001,-0.002,0.001,0.005,-0.03,-0.023,-0.001,-0.003,0.005,0.002,0.018,0.002,0.002,0.001,0.012,0.019,0.013,0.019,0.005,-0.001,-0.004,-0.005,-0.033,0.014,-0.011,-0.019,0.016,-0.004,-0.01,0.013,0.004,0.019,-0.021,0.017,0.014,-0.007,-0.004,-0.008,0.007,0.026,-0.011,0.006,-0.013,0.005,0.007,0.001,-0.01,-0.003,0.014,-0.005,-0.001,0.015,-0.019,-0.029,-0.001,0.011,-0.005,0.014,-0.053,-0.054,-0.032,-0.022,0.024,0.03,0.017,-0.085,0.042,-0.006,0.185,0.037,0.152,0.008,-0.015,-0.09,0.018,0.02,0.006,-0.027,-0.022,0.051,0.008,-0.001,-0.141,-0.195,0.206,-0.118,0.023,-0.001,-0.015,-0.022,-0.066,-0.089,-0.095,-0.003,-0.041,0.007,-0.008,-0.027,-0.02,-0.016,0.036,0.006,-0.003,0.02,0.01,-0.02,-0.028,-0.105,0.012,-0.108,-0.067,-0.004,-0.05,0.048,-0.013,0.218,0.38,-0.286,0.038,-0.03,-0.275,0.167,-0.021,-0.525,-0.781,0.389,-0.116,-0.017,0.155,-0.405,-0.707,-0.321,0.06,0.551,0.042,-0.647,-0.845,0.538,-0.02,-0.019,-0.43,-0.169,0.957,-0.119,0.0,-0.029,0.156,-0.045,0.008,0.018,-0.013,0.0,0,0.037,-0.008,0.02,2.79583,0.00631114,-0.0694225,-0.460713,0.0946671,-0.101068,-0.253052
91,0.013,1000,0.76011,sig_r,p,e_minus,NC,1,0.86202,0.0237168,0.0129191,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.024,-0.002,-0.005,0.005,-0.004,0.019,-0.015,0.005,0.002,0.013,0.015,0.006,0.013,0.006,0.008,-0.019,0.01,-0.004,-0.008,0.001,-0.014,0.006,-0.005,0.007,0.006,0.0,0.015,-0.012,0.029,0.001,-0.003,0.042,-0.023,-0.052,-0.027,-0.045,0.048,0.025,0.013,-0.045,0.066,0.032,0.011,-0.032,0.084,0.076,-0.009,0.119,-0.066,-0.011,0.061,-0.035,-0.004,-0.039,-0.005,0.069,0.096,-0.195,0.188,0.241,-0.121,0.111,0.032,0.372,0.05,-0.022,-0.003,-0.01,0.075,0.068,-0.133,0.022,0.023,0.113,-0.106,0.008,-0.002,-0.045,-0.064,-0.073,-0.041,-0.04,0.0,0.132,-0.082,-0.019,-0.346,-0.191,0.186,-0.256,0.236,-0.221,-0.002,-0.041,-0.074,0.24,-0.046,0.016,-0.058,-0.162,0.013,-0.027,0.034,-0.035,0.082,-0.025,0.002,0.013,0.094,0.002,0.043,-0.013,0.013,-0.051,-0.006,-0.054,0.042,0.054,-0.033,-0.006,-0.003,0.001,-0.005,0.033,-0.012,-0.048,0.0,0.005,0.071,0.007,-0.074,0.071,-0.032,0.003,0.006,-0.072,0.031,-0.032,-0.07,-0.003,0.022,-0.127,-0.029,-0.065,-0.002,-0.003,-0.007,0,-0.067,0.014,-0.134,0.726201,0.00232013,-0.0371221,-0.128767,-0.18213,-1.03125,-0.170799
92,0.02,1000,0.49407,sig_r,p,e_minus,NC,1,0.76995,0.0176888,0.00740823,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,0.001,0.004,0.012,0.018,0.009,0.011,0.006,0.004,-0.012,0.003,-0.016,-0.001,-0.005,-0.015,0.007,-0.006,0.004,0.01,0.003,0.019,-0.017,0.023,0.007,-0.002,0.02,-0.018,-0.032,-0.008,0.01,0.007,0.0,0.002,-0.008,0.021,0.001,0.002,-0.003,0.035,-0.003,-0.003,0.027,-0.028,-0.007,0.003,-0.014,-0.002,-0.039,-0.037,-0.011,0.002,-0.003,-0.029,0.022,-0.055,0.038,0.019,0.035,0.012,0.018,0.018,0.006,0.008,0.022,-0.065,0.023,0.006,0.036,-0.035,0.021,-0.002,-0.03,-0.035,-0.037,-0.024,-0.032,0.0,0.046,-0.036,0.0,-0.072,-0.058,-0.01,-0.023,0.042,-0.051,-0.001,-0.014,0.044,-0.034,0.007,0.0,0.001,-0.031,0.005,0.002,0.01,-0.006,0.017,-0.018,0.0,0.001,0.002,0.0,-0.016,0.023,-0.059,0.0,-0.008,-0.073,0.047,0.032,-0.066,-0.021,-0.034,0.026,-0.003,0.003,-0.031,-0.038,-0.014,0.001,0.08,0.008,-0.095,0.05,-0.025,0.003,0.006,-0.069,0.029,-0.035,-0.07,-0.003,0.02,-0.126,-0.029,-0.064,-0.002,-0.003,-0.007,0,-0.066,0.014,-0.132,0.141568,0.00129879,-0.0454575,-0.018183,-0.0922138,-0.11311,0.0337535
93,0.032,1000,0.30879,sig_r,p,e_minus,NC,1,0.65796,0.015264,0.00688818,0.345,0.071,-0.043,0.438,0.725,-0.181,0.0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0.0,0.004,0.011,0.019,0.01,0.011,0.005,0.004,-0.012,0.003,-0.017,0.0,-0.005,-0.015,0.008,-0.007,0.004,0.01,0.003,0.019,-0.016,0.023,0.006,-0.003,0.02,-0.017,-0.032,-0.007,0.016,0.003,-0.002,0.002,-0.006,0.018,-0.002,0.001,-0.003,0.032,-0.009,-0.004,0.022,-0.025,-0.006,0.001,-0.013,-0.002,-0.04,-0.041,-0.019,-0.005,0.013,-0.052,0.005,-0.052,0.033,0.02,0.008,0.007,0.012,0.019,0.008,-0.005,0.025,-0.047,0.019,0.001,0.025,-0.018,0.022,-0.002,-0.02,-0.019,-0.028,-0.023,-0.025,0.0,0.037,-0.021,0.002,-0.045,-0.051,-0.029,0.001,0.021,-0.032,-0.001,-0.014,0.06,-0.066,0.011,-0.001,0.006,-0.012,0.004,0.004,0.01,-0.002,0.014,-0.017,0.0,0.001,-0.003,-0.001,-0.005,0.01,-0.061,0.005,-0.008,-0.071,0.045,0.03,-0.064,-0.007,-0.062,0.032,-0.004,-0.001,-0.03,-0.029,-0.015,0.0,0.082,0.009,-0.113,0.035,-0.032,0.003,0.006,-0.064,0.03,-0.045,-0.068,-0.003,0.017,-0.13,-0.027,-0.063,-0.002,-0.003,-0.007,0,-0.067,0.014,-0.133,0.060794,0.0,-0.0455955,-0.019758,-0.0927108,-0.0273619,0.019752
