,col,spec,ebeam,ep,thetac,X,Q2,W2,target,obs,value,perr,err_u,pnorm,norm_c,systc1,systc2,systc3,systc4,systc5,systc6,systc7,systc8,syst1_c,syst2_c,syst3_c,syst4_c,syst5_c,syst6_c,syst7_c,syst8_c
148,JLab Hall C (E12-10-002),1,10.602,2.8822,24.98,0.39464,5.71691,9.65,d/p,F2d/F2p,0.80375,0.00725,0.0058271875,0.0106,0.00851975,0.001,0.00219,0.0009,9e-05,0.00016,0.00502,0.00362,0.0014,0.00080375,0.0017602125,0.000723375,7.23375e-05,0.0001286,0.004034825,0.0029095749999999997,0.00112525
149,JLab Hall C (E12-10-002),1,10.602,2.80448,24.98,0.38017,5.56275,9.95,d/p,F2d/F2p,0.80642,0.00702,0.0056610684,0.0106,0.008548052,0.001,0.00114,0.0009,0.00012,0.00015,0.00502,0.00362,0.0014,0.0008064200000000001,0.0009193188,0.0007257780000000001,9.677040000000001e-05,0.00012096299999999999,0.0040482284,0.0029192404,0.001128988
150,JLab Hall C (E12-10-002),1,10.602,2.72676,24.98,0.36598,5.40859,10.25,d/p,F2d/F2p,0.81449,0.00709,0.005774734100000001,0.0106,0.008633594000000001,0.001,0.00064,0.0009,0.00016,0.00015,0.00503,0.00362,0.0014,0.0008144900000000001,0.0005212736,0.000733041,0.0001303184,0.0001221735,0.0040968847,0.0029484538,0.0011402860000000001
151,JLab Hall C (E12-10-002),1,10.602,4.16456,24.98,0.68381,8.2605,4.7,d/p,F2d/F2p,0.73718,0.01513,0.011153533399999999,0.0106,0.007814108,0.001,0.00067,0.00119,0.0,0.00042,0.005,0.00332,0.0014,0.0007371799999999999,0.0004939106,0.0008772442,0.0,0.0003096156,0.0036858999999999998,0.0024474376,0.0010320519999999999
152,JLab Hall C (E12-10-002),1,10.602,4.11275,24.98,0.66991,8.15773,4.9,d/p,F2d/F2p,0.721,0.01318,0.00950278,0.0106,0.007642599999999999,0.001,0.00055,0.00119,0.0,0.0004,0.005,0.00332,0.0014,0.000721,0.00039655,0.00085799,0.0,0.0002884,0.003605,0.00239372,0.0010094
153,JLab Hall C (E12-10-002),1,10.602,4.06093,24.98,0.65623,8.05496,5.1,d/p,F2d/F2p,0.73964,0.01168,0.0086389952,0.0106,0.007840184,0.001,0.00033,0.00119,0.0,0.00038,0.005,0.00332,0.0014,0.00073964,0.00024408119999999998,0.0008801716,0.0,0.0002810632,0.0036982,0.0024556048,0.001035496
154,JLab Hall C (E12-10-002),1,10.602,4.00912,24.98,0.64277,7.95218,5.3,d/p,F2d/F2p,0.74076,0.01059,0.0078446484,0.0106,0.007852056,0.001,0.00036,0.00119,0.0,0.00036,0.005,0.00332,0.0014,0.00074076,0.00026667360000000003,0.0008815044,0.0,0.00026667360000000003,0.0037038,0.0024593232,0.0010370639999999999
155,JLab Hall C (E12-10-002),1,10.602,3.95731,24.98,0.62951,7.84941,5.5,d/p,F2d/F2p,0.73812,0.00984,0.0072631008,0.0106,0.007824072,0.001,0.00062,0.00119,0.0,0.00034,0.005,0.00332,0.0014,0.00073812,0.0004576344,0.0008783628000000001,0.0,0.0002509608,0.0036906,0.0024505584,0.001033368
156,JLab Hall C (E12-10-002),1,10.602,3.9055,24.98,0.61646,7.74664,5.7,d/p,F2d/F2p,0.73443,0.00935,0.006866920500000001,0.0106,0.007784958000000001,0.001,0.00037,0.00119,0.0,0.00032,0.005,0.00332,0.0014,0.00073443,0.0002717391,0.0008739717000000001,0.0,0.00023501760000000003,0.0036721500000000003,0.0024383076,0.001028202
157,JLab Hall C (E12-10-002),1,10.602,3.85368,24.98,0.60361,7.64387,5.9,d/p,F2d/F2p,0.73368,0.00894,0.0065590992,0.0106,0.007777008,0.001,8e-05,0.00119,0.0,0.00031,0.005,0.00332,0.0014,0.00073368,5.8694400000000005e-05,0.0008730792000000001,0.0,0.0002274408,0.0036684,0.0024358176,0.001027152
158,JLab Hall C (E12-10-002),1,10.602,3.80187,24.98,0.59096,7.5411,6.1,d/p,F2d/F2p,0.75188,0.00856,0.006436092799999999,0.0106,0.007969928,0.001,6e-05,0.00119,0.0,0.00029,0.005,0.00332,0.0014,0.00075188,4.51128e-05,0.0008947372,0.0,0.0002180452,0.0037594,0.0024962416,0.001052632
159,JLab Hall C (E12-10-002),1,10.602,3.75006,24.98,0.5785,7.43833,6.3,d/p,F2d/F2p,0.7556,0.00821,0.006203476,0.0106,0.00800936,0.001,0.00032,0.00119,1e-05,0.00028,0.005,0.00332,0.0014,0.0007556,0.00024179200000000003,0.0008991640000000001,7.556000000000001e-06,0.000211568,0.0037780000000000005,0.002508592,0.00105784
160,JLab Hall C (E12-10-002),1,10.602,3.69825,24.98,0.56622,7.33556,6.5,d/p,F2d/F2p,0.75062,0.00792,0.0059449104,0.0106,0.007956572,0.001,0.00052,0.00119,1e-05,0.00027,0.005,0.00332,0.0014,0.00075062,0.00039032239999999994,0.0008932378,7.5062e-06,0.0002026674,0.0037530999999999997,0.0024920584,0.001050868
161,JLab Hall C (E12-10-002),1,10.602,3.64643,24.98,0.55413,7.23279,6.7,d/p,F2d/F2p,0.75816,0.00764,0.0057923424,0.0106,0.008036495999999999,0.001,0.00038,0.00119,1e-05,0.00026,0.005,0.00332,0.0014,0.0007581599999999999,0.0002881008,0.0009022104,7.5816e-06,0.00019712159999999996,0.0037908,0.0025170912,0.0010614239999999998
162,JLab Hall C (E12-10-002),1,10.602,3.59462,24.98,0.54222,7.13001,6.9,d/p,F2d/F2p,0.75856,0.0074,0.005613344,0.0106,0.008040736,0.001,0.00121,0.00119,1e-05,0.00025,0.005,0.00332,0.0014,0.00075856,0.0009178576,0.0009026864000000001,7.585600000000001e-06,0.00018964,0.0037928000000000003,0.0025184192,0.001061984
163,JLab Hall C (E12-10-002),1,10.602,3.54281,24.98,0.53048,7.02724,7.1,d/p,F2d/F2p,0.76518,0.00716,0.005478688799999999,0.0106,0.008110908,0.001,0.00112,0.00119,1e-05,0.00024,0.005,0.00332,0.0014,0.00076518,0.0008570015999999999,0.0009105642000000001,7.6518e-06,0.0001836432,0.0038259,0.0025403976,0.001071252
164,JLab Hall C (E12-10-002),1,10.602,3.491,24.98,0.51892,6.92447,7.3,d/p,F2d/F2p,0.76919,0.00692,0.0053227948,0.0106,0.008153414000000001,0.001,0.00115,0.00119,1e-05,0.00023,0.005,0.00332,0.0014,0.0007691900000000001,0.0008845685,0.0009153361000000001,7.691900000000002e-06,0.00017691370000000003,0.0038459500000000003,0.0025537108,0.001076866
165,JLab Hall C (E12-10-002),1,10.602,3.43918,24.98,0.50752,6.8217,7.5,d/p,F2d/F2p,0.77227,0.00674,0.005205099800000001,0.0106,0.008186062000000001,0.001,0.00132,0.00119,1e-05,0.00022,0.005,0.00332,0.0014,0.00077227,0.0010193964,0.0009190013000000001,7.722700000000001e-06,0.00016989940000000002,0.00386135,0.0025639364,0.001081178
166,JLab Hall C (E12-10-002),1,10.602,3.38737,24.98,0.49628,6.71893,7.7,d/p,F2d/F2p,0.77587,0.00657,0.0050974659,0.0106,0.008224222,0.001,0.00153,0.00119,2e-05,0.00021,0.005,0.00332,0.0014,0.00077587,0.0011870810999999998,0.0009232853,1.55174e-05,0.00016293269999999999,0.0038793499999999997,0.0025758884,0.001086218
167,JLab Hall C (E12-10-002),1,10.602,3.33556,24.98,0.4852,6.61616,7.9,d/p,F2d/F2p,0.78025,0.00642,0.005009205,0.0106,0.00827065,0.001,0.00142,0.00119,2e-05,0.00021,0.00501,0.00332,0.0014,0.00078025,0.001107955,0.0009284975000000001,1.5605e-05,0.0001638525,0.003909052499999999,0.00259043,0.00109235
168,JLab Hall C (E12-10-002),1,10.602,3.28375,24.98,0.47429,6.51338,8.1,d/p,F2d/F2p,0.78131,0.00626,0.0048910006,0.0106,0.008281885999999999,0.001,0.00124,0.00119,2e-05,0.0002,0.00501,0.00332,0.0014,0.00078131,0.0009688243999999999,0.0009297589,1.56262e-05,0.000156262,0.003914363099999999,0.0025939492,0.001093834
169,JLab Hall C (E12-10-002),1,10.602,3.23193,24.98,0.46352,6.41061,8.3,d/p,F2d/F2p,0.78724,0.00618,0.0048651432,0.0106,0.008344744000000001,0.001,0.00059,0.00119,3e-05,0.00019,0.00501,0.00332,0.0014,0.00078724,0.00046447160000000003,0.0009368156000000001,2.36172e-05,0.0001495756,0.0039440724,0.0026136368,0.001102136
170,JLab Hall C (E12-10-002),1,10.602,3.18012,24.98,0.45291,6.30784,8.5,d/p,F2d/F2p,0.79059,0.00628,0.0049649052,0.0106,0.008380254,0.001,0.0004,0.00119,3e-05,0.00019,0.00501,0.00332,0.0014,0.00079059,0.000316236,0.0009408021000000001,2.37177e-05,0.0001502121,0.0039608559,0.0026247588,0.001106826
171,JLab Hall C (E12-10-002),1,10.602,5.05833,24.98,0.96447,10.03331,1.25,d/p,F2d/F2p,6.07294,0.08233,0.4999851502,0.0106,0.064373164,0.001,0.0479,0.00106,1e-05,0.01536,0.01597,0.00308,0.0014,0.00607294,0.29089382599999997,0.0064373163999999995,6.07294e-05,0.0932803584,0.09698485180000001,0.0187046552,0.008502116
172,JLab Hall C (E12-10-002),1,10.602,5.03242,24.98,0.95506,9.98192,1.35,d/p,F2d/F2p,2.39736,0.07193,0.17244210479999997,0.0106,0.025412016,0.001,0.02467,0.00106,0.0,0.00862,0.00914,0.00308,0.0014,0.00239736,0.0591428712,0.0025412015999999996,0.0,0.0206652432,0.021911870400000002,0.0073838687999999994,0.003356304
173,JLab Hall C (E12-10-002),1,10.602,5.00651,24.98,0.94575,9.93053,1.45,d/p,F2d/F2p,1.27247,0.05527,0.0703294169,0.0106,0.013488182,0.001,0.01068,0.00106,0.0,0.00589,0.00669,0.00308,0.0014,0.00127247,0.0135899796,0.0013488182,0.0,0.007494848300000001,0.0085128243,0.003919207599999999,0.0017814579999999999
174,JLab Hall C (E12-10-002),1,10.602,4.98061,24.98,0.93652,9.87915,1.55,d/p,F2d/F2p,1.17035,0.04562,0.053391367,0.0106,0.01240571,0.001,0.00424,0.00106,0.0,0.00444,0.00604,0.00308,0.0014,0.0011703500000000001,0.004962284,0.001240571,0.0,0.005196354,0.007068914,0.0036046779999999996,0.00163849
175,JLab Hall C (E12-10-002),1,10.602,4.9547,24.98,0.92737,9.82776,1.65,d/p,F2d/F2p,1.11401,0.0413,0.046008613000000004,0.0106,0.011808506,0.001,0.00433,0.00106,0.0,0.00354,0.00568,0.00308,0.0014,0.00111401,0.004823663299999999,0.0011808506,0.0,0.0039435954,0.0063275768,0.0034311508,0.001559614
176,JLab Hall C (E12-10-002),1,10.602,4.92879,24.98,0.91831,9.77638,1.75,d/p,F2d/F2p,0.98525,0.0365,0.035961625,0.0106,0.010443649999999999,0.001,0.00427,0.00106,0.0,0.00293,0.00542,0.00308,0.0014,0.00098525,0.0042070175,0.001044365,0.0,0.0028867825,0.005340055,0.00303457,0.0013793499999999999
177,JLab Hall C (E12-10-002),1,10.602,4.90289,24.98,0.90933,9.72499,1.85,d/p,F2d/F2p,0.95368,0.03395,0.032377436,0.0106,0.010109008,0.001,0.00459,0.00106,0.0,0.00249,0.00526,0.00308,0.0014,0.00095368,0.0043773912000000005,0.0010109008,0.0,0.0023746632,0.0050163568,0.0029373344,0.001335152
178,JLab Hall C (E12-10-002),1,10.602,4.87698,24.98,0.90044,9.67361,1.95,d/p,F2d/F2p,0.91845,0.03063,0.0281321235,0.0106,0.00973557,0.001,0.0037,0.00106,0.0,0.00216,0.00517,0.00308,0.0014,0.00091845,0.003398265,0.000973557,0.0,0.001983852,0.0047483865,0.002828826,0.00128583
179,JLab Hall C (E12-10-002),1,10.602,4.85108,24.98,0.89162,9.62222,2.05,d/p,F2d/F2p,0.85333,0.02812,0.0239956396,0.0106,0.009045298,0.001,0.00227,0.00106,0.0,0.00191,0.00511,0.00308,0.0014,0.00085333,0.0019370591,0.0009045298,0.0,0.0016298603,0.0043605163,0.0026282564,0.001194662
180,JLab Hall C (E12-10-002),1,10.602,4.82517,24.98,0.88288,9.57083,2.15,d/p,F2d/F2p,0.74043,0.02528,0.0187180704,0.0106,0.007848558,0.001,0.00068,0.00106,0.0,0.0017,0.00507,0.00308,0.0014,0.00074043,0.0005034924,0.0007848558,0.0,0.001258731,0.0037539801,0.0022805244,0.001036602
181,JLab Hall C (E12-10-002),1,10.602,4.79926,24.98,0.87422,9.51945,2.25,d/p,F2d/F2p,0.60892,0.02313,0.0140843196,0.0106,0.0064545520000000006,0.001,0.00832,0.00106,0.0,0.00154,0.00504,0.00308,0.0014,0.00060892,0.0050662144,0.0006454552,0.0,0.0009377367999999999,0.0030689568,0.0018754735999999999,0.000852488
182,JLab Hall C (E12-10-002),1,10.602,4.77336,24.98,0.86564,9.46806,2.35,d/p,F2d/F2p,0.68582,0.02158,0.0147999956,0.0106,0.0072696919999999995,0.001,0.00756,0.00106,0.0,0.0014,0.00503,0.00308,0.0014,0.00068582,0.0051847991999999996,0.0007269691999999999,0.0,0.000960148,0.0034496745999999996,0.0021123255999999997,0.000960148
183,JLab Hall C (E12-10-002),1,10.602,4.74745,24.98,0.85713,9.41668,2.45,d/p,F2d/F2p,0.83564,0.02138,0.0178659832,0.0106,0.008857784,0.001,0.00437,0.00106,0.0,0.00128,0.00503,0.00308,0.0014,0.00083564,0.0036517468,0.0008857784000000001,0.0,0.0010696192000000002,0.0042032692,0.0025737712,0.0011698960000000001
184,JLab Hall C (E12-10-002),1,10.602,4.72154,24.98,0.84869,9.36529,2.55,d/p,F2d/F2p,0.89302,0.02051,0.018315840200000003,0.0106,0.009466012000000001,0.001,0.00515,0.00106,0.0,0.00118,0.00502,0.00308,0.0014,0.00089302,0.0045990530000000005,0.0009466012,0.0,0.0010537636,0.0044829604,0.0027505016,0.001250228
185,JLab Hall C (E12-10-002),1,10.602,4.69564,24.98,0.84034,9.31391,2.65,d/p,F2d/F2p,0.85868,0.01931,0.0165811108,0.0106,0.009102008,0.001,0.00665,0.00106,0.0,0.0011,0.00502,0.00308,0.0014,0.00085868,0.005710222,0.0009102008,0.0,0.000944548,0.0043105736,0.0026447344,0.001202152
186,JLab Hall C (E12-10-002),1,10.602,4.66973,24.98,0.83205,9.26252,2.75,d/p,F2d/F2p,0.75426,0.01778,0.013410742800000002,0.0106,0.007995156,0.001,0.01104,0.00106,0.0,0.00102,0.00501,0.00308,0.0014,0.0007542600000000001,0.0083270304,0.0007995156,0.0,0.0007693452000000001,0.0037788426,0.0023231208,0.001055964
187,JLab Hall C (E12-10-002),1,10.602,4.64383,24.98,0.82384,9.21113,2.85,d/p,F2d/F2p,0.64408,0.01659,0.0106852872,0.0106,0.006827248,0.001,0.01361,0.00106,0.0,0.00096,0.00501,0.00308,0.0014,0.00064408,0.0087659288,0.0006827248,0.0,0.0006183168,0.0032268407999999998,0.0019837664,0.0009017119999999999
188,JLab Hall C (E12-10-002),1,10.602,4.61792,24.98,0.81569,9.15975,2.95,d/p,F2d/F2p,0.65436,0.01568,0.010260364800000001,0.0106,0.006936216,0.001,0.00999,0.00106,0.0,0.0009,0.00501,0.00308,0.0014,0.0006543600000000001,0.006537056400000001,0.0006936216,0.0,0.000588924,0.0032783436,0.0020154288,0.000916104
189,JLab Hall C (E12-10-002),1,10.602,4.59201,24.98,0.80762,9.10836,3.05,d/p,F2d/F2p,0.719,0.01512,0.010871279999999999,0.0106,0.0076213999999999995,0.001,0.00619,0.00106,0.0,0.00085,0.00501,0.00308,0.0014,0.000719,0.00445061,0.0007621399999999999,0.0,0.00061115,0.0036021899999999995,0.0022145199999999998,0.0010065999999999999
190,JLab Hall C (E12-10-002),1,10.602,4.56611,24.98,0.79962,9.05698,3.15,d/p,F2d/F2p,0.75015,0.01469,0.0110197035,0.0106,0.00795159,0.001,0.00424,0.00106,0.0,0.0008,0.00501,0.00308,0.0014,0.00075015,0.0031806359999999997,0.0007951589999999999,0.0,0.00060012,0.0037582514999999995,0.0023104619999999997,0.00105021
191,JLab Hall C (E12-10-002),1,10.602,4.5402,24.98,0.79168,9.00559,3.25,d/p,F2d/F2p,0.77018,0.01419,0.0109288542,0.0106,0.008163908,0.001,0.00412,0.00106,0.0,0.00076,0.00501,0.00308,0.0014,0.00077018,0.0031731416,0.0008163907999999999,0.0,0.0005853368,0.0038586017999999995,0.0023721543999999997,0.001078252
192,JLab Hall C (E12-10-002),1,10.602,4.51429,24.98,0.78382,8.95421,3.35,d/p,F2d/F2p,0.77581,0.01378,0.010690661800000001,0.0106,0.008223586,0.001,0.00406,0.00106,0.0,0.00072,0.005,0.00308,0.0014,0.00077581,0.0031497886000000004,0.0008223586,0.0,0.0005585832,0.00387905,0.0023894947999999997,0.0010861339999999999
193,JLab Hall C (E12-10-002),1,10.602,4.48839,24.98,0.77602,8.90282,3.45,d/p,F2d/F2p,0.76621,0.01324,0.0101446204,0.0106,0.008121825999999999,0.001,0.0039,0.00106,0.0,0.00069,0.005,0.00308,0.0014,0.0007662099999999999,0.002988219,0.0008121825999999999,0.0,0.0005286849,0.00383105,0.0023599268,0.001072694
194,JLab Hall C (E12-10-002),1,10.602,4.46248,24.98,0.76828,8.85143,3.55,d/p,F2d/F2p,0.74445,0.01269,0.0094470705,0.0106,0.00789117,0.001,0.00347,0.00106,0.0,0.00065,0.005,0.00308,0.0014,0.0007444499999999999,0.0025832414999999997,0.0007891169999999999,0.0,0.00048389249999999993,0.00372225,0.0022929059999999995,0.00104223
195,JLab Hall C (E12-10-002),1,10.602,4.43658,24.98,0.76061,8.80005,3.65,d/p,F2d/F2p,0.74838,0.01221,0.009137719800000001,0.0106,0.007932828000000001,0.001,0.003,0.00106,0.0,0.00063,0.005,0.00308,0.0014,0.0007483800000000001,0.00224514,0.0007932828,0.0,0.00047147940000000004,0.0037419000000000003,0.0023050104,0.001047732
196,JLab Hall C (E12-10-002),1,10.602,4.41067,24.98,0.75301,8.74866,3.75,d/p,F2d/F2p,0.73814,0.01178,0.008695289200000001,0.0106,0.007824284,0.001,0.00266,0.00106,0.0,0.0006,0.005,0.00308,0.0014,0.0007381400000000001,0.0019634524,0.0007824284,0.0,0.000442884,0.0036907000000000003,0.0022734712,0.001033396
197,JLab Hall C (E12-10-002),1,10.602,4.38476,24.98,0.74546,8.69728,3.85,d/p,F2d/F2p,0.74246,0.01149,0.0085308654,0.0106,0.007870076,0.001,0.00237,0.00106,0.0,0.00057,0.005,0.00308,0.0014,0.00074246,0.0017596302000000002,0.0007870075999999999,0.0,0.0004232022,0.0037123,0.0022867767999999998,0.001039444
198,JLab Hall C (E12-10-002),1,10.602,4.35886,24.98,0.73799,8.64589,3.95,d/p,F2d/F2p,0.73496,0.01102,0.0080992592,0.0106,0.007790576,0.001,0.0021,0.00106,0.0,0.00055,0.005,0.00308,0.0014,0.00073496,0.0015434159999999997,0.0007790575999999999,0.0,0.000404228,0.0036747999999999998,0.0022636768,0.001028944
199,JLab Hall C (E12-10-002),1,10.602,4.33295,24.98,0.73057,8.59451,4.05,d/p,F2d/F2p,0.72603,0.0107,0.007768520999999999,0.0106,0.0076959179999999995,0.001,0.00202,0.00106,0.0,0.00053,0.005,0.00308,0.0014,0.00072603,0.0014665805999999999,0.0007695918,0.0,0.0003847959,0.00363015,0.0022361724,0.001016442
200,JLab Hall C (E12-10-002),1,10.602,4.30704,24.98,0.72321,8.54312,4.15,d/p,F2d/F2p,0.72899,0.01038,0.007566916200000001,0.0106,0.007727294,0.001,0.00176,0.00106,0.0,0.00051,0.005,0.00308,0.0014,0.00072899,0.0012830224000000001,0.0007727294,0.0,0.00037178490000000004,0.00364495,0.0022452891999999998,0.001020586
201,JLab Hall C (E12-10-002),1,10.602,4.28114,24.98,0.71591,8.49173,4.25,d/p,F2d/F2p,0.73607,0.01001,0.0073680607,0.0106,0.007802342,0.001,0.00149,0.00106,0.0,0.00049,0.005,0.00308,0.0014,0.00073607,0.0010967443,0.0007802341999999999,0.0,0.0003606743,0.00368035,0.0022670956,0.001030498
202,JLab Hall C (E12-10-002),1,10.602,4.25523,24.98,0.70868,8.44035,4.35,d/p,F2d/F2p,0.73032,0.00974,0.0071133168,0.0106,0.007741392,0.001,0.00103,0.00106,0.0,0.00048,0.005,0.00308,0.0014,0.00073032,0.0007522296000000001,0.0007741391999999999,0.0,0.0003505536,0.0036516,0.0022493856,0.001022448
203,JLab Hall C (E12-10-002),1,10.602,4.22933,24.98,0.7015,8.38896,4.45,d/p,F2d/F2p,0.72238,0.0095,0.00686261,0.0106,0.007657228,0.001,0.00103,0.00106,0.0,0.00046,0.005,0.00308,0.0014,0.00072238,0.0007440514,0.0007657228,0.0,0.0003322948,0.0036119000000000004,0.0022249304,0.001011332
204,JLab Hall C (E12-10-002),1,10.602,4.20342,24.98,0.69438,8.33758,4.55,d/p,F2d/F2p,0.72202,0.00926,0.006685905199999999,0.0106,0.007653412,0.001,0.00088,0.00106,0.0,0.00044,0.005,0.00308,0.0014,0.00072202,0.0006353776,0.0007653412,0.0,0.0003176888,0.0036101,0.0022238215999999997,0.001010828
205,JLab Hall C (E12-10-002),1,10.602,4.17751,24.98,0.68732,8.28619,4.65,d/p,F2d/F2p,0.72305,0.00902,0.006521911,0.0106,0.00766433,0.001,0.00069,0.00106,0.0,0.00043,0.005,0.00308,0.0014,0.00072305,0.0004989045,0.000766433,0.0,0.0003109115,0.00361525,0.002226994,0.00101227
206,JLab Hall C (E12-10-002),1,10.602,4.15161,24.98,0.68031,8.23481,4.75,d/p,F2d/F2p,0.72158,0.00883,0.0063715514,0.0106,0.007648748,0.001,0.00073,0.00106,0.0,0.00042,0.005,0.00308,0.0014,0.00072158,0.0005267534,0.0007648748,0.0,0.0003030636,0.0036079000000000003,0.0022224664,0.001010212
207,JLab Hall C (E12-10-002),1,10.602,4.1257,24.98,0.67336,8.18342,4.85,d/p,F2d/F2p,0.72691,0.00861,0.0062586950999999995,0.0106,0.007705246,0.001,0.00053,0.00106,0.0,0.0004,0.005,0.00308,0.0014,0.00072691,0.0003852623,0.0007705246,0.0,0.000290764,0.00363455,0.0022388827999999996,0.0010176739999999999
208,JLab Hall C (E12-10-002),1,10.602,4.09979,24.98,0.66647,8.13203,4.95,d/p,F2d/F2p,0.73361,0.00849,0.0062283489,0.0106,0.0077762659999999996,0.001,0.0005,0.00106,0.0,0.00039,0.005,0.00308,0.0014,0.00073361,0.000366805,0.0007776266,0.0,0.0002861079,0.00366805,0.0022595187999999997,0.001027054
209,JLab Hall C (E12-10-002),1,10.602,4.07389,24.98,0.65963,8.08065,5.05,d/p,F2d/F2p,0.7305,0.00836,0.00610698,0.0106,0.007743300000000001,0.001,0.00035,0.00106,0.0,0.00038,0.005,0.00308,0.0014,0.0007305,0.000255675,0.00077433,0.0,0.00027759000000000003,0.0036525000000000004,0.00224994,0.0010227
210,JLab Hall C (E12-10-002),1,10.602,4.04798,24.98,0.65284,8.02926,5.15,d/p,F2d/F2p,0.73123,0.00827,0.0060472721,0.0106,0.007751038000000001,0.001,0.00039,0.00106,0.0,0.00037,0.005,0.00308,0.0014,0.00073123,0.0002851797,0.0007751038,0.0,0.0002705551,0.0036561500000000004,0.0022521884,0.0010237220000000001
211,JLab Hall C (E12-10-002),1,10.602,4.02208,24.98,0.64611,7.97788,5.25,d/p,F2d/F2p,0.73491,0.00831,0.006107102099999999,0.0106,0.007790045999999999,0.001,0.00025,0.00106,0.0,0.00036,0.005,0.00308,0.0014,0.00073491,0.0001837275,0.0007790045999999999,0.0,0.0002645676,0.00367455,0.0022635228,0.001028874
212,JLab Hall C (E12-10-002),1,10.602,3.99617,24.98,0.63943,7.92649,5.35,d/p,F2d/F2p,0.73514,0.00833,0.0061237162000000005,0.0106,0.0077924840000000006,0.001,0.00045,0.00106,0.0,0.00035,0.005,0.00308,0.0014,0.00073514,0.000330813,0.0007792484,0.0,0.000257299,0.0036757,0.0022642312,0.001029196
213,JLab Hall C (E12-10-002),1,10.602,2.38798,28.99,0.4116,6.34432,9.95,d/p,F2d/F2p,0.8023,0.01504,0.012066592,0.0106,0.00850438,0.001,0.00239,0.00113,0.00023,0.00015,0.00503,0.00593,0.0014,0.0008023,0.0019174970000000002,0.0009065989999999999,0.000184529,0.00012034499999999999,0.004035569,0.004757639,0.00112322
214,JLab Hall C (E12-10-002),1,10.602,2.32181,28.99,0.39699,6.16851,10.25,d/p,F2d/F2p,0.81198,0.0122,0.009906156000000001,0.0106,0.008606988000000001,0.001,0.00127,0.00113,0.00031,0.00015,0.00504,0.00593,0.0014,0.00081198,0.0010312146000000001,0.0009175374,0.00025171380000000004,0.000121797,0.0040923792,0.004815041400000001,0.001136772
215,JLab Hall C (E12-10-002),1,10.602,2.25563,28.99,0.38262,5.99269,10.55,d/p,F2d/F2p,0.80265,0.01083,0.0086926995,0.0106,0.00850809,0.001,0.00017,0.00113,0.0004,0.00014,0.00505,0.00593,0.0014,0.00080265,0.00013645050000000002,0.0009069944999999999,0.00032106,0.00011237099999999999,0.0040533825,0.0047597145000000006,0.00112371
216,JLab Hall C (E12-10-002),1,10.602,2.18945,28.99,0.36847,5.81687,10.85,d/p,F2d/F2p,0.80257,0.01014,0.0081380598,0.0106,0.008507242,0.001,0.00035,0.00113,0.00053,0.00014,0.00506,0.00593,0.0014,0.0008025700000000001,0.0002808995,0.0009069041,0.00042536209999999996,0.00011235979999999999,0.0040610042,0.0047592401,0.001123598
217,JLab Hall C (E12-10-002),1,10.602,2.12328,28.99,0.35454,5.64106,11.15,d/p,F2d/F2p,0.82399,0.00963,0.0079350237,0.0106,0.008734294,0.001,0.00041,0.00113,0.0007,0.00013,0.00507,0.00593,0.0014,0.00082399,0.0003378359,0.0009311087,0.000576793,0.0001071187,0.0041776293,0.004886260700000001,0.001153586
218,JLab Hall C (E12-10-002),1,10.602,2.0571,28.99,0.34083,5.46524,11.45,d/p,F2d/F2p,0.83714,0.0091,0.0076179740000000004,0.0106,0.008873684,0.001,0.00014,0.00113,0.00093,0.00013,0.0051,0.00593,0.0014,0.00083714,0.00011719959999999999,0.0009459681999999999,0.0007785402,0.0001088282,0.004269414,0.0049642402,0.001171996
219,JLab Hall C (E12-10-002),1,10.602,1.99092,28.99,0.32733,5.28942,11.75,d/p,F2d/F2p,0.82279,0.00862,0.007092449799999999,0.0106,0.008721574000000001,0.001,0.00051,0.00113,0.00122,0.00012,0.00512,0.00593,0.0014,0.00082279,0.00041962290000000006,0.0009297527,0.0010038038,9.873480000000001e-05,0.004212684800000001,0.004879144700000001,0.001151906
220,JLab Hall C (E12-10-002),1,10.602,1.92475,28.99,0.31404,5.11361,12.05,d/p,F2d/F2p,0.83449,0.0082,0.0068428180000000005,0.0106,0.008845594,0.001,0.00136,0.00113,0.00161,0.00012,0.00516,0.00593,0.0014,0.00083449,0.0011349064000000001,0.0009429736999999999,0.0013435289,0.0001001388,0.0043059683999999996,0.0049485257,0.001168286
221,JLab Hall C (E12-10-002),1,10.602,1.85857,28.99,0.30095,4.93779,12.35,d/p,F2d/F2p,0.85667,0.00789,0.0067591262999999995,0.0106,0.009080702000000001,0.001,0.00114,0.00113,0.00211,0.00012,0.0052,0.00593,0.0014,0.00085667,0.0009766038,0.0009680371,0.0018075737,0.0001028004,0.004454684,0.005080053100000001,0.001199338
222,JLab Hall C (E12-10-002),1,10.602,2.85122,28.99,0.52081,7.57504,7.85,d/p,F2d/F2p,0.77169,0.01319,0.0101785911,0.0106,0.008179914,0.001,0.00087,0.0016,4e-05,0.00021,0.00501,0.00335,0.0014,0.00077169,0.0006713703,0.001234704,3.08676e-05,0.0001620549,0.0038661668999999997,0.0025851615,0.001080366
