,https://hallcweb.jlab.org/disdata/hydrogen.global.table.text,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,https://hallcweb.jlab.org/disdata/index.html,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
177,3.419,29.966,1.386,0.33218,1.2671,0.0186,0.621,3.428,0.0004237,0.000156,0.838709677419355,0.000269,1.4462365591397848,6.11e-05,0.328494623655914,3.24e-05,0.1741935483870968,0.5946183094472068,1.2185154750127314,3359.5418159755473,4.057433769868263,0.25353880252688143
178,2.301,69.046,0.428,0.36011,1.2656,0.003414,0.219,3.129,8.338e-05,6.75e-05,1.9771528998242531,5.99e-05,1.754540128881078,2.77e-05,0.8113649677797306,0,0,0.813993915688831,1.1540663441604218,3836.3054208810872,16.59174562701649,0.21730452660040292
179,5.648,22.566,1.459,0.16057,1.2621,0.01695,0.457,7.479,0.0004904,0.000344,2.0294985250737465,0.000289,1.705014749262537,0.000119,0.7020648967551623,8.05e-05,0.47492625368731567,0.7416784702549576,1.0865043558223673,1806.9091063751896,9.945940246707169,0.30461539955489564
180,5.648,18.566,2.142,0.19133,1.259,0.0321,0.635,6.201,0.0008645,0.000487,1.5171339563862931,0.000492,1.5327102803738322,0.000147,0.4579439252336449,6.24e-06,0.019439252336448602,0.6207507082152974,1.1635456495778271,2000.6307632214503,4.7584395707023655,0.3055881669414853
181,5.648,14.566,3.46,0.30594,1.2562,0.09212,0.864,3.73,0.002016,0.000636,0.6904038211029092,0.00121,1.3135041250542772,0.000135,0.14654798089448548,0,0,0.3873937677053824,1.394963204723174,2656.482295020282,1.1497148508375212,0.28135264105007046
182,3.419,29.966,1.372,0.32631,1.2537,0.01892,0.616,3.469,0.0004254,0.000157,0.8298097251585623,0.000274,1.4482029598308668,5.77e-05,0.3049682875264271,2.58e-05,0.13636363636363638,0.598713073998245,1.2146034975493254,3241.1486160554846,4.201304119669621,0.25763460554616496
183,2.301,69.046,0.424,0.35559,1.2527,0.003472,0.217,3.15,8.397e-05,6.85e-05,1.972926267281106,6.12e-05,1.762672811059908,2.77e-05,0.7978110599078341,0,0,0.8157322903085615,1.1521452007481172,3717.5114633660246,16.997385759419192,0.21938865408821234
184,5.648,18.566,2.119,0.18809,1.2456,0.0314,0.63,6.257,0.0008619,0.000486,1.5477707006369428,0.000485,1.5445859872611467,0.000137,0.43630573248407645,6.23e-06,0.01984076433121019,0.6248229461756374,1.1602698504291267,1930.544140253373,4.92504473762664,0.29855171052351975
185,5.648,14.566,3.423,0.29772,1.2429,0.09376,0.86,3.812,0.002012,0.000643,0.6857935153583617,0.00124,1.3225255972696246,0.000143,0.15251706484641642,1.33e-05,0.014185153583617749,0.39394475920679883,1.38677834472667,2545.5941989041294,1.214423857802186,0.289852507500026
186,3.419,29.966,1.357,0.32052,1.2403,0.01926,0.612,3.51,0.000427,0.000157,0.8151609553478714,0.000274,1.42263759086189,6.33e-05,0.32866043613707163,2.57e-05,0.1334371754932503,0.6031003217315005,1.2105442998506863,3126.3944562487145,4.356166301906883,0.2623037538447663
187,2.301,69.046,0.419,0.35108,1.2397,0.003488,0.215,3.172,8.455e-05,6.85e-05,1.9638761467889905,6.19e-05,1.774655963302752,3.73e-05,1.0693807339449541,6.93e-06,0.19868119266055043,0.8179052585832247,1.1501992867141784,3600.6593497951735,17.46758078445916,0.21937709054769047
188,5.648,18.566,2.096,0.18489,1.2323,0.03157,0.625,6.313,0.0008592,0.000486,1.539436173582515,0.00049,1.5521064301552105,0.000141,0.44662654418751985,0,0,0.6288951841359773,1.1570252424633976,1862.598818069809,5.098277153755303,0.29979014067452797
189,5.648,14.566,3.387,0.28977,1.2296,0.09304,0.856,3.894,0.002008,0.000638,0.6857265692175408,0.00124,1.3327601031814273,0.000138,0.14832330180567496,1.32e-05,0.01418744625967326,0.40031869688385263,1.3788747441321973,2438.777335529538,1.2814071105322848,0.2907561982087354
190,2.301,69.046,0.415,0.3466,1.2267,0.003315,0.213,3.193,8.512e-05,6.85e-05,2.066365007541478,6.03e-05,1.8190045248868782,4.15e-05,1.2518853695324283,6.92e-06,0.20874811463046758,0.8196436332029552,1.148300692931858,3486.305969805279,17.90186539556067,0.20689372536032713
191,2.301,69.046,0.411,0.34213,1.2137,0.003364,0.211,3.214,8.57e-05,6.85e-05,2.0362663495838285,6.15e-05,1.8281807372175982,3.09e-05,0.9185493460166468,6.92e-06,0.2057074910820452,0.8213820078226858,1.1464021513245772,3374.37003989224,18.351099033488598,0.2083103134881807
192,2.301,69.046,0.406,0.33769,1.2007,0.003439,0.209,3.235,8.627e-05,6.94e-05,2.0180284966560045,6.31e-05,1.834835708054667,2.85e-05,0.8287292817679558,6.91e-06,0.20093050305321314,0.823554976097349,1.1444831671642144,3265.078666748144,18.871144263209526,0.2118966349246553
193,5.648,22.566,1.313,0.13959,1.1355,0.01778,0.417,7.88,0.0004844,0.000436,2.4521934758155233,0.00032,1.799775028121485,0.000139,0.7817772778402698,0.000148,0.8323959505061866,0.767528328611898,1.0718318502904838,1288.895666817312,13.156042055865116,0.3014912923372561
194,5.648,22.566,1.301,0.1379,1.125,0.01742,0.414,7.913,0.0004838,0.000431,2.4741676234213545,0.000317,1.819747416762342,0.000144,0.8266360505166475,0.000161,0.9242250287026407,0.7696529745042493,1.070679576989755,1251.1968142876026,13.477311369878821,0.2937494368711108
195,3.419,41.156,0.665,0.21744,1.1237,0.008154,0.314,4.925,0.0002011,0.000317,3.8876624969340203,0.000146,1.790532254108413,6.9e-05,0.8462104488594555,5.77e-05,0.7076281579592838,0.80549868382568,1.0858697489648912,1940.7889206984103,17.50062758706233,0.27695080672535705
196,5.648,22.566,1.289,0.13623,1.1144,0.01844,0.41,7.946,0.0004833,0.000441,2.3915401301518435,0.000332,1.8004338394793924,0.000144,0.7809110629067245,0.000167,0.9056399132321041,0.7717776203966006,1.0695406390743678,1214.153259219295,13.807542214681844,0.3091368707197275
197,3.419,41.156,0.659,0.21494,1.1133,0.007856,0.311,4.946,0.0002014,0.000314,3.996945010183299,0.000143,1.8202647657841142,6.9e-05,0.8783095723014256,5.77e-05,0.7344704684317719,0.8072535829189821,1.0847370404676786,1885.094081824336,17.904293760508196,0.2651500415955934
198,5.648,18.566,1.887,0.15717,1.1093,0.03318,0.576,6.829,0.0008333,0.000819,2.4683544303797467,0.000537,1.6184448462929477,0.000184,0.5545509342977697,4.96e-05,0.14948764315852922,0.665899433427762,1.128998926466874,1314.8917113271539,7.05369967416277,0.3077395640021078
199,5.648,14.566,3.048,0.22675,1.1065,0.08873,0.811,4.654,0.001923,0.000873,0.9838836920996279,0.00126,1.4200383184943086,0.000231,0.2603403583906232,8.17e-05,0.09207708779443255,0.46033994334277617,1.3085604870433047,1628.4415219966486,2.092503890938092,0.30234926920428445
200,5.648,22.566,1.276,0.13456,1.1039,0.01791,0.407,7.98,0.0004828,0.000435,2.428810720268007,0.000328,1.8313791178112788,0.000158,0.8821887213847014,0.000173,0.9659408151870463,0.7740793201133145,1.0683346860864502,1178.1048764358648,14.163437977370167,0.29884653488691953
201,3.419,41.156,0.653,0.21244,1.1028,0.007651,0.309,4.969,0.0002017,0.000315,4.117108874656908,0.000142,1.8559665403215266,7.3e-05,0.9541236439681088,5.77e-05,0.7541497843419162,0.8090084820122843,1.083609953273767,1830.090892124657,18.32118135423534,0.25653364696665826
202,5.648,18.566,1.869,0.15499,1.099,0.03078,0.572,6.872,0.000831,0.000796,2.5860948667966217,0.000509,1.653671215074724,0.000202,0.6562703053931125,5.58e-05,0.18128654970760236,0.669086402266289,1.1267228812555103,1275.257207305834,7.2563646159970725,0.2848298486564826
203,5.648,14.566,3.019,0.22222,1.0962,0.08991,0.807,4.717,0.001913,0.000872,0.9698587476365255,0.00128,1.4236458680903126,0.000255,0.283616950283617,8.2e-05,0.09120231342453565,0.4654745042492917,1.3028927908061596,1573.1491328798722,2.1797140043024035,0.30830275625387815
204,5.648,22.566,1.264,0.1329,1.0933,0.01853,0.403,8.013,0.0004822,0.000438,2.3637344846195356,0.000338,1.824069077172153,0.000152,0.8202914193200215,0.000179,0.9660010793308147,0.7762039660056657,1.0672123235635027,1142.532816831674,14.516224469779916,0.30732492029953923
205,3.419,41.156,0.647,0.20996,1.0924,0.008164,0.306,4.991,0.0002021,0.000319,3.9073983341499265,0.000149,1.8250857422831945,7.5e-05,0.9186673199412052,6.4e-05,0.7839294463498285,0.8107633811055865,1.082488833244081,1776.6110527166181,18.750081209852382,0.27195591478281167
206,5.648,18.566,1.852,0.15282,1.0886,0.03129,0.568,6.915,0.0008288,0.000805,2.5727069351230427,0.000518,1.655480984340045,0.000184,0.5880472994566954,6.19e-05,0.1978267817193992,0.6720963172804532,1.1245734314059634,1236.0751457351898,7.46036731504245,0.28854306974024535
207,5.648,14.566,2.991,0.21779,1.0859,0.08912,0.803,4.78,0.001904,0.000872,0.9784560143626571,0.00127,1.425044883303411,0.000262,0.29398563734290845,8.14e-05,0.09133752244165169,0.4704320113314447,1.2974526904867723,1519.2942974049447,2.268780031590151,0.3071916995491276
208,5.648,22.566,1.252,0.13125,1.0827,0.01899,0.4,8.047,0.0004817,0.000441,2.322274881516588,0.000346,1.8220115850447602,0.000149,0.784623486045287,0.000191,1.0057925223802002,0.778328611898017,1.0660992315262652,1107.7296818558425,14.88021572625925,0.3130170434491899
209,3.419,41.156,0.64,0.20749,1.0819,0.008304,0.304,5.013,0.0002024,0.000318,3.829479768786127,0.000152,1.8304431599229287,8.1e-05,0.9754335260115607,7.04e-05,0.8477842003853564,0.8128107633811056,1.0813015312929861,1724.0125850965878,19.229242395693717,0.2752896897275735
210,5.648,18.566,1.834,0.15068,1.0783,0.03046,0.564,6.958,0.0008265,0.000793,2.603414313854235,0.00051,1.674326986211425,0.000184,0.6040709126723571,6.81e-05,0.22357189757058438,0.6752832861189801,1.122336764954325,1198.1949088658948,7.676812447921883,0.2801807538346023
211,5.648,14.566,2.963,0.21345,1.0756,0.08833,0.799,4.844,0.001894,0.000865,0.9792822370655495,0.00127,1.437790105286992,0.000255,0.28869013925053777,8.19e-05,0.09272048001811388,0.47538951841359767,1.2920613662915548,1467.0011114398917,2.3614114464777436,0.3059921868178378
212,5.648,22.566,1.24,0.12961,1.0722,0.01834,0.396,8.08,0.0004811,0.000441,2.404580152671756,0.00034,1.8538713195201748,0.000168,0.9160305343511451,0.000204,1.1123227917121048,0.7804532577903682,1.064993864754322,1073.8876503782742,15.255855787862606,0.30046559782069904
213,3.419,41.156,0.634,0.20503,1.0714,0.007295,0.301,5.035,0.0002027,0.000311,4.2631939684715565,0.000141,1.9328307059629883,8.1e-05,1.1103495544893764,7.68e-05,1.0527758738862234,0.8145656624744078,1.080197028467307,1672.3745699838444,19.686535840458696,0.24017519563825487
214,5.648,18.566,1.817,0.14855,1.068,0.03392,0.559,7.002,0.0008242,0.00082,2.4174528301886795,0.000554,1.633254716981132,0.000193,0.5689858490566038,7.43e-05,0.21904481132075473,0.6782932011331444,1.1202232890914732,1160.9844469923964,7.894774927249564,0.31090091383119384
215,5.648,14.566,2.934,0.20919,1.0653,0.08659,0.795,4.908,0.001884,0.00086,0.9931862801709204,0.00125,1.4435847095507566,0.000267,0.3083496939600415,7.52e-05,0.0868460561265735,0.48052407932011326,1.2865459838433748,1416.3653645817471,2.4595972485313267,0.3016525745417166
216,5.648,22.566,1.228,0.12798,1.0616,0.01772,0.393,8.114,0.0004806,0.000439,2.4774266365688487,0.000334,1.8848758465011286,0.000155,0.8747178329571106,0.00021,1.1851015801354403,0.7825779036827196,1.0638993771576082,1040.588946725889,15.643610037496522,0.2884562195006284
217,3.419,41.156,0.628,0.20258,1.061,0.008264,0.298,5.057,0.000203,0.00032,3.8722168441432716,0.000154,1.8635043562439495,7.5e-05,0.9075508228460794,7.69e-05,0.93054211035818,0.8163205615677098,1.0790941514420167,1622.1231914022792,20.15832291461965,0.2702268755349334
218,5.648,18.566,1.799,0.14644,1.0577,0.03356,0.555,7.045,0.000822,0.000819,2.440405244338498,0.000555,1.6537544696066746,0.000215,0.6406436233611442,8.05e-05,0.23986889153754473,0.6814801699716714,1.1180239872918845,1124.7330189865756,8.126662281004572,0.30674932047764913
219,5.648,14.566,2.906,0.20503,1.055,0.0869,0.79,4.971,0.001873,0.00086,0.9896432681242807,0.00126,1.4499424626006905,0.000271,0.3118527042577675,8.15e-05,0.09378596087456847,0.48548158640226624,1.281255038589977,1367.107236710574,2.559821093602031,0.3041108899378762
220,5.648,22.566,1.215,0.12635,1.051,0.01867,0.389,8.148,0.00048,0.000447,2.394215318693091,0.000349,1.8693090519550082,0.000173,0.9266202463845743,0.000222,1.1890733797536155,0.7848796033994334,1.062742839036675,1008.0180957851395,16.062065469014513,0.30228321894660354
221,3.419,41.156,0.622,0.20014,1.0505,0.008214,0.296,5.079,0.0002033,0.00032,3.8957876795714634,0.000155,1.8870221572924273,8.11e-05,0.9873386900413927,8.33e-05,1.0141222303384465,0.818075460661012,1.078001479801148,1572.6152741089197,20.64519351963851,0.2666834999138506
222,5.648,18.566,1.782,0.14436,1.0474,0.0332,0.551,7.088,0.0008197,0.00082,2.4698795180722892,0.000553,1.6656626506024095,0.000202,0.608433734939759,9.28e-05,0.27951807228915665,0.6844900849858356,1.1159505598176886,1089.2884423453886,8.359156598024185,0.30230368464343366
223,5.648,14.566,2.878,0.20095,1.0447,0.08669,0.786,5.035,0.001863,0.000864,0.9966547467989386,0.00126,1.4534548390817856,0.000285,0.32875764217326103,8.18e-05,0.09435921098165877,0.4904390934844192,1.2760125796920185,1319.2651237955204,2.6641345428600687,0.3046893245778732
224,5.648,22.566,1.203,0.12474,1.0405,0.01878,0.386,8.181,0.0004795,0.00045,2.3961661341853033,0.000353,1.8796592119275826,0.00017,0.9052183173588925,0.000228,1.2140575079872202,0.7870042492917846,1.0616661245958972,976.377552445698,16.476144148200795,0.30211268244071743
225,3.419,41.156,0.616,0.19771,1.0401,0.008245,0.293,5.101,0.0002036,0.000326,3.953911461491813,0.000157,1.9041843541540326,8.72e-05,1.0576106731352335,8.98e-05,1.0891449363250456,0.8198303597543141,1.0769104930396767,1524.4565751825867,21.14776722198089,0.26580934126987144
226,5.648,18.566,1.764,0.14229,1.0371,0.03222,0.546,7.132,0.0008174,0.000812,2.5201738050900064,0.000541,1.6790813159528246,0.000219,0.6797020484171323,9.28e-05,0.2880198634388579,0.6876770538243625,1.1137911145080033,1054.6970627710098,8.60719110558158,0.2924924891076093
227,5.648,14.566,2.849,0.19696,1.0345,0.08597,0.781,5.098,0.001852,0.000863,1.003838548330813,0.00126,1.4656275444922646,0.000283,0.32918459927881816,8.13e-05,0.09456787251366755,0.49557365439093476,1.270652006614055,1273.2926627598122,2.7745183296232745,0.30371256632001153
228,5.648,22.566,1.191,0.12314,1.0299,0.01904,0.382,8.214,0.0004789,0.000454,2.384453781512605,0.000359,1.8855042016806722,0.000166,0.8718487394957982,0.000241,1.2657563025210083,0.789128895184136,1.0606003535958421,945.2644728350707,16.903899733123158,0.3042336077664671
229,3.419,41.156,0.609,0.19529,1.0296,0.008263,0.29,5.123,0.0002039,0.000325,3.9331961757231033,0.000158,1.9121384485053854,7.8e-05,0.9439670821735447,9.62e-05,1.1642260680140384,0.8218777420298333,1.0757568191870623,1477.130287104819,21.709998515196183,0.264981985255742
230,5.648,18.566,1.747,0.14024,1.0267,0.03338,0.542,7.175,0.0008152,0.000832,2.492510485320551,0.000561,1.6806470940683043,0.000207,0.6201318154583583,0.000105,0.31455961653684844,0.6906869688385269,1.1117550102475329,1020.6239830572003,8.856585648877491,0.3017299554151442
231,5.648,14.566,2.821,0.19304,1.0242,0.08632,0.777,5.162,0.001841,0.000871,1.0090361445783134,0.00127,1.4712696941612606,0.000285,0.3301668211306766,7.53e-05,0.08723354958294718,0.5005311614730877,1.2655092460737198,1228.1951183812662,2.8875572139754837,0.306132470761372
232,5.648,22.566,1.179,0.12154,1.0194,0.01848,0.379,8.248,0.0004784,0.000453,2.4512987012987013,0.000354,1.9155844155844155,0.000187,1.0119047619047619,0.000253,1.3690476190476193,0.7912535410764872,1.0595397869987686,914.970429273256,17.3473244882141,0.2933198994952143
233,3.419,41.156,0.603,0.19288,1.0192,0.008843,0.288,5.145,0.0002042,0.000333,3.765690376569038,0.000167,1.8884993780391268,8.12e-05,0.9182404161483658,0.000103,1.164763089449282,0.8236326411231354,1.0746784743115472,1431.0121290828058,22.247382046366404,0.2815281669910602
234,5.648,18.566,1.729,0.13821,1.0164,0.03426,0.537,7.218,0.0008129,0.000838,2.4460011675423234,0.000575,1.678342089900759,0.000227,0.6625802685347344,0.000111,0.3239929947460596,0.6938739376770537,1.109635660288256,987.6526016750004,9.12212434512361,0.30866512199597124
235,5.648,14.566,2.792,0.18921,1.0139,0.08486,0.772,5.225,0.00183,0.000871,1.026396417629036,0.00126,1.4847984916332784,0.000321,0.37827009191609706,7.51e-05,0.08849870374734857,0.5056657223796034,1.2602538848842553,1184.6556348031952,3.0071416657162855,0.3023075822854406
236,5.648,22.566,1.166,0.11995,1.0088,0.01776,0.375,8.282,0.0004778,0.000449,2.528153153153153,0.000348,1.9594594594594592,0.000174,0.9797297297297296,0.000266,1.4977477477477477,0.793555240793201,1.0584241085869366,885.2511781293557,17.824946462781448,0.2802448942473547
237,3.419,41.156,0.597,0.19049,1.0087,0.009032,0.285,5.167,0.0002045,0.000341,3.7754650132860936,0.000171,1.8932683790965459,9.35e-05,1.0352081488042515,0.000109,1.2068201948627104,0.8253875402164376,1.0736149802384878,1385.681753903584,22.801387136818978,0.2853702499884513
238,5.648,18.566,1.711,0.13619,1.0061,0.03307,0.533,7.262,0.0008106,0.000836,2.5279709706682794,0.000563,1.702449349863925,0.000227,0.686422739643181,0.000124,0.3749622013909888,0.6970609065155806,1.1075346421645167,955.4017582294513,9.397782076351929,0.29692420416007154
239,5.648,14.566,2.764,0.18544,1.0036,0.08606,0.767,5.289,0.001819,0.000877,1.0190564722286777,0.00128,1.4873344178480132,0.000317,0.36834766442017197,6.88e-05,0.0799442249593307,0.5106232294617564,1.2552107258165701,1142.1520400044917,3.1297452096358556,0.3076339380182223
240,3.419,41.156,0.591,0.1881,0.9983,0.008808,0.282,5.189,0.0002048,0.000337,3.826067211625795,0.00017,1.930063578564941,9.36e-05,1.0626702997275206,0.000116,1.3169845594913716,0.8271424393097397,1.0725487693297275,1341.5588433850162,23.375122772905115,0.2762109763279414
241,5.648,22.566,1.154,0.11837,0.9982,0.01885,0.372,8.315,0.0004773,0.000461,2.4456233421750664,0.000365,1.936339522546419,0.000177,0.9389920424403184,0.000284,1.5066312997347482,0.7956798866855525,1.0573845990038035,856.1692695805921,18.299566267775138,0.2953328704745625
242,5.648,18.566,1.694,0.1342,0.9958,0.0324,0.528,7.305,0.0008083,0.000835,2.5771604938271606,0.000558,1.7222222222222223,0.000227,0.7006172839506173,0.00013,0.4012345679012346,0.700070821529745,1.1055549238098057,923.915544757907,9.674442055991506,0.2896031038374424
243,5.648,14.566,2.736,0.18175,0.9933,0.08492,0.762,5.352,0.001808,0.000876,1.031559114460669,0.00127,1.495525200188413,0.000319,0.37564766839378244,6.85e-05,0.08066415449835139,0.5155807365439092,1.2502180051389644,1100.9443800453998,3.2572871253705444,0.3045309288076399
244,3.419,41.156,0.585,0.18572,0.9878,0.008389,0.28,5.211,0.0002051,0.000329,3.9218023602336385,0.000162,1.93110025032781,7.33e-05,0.873763261413756,0.000109,1.2993205388008104,0.8288973384030418,1.071492938280907,1298.1451139046424,23.968236246708393,0.2610174329531455
245,5.648,22.566,1.142,0.1168,0.9877,0.01808,0.368,8.349,0.0004767,0.000453,2.505530973451328,0.000358,1.9800884955752212,0.000183,1.0121681415929205,0.000297,1.642699115044248,0.7978045325779037,1.0563529710402066,827.9416484773352,18.790460578558566,0.28127788071964765
246,5.648,18.566,1.676,0.13222,0.9855,0.03351,0.524,7.348,0.000806,0.00085,2.5365562518651146,0.000575,1.7159056997911073,0.000212,0.6326469710534169,0.000142,0.4237541032527604,0.703257790368272,1.103494344805522,893.2152634378579,9.969956360253496,0.29841717926435823
247,5.648,14.566,2.707,0.17814,0.983,0.08488,0.758,5.415,0.001797,0.000884,1.0414703110273327,0.00127,1.496229971724788,0.000332,0.3911404335532517,6.85e-05,0.08070216776625826,0.5207152974504249,1.2451168405705142,1061.1437343464277,3.3923488432351196,0.30554845380951945
248,3.419,41.156,0.578,0.18336,0.9774,0.00858,0.277,5.233,0.0002054,0.000336,3.916083916083916,0.00017,1.9813519813519813,9.37e-05,1.092074592074592,0.000129,1.503496503496503,0.8309447206785611,1.0703739632532887,1256.1154888930325,24.63142665272271,0.26546448384471155
249,5.648,22.566,1.13,0.11524,0.9771,0.01927,0.365,8.382,0.0004761,0.000461,2.3923196678775303,0.000376,1.951219512195122,0.000183,0.9496626881162429,0.000303,1.5723923196678775,0.799929178470255,1.0553323786774607,800.2171425833012,19.298329538310753,0.2975837988881211
250,5.648,18.566,1.659,0.13026,0.9751,0.03335,0.519,7.391,0.0008037,0.000844,2.530734632683658,0.000576,1.727136431784108,0.000236,0.7076461769115442,0.000154,0.4617691154422789,0.7062677053824363,1.1015524700691663,863.0183610592636,10.267430246833188,0.29551371047747477
251,5.648,14.566,2.679,0.17459,0.9727,0.08132,0.753,5.479,0.001786,0.000868,1.0673880964092473,0.00123,1.512543039842597,0.000337,0.41441219872110185,5.62e-05,0.0691096901131333,0.5256728045325779,1.240224237005832,1022.3340365736287,3.530801510120389,0.2935374341139711
252,3.419,41.156,0.572,0.181,0.9669,0.008492,0.274,5.255,0.0002056,0.000334,3.9331135186057464,0.00017,2.001884126236458,9.37e-05,1.1033914272256242,0.000135,1.589731512011305,0.8326996197718631,1.0693310851896356,1214.6337407999686,25.267579184428968,0.2606267340850042
253,5.648,18.566,1.641,0.12832,0.9648,0.0319,0.515,7.434,0.0008015,0.000834,2.614420062695925,0.000561,1.7586206896551726,0.000245,0.768025078369906,0.000167,0.5235109717868338,0.7094546742209632,1.09953256910451,833.8283942428285,10.584530411989519,0.28153925571207095
254,5.648,14.566,2.651,0.17111,0.9624,0.08249,0.748,5.542,0.001775,0.000873,1.0583100981937206,0.00125,1.5153351921445024,0.000357,0.4327797308764699,5.62e-05,0.06812947023881682,0.5306303116147308,1.2353814337101692,984.6942170206264,3.674995474091651,0.2985104227825803
255,5.648,18.566,1.624,0.12639,0.9545,0.03198,0.51,7.478,0.0007992,0.000836,2.6141338336460285,0.000566,1.7698561601000626,0.000237,0.7410881801125703,0.000179,0.5597248280175109,0.7124645892351273,1.0976255984515562,805.2415755158196,10.904717470223458,0.2808142014033583
256,5.648,14.566,2.622,0.16769,0.9521,0.08406,0.743,5.606,0.001763,0.00088,1.046871282417321,0.00128,1.5227218653342853,0.000374,0.4449202950273614,4.99e-05,0.05936236021889127,0.5357648725212465,1.230432435819424,948.2663977348299,3.8281086567019007,0.30514341571473297
257,5.648,10.566,4.849,0.61972,0.9288,0.6513,0.972,1.45,0.003702,0.0046,0.7062797481959159,0.00651,0.9995393827729158,0.00509,0.7815138952863504,0.0069,1.0594196222938737,0.1414660056657223,1.7516422051983602,2342.665934617784,0.1478952642348213,0.22565538827587614
258,5.648,10.566,4.804,0.58113,0.9202,0.6229,0.971,1.544,0.004103,0.00473,0.7593514207737999,0.00675,1.083641033873816,0.00394,0.6325252849574571,0.00468,0.7513244501525125,0.14943342776203958,1.7378844996361862,2173.36506330698,0.16815947263687078,0.22765246077011264
259,5.648,10.566,4.759,0.54646,0.9115,0.4294,0.969,1.637,0.004453,0.00384,0.8942710759198882,0.00533,1.2412668840242196,0.00219,0.5100139729855613,0.00117,0.27247321844434097,0.15740084985835684,1.7242560142263559,2021.0907378966301,0.19014410387269,0.1650177704048602
260,5.648,10.566,4.714,0.51513,0.9029,0.3479,0.967,1.73,0.004758,0.00346,0.9945386605346364,0.0047,1.3509629203794196,0.0023,0.6611095142282265,3.49e-05,0.010031618281115264,0.1653682719546741,1.7107528785327297,1884.1900546190338,0.21394179720702997,0.1402409275838967
261,5.648,10.566,4.669,0.4867,0.8942,0.3757,0.966,1.823,0.005019,0.00334,0.8890071865850413,0.00444,1.1817939845621508,0.00265,0.7053500133084909,0.000269,0.07159968059622039,0.17333569405099153,1.6973794098502792,1759.81730999213,0.23963632805488844,0.15843876064097928
262,5.648,10.566,4.624,0.46077,0.8856,0.3186,0.964,1.917,0.005241,0.00327,1.0263653483992468,0.00427,1.3402385436283744,0.00153,0.48022598870056493,2.05e-05,0.006434400502197113,0.1813031161473088,1.684131411263595,1647.0215147011484,0.2673333377646298,0.14028077758401528
263,5.648,22.566,1.017,0.1012,0.8795,0.01829,0.331,8.692,0.0004709,0.000642,3.510114816839803,0.000397,2.1705850191361398,0.00023,1.2575177692728268,0.000471,2.575177692728267,0.8199362606232296,1.0461988837977836,574.3197949888605,25.02813565421262,0.26290327186583956
264,5.648,10.566,4.579,0.43702,0.877,0.347,0.962,2.01,0.005427,0.00327,0.9423631123919309,0.00448,1.2910662824207493,0.000829,0.23890489913544669,0.000166,0.047838616714697406,0.18927053824362605,1.6710101801322488,1543.964253885332,0.2971398731636654,0.15919434987134615
265,5.648,22.566,1.007,0.10006,0.8713,0.01966,0.328,8.717,0.0004705,0.00065,3.306205493387589,0.000418,2.126144455747711,0.000227,1.1546286876907426,0.00049,2.4923702950152595,0.8217067988668556,1.0454412966280973,557.7147271431089,25.619861873589844,0.280913370232213
266,5.648,10.566,4.534,0.4152,0.8683,0.3986,0.96,2.103,0.005582,0.00338,0.8479678876066232,0.00493,1.2368289011540392,0.00155,0.3888610135474159,0.000833,0.208981435022579,0.19723796033994334,1.6580182100927008,1449.1838593093344,0.32915580206933664,0.1901351000369806
267,5.648,22.566,0.998,0.09892,0.8631,0.01989,0.325,8.743,0.00047,0.000656,3.2981397687280043,0.000424,2.1317244846656607,0.000227,1.1412770236299647,0.000508,2.5540472599296127,0.8233002832861189,1.0447453618366929,541.3918661883725,26.199529281673605,0.28212397769562686
268,5.648,10.566,4.488,0.39508,0.8597,0.543,0.958,2.197,0.005707,0.00418,0.7697974217311233,0.00629,1.158379373848987,0.0022,0.40515653775322286,0.00195,0.3591160220994475,0.2053824362606231,1.6448938308625969,1362.5638555725445,0.3638943231542691,0.269235283824077
269,5.648,18.566,1.461,0.10932,0.8589,0.03429,0.466,7.878,0.0007782,0.0007,2.041411490230388,0.000633,1.8460192475940507,0.000277,0.8078156897054535,0.000321,0.9361329833770778,0.7413243626062322,1.0803688648715648,572.965676412426,14.581704957576557,0.28648665587382205
270,5.648,14.566,2.36,0.13888,0.8569,0.08171,0.692,6.193,0.001658,0.00107,1.3095092399951045,0.0013,1.5909925345734914,0.000405,0.4956553665402031,3.11e-05,0.03806143678864275,0.5821529745042493,1.1880194333304126,658.8587018723495,5.5800139248613485,0.3004019721270506
271,5.648,22.566,0.989,0.09778,0.855,0.01938,0.322,8.769,0.0004696,0.000651,3.3591331269349842,0.000421,2.1723426212590295,0.000239,1.2332301341589267,0.000527,2.7192982456140347,0.8248937677053825,1.0440517329384504,525.5040668551957,26.797949882903332,0.2729175253159029
272,5.648,10.566,4.443,0.37646,0.851,0.6123,0.956,2.29,0.005805,0.00472,0.7708639555773315,0.00715,1.1677282377919322,0.00248,0.4050302139474114,0.00197,0.3217377102727421,0.21334985835694054,1.6321576060852485,1282.128937821085,0.4007255931550281,0.31458864457879604
