,exp,I,J,x,Q2,obs,target,lepton beam,current,units,value,*%stat_u,*%dSR_u,*%1dN1_c,*%2dN1_c,*%3dN1_c,*%4dN1_c,*%5dN1_c,*%6dN1_c,*%7dN1_c,*%8dN1_c,*%1dN2_c,*%2dN2_c,*%3dN2_c,*%4dN2_c,*%5dN2_c,*%6dN2_c,*%7dN2_c,*%8dN2_c,%*norm_c
263,slac,264,2,0.599,15.504,sig_r,d/p,e,nc,1,0.6845,4.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
264,slac,265,2,0.554,14.591,sig_r,d/p,e,nc,1,0.7185,4.7,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
265,slac,266,2,0.51,13.681,sig_r,d/p,e,nc,1,0.76,5.1,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
266,slac,267,2,0.468,12.761,sig_r,d/p,e,nc,1,0.7705,3.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
267,slac,268,2,0.428,11.862,sig_r,d/p,e,nc,1,0.7425,3.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
268,slac,269,2,0.389,10.96,sig_r,d/p,e,nc,1,0.7435,4.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
269,slac,270,2,0.349,10.021,sig_r,d/p,e,nc,1,0.7675,4.7,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
270,slac,271,2,0.313,9.133,sig_r,d/p,e,nc,1,0.833,5.3,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
271,slac,272,2,0.278,8.22,sig_r,d/p,e,nc,1,0.864,6.3,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
272,slac,273,2,0.243,7.306,sig_r,d/p,e,nc,1,0.9465,9.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
273,slac,274,2,0.547,2.772,sig_r,d/p,e,nc,1,0.7935,3.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
274,slac,275,2,0.453,2.464,sig_r,d/p,e,nc,1,0.7605,3.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
275,slac,276,2,0.37,2.156,sig_r,d/p,e,nc,1,0.849,4.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
276,slac,277,2,0.298,1.848,sig_r,d/p,e,nc,1,0.853,3.6,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
277,slac,278,2,0.234,1.54,sig_r,d/p,e,nc,1,0.8965,3.7,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
278,slac,279,2,0.67,4.471,sig_r,d/p,e,nc,1,0.7005,3.6,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
279,slac,280,2,0.556,3.974,sig_r,d/p,e,nc,1,0.7715,3.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
280,slac,281,2,0.457,3.477,sig_r,d/p,e,nc,1,0.8,3.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
281,slac,282,2,0.369,2.98,sig_r,d/p,e,nc,1,0.797,3.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
282,slac,283,2,0.29,2.484,sig_r,d/p,e,nc,1,0.845,3.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
283,slac,284,2,0.22,1.987,sig_r,d/p,e,nc,1,0.828,9.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
284,slac,285,2,0.768,7.443,sig_r,d/p,e,nc,1,0.716,6.7,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
285,slac,286,2,0.666,6.767,sig_r,d/p,e,nc,1,0.785,4.6,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
286,slac,287,2,0.573,6.09,sig_r,d/p,e,nc,1,0.7225,3.7,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
287,slac,288,2,0.488,5.413,sig_r,d/p,e,nc,1,0.739,3.8,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
288,slac,289,2,0.41,4.739,sig_r,d/p,e,nc,1,0.7775,3.8,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
289,slac,290,2,0.332,4.006,sig_r,d/p,e,nc,1,0.8495,4.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
290,slac,291,2,0.781,10.277,sig_r,d/p,e,nc,1,0.7705,14.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
291,slac,292,2,0.691,9.421,sig_r,d/p,e,nc,1,0.748,10.3,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
292,slac,293,2,0.607,8.565,sig_r,d/p,e,nc,1,0.697,7.8,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
293,slac,294,2,0.529,7.708,sig_r,d/p,e,nc,1,0.7365,5.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
294,slac,295,2,0.456,6.852,sig_r,d/p,e,nc,1,0.718,5.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
295,slac,296,2,0.387,5.995,sig_r,d/p,e,nc,1,0.762,5.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
296,slac,297,2,0.322,5.139,sig_r,d/p,e,nc,1,0.7975,4.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
297,slac,298,2,0.8,13.918,sig_r,d/p,e,nc,1,1.0935,22.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
298,slac,299,2,0.719,12.847,sig_r,d/p,e,nc,1,0.754,11.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
299,slac,300,2,0.642,11.777,sig_r,d/p,e,nc,1,0.7265,7.6,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
300,slac,301,2,0.569,10.706,sig_r,d/p,e,nc,1,0.716,6.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
301,slac,302,2,0.5,9.635,sig_r,d/p,e,nc,1,0.7005,5.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
302,slac,303,2,0.434,8.565,sig_r,d/p,e,nc,1,0.862,5.3,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
303,slac,304,2,0.371,7.494,sig_r,d/p,e,nc,1,0.717,5.4,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
304,slac,305,2,0.756,16.691,sig_r,d/p,e,nc,1,0.6945,14.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
305,slac,306,2,0.683,15.407,sig_r,d/p,e,nc,1,0.725,8.9,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
306,slac,307,2,0.614,14.123,sig_r,d/p,e,nc,1,0.7975,7.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
307,slac,308,2,0.547,12.839,sig_r,d/p,e,nc,1,0.694,7.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
308,slac,309,2,0.482,11.555,sig_r,d/p,e,nc,1,0.834,8.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
309,slac,310,2,0.421,10.271,sig_r,d/p,e,nc,1,0.815,9.2,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1
310,slac,311,3,0.429,1.739,sig_r,d/p,e,nc,1,0.806,0.5,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
311,slac,312,3,0.377,1.714,sig_r,d/p,e,nc,1,0.8255,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
312,slac,313,3,0.327,1.682,sig_r,d/p,e,nc,1,0.8345,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
313,slac,314,3,0.277,1.642,sig_r,d/p,e,nc,1,0.839,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
314,slac,315,3,0.237,1.599,sig_r,d/p,e,nc,1,0.864,0.5,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
315,slac,316,3,0.176,1.504,sig_r,d/p,e,nc,1,0.889,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
316,slac,317,3,0.124,1.376,sig_r,d/p,e,nc,1,0.9175,0.7,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
317,slac,318,3,0.102,1.292,sig_r,d/p,e,nc,1,0.9185,0.8,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
318,slac,319,3,0.084,1.203,sig_r,d/p,e,nc,1,0.9445,1.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
319,slac,320,3,0.068,1.107,sig_r,d/p,e,nc,1,0.9305,1.2,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
320,slac,321,3,0.374,1.404,sig_r,d/p,e,nc,1,0.8445,0.7,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
321,slac,322,3,0.322,1.38,sig_r,d/p,e,nc,1,0.8375,0.6,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
322,slac,323,3,0.272,1.348,sig_r,d/p,e,nc,1,0.8495,0.5,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
323,slac,324,3,0.221,1.303,sig_r,d/p,e,nc,1,0.8585,0.5,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
324,slac,325,3,0.177,1.248,sig_r,d/p,e,nc,1,0.8985,0.7,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
325,slac,326,3,0.124,1.147,sig_r,d/p,e,nc,1,0.932,1.2,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
326,slac,327,3,0.1,1.077,sig_r,d/p,e,nc,1,0.9155,1.2,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
327,slac,328,3,0.081,1.002,sig_r,d/p,e,nc,1,0.934,1.2,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
328,slac,329,3,0.065,0.921,sig_r,d/p,e,nc,1,0.9365,1.2,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
329,slac,330,3,0.315,1.102,sig_r,d/p,e,nc,1,0.8685,0.5,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
330,slac,331,3,0.266,1.078,sig_r,d/p,e,nc,1,0.8575,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
331,slac,332,3,0.218,1.047,sig_r,d/p,e,nc,1,0.879,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
332,slac,333,3,0.167,0.998,sig_r,d/p,e,nc,1,0.8945,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
333,slac,334,3,0.125,0.936,sig_r,d/p,e,nc,1,0.9235,1.1,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
334,slac,335,3,0.097,0.874,sig_r,d/p,e,nc,1,0.923,1.3,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
335,slac,336,3,0.077,0.811,sig_r,d/p,e,nc,1,0.963,1.3,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
336,slac,337,3,0.228,0.716,sig_r,d/p,e,nc,1,0.9175,0.3,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
337,slac,338,3,0.181,0.692,sig_r,d/p,e,nc,1,0.9145,0.4,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
338,slac,339,3,0.136,0.657,sig_r,d/p,e,nc,1,0.9155,0.6,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
339,slac,340,3,0.102,0.617,sig_r,d/p,e,nc,1,0.934,0.6,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
340,slac,341,3,0.082,0.581,sig_r,d/p,e,nc,1,0.946,0.9,0.7,0.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0.0,0.0,0,0,1
341,slac,342,4,0.748,11.773,sig_r,d/p,e,nc,1,0.7005,4.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
342,slac,343,4,0.702,11.422,sig_r,d/p,e,nc,1,0.7145,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
343,slac,344,4,0.647,10.975,sig_r,d/p,e,nc,1,0.727,1.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
344,slac,345,4,0.604,10.594,sig_r,d/p,e,nc,1,0.724,1.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
345,slac,346,4,0.552,10.101,sig_r,d/p,e,nc,1,0.7425,2.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
346,slac,347,4,0.498,9.544,sig_r,d/p,e,nc,1,0.767,2.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
347,slac,348,4,0.448,8.976,sig_r,d/p,e,nc,1,0.758,2.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
348,slac,349,4,0.406,8.45,sig_r,d/p,e,nc,1,0.7475,2.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
349,slac,350,4,0.368,7.942,sig_r,d/p,e,nc,1,0.789,2.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
350,slac,351,4,0.334,7.463,sig_r,d/p,e,nc,1,0.823,1.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
351,slac,352,4,0.313,7.142,sig_r,d/p,e,nc,1,0.813,3.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
352,slac,353,4,0.786,9.051,sig_r,d/p,e,nc,1,0.7035,2.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
353,slac,354,4,0.736,8.806,sig_r,d/p,e,nc,1,0.723,1.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
354,slac,355,4,0.681,8.514,sig_r,d/p,e,nc,1,0.709,2.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
355,slac,356,4,0.63,8.219,sig_r,d/p,e,nc,1,0.736,2.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
356,slac,357,4,0.577,7.883,sig_r,d/p,e,nc,1,0.735,2.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
357,slac,358,4,0.528,7.542,sig_r,d/p,e,nc,1,0.771,2.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
358,slac,359,4,0.474,7.134,sig_r,d/p,e,nc,1,0.766,1.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
359,slac,360,4,0.427,6.735,sig_r,d/p,e,nc,1,0.8025,1.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
360,slac,361,4,0.382,6.314,sig_r,d/p,e,nc,1,0.8285,1.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
361,slac,362,4,0.352,6.013,sig_r,d/p,e,nc,1,0.7865,3.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
362,slac,363,4,0.73,6.556,sig_r,d/p,e,nc,1,0.695,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
363,slac,364,4,0.679,6.375,sig_r,d/p,e,nc,1,0.7425,2.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
364,slac,365,4,0.625,6.159,sig_r,d/p,e,nc,1,0.717,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
365,slac,366,4,0.568,5.911,sig_r,d/p,e,nc,1,0.723,2.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
366,slac,367,4,0.511,5.631,sig_r,d/p,e,nc,1,0.771,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
367,slac,368,4,0.459,5.345,sig_r,d/p,e,nc,1,0.778,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
368,slac,369,4,0.416,5.089,sig_r,d/p,e,nc,1,0.754,2.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
369,slac,370,4,0.384,4.877,sig_r,d/p,e,nc,1,0.804,14.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
370,slac,371,4,0.646,4.357,sig_r,d/p,e,nc,1,0.755,1.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
371,slac,372,4,0.595,4.228,sig_r,d/p,e,nc,1,0.757,1.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
372,slac,373,4,0.543,4.08,sig_r,d/p,e,nc,1,0.744,1.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
373,slac,374,4,0.506,3.963,sig_r,d/p,e,nc,1,0.7735,3.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
374,slac,375,4,0.87,18.657,sig_r,d/p,e,nc,1,0.826,3.1,0.6,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
375,slac,376,4,0.825,18.098,sig_r,d/p,e,nc,1,0.741,2.6,0.6,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
376,slac,377,4,0.77,17.379,sig_r,d/p,e,nc,1,0.766,2.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
377,slac,378,4,0.72,16.674,sig_r,d/p,e,nc,1,0.7205,2.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
378,slac,379,4,0.668,15.916,sig_r,d/p,e,nc,1,0.703,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
379,slac,380,4,0.615,15.091,sig_r,d/p,e,nc,1,0.692,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
380,slac,381,4,0.565,14.255,sig_r,d/p,e,nc,1,0.713,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
381,slac,382,4,0.517,13.421,sig_r,d/p,e,nc,1,0.738,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
382,slac,383,4,0.471,12.581,sig_r,d/p,e,nc,1,0.7475,2.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
383,slac,384,4,0.437,11.905,sig_r,d/p,e,nc,1,0.78,3.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
384,slac,385,4,0.412,11.417,sig_r,d/p,e,nc,1,0.6055,13.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
385,slac,386,4,0.856,15.909,sig_r,d/p,e,nc,1,0.838,2.8,0.6,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
386,slac,387,4,0.807,15.401,sig_r,d/p,e,nc,1,0.7405,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
387,slac,388,4,0.754,14.808,sig_r,d/p,e,nc,1,0.72,2.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
388,slac,389,4,0.7,14.18,sig_r,d/p,e,nc,1,0.716,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
389,slac,390,4,0.649,13.54,sig_r,d/p,e,nc,1,0.75,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
390,slac,391,4,0.6,12.883,sig_r,d/p,e,nc,1,0.7655,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
391,slac,392,4,0.545,12.108,sig_r,d/p,e,nc,1,0.7445,2.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
392,slac,393,4,0.491,11.301,sig_r,d/p,e,nc,1,0.769,1.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
393,slac,394,4,0.456,10.738,sig_r,d/p,e,nc,1,0.7785,1.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
394,slac,395,4,0.432,10.341,sig_r,d/p,e,nc,1,0.729,4.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
395,slac,396,4,0.821,11.894,sig_r,d/p,e,nc,1,0.7755,4.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
396,slac,397,4,0.774,11.539,sig_r,d/p,e,nc,1,0.7195,2.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
397,slac,398,4,0.724,11.13,sig_r,d/p,e,nc,1,0.681,2.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
398,slac,399,4,0.668,10.641,sig_r,d/p,e,nc,1,0.7315,2.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
399,slac,400,4,0.617,10.166,sig_r,d/p,e,nc,1,0.7155,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
400,slac,401,4,0.566,9.656,sig_r,d/p,e,nc,1,0.731,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
401,slac,402,4,0.514,9.093,sig_r,d/p,e,nc,1,0.721,2.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
402,slac,403,4,0.479,8.695,sig_r,d/p,e,nc,1,0.807,6.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
403,slac,404,4,0.78,8.814,sig_r,d/p,e,nc,1,0.741,2.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
