,exp,x,Q2,W2,epsilon,sigma,stat,value,stf2rec_u,obs,target,lepton beam,current,units,%*norm_c
1034,e94110,0.444698,0.837,1.925,0.735062,34.97,0.6178,0.161053,0.002845,F2,p,e,NC,1,1.9
1035,e94110,0.429131,0.823,1.975,0.729167,35.62,0.6362,0.166037,0.002966,F2,p,e,NC,1,1.9
1036,e94110,0.414246,0.81,2.025,0.723011,37.53,0.8786,0.177454,0.004154,F2,p,e,NC,1,1.9
1037,e94110,0.400298,0.797,2.075,0.716902,40.41,0.947,0.193431,0.004533,F2,p,e,NC,1,1.9
1038,e94110,0.386484,0.784,2.125,0.710395,45.53,1.069,0.220897,0.005186,F2,p,e,NC,1,1.9
1039,e94110,0.372687,0.77,2.175,0.703541,54.22,1.267,0.26611,0.006218,F2,p,e,NC,1,1.9
1040,e94110,0.360179,0.757,2.225,0.696897,64.41,1.488,0.319625,0.007384,F2,p,e,NC,1,1.9
1041,e94110,0.347784,0.744,2.275,0.689838,64.83,1.44,0.325247,0.007224,F2,p,e,NC,1,1.9
1042,e94110,0.335645,0.73,2.325,0.682643,60.91,1.352,0.307321,0.006822,F2,p,e,NC,1,1.9
1043,e94110,0.324076,0.717,2.375,0.675206,56.34,1.25,0.286588,0.006358,F2,p,e,NC,1,1.9
1044,e94110,0.313153,0.704,2.425,0.667828,52.46,1.188,0.268731,0.006086,F2,p,e,NC,1,1.9
1045,e94110,0.302323,0.691,2.475,0.660016,50.13,1.194,0.259123,0.006172,F2,p,e,NC,1,1.9
1046,e94110,0.291413,0.677,2.525,0.65178,49.45,1.183,0.257588,0.006162,F2,p,e,NC,1,1.9
1047,e94110,0.281497,0.664,2.575,0.643832,50.75,1.215,0.266582,0.006382,F2,p,e,NC,1,1.9
1048,e94110,0.271663,0.651,2.625,0.635436,50.33,1.217,0.267067,0.006458,F2,p,e,NC,1,1.9
1049,e94110,0.262335,0.638,2.675,0.627109,55.31,1.328,0.295996,0.007107,F2,p,e,NC,1,1.9
1050,e94110,0.252679,0.624,2.725,0.61805,59.04,1.417,0.318121,0.007635,F2,p,e,NC,1,1.9
1051,e94110,0.243711,0.611,2.775,0.609063,63.63,1.516,0.344993,0.00822,F2,p,e,NC,1,1.9
1052,e94110,0.235181,0.598,2.825,0.600147,67.97,1.59,0.369197,0.008637,F2,p,e,NC,1,1.9
1053,e94110,0.226722,0.585,2.875,0.590771,65.44,1.532,0.355863,0.008331,F2,p,e,NC,1,1.9
1054,e94110,0.21828,0.571,2.925,0.58114,63.46,1.482,0.343739,0.008027,F2,p,e,NC,1,1.9
1055,e94110,0.210293,0.558,2.975,0.57136,61.47,1.432,0.332642,0.007749,F2,p,e,NC,1,1.9
1056,e94110,0.198681,0.538,3.05,0.556415,56.37,1.354,0.303596,0.007292,F2,p,e,NC,1,1.9
1057,e94110,0.184104,0.512,3.15,0.535945,53.15,1.286,0.284705,0.006889,F2,p,e,NC,1,1.9
1058,e94110,0.169812,0.485,3.25,0.514005,52.81,1.26,0.280326,0.006688,F2,p,e,NC,1,1.9
1059,e94110,0.156693,0.459,3.35,0.491963,53.51,1.257,0.280746,0.006595,F2,p,e,NC,1,1.9
1060,e94110,0.143881,0.432,3.45,0.46867,54.14,1.257,0.278533,0.006467,F2,p,e,NC,1,1.9
1061,e94110,0.132004,0.406,3.55,0.445089,54.98,1.263,0.276699,0.006356,F2,p,e,NC,1,1.9
1062,e94110,0.120362,0.379,3.65,0.420208,54.61,1.245,0.266158,0.006068,F2,p,e,NC,1,1.9
1063,e94110,0.109558,0.353,3.75,0.395142,53.9,1.221,0.253614,0.005745,F2,p,e,NC,1,1.9
1064,e94110,0.098931,0.326,3.85,0.368736,52.76,1.195,0.236758,0.005362,F2,p,e,NC,1,1.9
1065,e94110,0.813137,1.503,1.225,0.662536,0.764,0.1049,0.010316,0.001416,F2,p,e,NC,1,1.9
1066,e94110,0.790025,1.484,1.275,0.658528,1.79,0.1075,0.024423,0.001467,F2,p,e,NC,1,1.9
1067,e94110,0.767116,1.464,1.325,0.654356,3.338,0.1827,0.045961,0.002516,F2,p,e,NC,1,1.9
1068,e94110,0.744712,1.445,1.375,0.649957,6.748,0.2004,0.093932,0.00279,F2,p,e,NC,1,1.9
1069,e94110,0.723213,1.425,1.425,0.645569,8.631,0.2488,0.121122,0.003492,F2,p,e,NC,1,1.9
1070,e94110,0.70286,1.406,1.475,0.641144,10.54,0.2613,0.149208,0.003699,F2,p,e,NC,1,1.9
1071,e94110,0.682617,1.386,1.525,0.636538,10.61,0.2545,0.151415,0.003632,F2,p,e,NC,1,1.9
1072,e94110,0.662845,1.367,1.575,0.631701,9.629,0.2312,0.138955,0.003336,F2,p,e,NC,1,1.9
1073,e94110,0.643774,1.347,1.625,0.62687,8.743,0.2064,0.127411,0.003008,F2,p,e,NC,1,1.9
1074,e94110,0.625715,1.328,1.675,0.62201,7.96,0.1954,0.117339,0.00288,F2,p,e,NC,1,1.9
1075,e94110,0.607694,1.308,1.725,0.61695,7.913,0.1946,0.117897,0.002899,F2,p,e,NC,1,1.9
1076,e94110,0.590121,1.289,1.775,0.611659,7.852,0.2001,0.11845,0.003019,F2,p,e,NC,1,1.9
1077,e94110,0.573087,1.269,1.825,0.606364,7.853,0.2012,0.119528,0.003062,F2,p,e,NC,1,1.9
1078,e94110,0.556955,1.25,1.875,0.601051,8.27,0.2104,0.126976,0.00323,F2,p,e,NC,1,1.9
1079,e94110,0.540808,1.23,1.925,0.595519,8.249,0.2125,0.127519,0.003285,F2,p,e,NC,1,1.9
1080,e94110,0.525089,1.211,1.975,0.589757,8.649,0.2236,0.134864,0.003487,F2,p,e,NC,1,1.9
1081,e94110,0.509781,1.191,2.025,0.583981,9.403,0.2405,0.147499,0.003773,F2,p,e,NC,1,1.9
1082,e94110,0.495283,1.172,2.075,0.5782,10.08,0.2663,0.159257,0.004207,F2,p,e,NC,1,1.9
1083,e94110,0.480355,1.152,2.125,0.571954,11.84,0.3201,0.188569,0.005098,F2,p,e,NC,1,1.9
1084,e94110,0.466591,1.133,2.175,0.565932,14.21,0.374,0.228049,0.006002,F2,p,e,NC,1,1.9
1085,e94110,0.452757,1.113,2.225,0.559659,16.72,0.4329,0.269821,0.006986,F2,p,e,NC,1,1.9
1086,e94110,0.439658,1.094,2.275,0.553396,18.18,0.4485,0.294435,0.007264,F2,p,e,NC,1,1.9
1087,e94110,0.426157,1.074,2.325,0.546637,17.42,0.4287,0.282276,0.006947,F2,p,e,NC,1,1.9
1088,e94110,0.413689,1.055,2.375,0.540128,16.03,0.3967,0.259581,0.006424,F2,p,e,NC,1,1.9
1089,e94110,0.401124,1.035,2.425,0.533343,14.61,0.3708,0.236339,0.005998,F2,p,e,NC,1,1.9
1090,e94110,0.389231,1.016,2.475,0.526586,14.08,0.3648,0.228065,0.005909,F2,p,e,NC,1,1.9
1091,e94110,0.376962,0.996,2.525,0.519305,14.62,0.3767,0.237427,0.006118,F2,p,e,NC,1,1.9
1092,e94110,0.365616,0.977,2.575,0.512299,14.23,0.372,0.231832,0.006061,F2,p,e,NC,1,1.9
1093,e94110,0.354153,0.957,2.625,0.504991,15.01,0.3908,0.245181,0.006384,F2,p,e,NC,1,1.9
1094,e94110,0.343307,0.938,2.675,0.497733,16.25,0.4199,0.266625,0.00689,F2,p,e,NC,1,1.9
1095,e94110,0.332109,0.918,2.725,0.489922,17.73,0.4469,0.29227,0.007367,F2,p,e,NC,1,1.9
1096,e94110,0.321741,0.899,2.775,0.482411,19.55,0.4794,0.323422,0.007931,F2,p,e,NC,1,1.9
1097,e94110,0.311238,0.879,2.825,0.474572,21.3,0.5114,0.352383,0.00846,F2,p,e,NC,1,1.9
1098,e94110,0.301308,0.86,2.875,0.466808,21.87,0.5209,0.36124,0.008604,F2,p,e,NC,1,1.9
1099,e94110,0.291047,0.84,2.925,0.458464,21.09,0.5013,0.346742,0.008242,F2,p,e,NC,1,1.9
1100,e94110,0.281535,0.821,2.975,0.450446,20.71,0.4919,0.338279,0.008035,F2,p,e,NC,1,1.9
1101,e94110,0.26746,0.792,3.05,0.438071,19.35,0.4574,0.312533,0.007388,F2,p,e,NC,1,1.9
1102,e94110,0.249081,0.753,3.15,0.420804,19.0,0.4495,0.302759,0.007163,F2,p,e,NC,1,1.9
1103,e94110,0.23158,0.714,3.25,0.403255,19.22,0.4566,0.301271,0.007157,F2,p,e,NC,1,1.9
1104,e94110,0.21462,0.675,3.35,0.384962,19.73,0.4687,0.303797,0.007217,F2,p,e,NC,1,1.9
1105,e94110,0.198431,0.636,3.45,0.366387,20.37,0.4811,0.30609,0.007229,F2,p,e,NC,1,1.9
1106,e94110,0.182733,0.597,3.55,0.347088,21.31,0.4986,0.311279,0.007283,F2,p,e,NC,1,1.9
1107,e94110,0.856778,2.066,1.225,0.465219,0.09603,0.01841,0.004625,0.000887,F2,p,e,NC,1,1.9
1108,e94110,0.837757,2.039,1.275,0.461682,0.2525,0.0236,0.01218,0.001138,F2,p,e,NC,1,1.9
1109,e94110,0.819086,2.012,1.325,0.458086,0.5732,0.04275,0.027689,0.002065,F2,p,e,NC,1,1.9
1110,e94110,0.800147,1.985,1.375,0.454255,1.159,0.04666,0.056116,0.002259,F2,p,e,NC,1,1.9
1111,e94110,0.782563,1.959,1.425,0.450599,1.544,0.05369,0.074807,0.002601,F2,p,e,NC,1,1.9
1112,e94110,0.764329,1.932,1.475,0.446647,1.819,0.05549,0.088181,0.00269,F2,p,e,NC,1,1.9
1113,e94110,0.746993,1.905,1.525,0.442811,1.869,0.05498,0.090458,0.002661,F2,p,e,NC,1,1.9
1114,e94110,0.72996,1.878,1.575,0.438914,1.773,0.05132,0.085671,0.00248,F2,p,e,NC,1,1.9
1115,e94110,0.712707,1.851,1.625,0.434775,1.687,0.04719,0.081566,0.002282,F2,p,e,NC,1,1.9
1116,e94110,0.696656,1.825,1.675,0.430824,1.635,0.04855,0.079128,0.00235,F2,p,e,NC,1,1.9
1117,e94110,0.6805,1.798,1.725,0.426742,1.674,0.04916,0.081109,0.002382,F2,p,e,NC,1,1.9
1118,e94110,0.664149,1.771,1.775,0.422414,1.655,0.0542,0.080431,0.002634,F2,p,e,NC,1,1.9
1119,e94110,0.648547,1.744,1.825,0.418206,1.741,0.05541,0.084731,0.002697,F2,p,e,NC,1,1.9
1120,e94110,0.633204,1.717,1.875,0.413933,1.825,0.05813,0.088924,0.002832,F2,p,e,NC,1,1.9
1121,e94110,0.618055,1.691,1.925,0.409491,1.985,0.06193,0.097048,0.003028,F2,p,e,NC,1,1.9
1122,e94110,0.603222,1.664,1.975,0.405092,2.097,0.06586,0.102669,0.003224,F2,p,e,NC,1,1.9
1123,e94110,0.588232,1.637,2.025,0.400442,2.285,0.07097,0.112298,0.003488,F2,p,e,NC,1,1.9
1124,e94110,0.573886,1.61,2.075,0.395911,2.52,0.07696,0.124293,0.003796,F2,p,e,NC,1,1.9
1125,e94110,0.560122,1.584,2.125,0.391404,3.008,0.08843,0.149265,0.004388,F2,p,e,NC,1,1.9
1126,e94110,0.545866,1.557,2.175,0.386557,3.541,0.1022,0.177039,0.00511,F2,p,e,NC,1,1.9
1127,e94110,0.532198,1.53,2.225,0.381831,4.228,0.1165,0.212142,0.005845,F2,p,e,NC,1,1.9
1128,e94110,0.518743,1.503,2.275,0.377037,4.684,0.1233,0.234309,0.006168,F2,p,e,NC,1,1.9
1129,e94110,0.505171,1.476,2.325,0.37199,4.539,0.1192,0.225256,0.005916,F2,p,e,NC,1,1.9
1130,e94110,0.492477,1.45,2.375,0.367162,4.181,0.1109,0.20535,0.005447,F2,p,e,NC,1,1.9
1131,e94110,0.479638,1.423,2.425,0.362169,4.033,0.1111,0.196175,0.005404,F2,p,e,NC,1,1.9
1132,e94110,0.4667,1.396,2.475,0.356921,4.043,0.1161,0.195553,0.005616,F2,p,e,NC,1,1.9
1133,e94110,0.454254,1.369,2.525,0.351792,4.077,0.1167,0.196148,0.005615,F2,p,e,NC,1,1.9
1134,e94110,0.44172,1.342,2.575,0.346408,4.179,0.1199,0.200649,0.005757,F2,p,e,NC,1,1.9
1135,e94110,0.429975,1.316,2.625,0.341255,4.653,0.1299,0.2231,0.006228,F2,p,e,NC,1,1.9
1136,e94110,0.418077,1.289,2.675,0.335922,4.792,0.1352,0.229505,0.006475,F2,p,e,NC,1,1.9
1137,e94110,0.406106,1.262,2.725,0.330336,5.454,0.1473,0.261697,0.007068,F2,p,e,NC,1,1.9
1138,e94110,0.394559,1.235,2.775,0.324864,6.045,0.1594,0.290244,0.007653,F2,p,e,NC,1,1.9
1139,e94110,0.383176,1.208,2.825,0.319323,6.73,0.1722,0.322935,0.008263,F2,p,e,NC,1,1.9
1140,e94110,0.37205,1.182,2.875,0.31366,6.936,0.1754,0.332344,0.008404,F2,p,e,NC,1,1.9
1141,e94110,0.360993,1.155,2.925,0.307983,7.005,0.1764,0.332557,0.008374,F2,p,e,NC,1,1.9
1142,e94110,0.349886,1.128,2.975,0.302057,6.87,0.1729,0.322817,0.008124,F2,p,e,NC,1,1.9
1143,e94110,0.881033,2.556,1.225,0.268807,0.01881,0.004804,0.002504,0.00064,F2,p,e,NC,1,1.9
1144,e94110,0.864625,2.523,1.275,0.266462,0.07128,0.007007,0.009471,0.000931,F2,p,e,NC,1,1.9
1145,e94110,0.848406,2.49,1.325,0.26409,0.1406,0.01118,0.018647,0.001483,F2,p,e,NC,1,1.9
1146,e94110,0.832372,2.457,1.375,0.261692,0.297,0.01305,0.039283,0.001726,F2,p,e,NC,1,1.9
1147,e94110,0.81652,2.424,1.425,0.259268,0.398,0.01454,0.052402,0.001914,F2,p,e,NC,1,1.9
1148,e94110,0.800848,2.391,1.475,0.256816,0.4604,0.01541,0.060174,0.002014,F2,p,e,NC,1,1.9
1149,e94110,0.78502,2.357,1.525,0.254296,0.4712,0.01545,0.060905,0.001997,F2,p,e,NC,1,1.9
1150,e94110,0.769699,2.324,1.575,0.251789,0.4524,0.01441,0.057738,0.001839,F2,p,e,NC,1,1.9
1151,e94110,0.754549,2.291,1.625,0.249255,0.4406,0.01349,0.055512,0.0017,F2,p,e,NC,1,1.9
1152,e94110,0.739567,2.258,1.675,0.246694,0.4485,0.01436,0.05588,0.001789,F2,p,e,NC,1,1.9
1153,e94110,0.724749,2.225,1.725,0.244104,0.4564,0.01448,0.056379,0.001789,F2,p,e,NC,1,1.9
1154,e94110,0.710094,2.192,1.775,0.241488,0.4871,0.01567,0.059801,0.001924,F2,p,e,NC,1,1.9
1155,e94110,0.695275,2.158,1.825,0.238796,0.5326,0.0163,0.065064,0.001991,F2,p,e,NC,1,1.9
1156,e94110,0.680938,2.125,1.875,0.236122,0.5752,0.01765,0.070063,0.00215,F2,p,e,NC,1,1.9
1157,e94110,0.666755,2.092,1.925,0.23342,0.6188,0.0183,0.075255,0.002226,F2,p,e,NC,1,1.9
1158,e94110,0.652724,2.059,1.975,0.230689,0.6762,0.01989,0.082239,0.002419,F2,p,e,NC,1,1.9
1159,e94110,0.638842,2.026,2.025,0.22793,0.7494,0.02174,0.091345,0.00265,F2,p,e,NC,1,1.9
1160,e94110,0.625108,1.993,2.075,0.225142,0.8435,0.02468,0.103341,0.003024,F2,p,e,NC,1,1.9
1161,e94110,0.611206,1.959,2.125,0.222273,0.986,0.02846,0.121717,0.003513,F2,p,e,NC,1,1.9
1162,e94110,0.59776,1.926,2.175,0.219427,1.175,0.03296,0.146461,0.004108,F2,p,e,NC,1,1.9
1163,e94110,0.584455,1.893,2.225,0.216551,1.413,0.03762,0.177114,0.004716,F2,p,e,NC,1,1.9
1164,e94110,0.571287,1.86,2.275,0.213646,1.522,0.0394,0.189693,0.004911,F2,p,e,NC,1,1.9
1165,e94110,0.558255,1.827,2.325,0.210712,1.519,0.03941,0.186211,0.004831,F2,p,e,NC,1,1.9
1166,e94110,0.545358,1.794,2.375,0.207748,1.453,0.03769,0.174704,0.004532,F2,p,e,NC,1,1.9
1167,e94110,0.532591,1.76,2.425,0.204813,1.423,0.0378,0.167771,0.004457,F2,p,e,NC,1,1.9
1168,e94110,0.519948,1.727,2.475,0.201788,1.436,0.03932,0.167131,0.004576,F2,p,e,NC,1,1.9
1169,e94110,0.507433,1.694,2.525,0.198733,1.491,0.04088,0.171859,0.004712,F2,p,e,NC,1,1.9
1170,e94110,0.495043,1.661,2.575,0.195648,1.555,0.04193,0.17795,0.004798,F2,p,e,NC,1,1.9
1171,e94110,0.482778,1.628,2.625,0.192533,1.654,0.04422,0.188297,0.005034,F2,p,e,NC,1,1.9
1172,e94110,0.470635,1.595,2.675,0.189387,1.803,0.04796,0.204571,0.005442,F2,p,e,NC,1,1.9
1173,e94110,0.458612,1.562,2.725,0.186211,2.005,0.0526,0.227151,0.005959,F2,p,e,NC,1,1.9
1174,e94110,0.446416,1.528,2.775,0.182938,2.201,0.05769,0.249105,0.006529,F2,p,e,NC,1,1.9
1175,e94110,0.43463,1.495,2.825,0.1797,2.428,0.06242,0.274592,0.007059,F2,p,e,NC,1,1.9
1176,e94110,0.422959,1.462,2.875,0.176431,2.564,0.06442,0.288633,0.007252,F2,p,e,NC,1,1.9
1177,e94110,0.411402,1.429,2.925,0.173131,2.589,0.06476,0.288591,0.007219,F2,p,e,NC,1,1.9
1178,e94110,0.399957,1.396,2.975,0.1698,2.415,0.06068,0.265677,0.006675,F2,p,e,NC,1,1.9
1179,e94110,0.526499,0.494,1.325,0.626687,45.28,2.071,0.119682,0.005474,F2,p,e,NC,1,1.9
1180,e94110,0.491823,0.479,1.375,0.618067,80.02,2.063,0.216306,0.005577,F2,p,e,NC,1,1.9
1181,e94110,0.460587,0.465,1.425,0.609115,111.0,2.657,0.3069,0.007346,F2,p,e,NC,1,1.9
1182,e94110,0.431482,0.451,1.475,0.599659,126.3,2.934,0.356525,0.008282,F2,p,e,NC,1,1.9
1183,e94110,0.403371,0.436,1.525,0.589447,125.2,2.814,0.35938,0.008077,F2,p,e,NC,1,1.9
1184,e94110,0.377952,0.422,1.575,0.578924,97.41,2.239,0.28483,0.006547,F2,p,e,NC,1,1.9
1185,e94110,0.353238,0.407,1.625,0.567571,87.62,1.967,0.26008,0.005839,F2,p,e,NC,1,1.9
1186,e94110,0.330849,0.393,1.675,0.555929,71.28,1.629,0.215256,0.004919,F2,p,e,NC,1,1.9
1187,e94110,0.308948,0.378,1.725,0.543377,58.86,1.324,0.180038,0.00405,F2,p,e,NC,1,1.9
1188,e94110,0.289081,0.364,1.775,0.53057,61.14,1.357,0.189643,0.004209,F2,p,e,NC,1,1.9
1189,e94110,0.270309,0.35,1.825,0.517182,58.98,1.311,0.185029,0.004113,F2,p,e,NC,1,1.9
1190,e94110,0.594031,0.651,1.325,0.496351,16.93,0.6991,0.10632,0.00439,F2,p,e,NC,1,1.9
1191,e94110,0.561315,0.632,1.375,0.488962,29.18,0.6971,0.185276,0.004426,F2,p,e,NC,1,1.9
1192,e94110,0.529439,0.613,1.425,0.480913,42.11,0.9402,0.270691,0.006044,F2,p,e,NC,1,1.9
1193,e94110,0.500062,0.594,1.475,0.472808,48.45,1.054,0.31404,0.006832,F2,p,e,NC,1,1.9
1194,e94110,0.471406,0.575,1.525,0.46401,48.88,1.059,0.3202,0.006937,F2,p,e,NC,1,1.9
1195,e94110,0.444879,0.556,1.575,0.455154,41.32,0.9,0.272806,0.005942,F2,p,e,NC,1,1.9
1196,e94110,0.418981,0.537,1.625,0.445575,36.85,0.7932,0.246024,0.005296,F2,p,e,NC,1,1.9
1197,e94110,0.394906,0.518,1.675,0.435933,30.61,0.6637,0.20611,0.004469,F2,p,e,NC,1,1.9
1198,e94110,0.702177,0.813,1.225,0.785373,7.869,1.004,0.020903,0.002667,F2,p,e,NC,1,1.9
1199,e94110,0.670091,0.801,1.275,0.780997,15.74,0.8175,0.042977,0.002232,F2,p,e,NC,1,1.9
1200,e94110,0.640123,0.788,1.325,0.776535,32.79,1.474,0.091589,0.004117,F2,p,e,NC,1,1.9
1201,e94110,0.610936,0.775,1.375,0.771679,56.61,1.464,0.161907,0.004187,F2,p,e,NC,1,1.9
1202,e94110,0.583427,0.762,1.425,0.766606,78.69,2.011,0.230186,0.005883,F2,p,e,NC,1,1.9
1203,e94110,0.558199,0.75,1.475,0.76141,97.18,2.211,0.290923,0.006619,F2,p,e,NC,1,1.9
1204,e94110,0.533618,0.737,1.525,0.755898,90.41,2.047,0.27644,0.006259,F2,p,e,NC,1,1.9
1205,e94110,0.510338,0.724,1.575,0.750155,81.04,1.861,0.253052,0.005811,F2,p,e,NC,1,1.9
1206,e94110,0.488257,0.711,1.625,0.744178,64.23,1.519,0.204844,0.004844,F2,p,e,NC,1,1.9
1207,e94110,0.468545,0.699,1.675,0.738324,58.7,1.394,0.191161,0.00454,F2,p,e,NC,1,1.9
1208,e94110,0.448546,0.686,1.725,0.731879,51.91,1.252,0.17261,0.004163,F2,p,e,NC,1,1.9
1209,e94110,0.429506,0.673,1.775,0.725188,49.01,1.192,0.166243,0.004043,F2,p,e,NC,1,1.9
1210,e94110,0.411357,0.66,1.825,0.718245,47.81,1.165,0.16521,0.004026,F2,p,e,NC,1,1.9
1211,e94110,0.394646,0.648,1.875,0.711218,48.58,1.184,0.17106,0.004169,F2,p,e,NC,1,1.9
1212,e94110,0.378087,0.635,1.925,0.703771,47.2,1.11,0.168817,0.00397,F2,p,e,NC,1,1.9
1213,e94110,0.362648,0.622,1.975,0.696326,48.36,1.113,0.175145,0.004031,F2,p,e,NC,1,1.9
1214,e94110,0.347465,0.609,2.025,0.688353,53.35,1.221,0.195787,0.004481,F2,p,e,NC,1,1.9
1215,e94110,0.333478,0.597,2.075,0.680331,57.76,1.325,0.215018,0.004932,F2,p,e,NC,1,1.9
1216,e94110,0.319518,0.584,2.125,0.671827,64.05,1.473,0.241214,0.005547,F2,p,e,NC,1,1.9
1217,e94110,0.306119,0.571,2.175,0.663045,73.31,1.689,0.279068,0.006429,F2,p,e,NC,1,1.9
1218,e94110,0.293249,0.558,2.225,0.653983,86.52,1.957,0.332758,0.007527,F2,p,e,NC,1,1.9
1219,e94110,0.281393,0.546,2.275,0.644915,90.33,2.005,0.351171,0.007795,F2,p,e,NC,1,1.9
1220,e94110,0.269737,0.533,2.325,0.635595,82.7,1.837,0.32279,0.00717,F2,p,e,NC,1,1.9
1221,e94110,0.258253,0.52,2.375,0.625693,75.88,1.686,0.29759,0.006612,F2,p,e,NC,1,1.9
1222,e94110,0.247676,0.508,2.425,0.615826,71.7,1.595,0.283295,0.006302,F2,p,e,NC,1,1.9
1223,e94110,0.237001,0.495,2.475,0.605356,68.99,1.543,0.274071,0.00613,F2,p,e,NC,1,1.9
1224,e94110,0.226703,0.482,2.525,0.594591,68.71,1.54,0.274514,0.006153,F2,p,e,NC,1,1.9
1225,e94110,0.216763,0.469,2.575,0.583528,68.45,1.54,0.275072,0.006189,F2,p,e,NC,1,1.9
1226,e94110,0.207615,0.457,2.625,0.572569,69.93,1.577,0.283426,0.006392,F2,p,e,NC,1,1.9
1227,e94110,0.198494,0.444,2.675,0.561243,74.42,1.686,0.302553,0.006854,F2,p,e,NC,1,1.9
1228,e94110,0.189503,0.431,2.725,0.549303,80.85,1.843,0.329384,0.007508,F2,p,e,NC,1,1.9
1229,e94110,0.180803,0.418,2.775,0.537062,85.15,1.938,0.345941,0.007874,F2,p,e,NC,1,1.9
1230,e94110,0.172808,0.406,2.825,0.525008,88.55,2.005,0.358156,0.00811,F2,p,e,NC,1,1.9
1231,e94110,0.164644,0.393,2.875,0.512187,86.69,1.922,0.346961,0.007692,F2,p,e,NC,1,1.9
1232,e94110,0.156734,0.38,2.925,0.499066,83.38,1.825,0.329884,0.00722,F2,p,e,NC,1,1.9
1233,e94110,0.149064,0.367,2.975,0.485645,79.34,1.737,0.310103,0.006789,F2,p,e,NC,1,1.9
1234,e94110,0.13829,0.348,3.05,0.465564,72.06,1.581,0.276045,0.006056,F2,p,e,NC,1,1.9
1235,e94110,0.124638,0.323,3.15,0.437615,67.42,1.479,0.251237,0.005511,F2,p,e,NC,1,1.9
1236,e94110,0.111379,0.297,3.25,0.407903,65.85,1.482,0.235753,0.005306,F2,p,e,NC,1,1.9
1237,e94110,0.787272,1.272,1.225,0.615102,1.11,0.1433,0.01353,0.001747,F2,p,e,NC,1,1.9
1238,e94110,0.760756,1.252,1.275,0.610423,2.856,0.1471,0.035191,0.001813,F2,p,e,NC,1,1.9
1239,e94110,0.735191,1.232,1.325,0.605606,4.512,0.2328,0.056157,0.002897,F2,p,e,NC,1,1.9
1240,e94110,0.711112,1.213,1.375,0.60073,8.514,0.2629,0.107072,0.003306,F2,p,e,NC,1,1.9
1241,e94110,0.687289,1.193,1.425,0.595635,11.9,0.313,0.150992,0.003971,F2,p,e,NC,1,1.9
1242,e94110,0.664277,1.173,1.475,0.590396,15.03,0.3494,0.192374,0.004472,F2,p,e,NC,1,1.9
1243,e94110,0.642034,1.153,1.525,0.585012,14.76,0.3382,0.190636,0.004368,F2,p,e,NC,1,1.9
1244,e94110,0.620523,1.133,1.575,0.57948,13.22,0.3142,0.172472,0.004099,F2,p,e,NC,1,1.9
1245,e94110,0.599708,1.113,1.625,0.573798,11.47,0.2886,0.151356,0.003808,F2,p,e,NC,1,1.9
1246,e94110,0.579555,1.093,1.675,0.567966,10.77,0.2746,0.143893,0.003669,F2,p,e,NC,1,1.9
1247,e94110,0.560035,1.073,1.725,0.56198,10.31,0.2634,0.139479,0.003563,F2,p,e,NC,1,1.9
1248,e94110,0.540595,1.053,1.775,0.555599,10.51,0.2699,0.144093,0.0037,F2,p,e,NC,1,1.9
1249,e94110,0.522277,1.033,1.825,0.549299,9.969,0.2607,0.138057,0.00361,F2,p,e,NC,1,1.9
1250,e94110,0.504506,1.013,1.875,0.542842,10.32,0.2686,0.14412,0.003751,F2,p,e,NC,1,1.9
1251,e94110,0.48726,0.993,1.925,0.536224,10.48,0.2772,0.147367,0.003898,F2,p,e,NC,1,1.9
1252,e94110,0.470514,0.973,1.975,0.529446,10.9,0.2928,0.154167,0.004141,F2,p,e,NC,1,1.9
1253,e94110,0.454247,0.953,2.025,0.522505,11.27,0.3023,0.160223,0.004298,F2,p,e,NC,1,1.9
1254,e94110,0.438439,0.933,2.075,0.5154,13.18,0.3439,0.188298,0.004913,F2,p,e,NC,1,1.9
1255,e94110,0.423535,0.914,2.125,0.508292,14.88,0.3846,0.213923,0.005529,F2,p,e,NC,1,1.9
1256,e94110,0.408583,0.894,2.175,0.500862,17.66,0.4506,0.255058,0.006508,F2,p,e,NC,1,1.9
1257,e94110,0.394035,0.874,2.225,0.493265,19.82,0.5058,0.287329,0.007333,F2,p,e,NC,1,1.9
1258,e94110,0.379876,0.854,2.275,0.485499,22.11,0.5407,0.320819,0.007846,F2,p,e,NC,1,1.9
1259,e94110,0.36609,0.834,2.325,0.477563,20.93,0.5133,0.302903,0.007429,F2,p,e,NC,1,1.9
1260,e94110,0.352663,0.814,2.375,0.469457,19.26,0.4767,0.277778,0.006875,F2,p,e,NC,1,1.9
1261,e94110,0.339581,0.794,2.425,0.461179,18.35,0.4532,0.263972,0.006519,F2,p,e,NC,1,1.9
1262,e94110,0.32683,0.774,2.475,0.452729,17.63,0.4395,0.253249,0.006313,F2,p,e,NC,1,1.9
1263,e94110,0.314399,0.754,2.525,0.444106,18.05,0.4493,0.259164,0.006451,F2,p,e,NC,1,1.9
1264,e94110,0.302275,0.734,2.575,0.43531,18.28,0.4561,0.262564,0.006551,F2,p,e,NC,1,1.9
1265,e94110,0.290448,0.714,2.625,0.42634,18.8,0.4692,0.270304,0.006746,F2,p,e,NC,1,1.9
1266,e94110,0.278905,0.694,2.675,0.417196,20.24,0.4897,0.291295,0.007048,F2,p,e,NC,1,1.9
